"IdentifikatorZakazky","ZakazkaUrl","StavZakazky","PouzityPostup","ObjednavatelDruh","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DatumVyhlasenia","DatumZazmluvnenia","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularFunkcnaSpecifikacia","OpisnyFormularTechnickaSpecifikaciaTextova","OpisnyFormularTechnickaSpecifikaciaCiselna","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","MaximalnaVyskaZdrojov","ZmluvnyVztah","FinancovanieEU","HodnotiaceKriterium","LehotaNaPredkladaniePonuk","PocetNotifikovanychDodavatelov","VstupnaCena","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","PocetSutaziacich","PocetPredlozenychPonuk","ZaciatokAukcie","TrvanieAukcie_Minut","PredlzovanieAukcie_Minut","ProtokolOPriebehuZadavaniaZakazky","Priloha_c1_ZmluvnyFormularZakazky","Priloha_c2_VyslednePoradieDodavatelov","Priloha_c3_Zmluva","Priloha_c4A_ZaznamOSystemovychUdalostiachZakazky","Priloha_c4B_ZaznamOSystemovychUdalostiachElektronickejAukcie","AnonymnyZmluvnyFormularZakazky","ObjednavkovyFormularZakazky","DodavatelICO","DodavatelStat","DodavatelKraj","DodavatelOkres","DodavatelObec","DodavatelPSC","DodavatelUlica","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka",
"Z20187039","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/169964","zrušená","§ 110 ZVO","§ 7 ods. 1 písm. d)","Rozhlas a televízia Slovenska","47232480","Slovenská republika","Bratislava","84545","Mlynská dolina","22.2.2018 15:16:00","","Servis a údržba sterilizátora","servis, údržba","50421000-2 Opravy a údržba lekárskych zariadení","Služba","","Údržba sterilizátora 3M Steri-Vac 8XL a EO abátora","Technické vlastnosti: A) 3x kvartálna prehliadka spojená s kontrolným meraním účinnosti procesu (Q1, Q2, Q3):, Hodnota / charakteristika: ; Technické vlastnosti: A.1) Kontrola parametrov procesu pomocou akcelerovaného servisného cyklu., Hodnota / charakteristika: ; Technické vlastnosti: A.2) Vytlačenie protokolu chybových hlásení., Hodnota / charakteristika: ; Technické vlastnosti: A.3) Vizuálna a mechanická kontrola tesnení dvier sterilizátora, tesnenia injektážnej jednotky., Hodnota / charakteristika: ; Technické vlastnosti: A.4) Kontrola vypustenia kondenzu., Hodnota / charakteristika: ; Technické vlastnosti: A.5) Kontrola signalizačného panelu., Hodnota / charakteristika: ; Technické vlastnosti: A.6) Kontrola tesnosti distribučnej sústavy médií., Hodnota / charakteristika: ; Technické vlastnosti: A.7) Kontrola účinnosti sterilizácie použitím biologických indikátorov s dôrazom na kontrolu účinnosti sterilizácie v reálnych kritických miestach a kritických miestach vytvorených použitím simulačných pomôcok., Hodnota / charakteristika: ; Technické vlastnosti: A.8) Vyhodnotenie na základe kultivácie exponovaných biologických indikátorov., Hodnota / charakteristika: ; Technické vlastnosti: A.9) Kontrola kritických parametrov sterilizácie podľa výpisu zo sterilizátora (čas expozície, vlhkosť)., Hodnota / charakteristika: ; Technické vlastnosti: A.10) Zodpovedajúca výstupná dokumentácia., Hodnota / charakteristika: ; Technické vlastnosti: B) 1x ročná servisná prehliadka spojená s údržbou a výmenou predpísaných častí a kontrolným meraním účinnosti procesu (Q4):, Hodnota / charakteristika: ; Technické vlastnosti: B.1) Splnenie všetkých úkonov a parametrov kvartálnej prehliadky., Hodnota / charakteristika: ; Technické vlastnosti: B.2) Výmena filtrov na abátore a sterilizátore., Hodnota / charakteristika: ; Technické vlastnosti: B.3) Výmena jadier solenoidných ventilov, nastavenie redukčného ventilu., Hodnota / charakteristika: ; Technické vlastnosti: B.4) Kontrola teplôt a tlakov., Hodnota / charakteristika: ; Technické vlastnosti: B.5) Kontrola parametrov procesu pomocou akcelerovaného servisného cyklu., Hodnota / charakteristika: ; Technické vlastnosti: B.6) Vytlačenie protokolu chybových hlásení., Hodnota / charakteristika: ; Technické vlastnosti: B.7) Vizuálna a mechanická kontrola tesnení dverí sterilizátora, tesnenia injektážnej jednotky., Hodnota / charakteristika: ; Technické vlastnosti: B.8) Kontrola vypustenia kondenzu., Hodnota / charakteristika: ; Technické vlastnosti: B.9) Kontrola signalizačného panelu., Hodnota / charakteristika: ; Technické vlastnosti: B.10) Kontrola tesnosti distribučnej sústavy médií., Hodnota / charakteristika: ; Technické vlastnosti: B.11) BTK kompresora spojená s výmenou filtrov, oleja a údržby separačnej nádoby., Hodnota / charakteristika: ; Technické vlastnosti: B.12) Kontrola účinnosti sterilizácie použitím biologických indikátorov s dôrazom na kontrolu účinnosti sterilizácie v reálnych kritických miestach a kritických miestach vytvorených použitím simulačných pomôcok., Hodnota / charakteristika: ; Technické vlastnosti: B.13) Vyhodnotenie na základe kultivácie exponovaných biologických indikátorov., Hodnota / charakteristika: ; Technické vlastnosti: B.14) Kontrola kritických parametrov sterilizácie podľa výpisu zo sterilizátora (čas expozície, vlhkosť)., Hodnota / charakteristika: ; Technické vlastnosti: B.15) Zodpovedajúca výstupná dokumentácia., Hodnota / charakteristika: ; Technické vlastnosti: C) Výstupná dokumentácia musí obsahovať minimálne:, Hodnota / charakteristika: ; Technické vlastnosti: C.1) Presný čas, označenie a popis jednotlivých úkonov, výsledok údržby, označenie prípadných vád s uvedením stručného popisu, spôsobu a času ich odstránenia, meno a podpis certifikovaného servisného technika., Hodnota / charakteristika: ","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Mlynská dolina","6.3.2018 10:00:00","31.12.2018 23:59:00","","rok","1,0000","10000,000","Zmluva o poskytovaní služieb","False","Cena bez DPH","1.3.2018 10:00:00","517","","","","","","0","0","1.3.2018 10:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8c955d1f-4c3d-48ee-983b-ea39a5176bb9","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=5a90e8e4-2cf5-44a1-9443-e7ff2e630d1f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=26ef9909-0c45-4ff3-97d6-32c83fa982c3","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=237ef0d6-9b73-4df4-bbce-f890a9c2d609","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0e212ae7-ef14-4b39-95ca-634698818479","","","","","","","","","","","",
"Z20188407","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/171332","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. b) ","Mesto Šaľa","00306185","Slovenská republika","Šaľa","92715","Nám. Sv. Trojice 7","23.2.2018 8:05:40","2.3.2018 12:34:00","Kancelárske potreby","rôzne kancelárske zariadenia a kancelárske potreby, tlačený papierenský tovar, ","30192000-1 Kancelárske potreby; 30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","xerografický papier A4 biely/500 bal.","","Technické vlastnosti: 80g/m2, opacita 90 %, belosť 146, bal., Jednotka: balík, Minimum: , Maximum: , Presná hodnota: 1000","Slovenská republika","Nitriansky","Šaľa","Šaľa","Partizánska 20, SNP 16, Hollého 9","","","","celok","1,0000","12580,000","Rámcová dohoda","False","Cena s DPH","2.3.2018 10:00:00","521","12580,000","8162,500","20,000","9795,000","2785,000","4","165","2.3.2018 10:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3c244d88-8029-4c15-b7f2-b1bb74092a3e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=86a3967b-4e3d-430d-b98f-db4bfbc1c99c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8d8583a0-4b93-408b-9b8e-cdfb7b5917ec","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e3ac72f5-de93-4acd-be03-94cdc14c5111","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=074e543c-5518-48eb-a7d0-335318b71a2e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=37691651-4197-44e9-b77b-0fa7cff6f210","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9416910b-4cdc-4371-923b-582b1e3741bb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cdb3a8a1-3edb-4417-b411-e8dd6e060f8d","32627211","Slovenská republika","","","Lučenec","98401","Vajanského 80","","","","",
"Z20188407","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/171332","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. b) ","Mesto Šaľa","00306185","Slovenská republika","Šaľa","92715","Nám. Sv. Trojice 7","23.2.2018 8:05:40","2.3.2018 12:34:00","Kancelárske potreby","","","","","xerografický papier A3 biely/500 bal.","","Technické vlastnosti: 80g/m2, opacita 90 %, belosť 146, bal., Jednotka: balík, Minimum: , Maximum: , Presná hodnota: 80","Slovenská republika","Nitriansky","Šaľa","Šaľa","Partizánska 20, SNP 16, Hollého 9","","","","celok","1,0000","12580,000","Rámcová dohoda","False","Cena s DPH","2.3.2018 10:00:00","521","12580,000","8162,500","20,000","9795,000","2785,000","4","165","2.3.2018 10:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3c244d88-8029-4c15-b7f2-b1bb74092a3e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=86a3967b-4e3d-430d-b98f-db4bfbc1c99c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8d8583a0-4b93-408b-9b8e-cdfb7b5917ec","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e3ac72f5-de93-4acd-be03-94cdc14c5111","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=074e543c-5518-48eb-a7d0-335318b71a2e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=37691651-4197-44e9-b77b-0fa7cff6f210","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9416910b-4cdc-4371-923b-582b1e3741bb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cdb3a8a1-3edb-4417-b411-e8dd6e060f8d","32627211","Slovenská republika","","","Lučenec","98401","Vajanského 80","","","","",
"Z20188407","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/171332","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. b) ","Mesto Šaľa","00306185","Slovenská republika","Šaľa","92715","Nám. Sv. Trojice 7","23.2.2018 8:05:40","2.3.2018 12:34:00","Kancelárske potreby","","","","","xerografický papier A4 biely/250 bal.","","Technické vlastnosti: 120g/m2, opacita 90 %, belosť 146, bal., Jednotka: balík, Minimum: , Maximum: , Presná hodnota: 5","Slovenská republika","Nitriansky","Šaľa","Šaľa","Partizánska 20, SNP 16, Hollého 9","","","","celok","1,0000","12580,000","Rámcová dohoda","False","Cena s DPH","2.3.2018 10:00:00","521","12580,000","8162,500","20,000","9795,000","2785,000","4","165","2.3.2018 10:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3c244d88-8029-4c15-b7f2-b1bb74092a3e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=86a3967b-4e3d-430d-b98f-db4bfbc1c99c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8d8583a0-4b93-408b-9b8e-cdfb7b5917ec","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e3ac72f5-de93-4acd-be03-94cdc14c5111","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=074e543c-5518-48eb-a7d0-335318b71a2e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=37691651-4197-44e9-b77b-0fa7cff6f210","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9416910b-4cdc-4371-923b-582b1e3741bb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cdb3a8a1-3edb-4417-b411-e8dd6e060f8d","32627211","Slovenská republika","","","Lučenec","98401","Vajanského 80","","","","",
"Z20188407","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/171332","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. b) ","Mesto Šaľa","00306185","Slovenská republika","Šaľa","92715","Nám. Sv. Trojice 7","23.2.2018 8:05:40","2.3.2018 12:34:00","Kancelárske potreby","","","","","xerografický papier A4 biely/250 bal.","","Technické vlastnosti: 200g/m2, opacita 90 %, belosť 146, bal., Jednotka: balík, Minimum: , Maximum: , Presná hodnota: 10","Slovenská republika","Nitriansky","Šaľa","Šaľa","Partizánska 20, SNP 16, Hollého 9","","","","celok","1,0000","12580,000","Rámcová dohoda","False","Cena s DPH","2.3.2018 10:00:00","521","12580,000","8162,500","20,000","9795,000","2785,000","4","165","2.3.2018 10:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3c244d88-8029-4c15-b7f2-b1bb74092a3e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=86a3967b-4e3d-430d-b98f-db4bfbc1c99c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8d8583a0-4b93-408b-9b8e-cdfb7b5917ec","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e3ac72f5-de93-4acd-be03-94cdc14c5111","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=074e543c-5518-48eb-a7d0-335318b71a2e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=37691651-4197-44e9-b77b-0fa7cff6f210","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9416910b-4cdc-4371-923b-582b1e3741bb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cdb3a8a1-3edb-4417-b411-e8dd6e060f8d","32627211","Slovenská republika","","","Lučenec","98401","Vajanského 80","","","","",
"Z20188407","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/171332","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. b) ","Mesto Šaľa","00306185","Slovenská republika","Šaľa","92715","Nám. Sv. Trojice 7","23.2.2018 8:05:40","2.3.2018 12:34:00","Kancelárske potreby","","","","","Obálky C6, samolepiace","","Technické vlastnosti: biele, 1000 ks/krabica, Jednotka: kus, Minimum: , Maximum: , Presná hodnota: 5000","Slovenská republika","Nitriansky","Šaľa","Šaľa","Partizánska 20, SNP 16, Hollého 9","","","","celok","1,0000","12580,000","Rámcová dohoda","False","Cena s DPH","2.3.2018 10:00:00","521","12580,000","8162,500","20,000","9795,000","2785,000","4","165","2.3.2018 10:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3c244d88-8029-4c15-b7f2-b1bb74092a3e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=86a3967b-4e3d-430d-b98f-db4bfbc1c99c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8d8583a0-4b93-408b-9b8e-cdfb7b5917ec","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e3ac72f5-de93-4acd-be03-94cdc14c5111","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=074e543c-5518-48eb-a7d0-335318b71a2e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=37691651-4197-44e9-b77b-0fa7cff6f210","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9416910b-4cdc-4371-923b-582b1e3741bb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cdb3a8a1-3edb-4417-b411-e8dd6e060f8d","32627211","Slovenská republika","","","Lučenec","98401","Vajanského 80","","","","",
"Z20188407","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/171332","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. b) ","Mesto Šaľa","00306185","Slovenská republika","Šaľa","92715","Nám. Sv. Trojice 7","23.2.2018 8:05:40","2.3.2018 12:34:00","Kancelárske potreby","","","","","Obálky B6, samolepiace","","Technické vlastnosti: doporučené, Jednotka: kus, Minimum: , Maximum: , Presná hodnota: 8000","Slovenská republika","Nitriansky","Šaľa","Šaľa","Partizánska 20, SNP 16, Hollého 9","","","","celok","1,0000","12580,000","Rámcová dohoda","False","Cena s DPH","2.3.2018 10:00:00","521","12580,000","8162,500","20,000","9795,000","2785,000","4","165","2.3.2018 10:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3c244d88-8029-4c15-b7f2-b1bb74092a3e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=86a3967b-4e3d-430d-b98f-db4bfbc1c99c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8d8583a0-4b93-408b-9b8e-cdfb7b5917ec","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e3ac72f5-de93-4acd-be03-94cdc14c5111","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=074e543c-5518-48eb-a7d0-335318b71a2e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=37691651-4197-44e9-b77b-0fa7cff6f210","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9416910b-4cdc-4371-923b-582b1e3741bb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cdb3a8a1-3edb-4417-b411-e8dd6e060f8d","32627211","Slovenská republika","","","Lučenec","98401","Vajanského 80","","","","",
"Z20188407","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/171332","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. b) ","Mesto Šaľa","00306185","Slovenská republika","Šaľa","92715","Nám. Sv. Trojice 7","23.2.2018 8:05:40","2.3.2018 12:34:00","Kancelárske potreby","","","","","Obálky B6, samolepiace","","Technické vlastnosti: do vlastných rúk, Jednotka: kus, Minimum: , Maximum: , Presná hodnota: 5000","Slovenská republika","Nitriansky","Šaľa","Šaľa","Partizánska 20, SNP 16, Hollého 9","","","","celok","1,0000","12580,000","Rámcová dohoda","False","Cena s DPH","2.3.2018 10:00:00","521","12580,000","8162,500","20,000","9795,000","2785,000","4","165","2.3.2018 10:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3c244d88-8029-4c15-b7f2-b1bb74092a3e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=86a3967b-4e3d-430d-b98f-db4bfbc1c99c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8d8583a0-4b93-408b-9b8e-cdfb7b5917ec","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e3ac72f5-de93-4acd-be03-94cdc14c5111","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=074e543c-5518-48eb-a7d0-335318b71a2e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=37691651-4197-44e9-b77b-0fa7cff6f210","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9416910b-4cdc-4371-923b-582b1e3741bb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cdb3a8a1-3edb-4417-b411-e8dd6e060f8d","32627211","Slovenská republika","","","Lučenec","98401","Vajanského 80","","","","",
"Z20188407","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/171332","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. b) ","Mesto Šaľa","00306185","Slovenská republika","Šaľa","92715","Nám. Sv. Trojice 7","23.2.2018 8:05:40","2.3.2018 12:34:00","Kancelárske potreby","","","","","Obálky B6, samolepiace","","Technické vlastnosti: do vlastných rúk opakované doručenie, Jednotka: kus, Minimum: , Maximum: , Presná hodnota: 22000","Slovenská republika","Nitriansky","Šaľa","Šaľa","Partizánska 20, SNP 16, Hollého 9","","","","celok","1,0000","12580,000","Rámcová dohoda","False","Cena s DPH","2.3.2018 10:00:00","521","12580,000","8162,500","20,000","9795,000","2785,000","4","165","2.3.2018 10:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3c244d88-8029-4c15-b7f2-b1bb74092a3e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=86a3967b-4e3d-430d-b98f-db4bfbc1c99c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8d8583a0-4b93-408b-9b8e-cdfb7b5917ec","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e3ac72f5-de93-4acd-be03-94cdc14c5111","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=074e543c-5518-48eb-a7d0-335318b71a2e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=37691651-4197-44e9-b77b-0fa7cff6f210","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9416910b-4cdc-4371-923b-582b1e3741bb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cdb3a8a1-3edb-4417-b411-e8dd6e060f8d","32627211","Slovenská republika","","","Lučenec","98401","Vajanského 80","","","","",
"Z20188407","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/171332","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. b) ","Mesto Šaľa","00306185","Slovenská republika","Šaľa","92715","Nám. Sv. Trojice 7","23.2.2018 8:05:40","2.3.2018 12:34:00","Kancelárske potreby","","","","","Obálky C5 samolepiace","","Technické vlastnosti: biele, Jednotka: kus, Minimum: , Maximum: , Presná hodnota: 3000","Slovenská republika","Nitriansky","Šaľa","Šaľa","Partizánska 20, SNP 16, Hollého 9","","","","celok","1,0000","12580,000","Rámcová dohoda","False","Cena s DPH","2.3.2018 10:00:00","521","12580,000","8162,500","20,000","9795,000","2785,000","4","165","2.3.2018 10:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3c244d88-8029-4c15-b7f2-b1bb74092a3e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=86a3967b-4e3d-430d-b98f-db4bfbc1c99c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8d8583a0-4b93-408b-9b8e-cdfb7b5917ec","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e3ac72f5-de93-4acd-be03-94cdc14c5111","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=074e543c-5518-48eb-a7d0-335318b71a2e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=37691651-4197-44e9-b77b-0fa7cff6f210","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9416910b-4cdc-4371-923b-582b1e3741bb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cdb3a8a1-3edb-4417-b411-e8dd6e060f8d","32627211","Slovenská republika","","","Lučenec","98401","Vajanského 80","","","","",
"Z20188407","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/171332","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. b) ","Mesto Šaľa","00306185","Slovenská republika","Šaľa","92715","Nám. Sv. Trojice 7","23.2.2018 8:05:40","2.3.2018 12:34:00","Kancelárske potreby","","","","","Obálky C5 samolepiace","","Technické vlastnosti: doporučene, Jednotka: kus, Minimum: , Maximum: , Presná hodnota: 8000","Slovenská republika","Nitriansky","Šaľa","Šaľa","Partizánska 20, SNP 16, Hollého 9","","","","celok","1,0000","12580,000","Rámcová dohoda","False","Cena s DPH","2.3.2018 10:00:00","521","12580,000","8162,500","20,000","9795,000","2785,000","4","165","2.3.2018 10:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3c244d88-8029-4c15-b7f2-b1bb74092a3e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=86a3967b-4e3d-430d-b98f-db4bfbc1c99c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8d8583a0-4b93-408b-9b8e-cdfb7b5917ec","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e3ac72f5-de93-4acd-be03-94cdc14c5111","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=074e543c-5518-48eb-a7d0-335318b71a2e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=37691651-4197-44e9-b77b-0fa7cff6f210","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9416910b-4cdc-4371-923b-582b1e3741bb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cdb3a8a1-3edb-4417-b411-e8dd6e060f8d","32627211","Slovenská republika","","","Lučenec","98401","Vajanského 80","","","","",
