"IdentifikatorZakazky","ZakazkaUrl","StavZakazky","PouzityPostup","ObjednavatelDruh","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DatumVyhlasenia","DatumZazmluvnenia","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularFunkcnaSpecifikacia","OpisnyFormularTechnickaSpecifikaciaTextova","OpisnyFormularTechnickaSpecifikaciaCiselna","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","MaximalnaVyskaZdrojov","ZmluvnyVztah","FinancovanieEU","HodnotiaceKriterium","LehotaNaPredkladaniePonuk","PocetNotifikovanychDodavatelov","VstupnaCena","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","PocetSutaziacich","PocetPredlozenychPonuk","ZaciatokAukcie","TrvanieAukcie_Minut","PredlzovanieAukcie_Minut","ProtokolOPriebehuZadavaniaZakazky","Priloha_c1_ZmluvnyFormularZakazky","Priloha_c2_VyslednePoradieDodavatelov","Priloha_c3_Zmluva","Priloha_c4A_ZaznamOSystemovychUdalostiachZakazky","Priloha_c4B_ZaznamOSystemovychUdalostiachElektronickejAukcie","AnonymnyZmluvnyFormularZakazky","ObjednavkovyFormularZakazky","DodavatelICO","DodavatelStat","DodavatelKraj","DodavatelOkres","DodavatelObec","DodavatelPSC","DodavatelUlica","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka",
"Z201819032","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/181957","zrušená","§ 110 ZVO","§ 7 ods. 1 písm. d)","Ľubovnianska nemocnica, n.o.","37886851","Slovenská republika","Stará Ľubovňa","06401","Obrancov mieru 3","26.4.2018 9:28:26","","Laxanciá","","","","","Laxanciá","Technické vlastnosti: ATC skupina, Hodnota / charakteristika: A06AD11; Technické vlastnosti: názov účinnej látky, Hodnota / charakteristika: LAKTULOZA, GALAKTOZA 50%; Technické vlastnosti: obal, Hodnota / charakteristika: liekovka","Technické vlastnosti: LAKTULOZA, GALAKTOZA 50%, Jednotka: ml, Minimum: , Maximum: , Presná hodnota: 44 250","Slovenská republika","Prešovský","Stará Ľubovňa","Stará Ľubovňa","Obrancov mieru 3","","","","zákazka","1,0000","2316,450","Rámcová dohoda","False","Cena s DPH","2.5.2018 9:45:00","271","2316,450","","","","","1","1","2.5.2018 10:00:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=359ffb07-c1ca-4c1a-a157-74ddcf451a20","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b3aebfe7-fded-4fa8-b8ec-02a9c3f3c278","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=12d72fa3-faa8-491d-a614-261bc6a64f3e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=72bf2561-ac35-4bb5-8f86-b80926786b9c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f77732ad-0718-4716-9d6d-e96c2d512418","","","","","","","","","","","",
"Z201819035","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/181960","zrušená","§ 110 ZVO","§ 7 ods. 1 písm. d)","Univerzitná nemocnica L. Pasteura Košice","00606707","Slovenská republika","Košice","04190","Rastislavova 43","26.4.2018 9:28:49","","Dodávka tonerov do laserových a atramentových tlačiarní.","tonery,cartridge","30125100-2 Tonerové náplne; 30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 30125120-8 Toner do fotokopírovacích strojov; 30192113-6 Atramentové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","tlačenie dokumentov","","Technické vlastnosti: Xerox Phaser 3635 MFP or, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 2; Technické vlastnosti: HPLJ CF 285/85A or, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 2; Technické vlastnosti: Canon 2520 C-EXV 33, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 2; Technické vlastnosti: Canon Pixma 7550/GY siva or, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 2; Technické vlastnosti: Canon Pixma 7550/PGBK bl  or, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 2; Technické vlastnosti: Lexmark MS317, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 1; Technické vlastnosti: HPLJ M 1522/436 or, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 2; Technické vlastnosti: Konica Bizhub 3300P  or, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 1; Technické vlastnosti: HPLJ M127/283 /83A  or, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 2; Technické vlastnosti: HPLJ 3600N/501A Q6470 or, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 2; Technické vlastnosti: HPLJ 3600N/502A Q6471 , 72 ,73, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 6; Technické vlastnosti: HPLJ M203/30A or, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 6; Technické vlastnosti: Paska Epson FX 2190 or, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 8; Technické vlastnosti: Paska Epson DFX 8000 or, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 8; Technické vlastnosti: HP Photosmart C4485/350 or, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 1; Technické vlastnosti: HP Photosmart C 4485/351 or, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 1; Technické vlastnosti: OKI MB441 or, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 2; Technické vlastnosti: HPLJ 3500/Q2670 or, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 1; Technické vlastnosti: HPLJ 3500/Q2671, 72,73 or, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 3; Technické vlastnosti: OPC valec CF 219 or, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 1","Slovenská republika","Košický","Košice IV","Košice - mestská časť Juh","Rastislavova 43","7.5.2018 9:40:00","15.5.2018 14:35:00","","ks","56,0000","3116,000","Kúpna zmluva","False","Cena bez DPH","2.5.2018 9:35:00","518","","","","","","0","0","2.5.2018 9:50:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c22b9f7e-c1b1-41b1-887c-2c06483e330c","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0dd0d26c-814f-41ef-9262-adf3baf235f8","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=fc8caf55-29ea-426c-b300-1665e9bd162a","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=97d11c3b-3fc0-47a5-b17a-590c0fd800b1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=31673148-b12c-4a0d-965e-cf25424c1364","","","","","","","","","","","",
"Z201819036","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/181961","zrušená","§ 110 ZVO","§ 7 ods. 1 písm. d)","Ľubovnianska nemocnica, n.o.","37886851","Slovenská republika","Stará Ľubovňa","06401","Obrancov mieru 3","26.4.2018 9:33:01","","Antidiarrhoiká, intestinálne antiinfektíva a Atiflogistiká ","Antidiarrhoiká, intestinálne antiinfektíva a Atiflogistiká, tráviaci trakt, metabolizmus, účinné látky","33600000-6 Farmaceutické výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu); 33610000-9 Liečivá pre výživovú sústavu a látkovú premenu","Tovar; Služba","","Antidiaroiká, črevné antiinfektíva a antiflogistiká","Technické vlastnosti: ATC skupina, Hodnota / charakteristika: A07BC05; Technické vlastnosti: názov účinnej látky, Hodnota / charakteristika: diosmectitum; Technické vlastnosti: merná jednotka, Hodnota / charakteristika: vrecko","Technické vlastnosti: diosmectitum, Jednotka: vrecko, Minimum: , Maximum: , Presná hodnota: 620; Technické vlastnosti: veľkosť mernej jednotky, Jednotka: g, Minimum: , Maximum: , Presná hodnota: 3","Slovenská republika","Prešovský","Stará Ľubovňa","Stará Ľubovňa","Obrancov mieru 3","","","","zákazka","1,0000","2450,610","Rámcová dohoda","False","Cena s DPH","2.5.2018 11:15:00","271","2450,610","","","","","1","1","2.5.2018 11:30:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=696e317e-37de-4499-9a2d-94caef821f2a","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=df8834e6-3c96-48d1-a751-4e9b074667c2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0a99134d-1949-4384-8581-c00d89b88c6f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=17037250-6e03-4c59-a1bb-482525adcf96","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f7a6a4ef-1a75-4ff1-9803-e616696e228f","","","","","","","","","","","",
"Z201819036","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/181961","zrušená","§ 110 ZVO","§ 7 ods. 1 písm. d)","Ľubovnianska nemocnica, n.o.","37886851","Slovenská republika","Stará Ľubovňa","06401","Obrancov mieru 3","26.4.2018 9:33:01","","Antidiarrhoiká, intestinálne antiinfektíva a Atiflogistiká ","","","","","Mikroorganizmy produkujúce kyselinu mliečnu","Technické vlastnosti: ATC skupina, Hodnota / charakteristika: A07FA; Technické vlastnosti: názov účinnej látky, Hodnota / charakteristika: escherichia coli,strptococcus faecalis,lactobacillus acidopilus,lactobacilus helveticus; Technické vlastnosti: merná jednotka, Hodnota / charakteristika: liekovka","Technické vlastnosti: escherichia coli, strptococcus faecalis, lactobacillus acidopilus, lactobacilus helveticus, Jednotka: liekovka, Minimum: , Maximum: , Presná hodnota: 134; Technické vlastnosti: veľkosť mernej jednotky, Jednotka: ml, Minimum: , Maximum: , Presná hodnota: 100","Slovenská republika","Prešovský","Stará Ľubovňa","Stará Ľubovňa","Obrancov mieru 3","","","","zákazka","1,0000","2450,610","Rámcová dohoda","False","Cena s DPH","2.5.2018 11:15:00","271","2450,610","","","","","1","1","2.5.2018 11:30:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=696e317e-37de-4499-9a2d-94caef821f2a","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=df8834e6-3c96-48d1-a751-4e9b074667c2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0a99134d-1949-4384-8581-c00d89b88c6f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=17037250-6e03-4c59-a1bb-482525adcf96","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f7a6a4ef-1a75-4ff1-9803-e616696e228f","","","","","","","","","","","",
"Z201819036","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/181961","zrušená","§ 110 ZVO","§ 7 ods. 1 písm. d)","Ľubovnianska nemocnica, n.o.","37886851","Slovenská republika","Stará Ľubovňa","06401","Obrancov mieru 3","26.4.2018 9:33:01","","Antidiarrhoiká, intestinálne antiinfektíva a Atiflogistiká ","","","","","Iné lieky ovplyvňujúce tráviaci trakt a metabolizmus","Technické vlastnosti: ATC skupina, Hodnota / charakteristika: A07FA01; Technické vlastnosti: názov účinnej látky, Hodnota / charakteristika: lactobacillu acidophilus, bifidobacterium infantis, enterococcus faecium; Technické vlastnosti: merná jednotka, Hodnota / charakteristika: cps","Technické vlastnosti: lactobacillu acidophilus, bifidobacterium infantis, enterococcus faecium, Jednotka: cps, Minimum: , Maximum: , Presná hodnota: 448","Slovenská republika","Prešovský","Stará Ľubovňa","Stará Ľubovňa","Obrancov mieru 3","","","","zákazka","1,0000","2450,610","Rámcová dohoda","False","Cena s DPH","2.5.2018 11:15:00","271","2450,610","","","","","1","1","2.5.2018 11:30:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=696e317e-37de-4499-9a2d-94caef821f2a","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=df8834e6-3c96-48d1-a751-4e9b074667c2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0a99134d-1949-4384-8581-c00d89b88c6f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=17037250-6e03-4c59-a1bb-482525adcf96","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f7a6a4ef-1a75-4ff1-9803-e616696e228f","","","","","","","","","","","",
"Z201819036","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/181961","zrušená","§ 110 ZVO","§ 7 ods. 1 písm. d)","Ľubovnianska nemocnica, n.o.","37886851","Slovenská republika","Stará Ľubovňa","06401","Obrancov mieru 3","26.4.2018 9:33:01","","Antidiarrhoiká, intestinálne antiinfektíva a Atiflogistiká ","","","","","Iné lieky ovplyvňujúce tráviaci trakt a metabolizmus","Technické vlastnosti: ATC skupina, Hodnota / charakteristika: A07EC02; Technické vlastnosti: názov účinnej látky, Hodnota / charakteristika: mesalazinum; Technické vlastnosti: merná jednotka, Hodnota / charakteristika: tbl","Technické vlastnosti: mesalazinum, Jednotka: tbl, Minimum: , Maximum: , Presná hodnota: 60; Technické vlastnosti: veľkosť mernej jednotky, Jednotka: g, Minimum: , Maximum: , Presná hodnota: 1","Slovenská republika","Prešovský","Stará Ľubovňa","Stará Ľubovňa","Obrancov mieru 3","","","","zákazka","1,0000","2450,610","Rámcová dohoda","False","Cena s DPH","2.5.2018 11:15:00","271","2450,610","","","","","1","1","2.5.2018 11:30:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=696e317e-37de-4499-9a2d-94caef821f2a","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=df8834e6-3c96-48d1-a751-4e9b074667c2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0a99134d-1949-4384-8581-c00d89b88c6f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=17037250-6e03-4c59-a1bb-482525adcf96","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f7a6a4ef-1a75-4ff1-9803-e616696e228f","","","","","","","","","","","",
"Z201819036","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/181961","zrušená","§ 110 ZVO","§ 7 ods. 1 písm. d)","Ľubovnianska nemocnica, n.o.","37886851","Slovenská republika","Stará Ľubovňa","06401","Obrancov mieru 3","26.4.2018 9:33:01","","Antidiarrhoiká, intestinálne antiinfektíva a Atiflogistiká ","","","","","Iné lieky ovplyvňujúce tráviaci trakt a metabolizmus","Technické vlastnosti: ATC skupina, Hodnota / charakteristika: A07EC02; Technické vlastnosti: názov účinnej látky, Hodnota / charakteristika: mesalazinum; Technické vlastnosti: merná jednotka, Hodnota / charakteristika: sus rec","Technické vlastnosti: mesalazinum, Jednotka: sus rec, Minimum: , Maximum: , Presná hodnota: 7; Technické vlastnosti: veľkosť mernej jednotky, Jednotka: g, Minimum: , Maximum: , Presná hodnota: 1","Slovenská republika","Prešovský","Stará Ľubovňa","Stará Ľubovňa","Obrancov mieru 3","","","","zákazka","1,0000","2450,610","Rámcová dohoda","False","Cena s DPH","2.5.2018 11:15:00","271","2450,610","","","","","1","1","2.5.2018 11:30:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=696e317e-37de-4499-9a2d-94caef821f2a","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=df8834e6-3c96-48d1-a751-4e9b074667c2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0a99134d-1949-4384-8581-c00d89b88c6f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=17037250-6e03-4c59-a1bb-482525adcf96","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f7a6a4ef-1a75-4ff1-9803-e616696e228f","","","","","","","","","","","",
"Z201819036","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/181961","zrušená","§ 110 ZVO","§ 7 ods. 1 písm. d)","Ľubovnianska nemocnica, n.o.","37886851","Slovenská republika","Stará Ľubovňa","06401","Obrancov mieru 3","26.4.2018 9:33:01","","Antidiarrhoiká, intestinálne antiinfektíva a Atiflogistiká ","","","","","Iné lieky ovplyvňujúce tráviaci trakt a metabolizmus","Technické vlastnosti: ATC skupina, Hodnota / charakteristika: A07EC02; Technické vlastnosti: názov účinnej látky, Hodnota / charakteristika: mesalazinum; Technické vlastnosti: merná jednotka, Hodnota / charakteristika: tbl","Technické vlastnosti: mesalazinum, Jednotka: tbl, Minimum: , Maximum: , Presná hodnota: 400; Technické vlastnosti: veľkosť mernej jednotky, Jednotka: mg, Minimum: , Maximum: , Presná hodnota: 500","Slovenská republika","Prešovský","Stará Ľubovňa","Stará Ľubovňa","Obrancov mieru 3","","","","zákazka","1,0000","2450,610","Rámcová dohoda","False","Cena s DPH","2.5.2018 11:15:00","271","2450,610","","","","","1","1","2.5.2018 11:30:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=696e317e-37de-4499-9a2d-94caef821f2a","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=df8834e6-3c96-48d1-a751-4e9b074667c2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0a99134d-1949-4384-8581-c00d89b88c6f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=17037250-6e03-4c59-a1bb-482525adcf96","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f7a6a4ef-1a75-4ff1-9803-e616696e228f","","","","","","","","","","","",
"Z201819036","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/181961","zrušená","§ 110 ZVO","§ 7 ods. 1 písm. d)","Ľubovnianska nemocnica, n.o.","37886851","Slovenská republika","Stará Ľubovňa","06401","Obrancov mieru 3","26.4.2018 9:33:01","","Antidiarrhoiká, intestinálne antiinfektíva a Atiflogistiká ","","","","","Iné lieky ovplyvňujúce tráviaci trakt a metabolizmus","Technické vlastnosti: ATC skupina, Hodnota / charakteristika: A07AX03; Technické vlastnosti: názov účinnej látky, Hodnota / charakteristika: nifuroxazid; Technické vlastnosti: merná jednotka, Hodnota / charakteristika: cps","Technické vlastnosti: nifuroxazid, Jednotka: cps, Minimum: , Maximum: , Presná hodnota: 2 612; Technické vlastnosti: veľkosť mernej jednotky, Jednotka: mg, Minimum: , Maximum: , Presná hodnota: 200","Slovenská republika","Prešovský","Stará Ľubovňa","Stará Ľubovňa","Obrancov mieru 3","","","","zákazka","1,0000","2450,610","Rámcová dohoda","False","Cena s DPH","2.5.2018 11:15:00","271","2450,610","","","","","1","1","2.5.2018 11:30:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=696e317e-37de-4499-9a2d-94caef821f2a","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=df8834e6-3c96-48d1-a751-4e9b074667c2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0a99134d-1949-4384-8581-c00d89b88c6f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=17037250-6e03-4c59-a1bb-482525adcf96","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f7a6a4ef-1a75-4ff1-9803-e616696e228f","","","","","","","","","","","",
"Z201819036","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/181961","zrušená","§ 110 ZVO","§ 7 ods. 1 písm. d)","Ľubovnianska nemocnica, n.o.","37886851","Slovenská republika","Stará Ľubovňa","06401","Obrancov mieru 3","26.4.2018 9:33:01","","Antidiarrhoiká, intestinálne antiinfektíva a Atiflogistiká ","","","","","iné lieky ovplyvňujúce tráviaci trakt a metabolizmus","Technické vlastnosti: ATC skupina, Hodnota / charakteristika: A07AA11; Technické vlastnosti: názov účinnej látky, Hodnota / charakteristika: rifaximin; Technické vlastnosti: merná jednotka, Hodnota / charakteristika: tbl","Technické vlastnosti: rifaximin, Jednotka: tbl, Minimum: , Maximum: , Presná hodnota: 1 120; Technické vlastnosti: veľkosť mernej jednotky, Jednotka: mg, Minimum: , Maximum: , Presná hodnota: 200","Slovenská republika","Prešovský","Stará Ľubovňa","Stará Ľubovňa","Obrancov mieru 3","","","","zákazka","1,0000","2450,610","Rámcová dohoda","False","Cena s DPH","2.5.2018 11:15:00","271","2450,610","","","","","1","1","2.5.2018 11:30:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=696e317e-37de-4499-9a2d-94caef821f2a","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=df8834e6-3c96-48d1-a751-4e9b074667c2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0a99134d-1949-4384-8581-c00d89b88c6f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=17037250-6e03-4c59-a1bb-482525adcf96","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f7a6a4ef-1a75-4ff1-9803-e616696e228f","","","","","","","","","","","",
"Z201819037","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/181962","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Krajská prokuratúra Trnava","35629053","Slovenská republika","Trnava","91744","Dolné Bašty 1","26.4.2018 9:38:56","2.5.2018 10:42:00","Toner HP CB435A do tlačiarne HP 1005, 1006 alebo ekvivalent","Toner, náplne, tlačiareň","30125100-2 Tonerové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu); 30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 30125120-8 Toner do fotokopírovacích strojov","Tovar; Služba","","Originálny toner zabalený v originálnych obaloch od výrobcu zariadení požadovaných značiek, spĺňajúci všetky znaky originálneho balenia daného výrobcu. Tonerové náplne sú vyrobené priamo výrobcom originálnych periférnych zariadení príslušnej značky, v originálnych baleniach, neporušené, nepoškodené; Dodávateľ dodá tovar v štandardnej kvalite a dopraví ho na vlastné náklady do sídla objednávateľa; Predmetom zákazky nie je nákup repasovaných, alternatívnych ani kompatibilných náplní","Technické vlastnosti: farba, Hodnota / charakteristika: čierna; Technické vlastnosti: typ tlačiarne, Hodnota / charakteristika: laserová; Technické vlastnosti: tonerová náplň, Hodnota / charakteristika: originálna tonerová kazeta od výrobcu zariadenia","Technické vlastnosti: výťažnosť tonera , Jednotka: ks, Minimum: 1450, Maximum: 1500, Presná hodnota: ","Slovenská republika","Trnavský","Trnava","Trnava","Dolné Bašty 1","","","11.5.2018 10:00:00","ks","4,0000","280,000","Kúpna zmluva","False","Cena s DPH","2.5.2018 10:00:00","471","216,000","140,000","20,000","168,000","48,000","6","17","2.5.2018 10:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=67f1fe1a-9b09-4090-a52f-e352f83f9529","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1c4d51f2-c1dc-4dd3-8179-d54df48c558a","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4d39573a-bed1-42ef-b59c-f781ee813e79","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=24bf503e-3acc-4f0b-a143-d345458f6569","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=eca2009c-630f-4016-a822-8d685ddd0982","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ddf0f529-6ce4-4fbd-adbe-1a863adda232","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=967700b2-3bc8-486d-8dc2-beb4899b52ce","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=5700bae7-215c-4170-a4f5-13ba36844fcd","36426041","Slovenská republika","","","Žilina","01001","Bôrická cesta 103","","","","",
"Z201819039","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/181964","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. d)","LESY Slovenskej republiky, štátny podnik","36038351","Slovenská republika","Banská Bystrica","97566","Námestie SNP 8","26.4.2018 9:41:40","2.5.2018 14:00:01","Pneumatiky Dunlop Sport BluResponse","pneumatiky","34351100-3 Pneumatiky pre motorové vozidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","Letné pneumatiky pre osobný automobil","","Technické vlastnosti: Dunlop Sport BluResponse 205/60 R16 92 H, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 1","Slovenská republika","Banskobystrický","Revúca","Revúca","Námestie slobody 2","7.5.2018 8:00:00","11.5.2018 13:00:00","","kus","4,0000","400,000","Kúpna zmluva","False","Cena bez DPH","2.5.2018 13:00:00","300","399,480","250,000","20,000","300,000","149,480","4","30","2.5.2018 13:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=deb71d11-42c5-4277-bd7f-d5098db7ba56","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=5c9aced2-3b4f-454a-9588-a3e587d6013d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e1ae5a09-a3bf-4e80-9c78-b4cab92aec72","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8de8767f-f173-4da3-8c47-f7b2eab5ca58","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=39b8d07c-754f-4dcc-be28-9d7f4923f815","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=54aa8548-e6ed-45dd-8e52-112b9d34f7a7","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=42ea91f6-d861-462b-b3b8-8b468bfc10b8","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f18cada3-ed44-4eb4-a54a-30a08ce918a5","31560270","Slovenská republika","","","Banská Bystrica","97401","Medený Hámor 4","","","","",
