"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z20183635","Z20183635_Z","Fakultná nemocnica s poliklinikou J.A.Reimana Prešov","00610577","Slovenská republika","Prešov","08181","Hollého 14","Neito Prešov s.r.o.","50327313","Slovenská republika","Haniska","08001","Bajzova 295/1A","Rámcová dohoda","Údržba zelene a komunikácii v areáli objednávateľa ","60000000-8 Dopravné služby (bez prepravy odpadu);77300000-3 Záhradnícke služby;77313000-7 Údržba parkov;77314100-5 Údržba trávnikov;90610000-6 Služby na čistenie a zametanie ulíc;90620000-9 Odpratávanie snehu;90630000-2 Odpratávanie ľadu","Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Hollého 14, 081 81 Prešov","","","","súbor","1,0000","5818,330","20,000","6982,000","0,000","1.2.2018 10:08:00",
"Z20183642","Z20183642_Z","Detská fakultná nemocnica s poliklinikou Banská Bystrica","37957937","Slovenská republika","Banská Bystrica ","97409","Námestie L.Svobodu 4","VICOM  s.r.o.","35908076","Slovenská republika","Bratislava","82105","Mlynské Nivy 70","Rámcová dohoda","Toaletný papier, Papierové utierky, Mydlo tekuté do zásobníkov","33700000-7 Predmety osobnej starostlivosti;33740000-9 Výrobky na starostlivosť o ruky a nechty;33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky;33761000-2 Toaletný papier;33763000-6 Papierové uteráky na ruky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Námestie Ludvika Svobodu 4","","","","podľa rozpisu položiek","1,0000","","","12200,000","5318,630","1.2.2018 10:18:00",
"Z20183647","Z20183647_Z","Technická univerzita v Košiciach","00397610","Slovenská republika","Košice","04200","Letná 9","Compact, s.r.o.","36711420","Slovenská republika","Košice","04001","Šoltésovej 9","Kúpna zmluva","Vonkajšia IP kamera","32330000-5 Prístroje na záznam a reprodukciu zvuku a obrazu;32333200-8 Videokamery;32410000-0 Lokálne siete (LAN);35125300-2 Bezpečnostné kamery;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Nemcovej 7","","","16.2.2018 14:00:00","ks","10,0000","1395,830","20,000","1675,000","297,800","1.2.2018 10:30:00",
"Z20183657","Z20183657_Z","Mesto Nové Zámky ","00309150","Slovenská republika","Nové Zámky ","94035","Hlavné námestie 10","mediatip.sk, s. r. o.","36013978","Slovenská republika","Dubnica nad Váhom","01841","Bratislavská 432/7","Kúpna zmluva","Osobný počítač","30213000-5 Osobné počítače;48624000-8 Softvérový balík pre operačný systém osobného počítača (PC);60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nové Zámky","Nové Zámky","Hlavné námestie 10","","","12.2.2018 8:38:00","ks","1,0000","624,990","20,000","749,990","290,000","1.2.2018 10:30:00",
"Z20182339","Z20182339_Z","Základná škola Šrobárova","36159051","Slovenská republika","Prešov","08001","Šrobárova 20","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika","Žilina","01001","Kálov 356","Kúpna zmluva","Stravné poukážky","30199770-8 Stravné poukážky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Šrobárova 20","7.2.2018 0:00:00","7.2.2018 0:00:00","","kus","600,0000","2279,770","","2279,770","0,230","1.2.2018 10:38:00",
"Z20183154","Z20183154_Z","Univerzitná nemocnica L. Pasteura Košice","00606707","Slovenská republika","Košice","04190","Rastislavova 43","B - SERVIS s.r.o.","47822821","Slovenská republika","Sečovská Polianka","09414","Hlavná 431","Kúpna zmluva","Obálky RTG","30199713-1 Tlačené obálky na RTG snímky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice IV","Košice - mestská časť Juh","Rastislavova 43","7.2.2018 8:00:00","9.2.2018 14:00:00","","ks","12000,0000","1199,000","20,000","1438,800","1,000","1.2.2018 10:38:00",
"Z20183360","Z20183360_Z","Obec Batizovce","00326119","Slovenská republika","Batizovce","05935","Štúrova 29/2","Brantner Poprad, s.r.o.","36444618","Slovenská republika","Poprad","058 01","Nová 76","Zmluva o poskytovaní služieb","Odvoz a likvidácia odpadu","90500000-2 Služby súvisiace s likvidáciou odpadu a odpadom;90511000-2 Služby na zber odpadu;90511100-3 Zber tuhého komunálneho odpadu;90512000-9 Služby na prepravu odpadu","Služba","","Slovenská republika","Prešovský","Poprad","Batizovce","","5.2.2018 0:00:00","4.2.2021 0:00:00","","súbor položiek","1,0000","158308,990","20,000","189970,790","0,010","1.2.2018 10:38:00",
"Z20183639","Z20183639_Z","Fakultná nemocnica Nitra","17336007","Slovenská republika","Nitra","95001","Špitálska 6","MED - ART, spol. s r.o.","34113924","Slovenská republika","Nitra","94901","Hornočermánska 4","Kúpna zmluva","Lieky ATC skupiny J01-Antibakteriálne látky na systémové použitie ","33631400-6 Antibiotiká a chemoterapeutiká na dermatologické použitie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Špitálska č. 6","15.2.2018 0:00:00","15.2.2019 0:00:00","","súbor položiek- podľa popisu","23500,0000","7370,300","","","0,000","1.2.2018 10:38:00",
"Z20183715","Z20183715_Z","Ústav experimentálnej fyziky Slovenskej akadémie vied","00166812","Slovenská republika","Košice","04001","Watsonova 47","Letecká agentúra SKYTRAVEL s.r.o.","36667234","Slovenská republika","Košice","04001","Letná 45","Zmluva o poskytovaní služieb","Spiatočná letenka Budapešť (HU) - Barcelona (Spain)","60400000-2 Letecké dopravné služby;60410000-5 Pravidelné letecké dopravné služby","Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Watsonova 47","25.3.2018 14:35:00","29.3.2018 12:45:00","","ks","4,0000","1109,000","0,000","1109,000","0,000","1.2.2018 10:53:00",
"Z20183641","Z20183641_Z","Národná zoologická záhrada Bojnice","00358011","Slovenská republika","Bojnice","97201","Zámok a okolie 6","MIKROP Slovensko, s.r.o.","31717063","Slovenská republika","Trnava","91701","Priemyselná 5","Rámcová dohoda","Pripravené krmivo pre poľnohospodárske a iné zvieratá (157_2018)","15413100-7 Pokrutiny;15700000-5 Krmivo pre zvieratá;15710000-8 Pripravené krmivo pre poľnohospodárske a iné zvieratá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Prievidza","Bojnice","Zámok a okolie 6","","","","podľa špecifikácie","1,0000","29346,610","20,000","35215,930","0,000","1.2.2018 10:54:00",
"Z20183719","Z20183719_Z","Ústav experimentálnej fyziky Slovenskej akadémie vied","00166812","Slovenská republika","Košice","04001","Watsonova 47","Letecká agentúra SKYTRAVEL s.r.o.","36667234","Slovenská republika","Košice","04001","Letná 45","Zmluva o poskytovaní služieb","Spiatočná letenka Viedeň (AUT) - Taipei (Taiwan)","60400000-2 Letecké dopravné služby;60410000-5 Pravidelné letecké dopravné služby","Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Watsonova 47","17.4.2018 11:35:00","26.4.2018 23:10:00","","ks","4,0000","2704,000","0,000","2704,000","0,000","1.2.2018 10:59:00",
"Z20183645","Z20183645_Z","Národná zoologická záhrada Bojnice","00358011","Slovenská republika","Bojnice","97201","Zámok a okolie 6","INMEDIA, spol. s r.o.","36019208","Slovenská republika","Zvolen","96001","Námestie SNP 11","Rámcová dohoda","Ovsené vločky, pšeničné otruby (161_2018)","15613380-5 Ovsené vločky;15615000-2 Otruby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Prievidza","Bojnice","Zámok a okolie 6","","","","podľa špecifikácie","1,0000","3878,300","20,000","4653,960","0,000","1.2.2018 11:00:00",
"Z20183648","Z20183648_Z","Technická univerzita vo Zvolene","00397440","Slovenská republika","Zvolen","96053","T. G. Masaryka 24","DMC, s.r.o.","36777455","Slovenská republika","Šurany - Časť Nitriansky Hrádok","94201","Riečna 2541/3","Kúpna zmluva","Reklamné predmety - reflexné,  vrátane ich potlače","39294100-0 Informačné a propagačné výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Zvolen","Zvolen","T. G. Masaryka 24","19.2.2018 7:00:00","21.2.2018 15:00:00","","súbor (podľa technickej špecifikácie)","1,0000","561,670","20,000","674,000","601,000","1.2.2018 11:00:00",
"Z20183694","Z20183694_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","INMEDIA, spol. s r.o.","36019208","Slovenská republika","Zvolen","96001","Námestie SNP 11","Kúpna zmluva","Trvanlivé potraviny a koreniny","15842000-2 Čokoláda a cukrovinky;15870000-7 Koreniny a chuťové prísady;15891410-7 Polievkové zmesi;15891500-5 Bujóny;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Poprad","Poprad","Skladová 3","8.2.2018 6:00:00","1.7.2018 14:00:00","","súbor (podľa technickej špecifikácie)","1,0000","970,830","20,000","1165,000","83,000","1.2.2018 11:04:00",
"Z20183674","Z20183674_Z","Národná agentúra pre sieťové a elektronické služby","42156424","Slovenská republika","Trnava","91702","Kollárova 8","ANECT a.s.","35787546","Slovenská republika","Bratislava","83103","Jarošova 1","Kúpna zmluva","Nákup telekonferenčného systému, viacsmerového stolového mikrofónu a dotykového ovládacieho panelu","32232000-8 Zariadenie na videokonferencie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","BC Omnipolis, Trnavská cesta 100/II","7.2.2018 9:02:00","19.2.2018 9:03:00","","ks","3,0000","16400,000","20,000","19680,000","16,000","1.2.2018 11:08:00",
"Z20183700","Z20183700_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","INMEDIA, spol. s r.o.","36019208","Slovenská republika","Zvolen","96001","Námestie SNP 11","Rámcová dohoda","Dodávka potravín pre stravovacie zriadenie ","03117200-6 Semená rastlín používané v konkrétnych odvetviach;15000000-8 Potraviny, nápoje, tabak a príbuzné produkty;15131310-1 Paštéta;15241000-9 Nakladané ryby alebo ryby v konzerve;15242000-6 Pripravené pokrmy z rýb;15321100-5 Pomarančová šťava;15321600-0 Jablková šťava;15321800-2 Koncentrované šťavy;15332412-5 Spracované hrozienka;15820000-2 Sucháre a piškóty; trvanlivé pečivo a cukrovinky;15831200-4 Biely cukor;15831500-7 Cukrové sirupy;15831600-8 Med;15841300-8 Nesladený kakaový prášok;15842100-3 Čokoláda;15842200-4 Čokoládové výrobky;15861100-2 Pražená káva;15864100-3 Porciovaný čaj;15871210-9 Sójová omáčka;15871250-1 Horčica;15871260-4 Omáčky;15872100-2 Paprika;15872200-3 Korenie;15872300-4 Bylinky;15891100-1 Mäsové polievky;15891500-5 Bujóny;15891900-9 Zeleninové polievky;15894300-4 Pripravené pokrmy;15897200-4 Výrobky v konzerve;15898000-9 Droždie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Štiavnica","Močiar","Močiar - GPS súradnice 48°32'55.9""N 18°57'26.8""E (48.548852, 18.957454)","","","","zákazka","1,0000","3166,670","20,000","3800,010","0,000","1.2.2018 11:08:00",
"Z20183701","Z20183701_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","MABONEX SLOVAKIA spol. s r.o. ","31428819","Slovenská republika","Piešťany","92101","Krajinská cesta 3","Rámcová dohoda","Dodávka potravín pre stravovacie zriadenie ","03117200-6 Semená rastlín používané v konkrétnych odvetviach;15000000-8 Potraviny, nápoje, tabak a príbuzné produkty;15131310-1 Paštéta;15241000-9 Nakladané ryby alebo ryby v konzerve;15242000-6 Pripravené pokrmy z rýb;15321100-5 Pomarančová šťava;15321600-0 Jablková šťava;15321800-2 Koncentrované šťavy;15332412-5 Spracované hrozienka;15820000-2 Sucháre a piškóty; trvanlivé pečivo a cukrovinky;15831200-4 Biely cukor;15831500-7 Cukrové sirupy;15831600-8 Med;15841300-8 Nesladený kakaový prášok;15842100-3 Čokoláda;15842200-4 Čokoládové výrobky;15861100-2 Pražená káva;15864100-3 Porciovaný čaj;15871210-9 Sójová omáčka;15871250-1 Horčica;15871260-4 Omáčky;15872100-2 Paprika;15872200-3 Korenie;15872300-4 Bylinky;15891100-1 Mäsové polievky;15891500-5 Bujóny;15891900-9 Zeleninové polievky;15894300-4 Pripravené pokrmy;15897200-4 Výrobky v konzerve;15898000-9 Droždie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Hlohovec","Hlohovec","Hlohovec - GPS súradnice 48°24'31.3""N 17°47'29.5""E (resp. 48.408696, 17.791525)","","","","zákazka","1,0000","2833,330","20,000","3400,000","400,010","1.2.2018 11:08:00",
"Z20183705","Z20183705_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","MABONEX SLOVAKIA spol. s r.o. ","31428819","Slovenská republika","Piešťany","92101","Krajinská cesta 3","Rámcová dohoda","Dodávka potravín pre stravovacie zriadenie ","03117200-6 Semená rastlín používané v konkrétnych odvetviach;15000000-8 Potraviny, nápoje, tabak a príbuzné produkty;15131310-1 Paštéta;15241000-9 Nakladané ryby alebo ryby v konzerve;15242000-6 Pripravené pokrmy z rýb;15321100-5 Pomarančová šťava;15321600-0 Jablková šťava;15321800-2 Koncentrované šťavy;15332412-5 Spracované hrozienka;15820000-2 Sucháre a piškóty; trvanlivé pečivo a cukrovinky;15831200-4 Biely cukor;15831500-7 Cukrové sirupy;15831600-8 Med;15841300-8 Nesladený kakaový prášok;15842100-3 Čokoláda;15842200-4 Čokoládové výrobky;15861100-2 Pražená káva;15864100-3 Porciovaný čaj;15871210-9 Sójová omáčka;15871250-1 Horčica;15871260-4 Omáčky;15872100-2 Paprika;15872200-3 Korenie;15872300-4 Bylinky;15891100-1 Mäsové polievky;15891500-5 Bujóny;15891900-9 Zeleninové polievky;15894300-4 Pripravené pokrmy;15897200-4 Výrobky v konzerve;15898000-9 Droždie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Dunajská Streda","Mierovo","Mierovo - GPS súradnice 48°04'05.2""N 17°22'55.0""E (48.068110, 17.381943)","","","","zákazka","1,0000","3166,670","20,000","3800,010","0,000","1.2.2018 11:08:00",
"Z20183209","Z20183209_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","LINEA SK spol. s r.o.","35716932","Slovenská republika","Bratislava","83104","Bojnická 10","Kúpna zmluva","Nehorľavé textilné vitríny AL rám, nástenky","39290000-1 Rôzne vybavenie a zariadenie interiérov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1, 010 26 Žilina, Fakulta riadenia a informatiky, Dekanát","5.2.2018 8:00:00","19.2.2018 14:00:00","","ks","2,0000","650,000","20,000","780,000","0,000","1.2.2018 11:08:00",
"Z20183644","Z20183644_Z","Liečebňa pre dlhodobo chorých Štiavnička","17336171","Slovenská republika","Ružomberok","03401","Štiavnička 132","MABONEX SLOVAKIA spol. s r.o. ","31428819","Slovenská republika","Piešťany","92101","Krajinská cesta 3","Rámcová dohoda","Mlieko a mliečne výrobky","15500000-3 Mliečne výrobky;15511000-3 Mlieko;15512000-0 Smotana;15530000-2 Maslo;15540000-5 Syrárske výrobky;15550000-8 Mliečne výrobky rôznych druhov;15551000-5 Jogurt a ostatné fermentované mliečne výrobky;15551300-8 Jogurt;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","","","","","","","","v technickej špecifikácii opisného formulára","1,0000","8041,670","20,000","9650,000","2150,000","1.2.2018 11:11:59",
"Z20183625","Z20183625_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","CLEAN TONERY, s.r.o.","35891866","Slovenská republika","Pezinok","90201","Za Hradbami 27","Kúpna zmluva","Tonery do laserovej tlačiarne","30125100-2 Tonerové náplne;30125110-5 Toner do laserových tlačiarní/faxových prístrojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1, 010 26 Žilina, Elektrotechnická fakulta, Katedra fyziky","5.2.2018 8:00:00","19.2.2018 14:00:00","","celok","1,0000","167,000","20,000","200,400","32,000","1.2.2018 11:12:00",
"Z20183710","Z20183710_Z","Detská fakultná nemocnica s poliklinikou Banská Bystrica","37957937","Slovenská republika","Banská Bystrica ","97409","Námestie L.Svobodu 4","Teleflex Medical s.r.o.","34137921","Slovenská republika","Piešťany","92101","Valová 49","Kúpna zmluva","Katéter arteriálny detský SAC Ga 24/3 cm","33141000-0 Jednorazový nechemický lekársky spotrebný materiál a hematologický spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Námestie L. Svobodu 4","","","12.2.2018 10:38:00","ks","20,0000","320,000","20,000","384,000","0,000","1.2.2018 11:15:59",
"Z20183158","Z20183158_Z","Univerzitná nemocnica L. Pasteura Košice","00606707","Slovenská republika","Košice","04190","Rastislavova 43","KRIDLA s.r.o","36466778","Slovenská republika","Humenne","06601","Mierova 94","Kúpna zmluva","Kancelárske potreby","22830000-7 Zošity;22850000-3 Rýchloviazače a súvisiace príslušenstvo;22852000-7 Zakladače;22852100-8 Spisové dosky;30192000-1 Kancelárske potreby;30192900-0 Korekčné prostriedky;30193000-8 Organizéry a príslušenstvo;30197100-7 Sponky, cvočky, pripináčiky;30199230-1 Obálky;60000000-8 Dopravné služby (bez prepravy odpadu);30192125-3 Zvýrazňovače","Tovar;Služba","","Slovenská republika","Košický","Košice IV","Košice - mestská časť Juh","Rastislavova 43","6.2.2018 9:00:00","8.2.2018 14:00:00","","celok","1,0000","755,000","20,000","906,000","225,000","1.2.2018 11:20:00",
"Z20183153","Z20183153_Z","Ministerstvo vnútra Slovenskej republiky","00151866","Slovenská republika","Bratislava","81272","Pribinova 2","MIRKOM PLUS s.r.o.","51081709","Slovenská republika","Marcelová","94632","Hlavná 1160","Rámcová dohoda","Mäso a mäsové výrobky","15100000-9 Živočíšne výrobky, mäso a mäsové výrobky;15110000-2 Mäso;15130000-8 Mäsové výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Dunajská Streda","Medveďov","","","","","súbor položiek zákazky","1,0000","","","3935,000","1319,000","1.2.2018 11:20:00",
"Z20183713","Z20183713_Z","Detská fakultná nemocnica s poliklinikou Banská Bystrica","37957937","Slovenská republika","Banská Bystrica ","97409","Námestie L.Svobodu 4","MEDITRADE spol. s r.o.","17312001","Slovenská republika","Bratislava","85101","Levočská 1/2101","Kúpna zmluva","Antimikrobiálne transparentné krytie s chlórhexidin glukonátom","33141112-8 Náplasti;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Námestie L. Svobodu 4","","","12.2.2018 10:45:00","podľa rozpisu položiek","1,0000","","","1180,750","0,000","1.2.2018 11:23:59",
