"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z201615882","Z201615882_Z","Ústav na výkon trestu odňatia slobody","00738328","Slovenská republika","Banská Bystrica","97405","Sládkovičova 80","Ing. Petra Spišáková - Majster Papier","46340998","Slovenská republika","Dunajská Lužná","90042","Kvetná 861/1","Kúpna zmluva","Toaletný papier a papierové hygienické výrobky","33761000-2 Toaletný papier;33764000-3 Papierové servítky;33770000-8 Papierové hygienické výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Banskobystrický","Zvolen","Kováčová","Bienska dolina 27","","","6.7.2016 8:00:00","bal.","1,0000","432,500","20,000","519,000","195,000","1.7.2016 17:26:00",
"Z201615884","Z201615884_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","Železiarstvo HAMMER, s.r.o.","36428353","Slovenská republika","Krásno nad Kysucou","02302","Kalinov 1493","Kúpna zmluva","Olejový  kompresor","42120000-6 Čerpadlá a kompresory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1, 01026 Žilina, Odbor hospodárskej správy","14.7.2016 8:00:00","18.7.2016 14:00:00","","ks","2,0000","229,000","20,000","274,800","21,000","4.7.2016 8:38:00",
"Z201615890","Z201615890_Z","Národný onkologický ústav","00165336","Slovenská republika","Bratislava","83110","Klenová 1","VERDI, s. r. o.","48124419","Slovenská republika","Bratislava","84101","Beňovského 1165/6","Kúpna zmluva","Kancelárske potreby a hygiena.","19520000-7 Plastové výrobky;30192000-1 Kancelárske potreby;33770000-8 Papierové hygienické výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava","Bratislava","Klenová 1","","","15.7.2016 13:00:00","ks","204,0000","4578,000","","","1422,000","6.7.2016 12:56:00",
"Z201615892","Z201615892_Z","Domov sociálnych služieb a zariadenie pre seniorov Rača","30804191","Slovenská republika","Bratislava","83106","Pri vinohradoch 267","Ib-elektro s.r.o.","46375210","Slovenská republika","Rimavská Sobota","97901","Železničiarska 48","Kúpna zmluva","sáčky do vysávača","39713431-3 Príslušenstvo k vysávačom prachu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Rača","Podbrezovská 28","12.7.2016 9:16:00","","","ks","60,0000","58,000","20,000","69,600","0,000","4.7.2016 9:54:00",
"Z201615895","Z201615895_Z","Domov sociálnych služieb a zariadenie pre seniorov Rača","30804191","Slovenská republika","Bratislava","83106","Pri vinohradoch 267","TONEX Plus s.r.o.","36540501","Slovenská republika","Komárno","94501","Dunajské nábr. 1152","Kúpna zmluva","obkladačky","44111700-8 Dlaždice;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Rača","Podbrezovská 28","13.7.2016 9:31:00","","","m2","5,0000","37,480","20,000","44,980","0,020","4.7.2016 10:08:00",
"Z201615942","Z201615942_Z","Plemenárske služby SR, š.p.","36856096","Slovenská republika","Bratislava","85227","Starohájska č.29","NICHOLTRACKT, s.r.o. ","31583466","Slovenská republika","Lučenec","98401","Fiľakovská 24 ","Kúpna zmluva","Pneumatiky letné","34351100-3 Pneumatiky pre motorové vozidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Prešov","Prešov","Bayerova 7","","","8.7.2016 13:47:00","ks","4,0000","141,000","20,000","169,200","0,000","1.7.2016 15:38:00",
"Z201615946","Z201615946_Z","Ústredný kontrolný a skúšobný ústav poľnohospodársky","00156582","Slovenská republika","Bratislava - Nové Mesto","83316","Matúškova 21","Rastislav Hančin - PNEUSERVIS","34291679","Slovenská republika","Ulič","06767","Ulič 10","Kúpna zmluva","Letné pneumatiky pre osobné motorové vozidlo","34351100-3 Pneumatiky pre motorové vozidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Matúškova č. 21","6.7.2016 14:02:00","8.7.2016 14:02:00","","ks","4,0000","124,990","20,000","149,990","2,000","4.7.2016 14:40:00",
"Z201615950","Z201615950_Z","Ústredný kontrolný a skúšobný ústav poľnohospodársky","00156582","Slovenská republika","Bratislava - Nové Mesto","83316","Matúškova 21","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Optické myši a CAT5E FTP lanko cca 300m/box","30232000-4 Periférne vybavenie;32422000-7 Sieťové komponenty","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Matúškova č. 21","7.7.2016 14:08:00","11.7.2016 14:08:00","","ks","11,0000","50,000","20,000","60,000","109,920","6.7.2016 15:18:00",
"Z201615954","Z201615954_Z","Stredná odorná škola technická","17050332","Slovenská republika","Bratislava","85102","Vranovská 4","Cread Studio, s. r. o.","44758863","Slovenská republika","Prešov","08001","Exnárová 6630/35","Zmluva o poskytovaní služieb","Elektrorevízie","60000000-8 Dopravné služby (bez prepravy odpadu);71630000-3 Technická inšpekcia a skúšanie","Služba","1. Opravy a údržba","Slovenská republika","Bratislavský","Bratislava V","Bratislava - mestská časť Petržalka","Vranovská 4","1.8.2016 14:21:00","30.9.2016 9:35:00","","hodina","50,0000","910,000","20,000","1092,000","8,000","15.7.2016 9:41:00",
"Z201615977","Z201615977_Z","Základná škola Michalovce Okružná 17","17080754","Slovenská republika","Michalovce","07101","Okružná 17","LINEA SK spol. s r.o.","35716932","Slovenská republika","Bratislava","83104","Bojnická 10","Kúpna zmluva","Trojdielna keramická magnetická tabuľa so zdvíhacím stojanom.","30195000-2 Tabule","Tovar","","Slovenská republika","Košický","Michalovce","Michalovce","Okružná 17","4.7.2016 7:53:00","6.7.2016 8:02:00","","ks","8,0000","","","7200,000","1600,000","1.7.2016 9:38:00",
"Z201615995","Z201615995_Z","Finančné riaditeľstvo Slovenskej republiky","42499500","Slovenská republika","Banská Bystrica","97401","Lazovná 63","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Digitálny fotoaparát","38651600-9 Digitálne fotoaparáty;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava","Bratislava","Račianska 72","","","25.7.2016 12:00:00","ks","45,0000","9999,170","20,000","11999,000","1,000","4.7.2016 10:18:00",
"Z201616007","Z201616007_Z","Mesto Trnava","00313114","Slovenská republika","Trnava","91771","Hlavná 1","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika","Bratislava 5","85101","Wolkrova 5, P.O.BOX 212","Kúpna zmluva","Papierové uteráky skladané ZZ","33763000-6 Papierové uteráky na ruky","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trnavský","Trnava","Trnava","Priemyselná 5C","","","15.7.2016 10:30:00","balenie 21 x 150 ks (3150 ks)","100,0000","979,990","20,000","1175,990","24,010","6.7.2016 10:54:00",
"Z201616043","Z201616043_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","MADMAT s.r.o.","36364398","Slovenská republika","Bratislava","83106","Jurkovičova 10","Kúpna zmluva","Professional skrutkovač","44510000-8 Nástroje;44512800-0 Skrutkovače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1, blok HB, OHS","14.7.2016 10:00:00","21.7.2016 14:00:00","","ks","1,0000","110,000","20,000","132,000","50,000","4.7.2016 9:38:10",
"Z201616055","Z201616055_Z","Finančné riaditeľstvo Slovenskej republiky","42499500","Slovenská republika","Banská Bystrica","97401","Lazovná 63","PYRA, spol. s r.o.","31396623","Slovenská republika","Bratislava","83104","Vajnorská 103","Kúpna zmluva","Spotrebný materiál nevyhnutný na vykonávanie výcviku streleckej prípravy ","18143000-3 Ochranný výstroj;18523000-1 Stopky;19500000-1 Gumené a plastové materiály;30197100-7 Sponky, cvočky, pripináčiky;30199410-7 Samolepiaci papier;33735100-2 Ochranné okuliare;35210000-9 Terče na nácvik streľby;42715000-1 Šijacie stroje;44617100-9 Kartóny;50841000-2 Opravy a údržba zbraní;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Mierová 23","","","15.8.2016 10:00:00","ks","6711,0000","4999,920","20,000","5999,900","612,100","15.7.2016 13:02:00",
"Z201616081","Z201616081_Z","Správa ciest Žilinského samosprávneho kraja","42054575","Slovenská republika","Žilina","01001","M. Rázusa 104","KSR - Kameňolomy SR, s.r.o.","31559123","Slovenská republika","Zvolen","96001","Neresnícka cesta 3","Kúpna zmluva","Drvené kamenivo frakcie 2-5 pre opravy vozovky vysprávkovou súpravou Turbo 5000.","44113900-4 Materiály na údržbu ciest","Tovar","","Slovenská republika","Žilinský","Martin","Martin","Kollárova 94","8.7.2016 14:00:00","","","tona","300,0000","4050,000","","","0,000","1.7.2016 10:38:00",
"Z201616087","Z201616087_Z","Ministerstvo financií Slovenskej republiky","00151742","Slovenská republika","Bratislava","81782","Štefanovičova 5","Lindák Rastislav - NILTEX","34242228","Slovenská republika","Sládkovičovo","92521","Budovateľská 1224/14","Kúpna zmluva","Elektrické zásobníkové ohrievače vody, beztlakové vrátane vodovodnej batérie.","39715100-8 Elektrické prietokové alebo zásobníkové ohrievače vody a ponorné ohrievače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","","21.7.2016 10:01:00","26.7.2016 17:00:00","","celok","1,0000","947,500","20,000","1137,000","8,020","12.7.2016 10:38:00",
"Z201616092","Z201616092_Z","Ministerstvo vnútra Slovenskej republiky","00151866","Slovenská republika","Bratislava","81272","Pribinova 2","Dräger Slovensko, s.r.o.","31439446","Slovenská republika","Piešťany","92101","Radlinského 40a","Kúpna zmluva","Kompaktný prenosný multiplynový detektor s fotoionyzačným detektorom","38431100-6 Detektory plynu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Žilinský","Žilina","Žilina","Bánovská cesta 8111","11.7.2016 8:00:00","12.8.2016 15:00:00","","ks","2,0000","11999,000","20,000","14398,800","0,000","1.7.2016 14:38:00",
"Z201616099","Z201616099_Z","Národný onkologický ústav","00165336","Slovenská republika","Bratislava","83110","Klenová 1","VERDI, s. r. o.","48124419","Slovenská republika","Bratislava","84101","Beňovského 1165/6","Kúpna zmluva","Kancelárske,  kuchynské a čistiace potreby, prevádzkový materiál","19520000-7 Plastové výrobky;30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby;33700000-7 Predmety osobnej starostlivosti;39000000-2 Nábytok (vrátane kancelárskeho nábytku), zariadenie interiéru, domáce spotrebiče (s výnimkou osvetlenia) a čistiace prostriedky;39800000-0 Čistiace a leštiace výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava","Bratislava","Klenová 1","25.7.2016 8:00:00","28.7.2016 8:00:00","","ks-bal","3789,0000","2125,000","20,000","2550,000","1175,000","13.7.2016 12:04:00",
"Z201616100","Z201616100_Z","Národný onkologický ústav","00165336","Slovenská republika","Bratislava","83110","Klenová 1","VERDI, s. r. o.","48124419","Slovenská republika","Bratislava","84101","Beňovského 1165/6","Kúpna zmluva","Kancelárske potreby a čistiace prostriedky","30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby;31440000-2 Batérie;39800000-0 Čistiace a leštiace výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava","Bratislava","Klenová 1","25.7.2016 8:00:00","29.7.2016 8:00:00","","ks-bal","1009,0000","2199,000","20,000","2638,800","1101,000","14.7.2016 8:54:00",
