"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z201827322","Z201827322_Z","Mesto Žilina","00321796","Slovenská republika","Žilina","01131","Námestie obetí komunizmu 1","Roman Laco - ROADA","33191921","Slovenská republika","Neporadza","91326","Bošianska Neporadza 329","Kúpna zmluva","Čistiace a hygienické potreby","18424300-0 Jednorazové rukavice;24455000-8 Dezinfekčné prostriedky;39224000-8 Metly a kefy a iné predmety rôznych typov;39224320-7 Špongie;39800000-0 Čistiace a leštiace výrobky;39830000-9 Čistiace výrobky;39831000-6 Pracie prostriedky;39831200-8 Saponáty;39831210-1 Saponáty na umývanie riadu;39831220-4 Odmasťovacie prostriedky;39831300-9 Čistiace prostriedky na podlahu;39831600-2 Čistiace prostriedky na toalety;39832000-3 Čistiace prostriedky na riad;39832100-4 Čistiaci prášok na riad","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Vysokoškolákov 8","","","23.7.2018 10:19:00","ks/bal.","1568,0000","1733,330","20,000","2080,000","69,990","6.7.2018 9:52:00",
"Z201827290","Z201827290_Z","Stredná odborná škola obchodu a služieb, Ul. P. Jilemnického 24, Trenčín","00351806","Slovenská republika","Trenčín","91250","Ul. P. Jilemnického 24","DEMIFOOD spol. s r.o.","36324124","Slovenská republika","Nové Mesto nad Váhom","91501","Piešťanská 2503/43","Kúpna zmluva","Olej, cestoviny, múka, cukor, strukoviny, ryža, ostatné pochutiny, škrob, škrobové výrobky, sušené ovocie","03211300-6 Ryža;03212220-8 Strukoviny;15332410-1 Sušené ovocie;15411200-4 Olej na varenie;15431000-8 Margarín a podobné prípravky;15600000-4 Mlynské výrobky, škrob a škrobové výrobky;15612000-1 Obilná alebo rastlinná múka a príbuzné výrobky;15800000-6 Rôzne potravinárske výrobky;15831000-2 Cukor;15851100-9 Surové cestoviny;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Ul. P. Jilemnického 24","9.7.2018 6:00:00","31.5.2019 23:59:00","","celok","1,0000","19024,170","20,000","22829,000","7744,140","2.7.2018 11:01:59",
"Z201827340","Z201827340_Z","Trenčiansky samosprávny kraj","36126624","Slovenská republika","Trenčín","91101","K dolnej stanici 7282/20A","BOSS TIMER SK, s. r. o. ","44149891","Slovenská republika","Bratislava","84101","Kudlákova 4/1850 ","Kúpna zmluva","Výroba, dodanie a tlač propagačných materiálov","39294100-0 Informačné a propagačné výrobky;60000000-8 Dopravné služby (bez prepravy odpadu);79800000-2 Tlačiarenské a príbuzné služby","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","K dolnej stanici 7282/20A","3.8.2018 8:00:00","10.8.2018 12:00:00","","ks","4580,0000","8497,490","20,000","10196,990","2082,000","2.7.2018 17:32:00",
"Z201827341","Z201827341_Z","Okresný súd Nové Zámky","00165671","Slovenská republika","Nové Zámky","94016","Rákocziho 15","Up Slovensko, s. r. o.","31396674","Slovenská republika","Bratislava","82101","Tomášikova 23/D","Zmluva o poskytovaní služieb","Stravné poukážky ","30199770-8 Stravné poukážky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nové Zámky","Nové Zámky","F. Rákocziho 15","1.8.2018 8:00:00","1.8.2020 8:00:00","","ks","35000,0000","139958,000","","139958,000","42,000","2.7.2018 10:54:00",
"Z201827347","Z201827347_Z","Dopravný podnik Bratislava, akciová spoločnosť","00492736","Slovenská republika","Bratislava","81452","Olejkárska 1","DELTAWAY s.r.o.","46396047","Slovenská republika","Zvolen","96001","Neresnícka cesta 6430","Rámcová dohoda","Koľajové konštrukcie","31720000-9 Elektromechanické zariadenia;34946220-8 Hrotnice, križovatky, výhybky a súčasti križovatiek;34946222-2 Srdcovky;34946223-9 Výhybky","Tovar","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Rožnavská 19","","","","podľa špecifikácie zákazky","1,0000","439280,000","20,000","527136,000","0,000","3.7.2018 9:38:00",
"Z201827346","Z201827346_Z","REGINA - Domov sociálnych služieb ","35557168","Slovenská republika","Kráľovce","04444","Kráľovce 195","mediatip.sk, s. r. o.","36013978","Slovenská republika","Dubnica nad Váhom","01841","Bratislavská 432/7","Kúpna zmluva","Počítačová zostava, monitor a príslušenstvo, multifunkčná tlačiareň ","30213300-8 Stolový počítač;30231000-7 Počítačové monitory a konzoly;30232110-8 Laserové tlačiarne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice - okolie","Kráľovce","195","16.7.2018 8:54:00","31.7.2018 8:56:00","","ks","4,0000","2114,680","20,000","2537,610","562,390","13.7.2018 12:47:59",
"Z201827366","Z201827366_Z","Centrum sociálnych služieb - Jesienka","00596264","Slovenská republika","Myjava","90701","Staromyjavská 77","Meditech SK, s.r.o.","46964690","Slovenská republika","Žilina","01001","Veľká Okružná 43","Kúpna zmluva","Jedálenské stoličky","33192000-2 Zdravotnícky nábytok;39112100-1 Jedálenské stoličky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Myjava","Myjava","Staromyjavská 77","6.7.2018 9:53:00","27.7.2018 9:54:00","","ks","39,0000","1883,000","20,000","2259,600","2,400","2.7.2018 9:37:59",
"Z201827375","Z201827375_Z","Domov sociálnych služieb a zariadenie pre seniorov Rača","30804191","Slovenská republika","Bratislava","83106","Pri vinohradoch 267","EKOFIN Prešov, s.r.o. ","44865414","Slovenská republika","Prešov","08001","Justičná 2/6503 ","Kúpna zmluva","stierková hmota","44113100-6 Dlažobné materiály;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Rača","Podbrezovská 28","9.7.2018 8:00:00","13.7.2018 13:00:00","","ks","5,0000","90,000","","90,000","0,000","4.7.2018 10:38:00",
"Z201827381","Z201827381_Z","Protimonopolný úrad SR","00699063","Slovenská republika","Bratislava-Ružinov","82603","Drieňová 24","SOFOS, a. s.","31318347","Slovenská republika","Bratislava","84546","Dúbravská cesta 3","Kúpna zmluva","Servery, SAN diskové pole a pásková knižnica","30233141-1 Nadbytočné pole nezávislých diskov (RAID);30233160-0 Páskové zálohové pamäte;48820000-2 Servery;60000000-8 Dopravné služby (bez prepravy odpadu);30237360-0 Kazety pre LTO (linear tape-open)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","","","9.7.2018 9:00:00","31.8.2018 10:00:00","","ks","4,0000","25824,170","20,000","30989,000","1,000","3.7.2018 10:38:00",
"Z201827389","Z201827389_Z","Domov sociálnych služieb pre deti a dospelých Sibírka","00604968","Slovenská republika","Bratislava","83102","Sibírska 69","Trend Hygiena, s.r.o.","44783892","Slovenská republika","Ohrady","93012","Višňová ulica 463/23 ","Kúpna zmluva","Toaletny papier Jumbo 190","33000000-0 Zdravotnícke vybavenie, farmaceutický materiál a výrobky osobnej starostlivosti;33761000-2 Toaletný papier;33772000-2 Jednorazové papierové výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Sibírska 69","18.7.2018 9:00:00","20.7.2018 13:00:00","","rolka","120,0000","77,330","20,000","92,800","0,800","13.7.2018 11:07:59",
"Z201827331","Z201827331_Z","Generálna prokuratúra Slovenskej republiky","166481","Slovenská republika","Bratislava ","81285","Štúrova 2","TEMPEST a.s.","31326650","Slovenská republika","Bratislava","82104","Galvaniho 17/B","Zmluva o poskytovaní služieb","Poskytovanie systémovej a prevádzkovej podpory vrátane maintenance, upgrade a aktualizácií a poskytovanie odborných služieb  pre určené produkty SAP/Sybase.","60000000-8 Dopravné služby (bez prepravy odpadu);72600000-6 Počítačové podporné služby a poradenstvo;71356300-1 Technická podpora","Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Štúrova 2","1.9.2018 0:00:00","1.9.2019 0:00:00","","ks","1,0000","85980,000","20,000","103176,000","0,000","11.7.2018 8:56:00",
"Z201827297","Z201827297_Z","Ústav na výkon trestu odňatia slobody pre mladistvých","00738361","Slovenská republika","Sučany","03852","Družstevná 1611/2","Ing. Petra Spišáková - Majster Papier","46340998","Slovenská republika","Dunajská Lužná","90042","Kvetná 861/1","Kúpna zmluva","Čistiace a dezinfekčné prostriedky","24455000-8 Dezinfekčné prostriedky;33711900-6 Mydlo;39224000-8 Metly a kefy a iné predmety rôznych typov;39224300-1 Metly a kefy a iné výrobky na upratovanie domácností;39713431-3 Príslušenstvo k vysávačom prachu;39831600-2 Čistiace prostriedky na toalety;39832100-4 Čistiaci prášok na riad;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Sučany","Družstevná 1611/2","20.7.2018 7:30:00","23.7.2018 14:00:00","","balík","1,0000","2070,830","20,000","2485,000","1475,000","6.7.2018 9:48:00",
"Z201827394","Z201827394_Z","Okresný súd Banská Bystrica","00165735","Slovenská republika","Banská Bystrica","97559","Skuteckého 28","Xepap, spol. s r. o.","31628605","Slovenská republika","Zvolen","96001","Jesenského 4703","Kúpna zmluva","kancelárske potreby","30192000-1 Kancelárske potreby;30199230-1 Obálky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Skuteckého 28","6.7.2018 8:00:00","10.7.2018 14:00:00","","ks","38947,0000","1416,670","20,000","1700,000","1679,990","2.7.2018 11:44:00",
"Z201827410","Z201827410_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","AG NÁRADIE - AGRODEAL, s.r.o.","18049401","Slovenská republika","Trnava","91700","Bulharská 37/2","Kúpna zmluva","Rezné a brusné kotúče na kov","14811300-2 Brúsne kotúče;44316000-8 Železiarsky tovar;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Nemšová","Slovenskej armády 52","11.7.2018 7:00:00","19.7.2018 13:00:00","","súbor položiek podľa tejto kúpnej zmluvy ","1,0000","291,660","20,000","349,990","39,000","4.7.2018 11:38:00",
"Z201827416","Z201827416_Z","Jadrová a vyraďovacia spoločnosť, a.s.","35946024","Slovenská republika","Bratislava","82102","Tomášikova 22","KODYS SLOVENSKO, s r.o. ","31387454","Slovenská republika","Bratislava","83102","Sliačska 2","Kúpna zmluva","Páska termotransfer a etiketa čiarového kódu","30192320-0 Pásky do tlačiarní;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Jaslovské Bohunice","Areál JE V1, Jaslovské Bohunice 919 31","20.7.2018 0:00:00","17.8.2018 0:00:00","","ks","15,0000","279,250","20,000","335,100","0,100","12.7.2018 10:08:00",
"Z201827412","Z201827412_Z","Centrum výcviku Lešť","00804932","Slovenská republika","Pliešovce","96263","Lešť","Applipower, s.r.o.","44999631","Slovenská republika","Žilina","01001","Bytčická 2","Zmluva o poskytovaní služieb","Profylaktické prehliadky náhradných zdrojov","60000000-8 Dopravné služby (bez prepravy odpadu);71356100-9 Technická kontrola","Služba","","Slovenská republika","Banskobystrický","Zvolen","Lešť (vojenský obvod)","Centrum výcviku Lešť, 962 63 Pliešovce","1.9.2018 7:00:00","31.12.2020 14:00:00","","podľa rozpisu","1,0000","12250,000","20,000","14700,000","0,000","2.7.2018 10:38:00",
"Z201827353","Z201827353_Z","Trnavský samosprávny kraj","37836901","Slovenská republika","Trnava","91701","Starohájska 10","KASON, s.r.o.","51662787","Slovenská republika","Nitra","94905","Dvorčianska 815    ","Kúpna zmluva","IKT vybavenie úre účely realizácie projektov cezhraničnej spolupráce v rámci programu INTERREG V-A SK-CZ","30120000-6 Zariadenia na fotokopírovanie a ofsetovú tlač;30121000-3 Zariadenia na fotokopírovanie a termografické kopírovanie;30121100-4 Fotokopírovacie stroje;30121200-5 Zariadenia na fotokopírovanie;30191000-4 Kancelárske zariadenia s výnimkou nábytku;30200000-1 Počítačové zariadenia a spotrebný materiál;30213000-5 Osobné počítače;30213100-6 Prenosné počítače;30234000-8 Pamäťové médiá;30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim;30237270-2 Puzdrá na prenosné počítače;38650000-6 Fotografické zariadenia;38651000-3 Fotografické prístroje;38651600-9 Digitálne fotoaparáty;48000000-8 Softvérové balíky a informačné systémy;48760000-3 Softvérový balík na ochranu pred vírusmi;48761000-0 Antivírusový softvérový balík;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Starohájska 10","9.7.2018 8:00:00","20.7.2018 14:00:00","","ks","27,0000","4516,670","20,000","5420,000","617,560","2.7.2018 10:29:59",
"Z201827324","Z201827324_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","KASON, s.r.o.","51662787","Slovenská republika","Nitra","94905","Dvorčianska 815    ","Kúpna zmluva","Data video projektor","38652120-7 Videoprojektory;60100000-9 Služby cestnej dopravy","Tovar;Služba","","Slovenská republika","Bratislavský","Malacky","Kuchyňa","VÚ 1201 Kuchyňa","16.7.2018 8:19:00","27.7.2018 8:20:00","","ks","2,0000","450,000","20,000","540,000","50,000","6.7.2018 9:14:00",
"Z201827447","Z201827447_Z","Ministerstvo pôdohospodárstva a rozvoja vidieka Slovenskej republiky ","00156621","Slovenská republika","Bratislava","81266","Dobrovičova 12","FIERNO s.r.o.","48280640","Slovenská republika","Fiľakovo","98601","Moyzesova 11","Rámcová dohoda","Dodanie archivačných úložných boxov","30193700-5 Škatuľa na ukladanie spisov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Dobrovičova 12","","","","celok","1,0000","8200,000","20,000","9840,000","23568,000","3.7.2018 11:51:59",
"Z201827466","Z201827466_Z","Domov sociálnych služieb a zariadenie pre seniorov Rača","30804191","Slovenská republika","Bratislava","83106","Pri vinohradoch 267","metaloBox Slovakia, s.r.o. ","35948248","Slovenská republika","Nitra","94901","Pražská 11","Kúpna zmluva","kovové kartotéky","39132200-8 Kartotékové skrine;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Rača","Podbrezovská 28","9.7.2018 8:00:00","20.7.2018 13:00:00","","ks","6,0000","1033,330","20,000","1240,000","9,200","4.7.2018 10:38:00",
"Z201827433","Z201827433_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","MUZIKUS, s.r.o.","36658502","Slovenská republika","Bratislava","85101","Kopčianska 21","Kúpna zmluva","Prenosná ozvučovacia súprava","32342300-5 Mikrofónové a reproduktorové sústavy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Malacky","Kuchyňa","VÚ 1201 Kuchyňa","16.7.2018 13:06:00","27.7.2018 13:07:00","","ks","1,0000","438,900","20,000","526,680","29,100","6.7.2018 13:55:59",
"Z201827444","Z201827444_Z","Žilinský samosprávny kraj","37808427","Slovenská republika","Žilina","01109","Komenského 48","KASON, s.r.o.","51662787","Slovenská republika","Nitra","94905","Dvorčianska 815    ","Kúpna zmluva","IKT vybavenie hospodárskej budovy v Budatíne","32324000-0 Televízory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Hospodárska budova v areáli Budatínskeho hradu, Žilina","9.7.2018 9:00:00","23.7.2018 12:00:00","","Kompletná dodávka predmetu zákazky","1,0000","992,340","20,000","1190,810","0,010","2.7.2018 9:37:59",
"Z201827579","Z201827579_Z","Stredná odborná škola hotelových služieb a obchodu","00893471","Slovenská republika","Bratislava","83106","Na pántoch 9","Alena Šugereková","47108703","Slovenská republika","Forbasy","06501","Forbasy 53","Kúpna zmluva","Paplóny, vankúše, posteľná bielizeň  alebo ekvivalent","39511100-8 Prikrývky;39512000-4 Posteľná bielizeň;39512100-5 Plachty;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Rača","Na Pántoch, 9","9.7.2018 9:22:00","10.7.2018 9:22:00","","ks","1,0000","2910,000","20,000","3492,000","0,000","2.7.2018 10:00:00",
"Z201827345","Z201827345_Z","Fakultná nemocnica s poliklinikou J.A.Reimana Prešov","00610577","Slovenská republika","Prešov","08181","Hollého 14","Anna Krištanová - Ekologické služby","34897895","Slovenská republika","Petrovce","09431","125","Rámcová dohoda","Nakladanie s nebezpečným a ostatným odpadom","90500000-2 Služby súvisiace s likvidáciou odpadu a odpadom;90510000-5 Likvidácia a spracovanie odpadu;90524000-6 Služby súvisiace so zdravotníckym odpadom;90524400-0 Zber, doprava a likvidácia nemocničného odpadu","Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Hollého 14","","","","t","319,0500","89214,000","20,000","107056,800","130,000","2.7.2018 13:38:00",
"Z201827586","Z201827586_Z","Mesto Komárno","00306525","Slovenská republika","Komárno","94501","Nám. gen. Klapku 1","Edushop s.r.o.","36649058","Slovenská republika","Komárno","94501","Vodná ul. 2927/27","Kúpna zmluva","Lavičky do šatne ","39160000-1 Školský nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Komárno","Komárno","Materská škola, Lodná ul. 1,945 01  Komárno","9.7.2018 9:59:00","20.7.2018 9:59:00","","cely predmet zákazky","1,0000","112,500","20,000","135,000","16,000","2.7.2018 10:40:00",
"Z201827588","Z201827588_Z","Národný ústav detských chorôb","00607231","Slovenská republika","Bratislava","83340","Limbová 1","Surgitech s. r. o.","50197975","Slovenská republika","Bratislava","81104","Pri suchom mlyne 58","Kúpna zmluva","Novorodenecké výhrevné lôžko (3 ks)","33152000-0 Inkubátory;51410000-9 Inštalácia lekárskych zariadení;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbová č.1","","","10.8.2018 10:00:00","ks","3,0000","44982,500","20,000","53979,000","1217,500","2.7.2018 10:38:00",
