"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z20224702","Z20224702_Z","Akadémia ozbrojených síl generála Milana Rastislava Štefánika","37910337","Slovenská republika","Liptovský Mikuláš","03101","Demänová 393","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","datavideoprojektory - EKS","38652120-7 Videoprojektory","Tovar","","Slovenská republika","Žilinský","Liptovský Mikuláš","Liptovský Mikuláš","Demänová 393","","","30.6.2022 0:00:00","zákazka","1,0000","5770,830","20,000","6925,000","273,990","2.6.2022 9:26:00","",
"Z20224825","Z20224825_Z","Národná diaľničná spoločnosť, a.s.","35919001","Slovenská republika","Bratislava","84104","Dúbravská cesta 14","TopKarMoto SK s.r.o.","35930969","Slovenská republika","Trnava","91701","Bulharská 42","Kúpna zmluva","Nákup nových mulčovacích hlavíc na REFORM séria 7","16310000-1 Kosačky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","","","","","6.6.2022 8:00:00","2.1.2023 14:00:00","","ks","3,0000","31175,000","20,000","37410,000","25,000","1.6.2022 13:38:00","",
"Z20225058","Z20225058_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","CLEAN TONERY, s.r.o.","35891866","Slovenská republika","Pezinok","90201","Za Hradbami 27","Kúpna zmluva","Tonery","30125100-2 Tonerové náplne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1, 010 26 Žilina, Fakulta elektrotechniky a informačných technológií, KF","9.6.2022 8:00:00","24.6.2022 14:00:00","","ks","2,0000","180,000","20,000","216,000","40,000","6.6.2022 8:38:00","",
"Z20225194","Z20225194_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","FERMAT SK s.r.o.","50963791","Slovenská republika","Sereď","92601","Čepeňská 2369/34","Kúpna zmluva","Vybavenie posilňovní","37400000-2 Športový tovar a výbava;37421000-5 Žinenky do telocviční;37433000-2 Boxerské rukavice;37441100-2 Bežecké pásy;37441300-4 Stacionárne bicykle;37441400-5 Veslárske trenažéry;37442100-8 Jednoručné činky;37442200-8 Obojručné činky;37442400-8 Lavice alebo stojany na závažia;37442500-8 Závažia na fitnes;37442800-8 Posilňovacie pásky a gumy;37442900-8 Posilňovacie veže;37451700-1 Futbalové lopty;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Levice","Levice","Šafárikova 9","16.6.2022 9:24:00","15.7.2022 8:24:00","","ks","1,0000","8294,000","20,000","9952,800","0,000","15.6.2022 9:02:00","",
"Z20225204","Z20225204_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Nexa, s.r.o.","36239798","Slovenská republika","Piešťany","92141","Sasinkova 9","Zmluva o poskytovaní služieb","Servis/ oprava germicídnych žiaričov PROLUX G30W A SPH 01","50421000-2 Opravy a údržba lekárskych zariadení;60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","Slovenská republika","Žilinský","Liptovský Mikuláš","Liptovský Mikuláš","Tehelná 1108","10.6.2022 8:00:00","27.6.2022 13:00:00","","ks","1,0000","537,830","20,000","645,400","0,000","7.6.2022 10:08:00","",
"Z20224824","Z20224824_Z","Univerzita sv. Cyrila a Metoda v Trnave","36078913","Slovenská republika","Trnava","91701","Nám. J. Herdu 2","LIsyst s.r.o.","53706587","Slovenská republika","Beluša","01861","Žilinská 864/6","Kúpna zmluva","IKT zariadenia","30200000-1 Počítačové zariadenia a spotrebný materiál;30213100-6 Prenosné počítače;30234000-8 Pamäťové médiá;30237270-2 Puzdrá na prenosné počítače;32552410-4 Modemy;32562100-1 Káble s optickým káblom na prenos informácií;38652120-7 Videoprojektory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Nám. J. Herdu 2, 917 01 Trnava","6.6.2022 8:00:00","20.6.2022 15:00:00","","ks. ","17,0000","4425,000","20,000","5310,000","570,000","1.6.2022 14:50:00","",
"Z20225089","Z20225089_Z","Ústav na výkon väzby a Ústav na výkon trestu odňatia slobody","00738255","Slovenská republika","Bratislava","81229","Chorvátska 5","LIsyst s.r.o.","53706587","Slovenská republika","Beluša","01861","Žilinská 864/6","Kúpna zmluva","Výpočtová technika","30213000-5 Osobné počítače;30213300-8 Stolový počítač;30237410-6 Počítačová myš;30237460-1 Počítačové klávesnice;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Chorvátska 5","8.6.2022 9:00:00","13.6.2022 14:00:00","","ks","29,0000","22250,000","20,000","26700,000","2348,450","1.6.2022 14:56:00","",
"Z20225095","Z20225095_Z","Ústav na výkon väzby a Ústav na výkon trestu odňatia slobody","00738255","Slovenská republika","Bratislava","81229","Chorvátska 5","MIK, s.r.o. ","34099514","Slovenská republika","Šaľa","92701","Hollého č. 1999/13","Rámcová dohoda","Hlboko mrazené jelenie, diviačie, kačacie a baranie mäso","15112000-6 Hydina;15115200-9 Baranie mäso;15119300-8 Divina;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Chorvátska 5","","","","kg","2250,0000","17050,000","20,000","20460,000","0,000","3.6.2022 10:38:00","",
"Z20225103","Z20225103_Z","Ústav na výkon väzby a Ústav na výkon trestu odňatia slobody","00738255","Slovenská republika","Bratislava","81229","Chorvátska 5","MIK, s.r.o. ","34099514","Slovenská republika","Šaľa","92701","Hollého č. 1999/13","Rámcová dohoda"," Mäsové výrobky","15130000-8 Mäsové výrobky;15131130-5 Klobásy/párky/saláma/jaternice;15131220-3 Slanina;15131410-2 Šunka;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Chorvátska 5","","","","kg","15500,0000","38975,000","20,000","46770,000","5514,000","3.6.2022 11:48:00","",
"Z20225105","Z20225105_Z","Ústav na výkon väzby a Ústav na výkon trestu odňatia slobody","00738255","Slovenská republika","Bratislava","81229","Chorvátska 5","MABONEX SLOVAKIA spol. s r.o. ","31428819","Slovenská republika","Piešťany","92101","Krajinská cesta 3","Rámcová dohoda","Koreniny, pochutiny a sušené bylinky","15870000-7 Koreniny a chuťové prísady;15871000-4 Ocot; omáčky; miešané korenisté zmesi; horčičná múčka a prášok; pripravená horčica;15871210-9 Sójová omáčka;15871230-5 Paradajkový kečup;15871250-1 Horčica;15872000-1 Bylinky a korenie;15872200-3 Korenie;15872400-5 Soľ;15891500-5 Bujóny;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Chorvátska 5","","","","ks/kg/L","21645,0000","8000,000","20,000","9600,000","9426,000","3.6.2022 13:14:00","",
"Z20224799","Z20224799_Z","Generálna prokuratúra Slovenskej republiky","166481","Slovenská republika","Bratislava ","81285","Štúrova 2","DATALAN, a.s.","35810734","Slovenská republika","Bratislava","85101","Krasovského 14","Zmluva o poskytovaní služieb","Podpora systému pre zaistenie oblasti informačnej bezpečnosti a monitoringu","32420000-3 Sieťové zariadenia;32422000-7 Sieťové komponenty;48000000-8 Softvérové balíky a informačné systémy;71356300-1 Technická podpora","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Štúrova 2","1.8.2022 0:00:00","31.7.2023 0:00:00","","ako celok podľa položiek opisného formuláru","1,0000","136650,000","20,000","163980,000","2500,800","3.6.2022 8:54:00","",
"Z20224843","Z20224843_Z","Správa ciest Žilinského samosprávneho kraja","42054575","Slovenská republika","Žilina","01001","M. Rázusa 104","A.R.C., spol. s r.o.","31636837","Slovenská republika","Kysucké Nové Mesto","02401","Kukučínova 2736","Kúpna zmluva","Cestné oceľové zvodidlá.","34920000-2 Cestné príslušenstvo;35113300-2 Bezpečnostné zariadenia","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Kollárova 94","10.6.2022 10:00:00","30.6.2022 10:00:00","","predmet zákazky","1,0000","104440,000","20,000","125328,000","25982,900","3.6.2022 10:54:00","",
"Z20225142","Z20225142_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","RIZNER s. r. o.","46360379","Slovenská republika","Lukavica","08621","95","Kúpna zmluva","Zariadenie a pomôcky na manipuláciu s materiálom","42415210-3 Pracovné vozíky opatrené manipulačným zariadením;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Československej armády 3, 036 01 Martin, 42. zásobovacia základňa, MS Rašov-Predmier, MS Trenčín-Kubra","2.8.2022 10:36:00","24.8.2022 10:36:00","","podľa technickej špecifikácie","3,0000","22079,990","20,000","26495,990","","1.6.2022 10:13:59","",
"Z20224921","Z20224921_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","AG NÁRADIE - AGRODEAL, s.r.o.","18049401","Slovenská republika","Trnava","91700","Bulharská 37/2","Kúpna zmluva","Železiarske výrobky a brusivá","14522300-9 Šmirgeľ;19520000-7 Plastové výrobky;44316000-8 Železiarsky tovar;44521000-8 Rôzne visiace zámky a zámky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Vojenský útvar 9149 Železničná 3, 911 01 Trenčín","14.6.2022 11:31:00","18.7.2022 11:31:00","","podľa špecifikácie","1,0000","283,330","20,000","340,000","57,320","8.6.2022 12:18:00","",
"Z20224253","Z20224253_Z","Sociálna poisťovňa","30807484","Slovenská republika","Bratislava","81363","29. augusta 8 - 10","Atos IT Solutions and Services s.r.o.","45650276","Slovenská republika","Bratislava","81109","Pribinova 19/7828","Zmluva o poskytovaní služieb","Technická podpora pre virtuálnu páskovú knižnicu","72250000-2 Služby týkajúce sa podpory systému","Služba;Tovar","","Slovenská republika","","","","","8.6.2022 9:00:00","8.6.2024 9:00:00","","cena celkom","1,0000","211000,000","20,000","253200,000","1560,000","3.6.2022 9:40:00","",
"Z20224699","Z20224699_Z","Sociálna poisťovňa","30807484","Slovenská republika","Bratislava","81363","29. augusta 8 - 10","TREND SLOVAKIA, s.r.o.","35787414","Slovenská republika","Bratislava","82101","Rumančeková 28","Zmluva o poskytovaní služieb","Pozáručný autorizovaný servis rýchlotlačiarní RICOH","50313000-2 Údržba a opravy reprografických strojov","Služba;Tovar","","Slovenská republika","","","","","7.6.2022 9:00:00","7.6.2023 9:00:00","","cena celkom","1,0000","208220,000","20,000","249864,000","2,400","3.6.2022 9:38:00","",
"Z20224951","Z20224951_Z","Sociálna poisťovňa","30807484","Slovenská republika","Bratislava","81363","29. augusta 8 - 10","TREND SLOVAKIA, s.r.o.","35787414","Slovenská republika","Bratislava","82101","Rumančeková 28","Zmluva o poskytovaní služieb","Pozáručný servis klimatizačných zariadení","50730000-1 Opravy a údržba chladiacich zostáv;60000000-8 Dopravné služby (bez prepravy odpadu)","Služba;Tovar","","Slovenská republika","","","","","10.6.2022 13:30:00","10.6.2023 13:30:00","","cena celkom","1,0000","114998,000","20,000","137997,600","1,200","7.6.2022 14:08:00","",
"Z20224930","Z20224930_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","CLEAN TONERY, s.r.o.","35891866","Slovenská republika","Pezinok","90201","Za Hradbami 27","Kúpna zmluva","Tonerové náplne","30125100-2 Tonerové náplne;30125120-8 Toner do fotokopírovacích strojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Poprad","Tatranská Javorina","Žilinská univerzita v Žiline, Výskumný ústav vysokohorskej biológie ŽU, Tatranská Javorina 7, 059 56  Tatranská Javorina","7.6.2022 8:00:00","30.6.2022 14:00:00","","celý predmet zákazky","1,0000","800,000","20,000","960,000","40,000","3.6.2022 9:40:00","",
"Z20224978","Z20224978_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","HTONER SLOVAKIA s. r. o.","53747747","Slovenská republika","Trnava","91705","Javorová 9001/87B","Kúpna zmluva","Notebook a USB kľúče","30213100-6 Prenosné počítače;30233100-2 Počítačové pamäťové jednotky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1, 010 26  Žilina, VCŽU","15.6.2022 8:00:00","15.7.2022 13:00:00","","súbor","1,0000","1400,000","20,000","1680,000","180,050","6.6.2022 9:42:01","",
"Z20224902","Z20224902_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","GIEGO s.r.o.","51055724","Slovenská republika","Tvrdošín","02744","Vojtaššákova 846","Kúpna zmluva","Ostatné interiérové vybavenie","38622000-1 Zrkadlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Prievidza","Zemianske Kostoľany","Pod horou","8.6.2022 7:00:00","31.8.2022 13:00:00","","ks","5,0000","493,330","20,000","592,000","0,000","3.6.2022 10:38:00","",
"Z20224964","Z20224964_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Štefan Nagy - FAN – AUTO ","32529597","Slovenská republika","Košice","04001","Južná trieda 66 ","Kúpna zmluva","Kyselina sírová – elektrolyt do olovených AKB    ","24311411-1 Kyselina sírová;31431000-6 Olovené akumulátory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Rožňava","Rožňava","Šafárikova 109","6.6.2022 14:49:00","17.6.2022 14:49:00","","podľa opisného formuláru","1,0000","2060,000","20,000","2472,000","0,000","2.6.2022 15:24:00","",
"Z20224841","Z20224841_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Notebook, monitor a príslušenstvo         ","30213100-6 Prenosné počítače;30231000-7 Počítačové monitory a konzoly;30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1, Fakulta riadenia a informatiky, Katedra Manažérskych technológií ","6.6.2022 8:00:00","27.6.2022 14:00:00","","ks","6,0000","2624,980","20,000","3149,980","525,020","3.6.2022 10:08:00","",
"Z20224982","Z20224982_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","TurTel s.r.o.","36428817","Slovenská republika","Žilina","01003","Hnedá 1125/6","Kúpna zmluva","Okuliare na virtuálnu realitu","33735000-1 Špeciálne okuliare","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","Štefánikova 67","8.6.2022 8:00:00","30.6.2022 15:00:00","","ks","1,0000","328,330","20,000","394,000","14,000","3.6.2022 11:44:00","",
"Z20224865","Z20224865_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","LIsyst s.r.o.","53706587","Slovenská republika","Beluša","01861","Žilinská 864/6","Kúpna zmluva","Dron","32330000-5 Prístroje na záznam a reprodukciu zvuku a obrazu;34711200-6 Bezpilotné lietadlá","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","Štefánikova 67","8.6.2022 8:00:00","24.6.2022 15:00:00","","ks","1,0000","1166,660","20,000","1399,990","0,000","3.6.2022 10:38:00","",
"Z20225122","Z20225122_Z","MARIANUM - Pohrebníctvo mesta Bratislavy","17330190","Slovenská republika","Bratislava","81102","Šafárikovo námestie 76/3","Orange Slovensko, a.s.","35697270","Slovenská republika","Bratislava ","82108","Metodova 8","Rámcová dohoda","Dodávka licencií Office 365 Business Basic a Business Standard  ","48310000-4 Softvérový balík na vytváranie dokumentov;48500000-3 Softvérový balík na komunikáciu a pre multimédiá;48920000-3 Softvérový balík na automatizáciu kancelárskych prác;60000000-8 Dopravné služby (bez prepravy odpadu);79990000-0 Rôzne obchodné služby","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Šafárikovo nám. 3","","","","Rozsah v zmysle časti technick. vlastnosti Maximum","1,0000","10300,000","20,000","12360,000","3307,990","6.6.2022 10:46:00","",
"Z20224950","Z20224950_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","CLEAN TONERY, s.r.o.","35891866","Slovenská republika","Pezinok","90201","Za Hradbami 27","Kúpna zmluva","Toner do tlačiarne ","30125100-2 Tonerové náplne;30125110-5 Toner do laserových tlačiarní/faxových prístrojov","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","Nábrežie mládeže 91","8.6.2022 8:00:00","23.6.2022 15:00:00","","súbor","1,0000","52,920","20,000","63,500","10,500","3.6.2022 11:40:00","",
"Z20225014","Z20225014_Z","Všeobecná zdravotná poisťovňa, a.s.","35937874","Slovenská republika","Bratislava","85104","Panónska cesta 2","Hauerland spol. s r.o.","35777885","Slovenská republika","Bratislava","81104","Matúšova 56","Rámcová dohoda","Reklamné predmety s potlačou loga objednávateľa v 4 farbách","18221300-7 Pršiplášte;18443000-6 Pokrývky hlavy a ich doplnky;18443330-8 Kukly;19211100-9 Zmesové tkaniny;19520000-7 Plastové výrobky;22816000-3 Bloky;30234600-4 Flash pamäť;30237410-6 Počítačová myš;31158100-9 Nabíjače batérií;32342000-2 Reproduktory;33141623-3 Lekárničky;33711440-3 Balzam na pery;33741300-9 Dezinfekčné prostriedky na ruky;37442800-8 Posilňovacie pásky a gumy;37822100-7 Pastelky;39221150-3 Termosky;39235000-8 Žetóny/kovové známky;39295200-8 Dáždniky;39561120-9 Textilné pásky;60000000-8 Dopravné služby (bez prepravy odpadu);18331000-8 Tričká s krátkym rukávom;30192121-5 Guľôčkové perá","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava V","Bratislava - mestská časť Petržalka","Hlaváčiková, 35","","","","ks","82200,0000","76632,500","20,000","91959,000","79641,000","6.6.2022 11:30:00","",
"Z20224927","Z20224927_Z","Správa ciest Košického samosprávneho kraja","35555777","Slovenská republika","Košice","04266","Námestie Maratónu mieru 1","BITUNOVA spol. s r.o.","30228247","Slovenská republika","Zvolen","96001","Neresnícka cesta 3","Rámcová dohoda","Katiónaktívna emulzia","44113600-1 Bitúmen a asfalt;44113700-2 Materiály na opravu ciest;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","","","","","","","súbor","1,0000","166344,000","20,000","199612,800","0,000","3.6.2022 13:38:00","",
