"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z20223312","Z20223312_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","GASTROLUX, s.r.o","36413186","Slovenská republika","Žilina","01001","Bytčická 72","Kúpna zmluva","Kotol varný plynový antikorový","39221000-7 Kuchynské vybavenie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Univerzita Komenského v Bratislave, Jesseniova lekárska fakulta v Martine, Malá Hora 4A, 036 01 Martin","10.5.2022 8:00:00","27.5.2022 14:00:00","","kompletný predmet zákazky","1,0000","3400,000","20,000","4080,000","790,000","4.5.2022 11:40:00","",
"Z20223209","Z20223209_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","BRENO s.r.o.","36660710","Slovenská republika","Bratislava","83104","Rožňavská 1","Kúpna zmluva","Podlahové krytiny a príslušenstvo, pokládka a strhnutie pôvodného","39531000-3 Koberce;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Za Kasárňou 3, 831 03 Bratislava","5.5.2022 8:00:00","12.5.2022 10:00:00","","m2","71,0000","1430,000","20,000","1716,000","0,000","2.5.2022 9:38:00","",
"Z20223520","Z20223520_Z","Trenčiansky samosprávny kraj","36126624","Slovenská republika","Trenčín","91101","K dolnej stanici 7282/20A","CENTROGLOB, s.r.o.","31653413","Slovenská republika","Košice","040 01","Stará prešovská 10","Kúpna zmluva","Brúsna stanica s odsávaním","42611000-2 Špeciálne obrábacie stroje;42670000-3 Časti a príslušenstvo obrábacích strojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Staničná 4","1.6.2022 8:00:00","31.10.2022 15:00:00","","ks","3,0000","6000,000","20,000","7200,000","576,000","3.5.2022 10:54:00","",
"Z20223381","Z20223381_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice","04181","Komenského 73","O.K. SERVIS BioPro, s.r.o.","62914511","Česká republika","Praha 9","19300","Bořetická 2668/1","Kúpna zmluva","pH sonda LDS pre titralizér ","38430000-8 Prístroje na detekciu a rozbory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","4.5.2022 8:00:00","16.5.2022 14:00:00","","ks","1,0000","273,800","0,000","273,800","0,000","2.5.2022 9:08:00","",
"Z20223382","Z20223382_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice","04181","Komenského 73","Marián Hucík - Kika Wood","52913805","Slovenská republika","Brezovica","02801","Pekárenská 277/29","Rámcová dohoda","Nábytok","39100000-3 Nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Cesta pod Hradovou č. 11, 13  Košice","","","","súbor","1,0000","18083,330","20,000","21700,000","2600,000","2.5.2022 9:54:00","",
"Z20223407","Z20223407_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","ALEZA INTERIER, s.r.o.","36740870","Slovenská republika","Bratislava","83152","Na Grunte 5A","Kúpna zmluva","Ostatné interiérové vybavenie","39141300-5 Skrine;44421000-7 Pancierové alebo spevnené trezory, pancierové skrinky a dvere;44421600-3 Bezpečnostné skrinky;44421720-0 Schránky;44421721-7 Bezpečnostné schránky;44421722-4 Bezpečnostné skrine;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Vojenský útvar 9149 Železničná 3, 911 01","10.5.2022 10:45:00","31.5.2022 10:45:00","","podľa špecifikácie","1,0000","414,000","20,000","496,800","1,200","5.5.2022 11:22:00","",
"Z20223429","Z20223429_Z","Univerzita Mateja Bela v Banskej Bystrici","30232295","Slovenská republika","Banská Bystrica","97401","Národná 12","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Desktopy","30200000-1 Počítačové zariadenia a spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Národná 12","16.5.2022 9:00:00","16.5.2022 13:30:00","","ks","2,0000","999,170","20,000","1199,000","47,460","2.5.2022 9:38:00","",
"Z20223014","Z20223014_Z","Generálne riaditeľstvo Zboru väzenskej a justičnej stráže","00212008","Slovenská republika","Bratislava","82108","Šagátova 1","PROCAR, a.s.","36384992","Slovenská republika","Liptovský Mikuláš","03101","Demänovská ul. 800","Kúpna zmluva","Nákladné motorové vozidlo – valník s plachtou","34100000-8 Motorové vozidlá;34139100-1 Podvozok s kabínou;34144700-5 Úžitkové vozidlá","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Šagátova 1","13.5.2022 9:00:00","13.11.2023 9:00:00","","v celom rozsahu","1,0000","84535,000","20,000","101442,000","0,000","4.5.2022 10:38:00","",
"Z20223583","Z20223583_Z","Správa mestskej zelene v Košiciach","17078202","Slovenská republika","Košice","04001","Rastislavova 79","BEGRA spol. s r.o.","35881640","Slovenská republika","Bratislava","84107","Na hriadkach 15","Kúpna zmluva","Čerpadlá a príslušenstvo, trysky fontány","43134100-2 Ponorné čerpadlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice IV","Košice - mestská časť Juh","Rastislavova 79","6.5.2022 11:16:00","15.7.2022 11:17:00","","ks","71,0000","44051,000","20,000","52861,200","0,000","3.5.2022 10:37:59","",
"Z20223354","Z20223354_Z","Katolícka univerzita v Ružomberku","37801279","Slovenská republika","Ružomberok","03401","Hrabovská cesta 1A","TRACO Computers s.r.o.","31421652","Slovenská republika","Piešťany","92101","Kukučínova 3","Kúpna zmluva","Tabletový počítač,  klávesnica pre tablet, ochranné sklo na tablet, adaptér, púzdro","18925200-1 Puzdrá;30213200-7 Tabletový počítač;30237460-1 Počítačové klávesnice;31111000-7 Adaptéry;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Ružomberok","Ružomberok","Hrabovská cesta 1A","5.5.2022 7:00:00","16.5.2022 14:00:00","","súbor definovaných tovarov","1,0000","6365,000","20,000","7638,000","320,400","2.5.2022 10:16:00","",
"Z20223353","Z20223353_Z","Katolícka univerzita v Ružomberku","37801279","Slovenská republika","Ružomberok","03401","Hrabovská cesta 1A","Henrich Sonnenschein - ITSK","37212931","Slovenská republika","Nitra","94901","Fraňa Mojtu 22","Kúpna zmluva","Tlačiarne, PC, Skatovačky, Počítačové myši","30191400-8 Skartovače;30213300-8 Stolový počítač;30232110-8 Laserové tlačiarne;30237410-6 Počítačová myš;33195100-4 Monitory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Ružomberok","Ružomberok","","5.5.2022 7:00:00","16.5.2022 14:00:00","","súbor definovaných tovarov","1,0000","6081,670","20,000","7298,000","248,530","2.5.2022 9:54:00","",
"Z20223270","Z20223270_Z","Národný ústav reumatických chorôb","00165271","Slovenská republika","Piešťany","92112","Nábr. I. Krasku 4","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika","Kočovce","91631","Kočovce 244","Rámcová dohoda","Schirmerov test","33124130-5 Diagnostický spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Piešťany","Piešťany","Nábrežie I. Krasku 4","","","","celok","1,0000","524,000","20,000","628,800","0,000","9.5.2022 15:08:00","",
"Z20223454","Z20223454_Z","Univerzita sv. Cyrila a Metoda v Trnave","36078913","Slovenská republika","Trnava","91701","Nám. J. Herdu 2","Martin Gall - MG COMP","41751477","Slovenská republika","Prešov","08001","Šmeralova 23","Kúpna zmluva","Notebooky","30200000-1 Počítačové zariadenia a spotrebný materiál;30213100-6 Prenosné počítače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Nám. J. Herdu 2, 917 01 Trnava","9.5.2022 8:00:00","23.5.2022 15:00:00","","ks. ","46,0000","18749,990","20,000","22499,990","7570,010","5.5.2022 8:42:00","",
"Z20223459","Z20223459_Z","Univerzita sv. Cyrila a Metoda v Trnave","36078913","Slovenská republika","Trnava","91701","Nám. J. Herdu 2","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Notebooky","30200000-1 Počítačové zariadenia a spotrebný materiál;30213100-6 Prenosné počítače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Nám. J. Herdu 2, 917 01 Trnava","9.5.2022 8:00:00","23.5.2022 15:00:00","","ks. ","3,0000","1622,500","20,000","1947,000","7,500","4.5.2022 15:36:00","",
"Z20223369","Z20223369_Z","Katolícka univerzita v Ružomberku","37801279","Slovenská republika","Ružomberok","03401","Hrabovská cesta 1A","DD21 s.r.o.","43818030","Slovenská republika","Prešov","08005","Švábska 107","Kúpna zmluva","Tlačiareň","30232110-8 Laserové tlačiarne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Ružomberok","Ružomberok","Hrabovská cesta, 5512/1A","","","9.5.2022 8:20:00","súbor","1,0000","315,000","20,000","378,000","10,160","2.5.2022 9:40:01","",
"Z20223450","Z20223450_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","CLEAN TONERY, s.r.o.","35891866","Slovenská republika","Pezinok","90201","Za Hradbami 27","Kúpna zmluva","Tonery originál","30125100-2 Tonerové náplne;30125110-5 Toner do laserových tlačiarní/faxových prístrojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1, 010 26 Žilina, Fakulta elektrotechniky a informačných technológií, dekanát","5.5.2022 8:00:00","20.5.2022 14:00:00","","ks","2,0000","255,000","20,000","306,000","115,000","2.5.2022 9:38:00","",
"Z20223375","Z20223375_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice","04181","Komenského 73","BIOTECH s.r.o.","35768444","Slovenská republika","Bratislava","84105","Kresánkova 12","Kúpna zmluva","Ultracentrifúga, prekladový autokláv, laminárny box","33191000-5 Sterilizačné, dezinfekčné a hygienické prístroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","4.5.2022 8:00:00","31.10.2022 14:00:00","","ks","6,0000","97250,000","20,000","116700,000","2472,000","2.5.2022 10:14:00","",
"Z20223377","Z20223377_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice","04181","Komenského 73","VWR International s.r.o.","63073242","Česká republika","Stříbrná Skalice","28167","Pražská 442","Kúpna zmluva","Laboratórne prístroje","38430000-8 Prístroje na detekciu a rozbory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","4.5.2022 8:00:00","31.10.2022 14:00:00","","ks","6,0000","13500,830","20,000","16201,000","944,500","2.5.2022 10:14:00","",
"Z20223385","Z20223385_Z","Fakultná nemocnica s poliklinikou Nové Zámky","17336112","Slovenská republika","Nové Zámky","94034","Slovenská 11/A","KORAKO plus, s. r. o.","43959954","Slovenská republika","Partizánske","95804","Bielická 369","Kúpna zmluva","Rukavice nitrilové, sterilné","18424300-0 Jednorazové rukavice;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nové Zámky","Nové Zámky","Slovenská ulica 11 A","12.5.2022 8:00:00","18.5.2022 14:00:00","","skupina produktov","1,0000","15420,000","20,000","18504,000","4380,000","3.5.2022 10:50:00","",
"Z20222782","Z20222782_Z","Obec Vechec","00332925","Slovenská republika","Vechec","09412","Hlavná 133","ŠTÝL EU s.r.o.","45329478","Slovenská republika","Vyšný Kazimír","09409","Vyšný Kazimír 23","Kúpna zmluva","Vybudovanie zberného dvora  v obci - traktor, čelný nakladač k traktoru, nosič kontajnerov, štiepkovač drevnej hmoty k traktoru,  jednonápravový príves s trojstranným vyklápaním, vaňové kontajnery, mobilná váha ","16700000-2 Traktory/ťahače;34000000-7 Prepravné zariadenia a pomocné výrobky na prepravu;34223000-6 Prívesy a návesy;34390000-7 Príslušenstvo ťahačov/traktorov;42923200-4 Váhy (so stupnicou);43250000-0 Čelné lopatové nakladače;43414000-8 Drviče;44613000-0 Veľké kontajnery;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Vranov nad Topľou","Vechec","Hlavná 133","1.6.2022 10:00:00","30.10.2022 16:00:00","","celok","1,0000","168333,330","20,000","202000,000","21440,000","5.5.2022 11:14:00","",
"Z20223427","Z20223427_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","D & D UNIMEX SLOVAKIA s.r.o.","34128301","Slovenská republika","Trnava","91701","Trstínska cesta 9","Kúpna zmluva","Zariadenia a pomôcky na manipuláciu  s materiálom ","42415200-0 Pracovné vozíky;42415210-3 Pracovné vozíky opatrené manipulačným zariadením;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Prievidza","Zemianske Kostoľany","Pod horou","9.5.2022 7:00:00","14.9.2022 13:00:00","","súbor položiek","1,0000","3207,500","20,000","3849,000","831,000","3.5.2022 12:38:00","",
"Z20223339","Z20223339_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","RIZNER s. r. o.","46360379","Slovenská republika","Lukavica","08621","95","Kúpna zmluva","Železiarsky materiál","14810000-2 Brúsne produkty;14811300-2 Brúsne kotúče;44316000-8 Železiarsky tovar;44521210-3 Visiace zámky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Hlohovec","Hlohovec","Dukelská 3613/7","10.5.2022 13:17:00","17.5.2022 13:17:00","","ks","2170,0000","1466,580","20,000","1759,900","","3.5.2022 9:22:01","",
"Z20223389","Z20223389_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Homola spol. s r.o.","31325921","Slovenská republika","Bratislava","841 04","Dlhé diely I/18","Zmluva o poskytovaní služieb","Kalibrácia lekárskych tlakomerov","50430000-8 Opravy a údržba presných zariadení;50433000-9 Kalibrovanie;60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","Slovenská republika","Trnavský","Hlohovec","Hlohovec","Dukelská 3613/7","5.5.2022 9:07:00","31.5.2022 9:07:00","","ks","5,0000","99,080","20,000","118,900","0,000","3.5.2022 8:38:00","",
"Z20223464","Z20223464_Z","T-servis Teplička, s.r.o.","52185770","Slovenská republika","Teplička","05201","83","TR TECHNIC s.r.o.","45906114","Slovenská republika","Lukavica","08621","39","Kúpna zmluva","Bager s príslušenstvom","43000000-3 Strojové zariadenie na hlbinnú a povrchovú ťažbu, stavebné zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Spišská Nová Ves","Teplička","Teplička 160, 052 01 Teplička","1.6.2022 8:00:00","2.8.2022 15:00:00","","zákazka","1,0000","59999,990","20,000","71999,990","8500,010","3.5.2022 12:06:00","",
"Z20223465","Z20223465_Z","T-servis Teplička, s.r.o.","52185770","Slovenská republika","Teplička","05201","83","TR TECHNIC s.r.o.","45906114","Slovenská republika","Lukavica","08621","39","Kúpna zmluva","Cestná píla","43300000-6 Stavebné stroje a zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Spišská Nová Ves","Teplička","Teplička 160, 052 01 Spišská Nová Ves","2.6.2022 9:02:00","2.7.2022 15:00:00","","zákazka","1,0000","1540,990","20,000","1849,190","449,010","3.5.2022 11:18:00","",
