"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z202211952","Z202211952_Z","Univerzita Pavla Jozefa Šafárika v Košiciach","00397768","Slovenská republika","Košice","04180","Šrobárova 2","LABO - SK, s.r.o.","36365556","Slovenská republika","Bratislava","81102","Slávičie údolie 102/A","Kúpna zmluva","Chemikálie - stabilizačný roztok DNA/RNA Shield","24000000-4 Chemické výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Tr. SNP 1","7.11.2022 8:00:00","21.11.2022 14:00:00","","ks","1,0000","240,000","10,000","264,000","0,000","2.11.2022 10:38:00","",
"Z202211956","Z202211956_Z","Univerzita Pavla Jozefa Šafárika v Košiciach","00397768","Slovenská republika","Košice","04180","Šrobárova 2","BTL Slovakia, s.r.o.","36404772","Slovenská republika","Žilina","01004","K cintorínu 84","Kúpna zmluva","Záťažový elektrokardiograf","33100000-1 Zdravotnícke vybavenie;33123200-0 Elektrokardiografické prístroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Šrobárova 2","7.11.2022 8:00:00","28.11.2022 14:00:00","","ks","1,0000","1900,000","20,000","2280,000","0,000","2.11.2022 11:08:00","",
"Z202211998","Z202211998_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","Ultra Print, s.r.o.","31399088","Slovenská republika","Bratislava","83103","Pluhová 49","Zmluva o poskytovaní služieb","Tlač publikácie","22000000-0 Tlačené výrobky a príbuzné produkty;22120000-7 Publikácie;79820000-8 Služby súvisiace s tlačou","Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Hodžova 1","8.11.2022 8:00:00","30.11.2022 15:00:00","","súbor","1,0000","525,250","10,000","577,770","21,730","4.11.2022 12:02:00","",
"Z202210704","Z202210704_Z","Nemocnica Poprad, a. s.","36513458","Slovenská republika","Poprad","05845","Banícka 803/28","BAX PHARMA, s.r.o.","35758481","Slovenská republika","Bratislava","81104","Leškova 8","Kúpna zmluva","Infúzne roztoky chlorid sodný 5,26g 1000ml","33692100-8 Infúzne roztoky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Poprad","Poprad","","16.11.2022 0:00:00","15.11.2023 23:59:00","","Lag alebo vak","1000,0000","1540,000","10,000","1694,000","0,000","9.11.2022 10:38:00","",
"Z202211249","Z202211249_Z","Univerzita Mateja Bela v Banskej Bystrici","30232295","Slovenská republika","Banská Bystrica","97401","Národná 12","HENRYSO, s.r.o.","50687115","Slovenská republika","Nitra","94901","Fraňa Mojtu 22","Kúpna zmluva","Počítač s monitorom","30200000-1 Počítačové zariadenia a spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Tajovského 40","18.11.2022 9:00:00","18.11.2022 13:30:00","","ks","1,0000","597,720","20,000","717,260","0,000","3.11.2022 13:38:00","",
"Z202212092","Z202212092_Z","Univerzita Pavla Jozefa Šafárika v Košiciach","00397768","Slovenská republika","Košice","04180","Šrobárova 2","BIOTECH s.r.o.","35768444","Slovenská republika","Bratislava","84105","Kresánkova 12","Kúpna zmluva","Chemikália- receptorová protilátka","24000000-4 Chemické výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Šrobárova 2","7.11.2022 8:00:00","30.11.2022 12:00:00","","kpl","1,0000","492,000","10,000","541,200","0,000","4.11.2022 10:38:00","",
"Z202212407","Z202212407_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Branislav Polák TOM - line","41949552","Slovenská republika","Pezinok","90201","Mýtna 42","Kúpna zmluva","Polohovateľná podložka pod nohy	 - ostatné interiérové vybavenie 																																																					","39000000-2 Nábytok (vrátane kancelárskeho nábytku), zariadenie interiéru, domáce spotrebiče (s výnimkou osvetlenia) a čistiace prostriedky;39100000-3 Nábytok;39150000-8 Rôzny nábytok a vybavenie;39151000-5 Rozličný nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Zvolen","Zvolen","Borovianska cesta 1","4.11.2022 12:54:00","22.11.2022 12:54:00","","súbor (podľa technickej špecifikácie)","1,0000","1565,830","20,000","1879,000","851,000","2.11.2022 11:38:00","",
"Z202211680","Z202211680_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","VWR International s.r.o.","63073242","Česká republika","Stříbrná Skalice","28167","Pražská 442","Kúpna zmluva","CO2 inkubátor","33152000-0 Inkubátory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Univerzita Komenského v Bratislave, Jesseniova lekárska fakulta v Martine, Malá Hora 4A, 036 01 Martin","9.11.2022 8:00:00","30.11.2022 14:00:00","","kompletný predmet zákazky","1,0000","5284,000","20,000","6340,800","0,000","3.11.2022 11:38:00","",
"Z202211683","Z202211683_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","Carl Zeiss Slovakia, s. r. o.","46095969","Slovenská republika","Bratislava","83102","Račianska 12481/77/A","Kúpna zmluva","Študentské mikroskopy  ","38516000-5 Binokulárne mikroskopy pracujúce so zloženým svetlom;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Univerzita Komenského v Bratislave, Prírodovedecká fakulta, Mlynská dolina, Ilkovičova 6, 842 15  Bratislava","9.11.2022 8:00:00","22.12.2022 14:00:00","","kompletný predmet zákazky","1,0000","4980,000","20,000","5976,000","0,000","3.11.2022 11:54:00","",
"Z202211977","Z202211977_Z","Katolícka univerzita v Ružomberku","37801279","Slovenská republika","Ružomberok","03401","Hrabovská cesta 1A","HENRYSO, s.r.o.","50687115","Slovenská republika","Nitra","94901","Fraňa Mojtu 22","Kúpna zmluva","Osobné počítače, notebooky, skartovačka, klávesnica, MFZ, tablety, reproduktor","30191400-8 Skartovače;30213000-5 Osobné počítače;30213100-6 Prenosné počítače;30213200-7 Tabletový počítač;30232110-8 Laserové tlačiarne;30237460-1 Počítačové klávesnice;32342411-6 Minireproduktory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Ružomberok","Ružomberok","Hrabovská cesta 1","5.11.2022 7:00:00","15.11.2022 14:00:00","","súbor definovaných tovarov","1,0000","6103,330","20,000","7324,000","0,000","2.11.2022 10:38:00","",
"Z202211912","Z202211912_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","Aloquence, s. r. o.","50674137","Slovenská republika","Vráble","95201","Martina Benku 6","Kúpna zmluva","Laboratórna chladená centrifúga vrátane rotorov","42931100-2 Laboratórne odstredivky a príslušenstvo;42931120-8 Stolné odstredivky;42931140-4 Rotorové vybavenie pre odstredivky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Univerzita Komenského v Bratislave, Jesseniova lekárska fakulta v Martine, Malá Hora 4A, 036 01 Martin","9.11.2022 8:00:00","5.1.2023 14:00:00","","kompletný predmet zákazky","1,0000","15426,000","20,000","18511,200","0,000","3.11.2022 10:54:00","",
"Z202211984","Z202211984_Z","Univerzita sv. Cyrila a Metoda v Trnave","36078913","Slovenská republika","Trnava","91701","Nám. J. Herdu 2","HENRYSO, s.r.o.","50687115","Slovenská republika","Nitra","94901","Fraňa Mojtu 22","Kúpna zmluva","All In One PC","30200000-1 Počítačové zariadenia a spotrebný materiál;30213300-8 Stolový počítač;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Bučianska 4/A, 917 01 Trnava","7.11.2022 8:00:00","18.11.2022 15:00:00","","kus","2,0000","1248,330","20,000","1498,000","300,800","4.11.2022 10:26:00","",
"Z202212101","Z202212101_Z","Trenčiansky samosprávny kraj","36126624","Slovenská republika","Trenčín","91101","K dolnej stanici 7282/20A","PROFI - WELD, s. r. o.","43980791","Slovenská republika","Bratislava","85101","Dubnická 4","Kúpna zmluva","Zváračky","42662000-4 Zváracie zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Ilava","Pruské","Pruské 294","1.3.2023 8:00:00","28.6.2023 15:00:00","","ks","3,0000","6822,500","20,000","8187,000","393,000","9.11.2022 9:42:00","",
"Z202212402","Z202212402_Z","Univerzitná nemocnica L. Pasteura Košice","00606707","Slovenská republika","Košice","04190","Rastislavova 43","Branislav Polák TOM - line","41949552","Slovenská republika","Pezinok","90201","Mýtna 42","Kúpna zmluva","Kancelárske stoličky","39110000-6 Sedadlá, stoličky a podobné výrobky a súvisiace časti;39112000-0 Stoličky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Rastislavova 43, 04190  Košice a Tr. SNP 1, 040 11  Košice","5.11.2022 12:33:00","4.1.2023 12:33:00","","celok","1,0000","5080,000","20,000","6096,000","8,000","2.11.2022 13:38:00","",
"Z202212096","Z202212096_Z","Ústredný kontrolný a skúšobný ústav poľnohospodársky","00156582","Slovenská republika","Bratislava - Nové Mesto","83316","Matúškova 21","UNICAR, s.r.o.","36409022","Slovenská republika","Liptovský Mikuláš","03101","ul. 1. Mája č 68/1848","Kúpna zmluva","Nákup osobných motorových vozidiel","34110000-1 Osobné automobily;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Matúškova 21","","","15.12.2022 15:00:00","celok","1,0000","139083,330","20,000","166900,000","23900,000","7.11.2022 11:04:00","",
"Z202211687","Z202211687_Z","Prešovský samosprávny kraj","37870475","Slovenská republika","Prešov","08001","Námestie mieru 2","HENRYSO, s.r.o.","50687115","Slovenská republika","Nitra","94901","Fraňa Mojtu 22","Kúpna zmluva","Prenosná výpočtová technika s príslušenstvom, softvér","30213100-6 Prenosné počítače;30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim;48310000-4 Softvérový balík na vytváranie dokumentov;48624000-8 Softvérový balík pre operačný systém osobného počítača (PC);60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Námestie mieru 2","","","20.12.2022 12:00:00","súbor","1,0000","70415,830","20,000","84499,000","23501,000","2.11.2022 13:26:00","",
"Z202212012","Z202212012_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","HENRYSO, s.r.o.","50687115","Slovenská republika","Nitra","94901","Fraňa Mojtu 22","Kúpna zmluva","Výpočtová technika a príslušenstvo k nej","30200000-1 Počítačové zariadenia a spotrebný materiál","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","Štefánikova 67","7.11.2022 8:00:00","25.11.2022 15:00:00","","súbor","1,0000","1710,450","20,000","2052,540","0,010","2.11.2022 14:38:00","",
"Z202211850","Z202211850_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","HENRYSO, s.r.o.","50687115","Slovenská republika","Nitra","94901","Fraňa Mojtu 22","Kúpna zmluva","Časti a príslušenstvo počítačov","30230000-0 Zariadenia súvisiace s počítačmi;30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1,  Fakulta riadenia a informatiky, Katedra softvérových technológií","7.11.2022 8:00:00","28.11.2022 14:00:00","","celý predmet zákazky","1,0000","750,000","20,000","900,000","0,000","3.11.2022 9:38:00","",
"Z202212002","Z202212002_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","Martin Gall - MG COMP","41751477","Slovenská republika","Prešov","08001","Šmeralova 23","Kúpna zmluva","Osobné počítače","30213000-5 Osobné počítače;30230000-0 Zariadenia súvisiace s počítačmi;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1, Žilina 010 26, Fakulta riadenia a informatiky, KMME","7.11.2022 8:00:00","18.11.2022 14:00:00","","celok ","1,0000","799,000","20,000","958,800","218,000","3.11.2022 13:38:00","",
"Z202212506","Z202212506_Z","Obec Veľké Zálužie","00308595","Slovenská republika","Veľké Zálužie","95135","Obecná 955","Up Déjeuner, s. r. o.","53528654","Slovenská republika","Bratislava","82101","Tomášikova 16529/23/D","Kúpna zmluva","Stravné poukážky","30199770-8 Stravné poukážky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Veľké Zálužie","Obecná 955/2","","","7.11.2022 16:27:00","ks","1000,0000","5096,940","","5096,940","3,030","3.11.2022 17:04:00","",
"Z202212099","Z202212099_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice","04181","Komenského 73","MGP, spol. s r.o.","00684023","Slovenská republika","Bratislava","85104","Šustekova 2","Kúpna zmluva","Laboratórne plasty","19520000-7 Plastové výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","9.11.2022 8:00:00","30.12.2022 14:00:00","","ks","1,0000","154,000","20,000","184,800","0,000","7.11.2022 9:38:00","",
"Z202212095","Z202212095_Z","Univerzita Pavla Jozefa Šafárika v Košiciach","00397768","Slovenská republika","Košice","04180","Šrobárova 2","Amplia s. r. o.","52231798","Slovenská republika","Bratislava","84103","Studenohorská 12","Kúpna zmluva","Diagnostické kity na detekciu protilátok zo séra ","24000000-4 Chemické výrobky;24300000-7 Základné anorganické a organické chemikálie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Trieda SNP 1","10.11.2022 8:00:00","18.11.2022 12:00:00","","kpl","1,0000","3381,410","10,000","3719,550","0,000","7.11.2022 11:08:00","",
"Z202212229","Z202212229_Z","Generálne riaditeľstvo Zboru väzenskej a justičnej stráže","00212008","Slovenská republika","Bratislava","82108","Šagátova 1","iServices s. r. o.","43872930","Slovenská republika","Bratislava","85101","Zadunajská cesta 8","Zmluva o poskytovaní služieb","Licencie produktov ESET - predĺženie o tri roky","33651400-2 Antivírusové prostriedky na systémové použitie;48223000-7 Softvérový balík pre elektronickú poštu;48624000-8 Softvérový balík pre operačný systém osobného počítača (PC);48760000-3 Softvérový balík na ochranu pred vírusmi;48761000-0 Antivírusový softvérový balík","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Šagátova 1","1.1.2023 0:01:00","31.12.2025 23:59:00","","celý rozsah","1,0000","32500,000","20,000","39000,000","28558,800","4.11.2022 12:26:00","",
"Z202212480","Z202212480_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","ZTS Elektronika SKS s.r.o.","31598536","Slovenská republika","Nová Dubnica","01851","Trenčianska 19","Zmluva o poskytovaní služieb","Kalibrácie meradiel na meranie elektrických a magnetických veličín","50433000-9 Kalibrovanie;60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","Slovenská republika","Žilinský","Martin","Martin","Československej armády 3, 036 01 Martin, 42. zásobovacia základňa","","","6.12.2022 12:20:00","podľa technickej špecifikácie","1,0000","508,330","20,000","610,000","14,000","2.11.2022 11:56:00","",
"Z202211866","Z202211866_Z","Univerzita sv. Cyrila a Metoda v Trnave","36078913","Slovenská republika","Trnava","91701","Nám. J. Herdu 2","FaxCopy Pro s. r. o.","47076178","Slovenská republika","Bratislava","82105","Domkárska 15","Kúpna zmluva","Fototechnika pre projekt","38651100-4 Objektívy do fotografických prístrojov;38651600-9 Digitálne fotoaparáty;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Nám. J. Herdu 2, 917 01 Trnava","7.11.2022 8:00:00","18.11.2022 15:00:00","","kus","2,0000","1209,000","20,000","1450,800","0,000","4.11.2022 14:18:00","",
"Z202212110","Z202212110_Z","Univerzita Pavla Jozefa Šafárika v Košiciach","00397768","Slovenská republika","Košice","04180","Šrobárova 2","KRD molecular technologies s.r.o.","35819022","Slovenská republika","Bratislava","82102","Ružinovská 3","Kúpna zmluva","12-jamkové silikónové komôrky so sklíčkami","33140000-3 Zdravotnícky spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Šrobárova 2","10.11.2022 8:00:00","25.11.2022 14:00:00","","bal","1,0000","261,000","20,000","313,200","0,000","7.11.2022 10:38:00","",
"Z202212528","Z202212528_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","M I K R O H U K O , spol. s r.o.","31560806","Slovenská republika","Banská Bystrica","974 00","Kollárova 11","Kúpna zmluva","Elektroinštalačný materiál","32323300-6 Videozariadenia;32323500-8 Dohľadový videosystém;32330000-5 Prístroje na záznam a reprodukciu zvuku a obrazu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","ČSA 7","7.11.2022 8:27:00","21.11.2022 8:27:00","","súhrn požadovaného množstva","1,0000","351,000","20,000","421,200","0,000","4.11.2022 10:38:00","",
"Z202212534","Z202212534_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Mário Drahoš","53103092","Slovenská republika","Veľké Zálužie","95135","Titváň 39/14","Kúpna zmluva","Vybavenie stravovacích zariadení","39220000-0 Kuchynské zariadenie, domáce potreby a potreby pre domáce hospodárstvo a dodávky pre stravovacie zariadenia;39221000-7 Kuchynské vybavenie;39221100-8 Kuchynské potreby;39221120-4 Šálky a poháre;39221150-3 Termosky;39221160-6 Tácne;39221200-9 Jedálenské potreby;39221230-8 Tanieriky;39223000-1 Lyžice, vidličky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","ČSA 7","10.11.2022 8:40:00","22.11.2022 8:40:00","","súhrn požadovaného množstva","1,0000","249,000","20,000","298,800","0,000","7.11.2022 10:38:00","",
"Z202212214","Z202212214_Z","Univerzita Mateja Bela v Banskej Bystrici","30232295","Slovenská republika","Banská Bystrica","97401","Národná 12","Martin Gall - MG COMP","41751477","Slovenská republika","Prešov","08001","Šmeralova 23","Kúpna zmluva","Počítač			","30200000-1 Počítačové zariadenia a spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Tajovského 40","21.11.2022 9:00:00","21.11.2022 13:30:00","","ks","1,0000","276,670","20,000","332,000","251,680","7.11.2022 11:42:00","",
