"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z20177694","Z20177694_Z","Ústav na výkon trestu odňatia slobody a Ústav na výkon väzby Leopoldov","00738271","Slovenská republika","Leopoldov","92041","Gucmanova 19/670","SBL Europe, s.r.o.","02400014","Česká republika","Praha - Hostivař","10200","náměstí Přátelství 1518/2","Kúpna zmluva","Soľ tabletovaná a kryštalická","14400000-5 Soľ a čistý chlorid sodný;15872400-5 Soľ;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trnavský","Hlohovec","Leopoldov","Gucmanova 19/670","","","17.3.2017 13:00:00","vrece","970,0000","3400,000","","3400,000","776,000","1.3.2017 11:12:00",
"Z20177619","Z20177619_Z","Slovenské národné divadlo","00164763","Slovenská republika","Bratislava","81901","Pribinova 17","JOXY, s. r. o.","46676601","Slovenská republika","Bratislava","85202","Gogoľova 18","Rámcová dohoda","Odvoz a likvidácia vyradených scénických a kostýmových výprav","34928480-6 Kontajnery a nádoby na odpad a odpadky;90510000-5 Likvidácia a spracovanie odpadu;90512000-9 Služby na prepravu odpadu","Služba;Tovar","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Mliekarenská 6","","","","odvoz","15,0000","5825,000","20,000","6990,000","1009,990","1.3.2017 15:40:00",
"Z20177938","Z20177938_Z","Ústredný kontrolný a skúšobný ústav poľnohospodársky","00156582","Slovenská republika","Bratislava - Nové Mesto","83316","Matúškova 21","LUKA Centrum s.r.o.","47536756","Slovenská republika","Tornaľa","98201","Šafárikova 1967/72 ","Kúpna zmluva","Siete proti vtákom na slnečnicu DUS a VCU,repka","39561200-4 Sieťové textílie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Dunajská Streda","Veľký Meder","Mostová 84","9.3.2017 9:48:00","13.3.2017 9:48:00","","ks","25,0000","2233,000","20,000","2679,600","19,200","3.3.2017 10:26:00",
"Z20177942","Z20177942_Z","Ústredný kontrolný a skúšobný ústav poľnohospodársky","00156582","Slovenská republika","Bratislava - Nové Mesto","83316","Matúškova 21","JURIGA spol. s r. o.","31344194","Slovenská republika","Bratislava","85101","Gercenova 3","Kúpna zmluva","Originály tonerov do laserových tlačiarní","30125110-5 Toner do laserových tlačiarní/faxových prístrojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Matúškova č. 21","10.3.2017 9:55:00","13.3.2017 9:55:00","","ks","42,0000","3540,970","20,000","4249,160","0,830","3.3.2017 10:36:00",
"Z20174044","Z20174044_Z","ŠTÁTNE LESY TATRANSKÉHO NÁRODNÉHO PARKU TATRANSKÁ LOMNICA ","31966977","Slovenská republika","Tatranská Lomnica","05960","66","AnMaŠi s. r. o.","45595160","Slovenská republika","Žaškov","02721","Lackovská 520","Kúpna zmluva","Vyorávač sadeníc","16600000-1 Špeciálne mechanizmy pre poľnohospodárstvo alebo lesníctvo;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Poprad","Tatranská Lomnica","č.66","13.3.2017 8:00:00","5.5.2017 14:00:00","","ks","1,0000","6850,000","20,000","8220,000","0,000","1.3.2017 15:24:00",
"Z20176987","Z20176987_Z","Základná škola s materskou školou","42064872","Slovenská republika","Terchová","01306","Školská 86","Energie2, a.s.","46113177","Slovenská republika","Bratislava","81108","Lazaretská 3a","Zmluva o poskytovaní služieb","Dodávka elektrickej energie","09000000-3 Ropné výrobky, palivo, elektrina a ostatné zdroje energie;09310000-5 Elektrická energia","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Terchová","","1.4.2017 0:00:00","31.3.2019 23:59:00","","celkom","1,0000","17552,440","20,000","21062,930","1617,070","1.3.2017 14:40:00",
"Z20178118","Z20178118_Z","Slovenská poľnohospodárska univerzita v Nitre","00397482","Slovenská republika","Nitra","94976","Trieda Andreja Hlinku 2","O.K.SERVIS BioPro, s.r.o.","62914511","Česká republika","Praha 9","190 00","Odlehlá čp. 817 č.or. 37","Kúpna zmluva","Kyslý reakčný pufer k chloridmetru M926","24000000-4 Chemické výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Tr. A. Hlinku 2, 949 76 Nitra","7.3.2017 9:05:00","14.3.2017 14:00:00","","ks","3,0000","","","190,440","0,000","1.3.2017 9:38:00",
"Z20178144","Z20178144_Z","Obec Močenok","00308439","Slovenská republika","Močenok","95131","Sv. Gorazda 629/82","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika","Trenčín","91101","Jilemnického 6","Kúpna zmluva","Kancelárske potreby","30192000-1 Kancelárske potreby;30197000-6 Drobné kancelárske vybavenie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Šaľa","Močenok","Sv. Gorazda 629/82","7.3.2017 8:00:00","10.3.2017 13:00:00","","celok","1,0000","3886,670","20,000","4664,000","4756,000","1.3.2017 12:20:00",
"Z20178145","Z20178145_Z","Obec Močenok","00308439","Slovenská republika","Močenok","95131","Sv. Gorazda 629/82","Juraj Spišák - Majster Papier","13959603","Slovenská republika","Bratislava 5","85101","Wolkrova 1135/5, P.O.BOX 212","Kúpna zmluva","Hygienické potreby a čistiace prostriedky","33771000-5 Hygienické výrobky z papiera;39800000-0 Čistiace a leštiace výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Šaľa","Močenok","Sv. Gorazda 629/82","8.3.2017 8:00:00","14.3.2017 11:00:00","","celok","1,0000","933,330","20,000","1120,000","2060,000","1.3.2017 11:00:00",
"Z20178179","Z20178179_Z","Slovenská poľnohospodárska univerzita v Nitre","00397482","Slovenská republika","Nitra","94976","Trieda Andreja Hlinku 2","GEMINY s.r.o. ","44892748","Slovenská republika","Banská Bystrica","97401","Kynceľová 4316/10 ","Kúpna zmluva","pražička kávy","39711000-9 Elektrické prístroje používané v domácnosti na potraviny;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Tr. A. Hlinku 2","13.3.2017 13:15:00","22.3.2017 13:00:00","","kus","1,0000","461,600","20,000","553,920","1,080","1.3.2017 13:54:00",
"Z20178054","Z20178054_Z","Jadrová a vyraďovacia spoločnosť, a.s.","35946024","Slovenská republika","Bratislava","82102","Tomášikova 22","ABAKE spol. s r.o.","36442071","Slovenská republika","Martin","036 01","Kollárova 73 73","Kúpna zmluva","Kamenivo s vysokým obsahom oxidu kremičitého","14212300-3 Drvený a mletý kameň;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Jaslovské Bohunice","Pracovisko Javys, a.s. 919 31 , Jaslovské Bohunice","1.4.2017 10:00:00","31.12.2017 10:00:00","","Tona","730,0000","74565,450","20,000","89478,540","2,550","8.3.2017 12:42:00",
"Z20178139","Z20178139_Z","Štatistický úrad Slovenskej republiky","00166197","Slovenská republika","Bratislava","82467","Miletičova 3","LM reklama s.r.o.","46675477","Slovenská republika","Bratislava","82106","Arménska 1/A","Kúpna zmluva","Zakladače s potlačou","22852000-7 Zakladače;39294100-0 Informačné a propagačné výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Miletičova 3","","","23.3.2017 14:00:00","ks","1500,0000","656,580","20,000","787,900","184,100","1.3.2017 11:50:00",
"Z20178129","Z20178129_Z","Štatistický úrad Slovenskej republiky","00166197","Slovenská republika","Bratislava","82467","Miletičova 3","REDA s.r.o.","31347177","Slovenská republika","Bratislava ","82104","Galvaniho 16","Kúpna zmluva","Guľôčkové kovové perá s gravírovaním","30192000-1 Kancelárske potreby;39294100-0 Informačné a propagačné výrobky;60000000-8 Dopravné služby (bez prepravy odpadu);22462000-6 Propagačný materiál;30192121-5 Guľôčkové perá","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Miletičova 3","","","23.3.2017 14:00:00","ks","1000,0000","833,120","20,000","999,740","2060,260","1.3.2017 11:12:00",
"Z20178123","Z20178123_Z","Štatistický úrad Slovenskej republiky","00166197","Slovenská republika","Bratislava","82467","Miletičova 3","Anatex, s.r.o.","36650641","Slovenská republika","Banská Bystrica","97401","Hviezdoslavova 30","Kúpna zmluva","Papierové tašky s plnofarebnou potlačou","39294100-0 Informačné a propagačné výrobky;60000000-8 Dopravné služby (bez prepravy odpadu);22462000-6 Propagačný materiál","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Miletičova 3","","","23.3.2017 14:00:00","ks","1500,0000","1633,330","20,000","1960,000","812,000","1.3.2017 11:04:00",
"Z20178193","Z20178193_Z","Fakultná nemocnica Trnava","00610381","Slovenská republika","Trnava","91775","A. Žarnova  11","LASER servis, spol. s.r.o. ","35755989","Slovenská republika","Šenkvice","90081","Lipová 3","Kúpna zmluva","Tonerové náplne a pásky do rôznych druhov tlačiarní, kopírovacích strojov a multifunkčných zariadení","30125100-2 Tonerové náplne;30192320-0 Pásky do tlačiarní;60000000-8 Dopravné služby (bez prepravy odpadu);90510000-5 Likvidácia a spracovanie odpadu","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","A. Žarnova 11","10.3.2017 13:59:00","9.3.2018 13:59:00","","ks","1724,0000","10646,000","20,000","12775,200","2621,390","6.3.2017 16:50:00",
"Z20178208","Z20178208_Z","Štatistický úrad Slovenskej republiky","00166197","Slovenská republika","Bratislava","82467","Miletičova 3","KRPA Slovakia spol. s r.o.","30229138","Slovenská republika","Bytča","01401","Hrabové 299","Kúpna zmluva","Listové obálky C5","30199230-1 Obálky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Rázusova 9","","","14.3.2017 14:30:00","ks","13000,0000","249,170","20,000","299,000","98,800","2.3.2017 15:12:00",
"Z20178210","Z20178210_Z","Hlavné mesto Slovenskej republiky Bratislava","00603481","Slovenská republika","Bratislava-Staré Mesto","81499","Primaciálne námestie 1","WINGS, s.r.o. ","31365698","Slovenská republika","Bratislava","81101","Františkánske nám. 3 ","Rámcová dohoda","Poskytovanie komplexných cestovných služieb – letenky a ubytovanie","60400000-2 Letecké dopravné služby;98341000-5 Ubytovacie služby","Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","","","","","celý predmet zákazky","1,0000","21728,000","","21728,000","0,000","1.3.2017 9:03:02",
"Z20178215","Z20178215_Z","Štatistický úrad Slovenskej republiky","00166197","Slovenská republika","Bratislava","82467","Miletičova 3","Juraj Spišák - Majster Papier","13959603","Slovenská republika","Bratislava 5","85101","Wolkrova 1135/5, P.O.BOX 212","Kúpna zmluva","Čistiace a hygienické potreby","33741200-8 Krémy na ruky alebo telové mlieka;39800000-0 Čistiace a leštiace výrobky;39811100-1 Osviežovač vzduchu;39831210-1 Saponáty na umývanie riadu;39831600-2 Čistiace prostriedky na toalety;39832100-4 Čistiaci prášok na riad;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Rázusova 9","","","10.3.2017 14:42:00","položka","16,0000","112,500","20,000","135,000","201,000","2.3.2017 15:36:00",
"Z20178301","Z20178301_Z","Zariadenie pre seniorov a domov socialnych služieb Žilina","00647756","Slovenská republika","Žilina","01008","Karpatská 8,9","INMEDIA, spol. s r.o.","36019208","Slovenská republika","Zvolen","96001","Námestie SNP 11","Rámcová dohoda","Rôzne potravinové výrobky - múka, ryža, cestoviny, koreniny, pochutiny","15800000-6 Rôzne potravinárske výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Karpatská 8,9","","","","súbor","1,0000","24575,000","20,000","29490,000","19339,990","1.3.2017 10:20:00",
"Z20178308","Z20178308_Z","Záchranná zdravotná služba Bratislava","17336210","Slovenská republika","Petržalka","85007","Antolská 11","K&M MEDIA s.r.o.","44879806","Slovenská republika","Čierne","02313","Čierne 94","Rámcová dohoda","Ochranné prostriedky","18424300-0 Jednorazové rukavice;33141420-0 Chirurgické rukavice;39511100-8 Prikrývky","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava V","Bratislava - mestská časť Petržalka","Antolská 11, 850 07 Bratislava","","","","celý predmet zákazky","1,0000","44916,670","20,000","53900,000","26200,000","1.3.2017 12:32:00",
"Z20178310","Z20178310_Z","TECHNICKÉ SLUŽBY Žiar nad Hronom, spol. s r.o.","31609651","Slovenská republika","Žiar nad Hronom","96501","A. Dubčeka 380/45","AD značenie, s. r. o. ","31623743","Slovenská republika","Prievidza","97101","M.R.Štefánika 3 ","Rámcová dohoda","Zvislé dopravné značky, Trieda I.","34992200-9 Dopravné značky;60100000-9 Služby cestnej dopravy","Tovar;Služba","","Slovenská republika","Banskobystrický","Žiar nad Hronom","Žiar nad Hronom","A. Dubčeka 380/45","","","","1","1,0000","9455,000","20,000","11346,000","8544,880","6.3.2017 9:14:00",
"Z20178311","Z20178311_Z","Záchranná zdravotná služba Bratislava","17336210","Slovenská republika","Petržalka","85007","Antolská 11","K&M MEDIA s.r.o.","44879806","Slovenská republika","Čierne","02313","Čierne 94","Rámcová dohoda","Ventilácia pacienta","33141200-2 Katétre;33141220-8 Kanyly;33141624-0 Aplikačné sady;33157110-9 Kyslíkové masky","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava V","Bratislava - mestská časť Petržalka","Antolská 11, 850 07 Bratislava","","","","celý predmet zákazky","1,0000","27165,830","20,000","32599,000","20231,000","1.3.2017 12:02:00",
"Z20178313","Z20178313_Z","Záchranná zdravotná služba Bratislava","17336210","Slovenská republika","Petržalka","85007","Antolská 11","K&M MEDIA s.r.o.","44879806","Slovenská republika","Čierne","02313","Čierne 94","Rámcová dohoda","Ošetrenie poranení ","33141110-4 Chirurgické obväzy;33141115-9 Zdravotnícke tampóny;33141116-6 Balíky obväzov","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava V","Bratislava - mestská časť Petržalka","Antolská 11, 850 07 Bratislava","","","","celý predmet zákazky","1,0000","24916,670","20,000","29900,000","26704,000","1.3.2017 12:40:00",
"Z20178334","Z20178334_Z","Ekonomická univerzita v Bratislave","00399957","Slovenská republika","Bratislava - mestská časť Petržalka","85235","Dolnozemská cesta 1","KÁVOMATY, s.r.o.","31735657","Slovenská republika","Kežmarok","06001","Nižná brána 2","Rámcová dohoda","prenájom automatov na kávu","15861000-1 Káva;60000000-8 Dopravné služby (bez prepravy odpadu);98390000-3 Iné služby","Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Dolnozemská 1","","","","predmet zákazky","1,0000","1197,500","20,000","1437,000","0,000","1.3.2017 10:02:00",
"Z20178336","Z20178336_Z","Nemocnica Alexandra Wintera n. o.","36084221","Slovenská republika","Piešťany","92163","Winterova 66","Majster mäsiar, s.r.o. ","46658181","Slovenská republika","Hlohovec ","92001","Svätopeterská 66","Rámcová dohoda","Mäso, mäsové výrobky			","15110000-2 Mäso;15112130-6 Kurčatá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Piešťany","Piešťany","","","","","súbor","1,0000","19490,660","0,000","19490,660","5461,290","2.3.2017 11:40:00",
"Z20178340","Z20178340_Z","Záchranná zdravotná služba Bratislava","17336210","Slovenská republika","Petržalka","85007","Antolská 11","K&M MEDIA s.r.o.","44879806","Slovenská republika","Čierne","02313","Čierne 94","Rámcová dohoda","Intravenózny prístup","33141310-6 Injekčné striekačky;33141320-9 Lekárske ihly;33194120-3 Potreby na infúzie","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava V","Bratislava - mestská časť Petržalka","Antolská 11, 850 07 Bratislava","","","","celý predmet zákazky","1,0000","112583,330","20,000","135100,000","80000,000","1.3.2017 14:02:00",
"Z20178347","Z20178347_Z","Nemocnica Alexandra Wintera n. o.","36084221","Slovenská republika","Piešťany","92163","Winterova 66","MABONEX SLOVAKIA spol. s r.o. ","31428819","Slovenská republika","Piešťany","92101","Krajinská cesta 3","Rámcová dohoda","Mlieko, mliečne výrobky			","15500000-3 Mliečne výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Piešťany","Piešťany","","","","","súbor","1,0000","14000,000","20,000","16800,000","1000,000","2.3.2017 10:38:00",
"Z20178252","Z20178252_Z","Obec Nová Ľubovňa","00330086","Slovenská republika","Nová Ľubovňa","06511","Nová Ľubovňa 102","JRK Slovensko s.r.o.","50530950","Slovenská republika","Bratislava - mestská časť Dúbravka","84102","Gallayova 1956/11","Kúpna zmluva","Dodanie záhradných kónických kompostérov a elektrického kompostéra. ","34928480-6 Kontajnery a nádoby na odpad a odpadky;39234000-1 Škatule na kompost;60000000-8 Dopravné služby (bez prepravy odpadu);77120000-7 Kompostovanie;90500000-2 Služby súvisiace s likvidáciou odpadu a odpadom;90510000-5 Likvidácia a spracovanie odpadu","Tovar;Služba","","Slovenská republika","Prešovský","Stará Ľubovňa","Nová Ľubovňa","Nová Ľubovňa č.102","9.3.2017 8:00:00","31.3.2017 12:00:00","","komplet","1,0000","17079,990","20,000","20495,990","3,970","1.3.2017 10:38:00",
