"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z20244332","Z20244332_Z","Univerzita Pavla Jozefa Šafárika v Košiciach","00397768","Slovenská republika","Košice","04180","Šrobárova 2","SPECION, s.r.o.","48112836","Česká republika","Praha 4","14000","Budějovická 1998/55","Kúpna zmluva","Podložné sklíčka s PEN membránou na laserovú mikrodisekciu ","33140000-3 Zdravotnícky spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Šrobárová 2","6/10/2024 8:00:00 AM","6/21/2024 12:00:00 PM","","kpl","1.0000","1100.000","20.000","1320.000","0.000","6/7/2024 10:38:00 AM","",
"Z20244035","Z20244035_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","JANUSZ KANIA AGREGATY PEX-POL PLUS","850432046","Poľská republika","Dębica","39-200","Metalowców 35","Zmluva o poskytovaní služieb","Údržba modulu filtroventilácie, klimatizátora a vykurovacej jednotky kontajnera MOBILNÉHO IDENTIFIKAČNÉHO LABORATÓRIA.","50421000-2 Opravy a údržba lekárskych zariadení;60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","Slovenská republika","Žilinský","Liptovský Mikuláš","Liptovský Mikuláš","Tehelná 1108","6/10/2024 7:00:00 AM","11/29/2024 2:00:00 PM","","ks","2.0000","17547.500","20.000","21057.000","0.600","6/5/2024 10:38:00 AM","",
"Z20244116","Z20244116_Z","Verejnoprospešné služby Liptovský Mikuláš","00183636","Slovenská republika","Liptovský Mikuláš","03101","Družstevná 1","ZNAČKY, s.r.o. ","43931111","Slovenská republika","Dolný Kubín","02601","J. Ťatliaka 1785","Kúpna zmluva","Zvislé dopravné značky, trieda I.","34992200-9 Dopravné značky;60000000-8 Dopravné služby (bez prepravy odpadu);60100000-9 Služby cestnej dopravy","Tovar;Služba","","Slovenská republika","Žilinský","Liptovský Mikuláš","Liptovský Mikuláš","Družstevná 1","6/6/2024 10:29:00 AM","6/6/2025 10:29:00 AM","","celý predmet zákazky  ","1.0000","16559.950","20.000","19871.940","440.050","6/4/2024 2:28:00 PM","",
"Z20244117","Z20244117_Z","Verejnoprospešné služby Liptovský Mikuláš","00183636","Slovenská republika","Liptovský Mikuláš","03101","Družstevná 1","T a M trans spedition, s.r.o.","34140425","Slovenská republika","Šarovce","93552","545","Kúpna zmluva","Motorová nafta ","09134100-8 Motorová nafta;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Liptovský Mikuláš","Liptovský Mikuláš","Družstevná 1","6/7/2024 10:29:00 AM","9/27/2024 10:29:00 AM","","celý predmet zákazky - litre ","45000.0000","54224.000","20.000","65068.800","776.000","6/4/2024 2:12:00 PM","",
"Z20244102","Z20244102_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","Ústav radiačnej ochrany, s.r.o. ","36348279","Slovenská republika","Trenčín","91105","Staničná 1062/24","Zmluva o poskytovaní služieb","Servisná prehliadka RTG STRATO 2000 Digital - digitálny panoramatický röntgen, Pojazdný vysokofrekvenčný röntgenologický prístroj - Diagnostiv X-RAY Unit ECORAY: Skúška dlhodobej stability RTG zariadení       ","51430000-5 Inštalácia laboratórnych zariadení;60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","Slovenská republika","Žilinský","Liptovský Mikuláš","Liptovský Mikuláš","Tehelná 1108","6/10/2024 8:00:00 AM","9/30/2024 1:00:00 PM","","ks","1.0000","260.000","20.000","312.000","48.000","6/3/2024 9:38:00 AM","",
"Z20244295","Z20244295_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","Mário Drahoš","53103092","Slovenská republika","Veľké Zálužie","95135","Titváň 39/14","Kúpna zmluva","Tmely, konzervačné materiály a lepidlá","24910000-6 Gleje;24911200-5 Spojivá;44831000-4 Tmely, plnivá, tesniace tmely;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Liptovský Mikuláš","Liptovský Mikuláš","Tehelná 1108","6/12/2024 8:00:00 AM","7/12/2024 1:00:00 PM","","ks","1.0000","725.000","20.000","870.000","123.600","6/6/2024 1:48:00 PM","",
"Z20244544","Z20244544_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","Železiarstvo HAMMER, s.r.o.","36428353","Slovenská republika","Krásno nad Kysucou","02302","Kalinov 1493","Kúpna zmluva","Železiarske výrobky a brusivá","44316000-8 Železiarsky tovar;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Liptovský Mikuláš","Liptovský Mikuláš","Tehelná 1108","6/18/2024 8:00:00 AM","7/15/2024 1:00:00 PM","","ks","1.0000","1197.500","20.000","1437.000","363.000","6/13/2024 9:56:00 AM","",
"Z20244582","Z20244582_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","BINS s.r.o.","45510393","Slovenská republika","Nitra","949 01","Vašinova 61","Kúpna zmluva","Nádoby ,obaly a obalový materiál","34928480-6 Kontajnery a nádoby na odpad a odpadky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Liptovský Mikuláš","Liptovský Mikuláš","Tehelná 1108","6/19/2024 8:00:00 AM","7/19/2024 1:00:00 PM","","ks","1.0000","645.000","20.000","774.000","158.400","6/13/2024 2:14:00 PM","",
"Z20244437","Z20244437_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","SELVIT, spol. s r.o.","36370053","Slovenská republika","Zilina","01001","Tichá 15A/8560","Zmluva o poskytovaní služieb","Bezpečnostno - technická kontrola (BTK) automatického defibrilátora ZOLL AED 3.","50421000-2 Opravy a údržba lekárskych zariadení;60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","Slovenská republika","Žilinský","Liptovský Mikuláš","Liptovský Mikuláš","Tehelná 1108","6/17/2024 7:00:00 AM","11/29/2024 2:00:00 PM","","ks","46.0000","3680.000","20.000","4416.000","0.000","6/13/2024 10:03:00 AM","",
"Z20244482","Z20244482_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","Železiarstvo HAMMER, s.r.o.","36428353","Slovenská republika","Krásno nad Kysucou","02302","Kalinov 1493","Kúpna zmluva","Elektroinštalačný materiál","31211310-4 Vypínacie poistky/vypínače;31224100-3 Zástrčky a zásuvky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Liptovský Mikuláš","Liptovský Mikuláš","Tehelná 1108","6/14/2024 8:00:00 AM","7/4/2024 2:00:00 PM","","ks","1.0000","1404.170","20.000","1685.000","313.000","6/11/2024 8:42:00 AM","",
"Z20244333","Z20244333_Z","Fakultná nemocnica s poliklinikou J. A. Reimana Prešov","00610577","Slovenská republika","Prešov","08181","Hollého 14","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika","Bratislava 5","85101","Wolkrova 5, P.O.BOX 212","Kúpna zmluva","PE vrecia, ","19640000-4 Polyetylénový odpad a odpadkové vrecká a vaky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Hollého  14","","","6/21/2024 8:30:00 AM","colli","2770.0000","8516.670","20.000","10220.000","2080.000","6/7/2024 11:04:00 AM","",
"Z20244350","Z20244350_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","DMC, s.r.o.","36777455","Slovenská republika","Nové Zámky","94064","J. Murgaša 100","Zmluva o poskytovaní služieb","Tlačiarenské služby","60000000-8 Dopravné služby (bez prepravy odpadu);79810000-5 Tlačiarenské služby","Služba;Tovar","","Slovenská republika","Prešovský","Prešov","Prešov","ul. Biskupa Gojdiča 2, GTF","","","6/24/2024 2:00:00 PM","ks","200.0000","399.090","10.000","439.000","1560.800","6/13/2024 10:02:00 AM","",
"Z20244282","Z20244282_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","Ib-elektro s.r.o.","46375210","Slovenská republika","Rimavská Sobota","97901","Železničiarska 48","Kúpna zmluva","Kuchynské vybavenie pre domácnosť a kanceláriu","39711310-5 Elektrické kávovary;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Lesík Delostrelcov 1, 080 01 Prešov","6/19/2024 9:17:00 AM","7/19/2024 9:17:00 AM","","ks","3.0000","1058.330","20.000","1270.000","192.800","6/13/2024 11:28:00 AM","",
"Z20244288","Z20244288_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","IGGY-TRADE s.r.o.","46729445","Slovenská republika","Čajkov","93524","Čajkov 126","Kúpna zmluva","Nádoby, obaly a obalový materiál","18930000-7 Vrecia a vaky;19520000-7 Plastové výrobky;34928480-6 Kontajnery a nádoby na odpad a odpadky;39293000-2 Umelé výrobky;44610000-9 Cisterny, zásobníky, kontajnery a tlakové nádoby;44619400-6 Sudy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Lesík Delostrelcov 1, 080 01 Prešov","6/20/2024 9:36:00 AM","7/22/2024 9:36:00 AM","","ks","195.0000","1990.830","20.000","2389.000","611.000","6/13/2024 10:56:00 AM","",
"Z20244257","Z20244257_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","DMC, s.r.o.","36777455","Slovenská republika","Nové Zámky","94064","J. Murgaša 100","Zmluva o poskytovaní služieb","Tlačiarenské služby","60000000-8 Dopravné služby (bez prepravy odpadu);79810000-5 Tlačiarenské služby","Služba;Tovar","","Slovenská republika","Prešovský","Prešov","Prešov","ul. 17.novembra č.1, ÚRJK CJKNM","","","6/24/2024 12:00:00 PM","ks","300.0000","2409.090","10.000","2650.000","1585.000","6/11/2024 10:22:00 AM","",
"Z20244162","Z20244162_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","KK DENT s.r.o.","31727557","Slovenská republika","Prešov","08001","Pod Táborom 2801/29","Kúpna zmluva","Zdravotnícky prístroj - Zváračka sterilizačných obalov + manual","33100000-1 Zdravotnícke vybavenie;33190000-8 Rôzne lekárske zariadenia a výrobky;33196000-0 Zdravotné pomôcky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Partizánska č.1, Fakulta zdravotníckych odborov, Katedra dentálnej hygieny","","","6/24/2024 10:00:00 AM","ks","1.0000","379.100","20.000","454.920","0.000","6/7/2024 10:38:00 AM","",
"Z20244159","Z20244159_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","DMC, s.r.o.","36777455","Slovenská republika","Nové Zámky","94064","J. Murgaša 100","Zmluva o poskytovaní služieb","Tlačiarenské služby","60000000-8 Dopravné služby (bez prepravy odpadu);79810000-5 Tlačiarenské služby","Služba;Tovar","","Slovenská republika","Prešovský","Prešov","Prešov","ul. 17. novembra č.15, Rektorát","","","6/21/2024 12:00:00 PM","ks","110.0000","108.180","10.000","119.000","376.000","6/7/2024 10:06:00 AM","",
"Z20244147","Z20244147_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","Železiarstvo HAMMER, s.r.o.","36428353","Slovenská republika","Krásno nad Kysucou","02302","Kalinov 1493","Kúpna zmluva","Prostriedky a pomôcky na doplňovanie pohonných látok","38422000-9 Nástroje na meranie hladiny;42122230-1 Dávkovacie čerpadlá;42130000-9 Výpusty, kohúty, ventily a podobné príslušenstvo;42912000-2 Stroje a prístroje na filtráciu alebo čistenie kvapalín;42993200-5 Dávkovacie zariadenia;44423000-1 Rôzne výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Lesík Delostrelcov 1, 080 01 Prešov","6/17/2024 11:15:00 AM","7/19/2024 11:15:00 AM","","ks","71.0000","2083.330","20.000","2500.000","500.000","6/10/2024 12:02:00 PM","",
"Z20244205","Z20244205_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","Štefan Nagy - FAN – AUTO","32529597","Slovenská republika","Košice - mestská časť Juh,","04001","Južná trieda 66","Kúpna zmluva","Policajný materiál","34928450-7 Dopravné majáky (svetelné);35230000-5 Putá;44424300-1 Reflexné pásky","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Čapajevova 38, 080 01, Prešov","6/10/2024 1:30:00 PM","6/24/2024 1:31:00 PM","","ks","109.0000","528.980","20.000","634.780","134.910","6/5/2024 2:12:00 PM","",
"Z20244219","Z20244219_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","DMC, s.r.o.","36777455","Slovenská republika","Nové Zámky","94064","J. Murgaša 100","Zmluva o poskytovaní služieb","Tlačiarenské služby","60000000-8 Dopravné služby (bez prepravy odpadu);79810000-5 Tlačiarenské služby","Služba;Tovar","","Slovenská republika","Prešovský","Prešov","Prešov","ul. 17.novembra č.15, R-PU","","","6/28/2024 7:57:00 AM","ks","110.0000","108.180","10.000","119.000","321.000","6/12/2024 9:08:01 AM","",
"Z20244066","Z20244066_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","TURON GASTRO s.r.o.","43812481","Slovenská republika","Liptovský Hrádok","03301","Vyšné fabriky 743","Kúpna zmluva","Potreby pre verejné stravovanie na jedno použitie","39222100-5 Potreby pre verejné stravovanie na jedno použitie;39222110-8 Príbor a taniere na jedno použitie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Námestie Legionárov 4","6/7/2024 12:25:00 PM","6/21/2024 12:25:00 PM","","66330","1.0000","2043.000","20.000","2451.600","231.000","6/4/2024 2:48:00 PM","",
"Z20244005","Z20244005_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","CLEAN TONERY, s.r.o.","35891866","Slovenská republika","Pezinok","90201","Za Hradbami 27","Kúpna zmluva","Tonery","30125000-1 Časti a príslušenstvo fotokopírovacích prístrojov;30125100-2 Tonerové náplne;30125120-8 Toner do fotokopírovacích strojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Masarykova č. 15, Pravoslávna bohoslovecká fakulta","","","6/13/2024 10:00:00 AM","ks","2.0000","120.830","20.000","145.000","20.610","6/4/2024 8:50:00 AM","",
"Z20244006","Z20244006_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","CLEAN TONERY, s.r.o.","35891866","Slovenská republika","Pezinok","90201","Za Hradbami 27","Kúpna zmluva","Tonery","30125000-1 Časti a príslušenstvo fotokopírovacích prístrojov;30125100-2 Tonerové náplne;30125120-8 Toner do fotokopírovacích strojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","ul. 17. novembra č.1, Filozofická fakulta","","","6/13/2024 10:00:00 AM","ks","2.0000","145.830","20.000","175.000","19.480","6/4/2024 9:48:00 AM","",
"Z20244007","Z20244007_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","PAPIER LECHMAN s.r.o.","47102357","Slovenská republika","Michalovce","07101","Močarianska 5067","Kúpna zmluva","Potreby pre verejné stravovanie na jedno použitie","33764000-3 Papierové servítky;33772000-2 Jednorazové papierové výrobky;39222000-4 Potreby pre verejné stravovanie;39222100-5 Potreby pre verejné stravovanie na jedno použitie;39222110-8 Príbor a taniere na jedno použitie;39222120-1 Šálky na jedno použitie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Lesík Delostrelcov 1, 080 01 Prešov","6/10/2024 11:38:00 AM","7/4/2024 11:38:00 AM","","ks","181825.0000","4408.330","20.000","5290.000","3968.960","6/4/2024 1:38:00 PM","",
"Z20244009","Z20244009_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","DMC, s.r.o.","36777455","Slovenská republika","Nové Zámky","94064","J. Murgaša 100","Zmluva o poskytovaní služieb","Tlačiarenské služby","60000000-8 Dopravné služby (bez prepravy odpadu);79810000-5 Tlačiarenské služby","Služba;Tovar","","Slovenská republika","Prešovský","Prešov","Prešov","ul. 17. novembra č.15, Rektorát","","","6/19/2024 1:00:00 PM","ks","200.0000","1044.550","10.000","1149.000","336.000","6/4/2024 9:48:00 AM","",
"Z20244513","Z20244513_Z","Fakultná nemocnica s poliklinikou J. A. Reimana Prešov","00610577","Slovenská republika","Prešov","08181","Hollého 14","DD21 s.r.o.","43818030","Slovenská republika","Prešov","08005","Švábska 107","Kúpna zmluva","xerografický papier","30197644-2 Xerografický papier;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Hollého  14","","","6/26/2024 11:11:00 AM","balení","1200.0000","3333.330","20.000","4000.000","200.000","6/12/2024 12:50:00 PM","",
"Z20244514","Z20244514_Z","Fakultná nemocnica s poliklinikou J. A. Reimana Prešov","00610577","Slovenská republika","Prešov","08181","Hollého 14","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika","Bratislava 5","85101","Wolkrova 5, P.O.BOX 212","Kúpna zmluva","Z-z ručníky papierové skladané,  papierové rolky na lehátko","33772000-2 Jednorazové papierové výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Hollého  14","","","6/28/2024 11:17:00 AM","colli","1048.0000","6540.780","20.000","7848.940","0.000","6/12/2024 12:56:00 PM","",
