"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z2025545","Z2025545_Z","GERIUM","31755534","Slovenská republika","Bratislava","82106","Pri trati 47","BYTOVÝ TEXTIL Škodák a.s.","06021255","Česká republika","Napajedla","763 61","Kvítkovická 1528","Kúpna zmluva","Nákup a dodávka posteľnej bielizne, uterákov a textilných utierok","19200000-8 Textílie a príbuzné položky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - m. č. Podunajské Biskupice","Palisády","","","2/28/2025 2:00:00 PM","komplet v zmysle špecifikácie","1.0000","2845.530","23.000","3500.000","5479.000","2/21/2025 3:38:00 PM","",
"Z2025571","Z2025571_Z","Domov dôchodcov","00226840","Slovenská republika","Bratislava","82101","Pažítková 2","AUDY s.r.o.","00544426","Česká republika","Brno","63500","Živného 1a","Kúpna zmluva","Paraván","33100000-1 Zdravotnícke vybavenie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Pažítková 814/2","2/27/2025 10:00:00 AM","3/4/2025 1:00:00 PM","","ks","10.0000","3008.130","23.000","3700.000","1754.000","2/24/2025 9:56:00 AM","",
"Z2025312","Z2025312_Z","Obec Družstevná pri Hornáde","00324116","Slovenská republika","Družstevná pri Hornáde","04431","Hlavná 38","ŠTÝL EU s.r.o.","45329478","Slovenská republika","Vyšný Kazimír","09409","Vyšný Kazimír 23","Kúpna zmluva","Priekopový mulčovač JANSEN AGF-180 alebo ekvivalent","16000000-5 Poľnohospodárske stroje;16100000-6 Poľnohospodárske a lesnícke mechanizmy na prípravu alebo kultiváciu pôdy;16800000-3 Časti poľnohospodárskych a lesníckych mechanizmov;16810000-6 Časti poľnohospodárskych mechanizmov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice - okolie","Družstevná pri Hornáde","Hlavná 38","5/5/2025 10:00:00 AM","5/30/2025 12:00:00 PM","","ks","1.0000","3093.410","23.000","3804.900","0.090","2/6/2025 10:38:00 AM","",
"Z2025337","Z2025337_Z","Národný žrebčín ""Topoľčianky"" štátny podnik","31447708","Slovenská republika","Topoľčianky","95193","Parková 13","Ing. Gabriela Juricová AGRIA","30533139","Slovenská republika","Tvrdošín","02744","Medvedzie 146/27","Kúpna zmluva","Priemyselné hnojivá","24400000-8 Priemyselné hnojivá a zlúčeniny dusíka;24410000-1 Dusíkaté priemyselné hnojivá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Zlaté Moravce","Topoľčianky","Parková 13","2/10/2025 7:00:00 AM","2/14/2025 3:00:00 PM","","bal. uvedné v špecifikácii","1.0000","72300.000","23.000","88929.000","2700.000","2/10/2025 8:26:00 AM","",
"Z2025221","Z2025221_Z","Správa mestskej zelene v Košiciach","17078202","Slovenská republika","Košice","04001","Rastislavova 79","ETIKO s. r. o.","47129671","Slovenská republika","Nitra","949 01","Gemerská 10","Kúpna zmluva","Nákup prídavného zariadenia na žacie rameno zn. Hymach TDH VM 600 TR - pílový orezávač konárov","16000000-5 Poľnohospodárske stroje;16810000-6 Časti poľnohospodárskych mechanizmov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice IV","Košice - mestská časť Juh","Rastislavova 79","2/14/2025 11:00:00 AM","5/14/2025 11:00:00 AM","","ks","1.0000","13300.000","23.000","16359.000","10400.000","2/12/2025 10:00:00 AM","",
"Z2025417","Z2025417_Z","UNIVERZITA J. SELYEHO","37961632","Slovenská republika","Komárno","94501","Bratislavská cesta 3322","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika","Trenčín","91101","Jilemnického 6","Kúpna zmluva","Kancelárske potreby","30192000-1 Kancelárske potreby;30199000-0 Papiernický tovar a iné položky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Komárno","Komárno","Bratislavská cesta 3322","2/17/2025 8:00:00 AM","2/21/2025 3:00:00 PM","","zostava","1.0000","356.100","23.000","438.000","147.300","2/12/2025 3:00:00 PM","",
"Z2025397","Z2025397_Z","Centrum sociálnych služieb - DEMY","00351741","Slovenská republika","Trenčín","91104","Biskupická 2046/46","pre Vás, s. r. o.","53123727","Slovenská republika","Sládkovičovo","92521","Hviezdoslavova 524/58","Kúpna zmluva","Jednorázové rukavice","18424300-0 Jednorazové rukavice;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Biskupická 2046/46","2/18/2025 8:00:00 AM","2/25/2025 1:00:00 PM","","celok","1.0000","487.800","23.000","600.000","384.000","2/13/2025 9:38:00 AM","",
"Z2025557","Z2025557_Z","Trenčiansky samosprávny kraj","36126624","Slovenská republika","Trenčín","91101","K dolnej stanici 7282/20A","XEVOS Solutions s.r.o.","27831345","Česká republika","Ostrava","70900","28. října 1584/281","Kúpna zmluva","Softvérové licencie Microsoft","48920000-3 Softvérový balík na automatizáciu kancelárskych prác","Tovar","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","K dolnej stanici 7282/20A","","","2/24/2025 12:00:00 AM","Súbor licencií","1.0000","91000.000","23.000","111930.000","35670.000","2/21/2025 2:48:00 PM","",
"Z2025356","Z2025356_Z","Slovenská zdravotnícka univerzita v Bratislave","00165361","Slovenská republika","Bratislava ","83303","Limbová 12","Abbott Laboratories, s.r.o.","25095145","Česká republika","Praha 6 - Dejvice","160 00","Evropská 2591/33d","Rámcová dohoda","Diagnostický spotrebný materiál","33124130-5 Diagnostický spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Limbová 14","","","","sada","1.0000","27917.410","5.000","29313.280","0.000","2/7/2025 4:08:00 PM","",
"Z2025391","Z2025391_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","ADIP, spol. s r. o.","42341001","Česká republika","Ostrava","70200","Vítkovická 3083/1","Kúpna zmluva","Náhradné diely na autobusy Solaris U12 - hnacie ústrojenstvo","34121100-2 Autobusy verejnej dopravy;42111000-0 Motory a hnacie zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Hornádska 10","","","2/21/2025 1:30:00 PM","celok","1.0000","3489.000","","3489.000","1.000","2/14/2025 1:38:00 PM","",
"Z2025483","Z2025483_Z","Trenčiansky samosprávny kraj","36126624","Slovenská republika","Trenčín","91101","K dolnej stanici 7282/20A","iServices s. r. o.","43872930","Slovenská republika","Bratislava - mestská časť Ružinov","85105","Strojnícka 2979/34","Kúpna zmluva","Softvérové licencie ESET","48761000-0 Antivírusový softvérový balík","Tovar","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","K dolnej stanici 7282/20A","","","2/21/2025 12:00:00 PM","Súbor licencií","1.0000","27800.000","23.000","34194.000","0.000","2/17/2025 1:20:00 PM","",
"Z2025289","Z2025289_Z","Štatistický úrad Slovenskej republiky","00166197","Slovenská republika","Bratislava - mestská časť Karlova Ves","84005","Lamačská cesta 3/C","TOWDY s. r. o.","44801777","Slovenská republika","Bratislava","85101","Planckova 4","Kúpna zmluva","Originál tonery","30125110-5 Toner do laserových tlačiarní/faxových prístrojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Tr. SNP 75","2/7/2025 4:57:00 PM","2/17/2025 4:58:00 PM","","ks","6.0000","146.340","23.000","180.000","210.000","2/5/2025 8:06:00 AM","",
"Z2025372","Z2025372_Z","Gymnázium J. M. Hurbana v Čadci","00160563","Slovenská republika","Čadca","02201","ul. 17. novembra 1296","encare, s.r.o.","52302555","Slovenská republika","Bratislava - mestská časť Petržalka","85101","Rusovská cesta 20","Zmluva o poskytovaní služieb","Dodávka zemného plynu","09123000-7 Zemný plyn;65200000-5 Rozvod plynu a súvisiace služby","Tovar;Služba","","Slovenská republika","Žilinský","Čadca","Čadca","17. novembra 1296","4/1/2025 12:00:00 AM","3/31/2027 11:59:00 PM","","kWh","1500570.1600","105247.150","23.000","129454.000","0.000","2/17/2025 10:38:00 AM","",
"Z2025524","Z2025524_Z","Mesto Krásno nad Kysucou","00314072","Slovenská republika","Krásno nad Kysucou","02302","1. mája 1255","HYCA s.r.o.","35900008","Slovenská republika","Pezinok","90201","Viničnianska cesta 9","Kúpna zmluva","Motorové vozidlo pre hasičov","34113200-4 Terénne a cestné vozidlá;34131000-4 Pikapy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Čadca","Krásno nad Kysucou","Ul.1mája 1255, 023 02 Krásno nad Kysucou","2/25/2025 10:00:00 AM","8/26/2025 10:00:00 AM","","ks","1.0000","93479.670","23.000","114980.000","10.000","2/21/2025 10:38:00 AM","",
"Z2025424","Z2025424_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","CLEAN TONERY, s.r.o.","35891866","Slovenská republika","Pezinok","90201","Za Hradbami 27","Kúpna zmluva","Tonery","30125100-2 Tonerové náplne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1, Žilina 010 26, EDIS - vydavateľstvo UNIZA, hospodársky blok ","2/18/2025 8:00:00 AM","3/10/2025 2:00:00 PM","","celok ","1.0000","905.000","23.000","1113.150","1.390","2/14/2025 9:38:00 AM","",
"Z2025471","Z2025471_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","Hauerland spol. s r.o.","35777885","Slovenská republika","Bratislava","81104","Matúšova 56","Kúpna zmluva","Propagačné predmety s logom ","60000000-8 Dopravné služby (bez prepravy odpadu);22460000-2 Obchodno-reklamný materiál, komerčné katalógy a príručky","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1, Žilina 010 26, EDIS shop rektorát ŽU ","3/6/2025 7:00:00 AM","3/7/2025 2:00:00 PM","","celok ","1.0000","2398.000","23.000","2949.540","736.600","2/18/2025 10:06:00 AM","",
"Z2025419","Z2025419_Z","Mesto Krásno nad Kysucou","00314072","Slovenská republika","Krásno nad Kysucou","02302","1. mája 1255","Moto Raster s.r.o.","54731208","Slovenská republika","Zvolen","96001","Neresnická cesta 8940/3A","Kúpna zmluva","Záchranné terénne vozidlo pre hasičov","34113000-2 Vozidlá s náhonom štyroch kolies;34113300-5 Terénne vozidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Čadca","Krásno nad Kysucou","Ul.1mája 1255, 023 02 Krásno nad Kysucou","2/14/2025 6:00:00 PM","8/15/2025 6:00:00 PM","","ks","1.0000","38943.090","23.000","47900.000","30050.000","2/13/2025 11:46:00 AM","",
"Z2025393","Z2025393_Z","Národné lesnícke centrum","42001315","Slovenská republika","Zvolen","96001","T.G.Masaryka 22","Xepap, spol. s r. o.","31628605","Slovenská republika","Zvolen","96001","Jesenského 4703","Rámcová dohoda","Kancelárske potreby r. 2025","30192000-1 Kancelárske potreby;30197000-6 Drobné kancelárske vybavenie;30199000-0 Papiernický tovar a iné položky","Tovar;Služba","","Slovenská republika","","","","T.G. Masaryka 22, Zvolen, Sokolská 2, Zvolen, Lesnícka 11, B. Štiavnica, Parková 557, Gabčíkovo a Moyzesova 18, Košice","","","","súbor","1.0000","11219.510","23.000","13800.000","3109.990","2/13/2025 11:08:00 AM","",
"Z2025328","Z2025328_Z","Prešovský samosprávny kraj","37870475","Slovenská republika","Prešov","08001","Námestie mieru 2","Pixel Print s.r.o.","50557050","Slovenská republika","Vyšný Orlík","09011","47","Kúpna zmluva","Propagačné materiály pre projekt FLOPRES – Systém predpovedania a prevencie bleskových povodni","18141000-9 Pracovné rukavice;18412000-0 Športové odevy;22815000-6 Zápisníky;31681500-8 Nabíjačky;33141623-3 Lekárničky;33722100-8 Súpravy na manikúru;33772000-2 Jednorazové papierové výrobky;39221150-3 Termosky;39294100-0 Informačné a propagačné výrobky;39295200-8 Dáždniky;22462000-6 Propagačný materiál;30192121-5 Guľôčkové perá","Tovar","","Slovenská republika","Prešovský","Prešov","Prešov","Námestie mieru 2 ","3/3/2025 8:00:00 AM","3/7/2025 11:00:00 AM","","celok ","1.0000","2219.000","0.000","2219.000","2243.500","2/6/2025 2:36:00 PM","",
"Z2025515","Z2025515_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","Martin Gall - MG COMP","41751477","Slovenská republika","Prešov","08001","Šmeralova 23","Kúpna zmluva","Prenosný počítač s príslušenstvom ","30213100-6 Prenosné počítače;30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1, Žilina 010 26, Strojnícka fakulta, Katedra priemyselného inžinierstva.","2/24/2025 8:00:00 AM","3/21/2025 2:00:00 PM","","ks","3.0000","900.000","23.000","1107.000","109.000","2/20/2025 12:58:00 PM","",
"Z2025540","Z2025540_Z","Fakultná nemocnica Trnava","00610381","Slovenská republika","Trnava","91775","A. Žarnova  11","Surgitech s. r. o.","50197975","Slovenská republika","Bratislava  - mestská časť Záhorská Bystrica","84106","Zárubova 1","Kúpna zmluva","Endoskopická zostava 2D/3D","33164000-7 Laparoskopické prístroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","A. Žarnova 11","3/3/2025 12:00:00 AM","6/2/2025 11:59:00 PM","","celok podľa špecifikácie","1.0000","192070.000","23.000","236246.100","230.000","2/21/2025 10:38:00 AM","",
"Z2025296","Z2025296_Z","Správa ciest Žilinského samosprávneho kraja","42054575","Slovenská republika","Žilina","01001","M. Rázusa 104","TOMEGAS SK, s. r. o. ","36410811","Slovenská republika","Čadca","02201","Palárikova 2773","Rámcová dohoda","Propán v tlakových fľašiach","09122100-1 Plynný propán;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Kollárova 94","","","","predmet zákazky","1.0000","2609.980","","2609.980","1792.920","2/10/2025 10:06:00 AM","",
"Z2025446","Z2025446_Z","Ľubovnianska nemocnica, n.o.","37886851","Slovenská republika","Stará Ľubovňa","06401","Obrancov mieru 3","INTRAVENA s.r.o.","31717802","Slovenská republika","Prešov","08001","Levočská 9","Rámcová dohoda","Lieky skupiny ATC B05-Náhrady plazmy a perfúzne roztoky","33621000-9 Liečivá pre krv a krvotvorné orgány;33692100-8 Infúzne roztoky;33692400-1 Perfúzne roztoky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Stará Ľubovňa","Stará Ľubovňa","Obrancov Mieru 3","","","","súbor","1.0000","3410.570","5.000","3581.100","0.000","2/13/2025 3:08:00 PM","",
"Z2025493","Z2025493_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","Martin Gall - MG COMP","41751477","Slovenská republika","Prešov","08001","Šmeralova 23","Kúpna zmluva","Zariadenie na tlač a tonerové náplne","30120000-6 Zariadenia na fotokopírovanie a ofsetovú tlač;30125100-2 Tonerové náplne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1, fakulta Strojnícka, dekanát","2/21/2025 10:00:00 AM","3/21/2025 2:00:00 PM","","ks","18.0000","1849.990","23.000","2275.490","250.010","2/19/2025 9:50:00 AM","",
"Z2025452","Z2025452_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Počítačové príslušenstvo	","30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1 , Fakulta strojnícka, Katedra energetickej techniky","2/19/2025 10:00:00 AM","3/19/2025 2:00:00 PM","","ks","13.0000","1338.990","23.000","1646.960","48.410","2/17/2025 10:48:00 AM","",
"Z2025349","Z2025349_Z","Detská fakultná nemocnica s poliklinikou Banská Bystrica","37957937","Slovenská republika","Banská Bystrica ","97409","Námestie L.Svobodu 4","PANEP s.r.o.","25550250","Česká republika","Rosice u Brna","665 01","Brněnská 1246","Rámcová dohoda","Operačné rúškovanie a sety","33141000-0 Jednorazový nechemický lekársky spotrebný materiál a hematologický spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Námestie Ludvíka Svobodu 4","","","","podľa rozpisu položiek","1.0000","","","58234.330","147.840","2/10/2025 12:38:00 PM","",
"Z2025274","Z2025274_Z","Národný žrebčín ""Topoľčianky"" štátny podnik","31447708","Slovenská republika","Topoľčianky","95193","Parková 13","A.R.S. spol. s r.o.","31560270","Slovenská republika","Banská Bystrica","97401","Medený Hámor 4","Kúpna zmluva","Nákup pneumatík na JD 5820 ","34350000-5 Pneumatiky na ľahkú záťaž a pneumatiky na vysokú záťaž;34351100-3 Pneumatiky pre motorové vozidlá;34352000-9 Pneumatiky na vysokú záťaž;34352100-0 Pneumatiky pre nákladné vozidlá;34352300-2 Pneumatiky pre poľnohospodárske stroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Zlaté Moravce","Topoľčianky","Parková 13","2/10/2025 7:00:00 AM","2/14/2025 3:00:00 PM","","bal. uvedné v špecifikácii","1.0000","479.800","20.000","575.760","200.200","2/5/2025 3:40:00 PM","",
"Z2025476","Z2025476_Z","Obec Družstevná pri Hornáde","00324116","Slovenská republika","Družstevná pri Hornáde","04431","Hlavná 38","MIŠKECH AM, s.r.o.","54620350","Slovenská republika","Považská Bystrica","01701","Považské Podhradie 409","Kúpna zmluva","Benzínová kosačka s pojazdom","16310000-1 Kosačky;16311100-9 Kosačky trávnikov, parkov alebo športovísk;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice - okolie","Družstevná pri Hornáde","Hlavná 38","3/3/2025 8:00:00 AM","3/28/2025 12:00:00 PM","","ks","1.0000","433.330","23.000","532.990","117.000","2/17/2025 1:44:00 PM","",
"Z2025407","Z2025407_Z","Psychiatrická nemocnica prof. Matulaya Kremnica","00606987","Slovenská republika","Kremnica","96701","Čsl. armády 234/139","EMTE-Company, s.r.o.","35752530","Slovenská republika","Bratislava","83104","Nová Rožňavská 135","Kúpna zmluva","ECT prístroj","33158200-4 Elektroterapeutické prístroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Žiar nad Hronom","Kremnica","","2/17/2025 12:00:00 AM","4/22/2025 12:00:00 AM","","ks, viď OF","1.0000","","","56063.400","0.000","2/12/2025 12:38:00 PM","",
