"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z20165297","Z20165297_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","COOPServis, spol.s r.o. ","00655180","Slovenská republika","Nové Zámky","94001","Považská 18","Kúpna zmluva","Pec elektrická, voľne stojaca","39711300-2 Elektrotepelné prístroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trenčiansky","Trenčín","Nemšová","ul. Slovenskej armády 52","9.5.2016 9:00:00","30.6.2016 13:00:00","","kus","1,0000","2108,000","20,000","2529,600","170,400","26.4.2016 11:38:02",
"Z20165301","Z20165301_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","GASTRO VRÁBEĽ, s.r.o. ","43897452","Slovenská republika","Dolný Kubín","02601","M.R.Štefánika 1832","Kúpna zmluva","Kotol elektrický varný, voľne stojaci","39711300-2 Elektrotepelné prístroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trenčiansky","Trenčín","Nemšová","ul. Slovenskej armády 52","9.5.2016 9:00:00","30.6.2016 13:00:00","","kus","1,0000","2750,000","20,000","3300,000","594,000","26.4.2016 12:10:00",
"Z20165302","Z20165302_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","GASTRO VRÁBEĽ, s.r.o. ","43897452","Slovenská republika","Dolný Kubín","02601","M.R.Štefánika 1832","Kúpna zmluva","Ohrievacia stolička elektrická","39711430-2 Ohrievače jedla;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trenčiansky","Trenčín","Nemšová","ul. Slovenskej armády 52","9.5.2016 9:00:00","30.6.2016 13:00:00","","kus","1,0000","540,830","20,000","649,000","299,400","26.4.2016 12:48:00",
"Z20165305","Z20165305_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","LarUm, s.r.o.","50027123","Slovenská republika","Bratislava","82108","Košická 52/A","Kúpna zmluva","Teleskopická prípadne profesionálna priebežná umývačka riadu pre stredne veľké prevádzky","42959000-3 Umývačky riadu nie pre domácnosť;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trenčiansky","Trenčín","Nemšová","ul. Slovenskej armády 52","9.5.2016 9:00:00","30.6.2016 13:00:00","","kus","1,0000","2248,000","","2248,000","416,000","26.4.2016 9:14:00",
"Z20165309","Z20165309_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Mikrovlnná rúra","39711362-4 Mikrovlné rúry;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Banskobystrický","Brezno","Nemecká","Nemecká 1023","9.5.2016 9:00:00","30.9.2016 13:00:00","","kus","2,0000","82,980","20,000","99,580","0,000","26.4.2016 13:38:00",
"Z20165313","Z20165313_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","VILLA MARKET s.r.o.","31668461","Slovenská republika","Spišská Nová Ves","05201","Chrapčiakova 1","Kúpna zmluva","Varič elektrický jednoplatničkový","39711440-5 Variče;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trenčiansky","Trenčín","Nemšová","ul. Slovenskej armády 52","9.5.2016 9:00:00","30.6.2016 13:00:00","","kus","5,0000","60,830","20,000","73,000","89,000","26.4.2016 15:18:00",
"Z20165315","Z20165315_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Varič elektrický dvojplatničkový","39711440-5 Variče;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Banskobystrický","Brezno","Nemecká","Nemecká 1023","9.5.2016 8:00:00","30.9.2016 14:00:00","","kus","2,0000","35,830","20,000","43,000","61,400","26.4.2016 14:44:00",
"Z20165317","Z20165317_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","GASTROSET SK, s.r.o.","43834809","Slovenská republika","Bratislava","82106","Geologická 1F","Kúpna zmluva","Kávomat, voľne stojaci","39711300-2 Elektrotepelné prístroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trenčiansky","Trenčín","Nemšová","ul. Slovenskej armády 52","9.5.2016 9:00:00","30.6.2016 13:00:00","","kus","1,0000","465,830","20,000","559,000","155,000","26.4.2016 15:12:00",
"Z20165320","Z20165320_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Rýchlovarná kanvica II","39711300-2 Elektrotepelné prístroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Banskobystrický","Brezno","Nemecká","Nemecká 1023","9.5.2016 9:00:00","30.9.2016 14:00:00","","kus","2,0000","28,750","20,000","34,500","61,500","26.4.2016 14:14:00",
"Z20165354","Z20165354_Z","Národný onkologický ústav","00165336","Slovenská republika","Bratislava","83110","Klenová 1","HOBLO, spol. s r.o.","45630429","Slovenská republika","Pliešovce","96263","Zvolenská cesta 52/41","Kúpna zmluva","Šatníkové skrine, lavica, kancelárske kreslá","39100000-3 Nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Klenová 1","13.4.2016 8:00:00","18.4.2016 11:00:00","","ks","11,0000","2099,000","20,000","2518,800","","1.4.2016 11:58:00",
"Z20165366","Z20165366_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","CORA GASTRO s.r.o.","44857187","Slovenská republika","Poprad","058 01","Traktorová 1","Kúpna zmluva","Kávovar espresso pre domácnosť","39711300-2 Elektrotepelné prístroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava","Bratislava","Za kasárňou 3","9.5.2016 9:00:00","31.5.2016 13:00:00","","kus","15,0000","379,170","20,000","455,000","145,000","26.4.2016 15:40:00",
"Z20165388","Z20165388_Z","Materská škola","35557338","Slovenská republika","Košice","04003","Smetanova 11","MANASTAV Group, s.r.o.","46731814","Slovenská republika","Sady nad Torysou","04441","Byster 144","Zmluva o dielo","Nadstavba a rekonštrukcia v objekte Materskej školy","39161000-8 Nábytok pre materské školy;42130000-9 Výpusty, kohúty, ventily a podobné príslušenstvo;44110000-4 Konštrukčné materiály;44411000-4 Sanitárne výrobky;45100000-8 Príprava staveniska;45111000-8 Demolácie, úpravy staveniska a vyčisťovacie práce;45214100-1 Stavebné práce na stavbe budov materských škôl;45223100-7 Montáž kovových konštrukcií;45223210-1 Oceľové konštrukcie;45232460-4 Sanitárne práce;45262000-1 Špecializované remeselnícke stavebné práce okrem strešných prác;45400000-1 Kompletizačné (dokončovacie) práce;45410000-4 Omietkarské práce;45420000-7 Inštalovanie stolárskych a tesárskych výrobkov;45430000-0 Obkladanie stien a kladenie dlažbových krytín;45440000-3 Maliarske, natieračské a sklenárske práce;60000000-8 Dopravné služby (bez prepravy odpadu);45300000-0 Stavebno-inštalačné práce;45310000-3 Elektroinštalačné práce;45320000-6 Izolačné práce;45330000-9 Kanalizačné a sanitárne práce","Stavebná práca;Služba;Tovar","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Košický","Košice IV","Košice - mestská časť Juh","Smetanova 11","1.6.2016 10:25:00","19.8.2016 10:25:00","","celok","1,0000","45900,000","20,000","55080,000","10419,600","4.4.2016 10:25:00",
"Z20165549","Z20165549_Z","Správa ciest Košického samosprávneho kraja","35555777","Slovenská republika","Košice","04266","Námestie Maratónu mieru 1","SLOVDEKRA s.r.o.","31324797","Slovenská republika","Bratislava","84101","Polianky 19","Zmluva o poskytovaní služieb","Vykonávanie technických a emisných kontrol vozidiel","60100000-9 Služby cestnej dopravy;71631200-2 Technická inšpekcia automobilov","Služba","27. Ostatné služby","Slovenská republika","Košický","Spišská Nová Ves","Spišská Nová Ves","","13.6.2016 11:58:00","13.6.2018 11:47:00","","ks","546,0000","4646,670","20,000","5576,010","169,290","4.4.2016 12:01:00",
"Z20165551","Z20165551_Z","Správa ciest Košického samosprávneho kraja","35555777","Slovenská republika","Košice","04266","Námestie Maratónu mieru 1","UNITRANS TREBIŠOV s.r.o.","36570249","Slovenská republika","Trebišov","07501","Hradišská 7","Zmluva o poskytovaní služieb","Vykonávanie technických a emisných kontrol vozidiel","60100000-9 Služby cestnej dopravy;71631200-2 Technická inšpekcia automobilov","Služba","27. Ostatné služby","Slovenská republika","Košický","Trebišov","Trebišov","","13.6.2016 12:03:00","13.6.2018 12:04:00","","ks","639,0000","4999,000","20,000","5998,800","0,000","4.4.2016 12:05:00",
"Z20165568","Z20165568_Z","Správa ciest Košického samosprávneho kraja","35555777","Slovenská republika","Košice","04266","Námestie Maratónu mieru 1","TATRA BOČIAR, s.r.o.","45489467","Slovenská republika","Košice - Šaca","04015"," Bočiarska 38","Zmluva o poskytovaní služieb","Pozáručný servis a vykonávanie opráv skupín a podskupín špeciálnach nákladných motorových vozidiel Tatra 815 Euro I./II.","50114000-7 Oprava a údržba nákladných vozidiel;50114100-8 Oprava nákladných vozidiel","Služba","1. Opravy a údržba","Slovenská republika","Košický","","","","18.4.2016 12:33:00","18.4.2018 12:33:00","","ks","51,0000","69990,000","20,000","83988,000","28010,000","6.4.2016 12:31:00",
"Z20165604","Z20165604_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Varič elektrický dvojplatničkový II","39711440-5 Variče;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava","Bratislava","Za kasárňou 3","9.5.2016 9:00:00","31.5.2016 13:00:00","","kus","9,0000","138,750","20,000","166,500","193,500","26.4.2016 14:38:00",
"Z20165634","Z20165634_Z","Národný onkologický ústav","00165336","Slovenská republika","Bratislava","83110","Klenová 1","B.Braun Medical s.r.o.","31350780","Slovenská republika","Bratislava","83103","Hlučínska 3","Kúpna zmluva","Infúzna súprava bezpečnostná 210cm  s bezihlovým vstupom","33140000-3 Zdravotnícky spotrebný materiál;33194000-6 Prístroje a nástroje na transfúziu a infúziu;33194120-3 Potreby na infúzie;33196000-0 Zdravotné pomôcky","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Klenová 1","14.4.2016 8:44:00","30.4.2016 8:44:00","","ks","4000,0000","4840,000","20,000","5808,000","0,000","4.4.2016 9:22:00",
"Z20165704","Z20165704_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Ib-elektro s.r.o.","46375210","Slovenská republika","Rimavská Sobota","97901","Železničiarska 48","Kúpna zmluva","Rýchlovarná kanvica V","39711300-2 Elektrotepelné prístroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Banskobystrický","Brezno","Nemecká","Nemecká 1023","9.5.2016 9:00:00","30.9.2016 13:00:00","","kus","10,0000","70,830","20,000","85,000","413,000","26.4.2016 13:16:00",
"Z20165718","Z20165718_Z","Obec Dvorníky","00312495","Slovenská republika","Dvorníky","92056","Dvorníky 428","AGROPRET - PULZ, a. s.","44258623","Slovenská republika","Bratislava","85101","Kremnická 26","Kúpna zmluva","Kolesový traktor s kompatibilným príslušenstvom ","16700000-2 Traktory/ťahače;34223100-7 Návesy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trnavský","Hlohovec","Dvorníky","","16.5.2016 9:00:00","15.10.2016 9:00:00","","ks","1,0000","94600,000","20,000","113520,000","0,000","29.4.2016 10:38:00",
"Z20165854","Z20165854_Z","Národný onkologický ústav","00165336","Slovenská republika","Bratislava","83110","Klenová 1","ČECHOVO, s. r. o.","46186484","Slovenská republika","Sabinov","08301","Námestie slobody 39","Kúpna zmluva","Vyšetrovacie lôžko s príslušenstvom, Nemocničná vitrína, Nerezová skriňa, Vozík na infekčný odpad","33192000-2 Zdravotnícky nábytok;33192100-3 Lôžka na zdravotnícke účely;33192300-5 Zdravotnícke vybavenie okrem lôžok a stolov;34911100-7 Vozíky;39171000-1 Vitríny","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Klenová 1","6.6.2016 0:00:00","8.6.2016 0:00:00","","ks","8,0000","2260,450","20,000","2712,540","1,450","27.4.2016 10:38:00",
"Z20165892","Z20165892_Z","Národný onkologický ústav","00165336","Slovenská republika","Bratislava","83110","Klenová 1","Tecprom-Trifit spol. s r.o.","34099662","Slovenská republika","Bratislava","82102","Trnavská cesta 84","Kúpna zmluva","Kancelárske potreby, vrecia, hygienické potreby, čistiace potreby, batérie","19640000-4 Polyetylénový odpad a odpadkové vrecká a vaky;30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby;31440000-2 Batérie;33700000-7 Predmety osobnej starostlivosti;33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky;39830000-9 Čistiace výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Klenová 1","6.5.2016 8:00:00","10.5.2016 12:00:00","","ks","1012,0000","2090,000","20,000","2508,000","1310,000","26.4.2016 14:42:00",
"Z20165910","Z20165910_Z","Rozhlas a televízia Slovenska","47232480","Slovenská republika","Bratislava-Karlova Ves","84545","Mlynská dolina","TRACO SYSTEMS a.s.","35680458","Slovenská republika","Bratislava","83104","Bojnická 15","Kúpna zmluva","Softvér SAT-AI Direct AutoIngest","48422000-2 Súbor softvérového balíka;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava","Bratislava","","21.4.2016 9:00:00","6.5.2016 17:00:00","","kus","1,0000","4580,000","20,000","5496,000","770,000","11.4.2016 11:00:00",
"Z20165917","Z20165917_Z","Rozhlas a televízia Slovenska","47232480","Slovenská republika","Bratislava-Karlova Ves","84545","Mlynská dolina","SOITRON, s.r.o.","35955678","Slovenská republika","Bratislava","829 75","Plynárenská 5","Kúpna zmluva","Ethernet switche","32413100-2 Sieťové smerovače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava","Bratislava","","25.4.2016 9:00:00","31.5.2016 17:00:00","","set (2x WS-C2960X-24PS-L + 2x WS-C3560X-48P-L)","1,0000","16899,000","20,000","20278,800","7101,000","13.4.2016 12:32:00",
"Z20165922","Z20165922_Z","Ministerstvo vnútra Slovenskej republiky","00151866","Slovenská republika","Bratislava","81272","Pribinova 2","Ing. Juraj Grič - znalec","37965247","Slovenská republika","Levice","93401","Palárikova 12","Zmluva o poskytovaní služieb","Stanovenie všeobecnej hodnoty nehnuteľností, stavieb a pozemkov formou znaleckých posudkov","71319000-7 Služby znalcov (expertíza)","Služba","27. Ostatné služby","Slovenská republika","Nitriansky","","","","15.4.2016 10:00:00","15.6.2016 18:00:00","","súbor definovaných požiadaviek","1,0000","1524,000","","1524,000","0,000","6.4.2016 10:03:00",
"Z20166113","Z20166113_Z","Národný onkologický ústav","00165336","Slovenská republika","Bratislava","83110","Klenová 1","ČECHOVO, s. r. o.","46186484","Slovenská republika","Sabinov","08301","Námestie slobody 39","Kúpna zmluva","Vyšetrovacie lôžko s príslušenstvom, odberová stolička, zdravotnícka stolička, nemocničná vitrína, pojazdné vyšetrovacie lôžko.","33192000-2 Zdravotnícky nábytok;33192100-3 Lôžka na zdravotnícke účely;39112000-0 Stoličky;39113000-7 Rôzne sedadlá a stoličky;39171000-1 Vitríny","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Klenová 1","6.6.2016 0:00:00","8.6.2016 0:00:00","","ks","9,0000","2817,400","20,000","3380,880","2,300","27.4.2016 9:38:00",
