"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z202116106","Z202116106_Z","DOMOV PRI KAŠTIELI n. o.","52540651","Slovenská republika","Žiar nad Hronom","96501","SNP 1247/16A","EUROGASTROP s.r.o.","44137761","Slovenská republika","Prešov","08001","Čergovská 10","Kúpna zmluva","Kuchynské vybavenie č.2","39221000-7 Kuchynské vybavenie;39221100-8 Kuchynské potreby;39713100-4 Umývačky riadu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Žiar nad Hronom","Žiar nad Hronom","SNP 1247/16A","18.10.2021 7:00:00","2.11.2021 15:00:00","","ks","410,0000","4250,000","20,000","5100,000","300,000","6.8.2021 9:40:00","",
"Z202116058","Z202116058_Z","Regionálna správa a údržba ciest Nitra a.s.","35960736","Slovenská republika","Nitra","94965","Štúrova 147","LAPERR spol. s r.o.","31572316","Slovenská republika","Liptovský Mikuláš","03101","Podtatranského 8","Kúpna zmluva","Priemyselná soľ na posyp ciest s protispekacou prísadou - voľne ložená (LV_2021)","34927100-2 Soľ na posyp ciest;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Levice","","Levice -Nádražný  rad 27,  Šahy - Lesná 1, Želiezovce -  Schubertova 44","1.9.2021 7:00:00","30.12.2021 15:00:00","","tona","800,0000","55900,000","20,000","67080,000","4100,000","3.8.2021 13:50:00","",
"Z202116049","Z202116049_Z","Regionálna správa a údržba ciest Nitra a.s.","35960736","Slovenská republika","Nitra","94965","Štúrova 147","KADAS s.r.o.","44751958","Slovenská republika","Slovenská Ľupča","97613","Pod zámkom 17","Kúpna zmluva","Priemyselná soľ na posyp ciest s protispekacou prísadou - voľne ložená (KN_2021_2)","34927100-2 Soľ na posyp ciest;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Komárno","","Komárno - Bašta IV Okružná cesta, Zemianska Olča - Jókaiho 640/18, Hurbanovo - Komárňanská 104/209, Šrobárová - Hlavná 39","1.9.2021 7:00:00","30.12.2021 15:00:00","","tona","200,0000","14977,000","20,000","17972,400","0,000","3.8.2021 10:38:00","",
"Z202116044","Z202116044_Z","Regionálna správa a údržba ciest Nitra a.s.","35960736","Slovenská republika","Nitra","94965","Štúrova 147","SOLMO, s.r.o. ","36044881","Slovenská republika","Brezno","97701","Švermova 1030/12","Kúpna zmluva","Priemyselná soľ na posyp ciest s protispekacou prísadou - voľne ložená (NR_2021_2)","34927100-2 Soľ na posyp ciest;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","","Nitra - Štúrova 147, Tehelná 2 - Zlaté Moravce, Štúrova č. 100 - Vráble","1.9.2021 7:00:00","30.12.2021 15:00:00","","tona","400,0000","25950,000","20,000","31140,000","4050,000","2.8.2021 12:54:00","",
"Z202116025","Z202116025_Z","Regionálna správa a údržba ciest Nitra a.s.","35960736","Slovenská republika","Nitra","94965","Štúrova 147","TOBIX, s.r.o.","43928676","Slovenská republika","Ladomirová","09003","Ladomírova 20","Kúpna zmluva","Priemyselná soľ na posyp ciest s protispekacou prísadou - voľne ložená (TO_2021)","34927100-2 Soľ na posyp ciest;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Topoľčany","Topoľčany","Pod Kalváriou 2003","1.9.2021 7:00:00","30.12.2021 15:00:00","","tona","100,0000","6600,000","20,000","7920,000","900,000","2.8.2021 9:38:00","",
"Z202116162","Z202116162_Z","Mesto Revúca","00328693","Slovenská republika","Revúca","05080","Námestie slobody 13/17","KASON, s.r.o.","51662787","Slovenská republika","Nitra","94905","Dvorčianska 815    ","Kúpna zmluva","Dodanie nových, nepoužitých mini PC vrátane softvéru a ďalšieho príslušenstva","30200000-1 Počítačové zariadenia a spotrebný materiál;30213300-8 Stolový počítač;30231000-7 Počítačové monitory a konzoly;48000000-8 Softvérové balíky a informačné systémy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Revúca","Revúca","Námestie slobody 13/17","10.8.2021 8:00:00","15.10.2021 12:00:00","","ks","15,0000","3357,500","20,000","4029,000","553,800","6.8.2021 13:11:59","",
"Z202116057","Z202116057_Z","Regionálna správa a údržba ciest Nitra a.s.","35960736","Slovenská republika","Nitra","94965","Štúrova 147","HATRICK, s.r.o.","36626350","Slovenská republika","Valaská - Piesok","97643","Strojárenská 305","Kúpna zmluva","Cestné smerové stĺpiky flexibilné so zaisťovacím kolíkom","34920000-2 Cestné príslušenstvo;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Komárno","Komárno","Bašta IV, Okružná cesta","5.8.2021 7:00:00","30.9.2021 15:00:00","","ks","500,0000","3800,000","20,000","4560,000","100,000","2.8.2021 9:38:00","",
"Z202116359","Z202116359_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","RAMEKO, s.r.o.","36514748","Slovenská republika","Čaklov","09435","6","Zmluva o poskytovaní služieb","Odber, odvoz, zneškodňovanie a likvidácia odpadov.  NO 15 01 10, NO 13 02 05","90500000-2 Služby súvisiace s likvidáciou odpadu a odpadom;90510000-5 Likvidácia a spracovanie odpadu;90512000-9 Služby na prepravu odpadu","Služba","","Slovenská republika","Žilinský","Ružomberok","Ružomberok","Zarevuca 2","3.8.2021 8:49:00","2.9.2021 8:51:00","","Súbor položiek OF","1,0000","240,000","20,000","288,000","9,600","2.8.2021 9:12:00","",
"Z202116378","Z202116378_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Tempus - Trans s. r. o.","31712380","Slovenská republika","Košice","04015","Železiarenská 49","Kúpna zmluva","Náhradné diely na autobusy Citelis - podvozok","34300000-0 Časti a príslušenstvo vozidiel a ich motorov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice I","Košice - mestská časť Džungľa","Hornádska 10","","","6.8.2021 13:30:00","celok","1,0000","418,900","20,000","502,680","1,100","2.8.2021 8:54:00","",
"Z202116381","Z202116381_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Tempus - Trans s. r. o.","31712380","Slovenská republika","Košice","04015","Železiarenská 49","Kúpna zmluva","Náhradné diely na autobusy Citelis - klimatizácia Viesa","34300000-0 Časti a príslušenstvo vozidiel a ich motorov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice I","Košice - mestská časť Džungľa","Hornádska 10","","","6.8.2021 13:30:00","celok","1,0000","350,000","20,000","420,000","0,000","2.8.2021 10:54:00","",
"Z202116384","Z202116384_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Steeling, s.r.o.","31720943","Slovenská republika","Košice - Západ","04011","Plzenská 8/1843","Kúpna zmluva","Náhradné diely na Sor - elektro EBN","34300000-0 Časti a príslušenstvo vozidiel a ich motorov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Dopravný podnik mesta Košice, akciová spoločnosť, Bardejovská 6","","","9.8.2021 13:30:00","ks","6,0000","846,000","20,000","1015,200","114,000","2.8.2021 9:02:00","",
"Z202116387","Z202116387_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Steeling, s.r.o.","31720943","Slovenská republika","Košice - Západ","04011","Plzenská 8/1843","Kúpna zmluva","Náhradné diely na autobusy Sor EBN - Hnacie ústrojenstvo","34200000-9 Karosérie vozidiel, prívesy alebo návesy;34900000-6 Rôzne dopravné zariadenia a náhradné diely;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Dopravný podnik mesta Košice, akciová spoločnosť, Bardejovská 6","","","9.8.2021 13:30:00","ks","1,0000","420,000","20,000","504,000","0,000","2.8.2021 9:54:00","",
"Z202116391","Z202116391_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Steeling, s.r.o.","31720943","Slovenská republika","Košice - Západ","04011","Plzenská 8/1843","Kúpna zmluva","Náhradné diely na autobusy Sor NB12,NB18 - podvozok","34300000-0 Časti a príslušenstvo vozidiel a ich motorov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Dopravný podnik mesta Košice, akciová spoločnosť, Bardejovská 6","","","9.8.2021 13:30:00","celok","1,0000","2610,000","20,000","3132,000","0,000","2.8.2021 11:24:00","",
"Z202116354","Z202116354_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","WASCO - družstvo","48079707","Slovenská republika","Valaská","97646","Strojárenská 10","Zmluva o poskytovaní služieb","Pranie, chemické čistenie a žehlenie bielizne a textilu, jeho odvoz a dovoz podľa požiadaviek objednávateľa","60000000-8 Dopravné služby (bez prepravy odpadu);98310000-9 Pranie a chemické čistenie;98311000-6 Zber bielizne;98315000-4 Žehlenie","Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Regrútska 1","5.8.2021 9:00:00","30.11.2021 10:00:00","","položky opisného formulára","1,0000","4543,600","10,000","4997,960","0,000","3.8.2021 9:08:00","",
"Z202116392","Z202116392_Z","MŠK Púchov s.r.o.","36332500","Slovenská republika","Púchov","02001","1. mája 834/29","POVBUS s.r.o.","46913173","Slovenská republika","Považská Bystrica","01701","Hliníky 691/4","Zmluva o poskytovaní služieb","Preprava hokejových družstiev autobusmi","60000000-8 Dopravné služby (bez prepravy odpadu);60130000-8 Služby osobnej cestnej dopravy na osobitné účely;60140000-1 Nepravidelná osobná doprava","Služba","","Slovenská republika","Trenčiansky","Púchov","","1.mája 834/29","9.8.2021 9:36:00","30.4.2022 9:36:00","","km","30000,0000","32999,000","20,000","39598,800","1001,000","3.8.2021 9:39:00","",
"Z202116394","Z202116394_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Auto-Piko, s.r.o.","36310166","Slovenská republika","Čerín","97401","Čačín 19","Kúpna zmluva","Náhradné diely na autobusy Sor NB12,NB18 - podvozok","34300000-0 Časti a príslušenstvo vozidiel a ich motorov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Dopravný podnik mesta Košice, akciová spoločnosť, Bardejovská 6","","","9.8.2021 13:30:00","ks","25,0000","1050,000","20,000","1260,000","300,000","2.8.2021 13:56:00","",
"Z202116414","Z202116414_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","VT-HADICE & PLAST s.r.o.","36574791","Slovenská republika","Michalovce","07101","Stavbárov 1","Kúpna zmluva","Náhradné diely na autobusy Sor NB12,NB18 - Hnacie ústrojenstvo","34300000-0 Časti a príslušenstvo vozidiel a ich motorov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Dopravný podnik mesta Košice, akciová spoločnosť, Bardejovská 6","","","10.8.2021 13:30:00","celok","1,0000","195,000","20,000","234,000","265,000","3.8.2021 9:26:00","",
"Z202116416","Z202116416_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Steeling, s.r.o.","31720943","Slovenská republika","Košice - Západ","04011","Plzenská 8/1843","Kúpna zmluva","Náhradné diely na autobusy Sor NB12,NB18 - karoséria","34300000-0 Časti a príslušenstvo vozidiel a ich motorov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Dopravný podnik mesta Košice, akciová spoločnosť, Bardejovská 6","","","10.8.2021 13:30:00","celok","1,0000","870,000","20,000","1044,000","0,000","3.8.2021 9:54:00","",
"Z202116418","Z202116418_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","TAMAS MM s.r.o.","44422211","Slovenská republika","Košice - Krásna nad Hornádom","04018","Ukrajinská 13","Kúpna zmluva","Náhradné diely na autobusy Solaris U15 - podvozok","34300000-0 Časti a príslušenstvo vozidiel a ich motorov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Dopravný podnik mesta Košice, akciová spoločnosť, Bardejovská 6","","","10.8.2021 13:30:00","celok","1,0000","2719,900","20,000","3263,880","0,100","3.8.2021 11:24:00","",
"Z202116429","Z202116429_Z","Štátny veterinárny a potravinový ústav","42355613","Slovenská republika","Dolný Kubín","02601","Jánoškova 1611/58","MED - solutions s. r. o.","50434900","Slovenská republika","Bratislava - mestská časť Rača","83106","Remeslnícka 24","Kúpna zmluva","Hmotnostný spektrometer MALDI-TOF systém pre identifikáciu mikroorganizmov","38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel);38430000-8 Prístroje na detekciu a rozbory;38434000-6 Analyzátory;38540000-2 Testovacie a meracie stroje a prístroje;50430000-8 Opravy a údržba presných zariadení;50433000-9 Kalibrovanie;51430000-5 Inštalácia laboratórnych zariadení;60000000-8 Dopravné služby (bez prepravy odpadu);80511000-9 Školenie pracovníkov","Tovar;Služba","","Slovenská republika","Žilinský","Dolný Kubín","Dolný Kubín","Jánoškova 1611/58","27.9.2021 8:00:00","9.11.2021 13:00:00","","ks (podľa technickej špecifikácie)","1,0000","183333,330","20,000","220000,000","30296,000","6.8.2021 13:42:00","",
"Z202116442","Z202116442_Z","Domov dôchodcov","00226840","Slovenská republika","Bratislava","82101","Pažítková 2","MIK, s.r.o. ","34099514","Slovenská republika","Šaľa","92701","Hollého č. 1999/13","Rámcová dohoda","Mäso a mäsové výrobky","15100000-9 Živočíšne výrobky, mäso a mäsové výrobky;15111100-0 Hovädzie mäso;15113000-3 Bravčové mäso;15131220-3 Slanina;15131230-6 Saláma;15131400-9 Bravčové výrobky;15131410-2 Šunka;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Pažítkova 2, Bratislava","","",""," kg","9000,0000","","","25200,000","14800,000","5.8.2021 14:06:00","",
"Z202116431","Z202116431_Z","Mesto Turany","00316962","Slovenská republika","Turany","03853","Osloboditeľov 83/91","NORWIT SLOVAKIA, spol. s r. o","31734553","Slovenská republika","Poprad","05801","Hraničná 2A/4533","Kúpna zmluva","Zametací, umývací a čistiaci stroj","34144400-2 Vozidlá na údržbu ciest;34144430-1 Zametacie vozidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Turany","Osloboditeľov 83/91","5.8.2021 0:00:00","6.9.2021 23:59:00","","ks","1,0000","124614,000","20,000","149536,800","0,000","2.8.2021 11:38:00","",
"Z202116449","Z202116449_Z","DOMOV PRI KAŠTIELI n. o.","52540651","Slovenská republika","Žiar nad Hronom","96501","SNP 1247/16A","KASON, s.r.o.","51662787","Slovenská republika","Nitra","94905","Dvorčianska 815    ","Kúpna zmluva","Elektronika - Výpočtová technika, telefóny, projektor","30213000-5 Osobné počítače;30232110-8 Laserové tlačiarne;31000000-6 Elektrické stroje, prístroje, zariadenia a spotrebný tovar; osvetlenie;32550000-3 Telefonické zariadenia;38652120-7 Videoprojektory;60000000-8 Dopravné služby (bez prepravy odpadu);72268000-1 Dodávky softvéru","Tovar;Služba","","Slovenská republika","Banskobystrický","Žiar nad Hronom","Žiar nad Hronom","SNP 1247/16A","2.9.2021 7:30:00","14.9.2021 15:30:00","","ks","75,0000","9124,170","20,000","10949,000","2450,990","3.8.2021 10:08:00","",
"Z202116453","Z202116453_Z","Nitriansky samosprávny kraj","37861298","Slovenská republika","Nitra","94901","Rázusova 2A","TriCare s. r. o.","51053608","Slovenská republika","Bratislava","82107","Baltská 5172/5","Kúpna zmluva","Nočný stolík s jedálenskou doskou","39100000-3 Nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Zariadenia sociálnych služieb: ""V KAŠTIELI"" Horné Obdokovce, ""FÉNIX"" Levice, ""DUNAJ"" Chľaba ","10.8.2021 8:00:00","30.9.2021 15:00:00","","ks","40,0000","6660,000","20,000","7992,000","6,000","2.8.2021 9:38:00","",
"Z202115957","Z202115957_Z","Regionálna správa a údržba ciest Nitra a.s.","35960736","Slovenská republika","Nitra","94965","Štúrova 147","KOBIT-SK, s. r. o.","31641440","Slovenská republika","Dolný Kubín","02601","M. R. Štefánika 2970/48","Zmluva o poskytovaní služieb","Rekonštrukcia sypacej nadstavby VSV-6  -  pomocný motor","50114000-7 Oprava a údržba nákladných vozidiel;50114100-8 Oprava nákladných vozidiel;50117000-8 Prestavba a úprava vozidiel","Služba;Tovar","","Slovenská republika","","","","servisné miesto, alebo miesto podnikania úspešného uchádzača","9.8.2021 7:00:00","31.12.2021 15:00:00","","celok ( podľa OF )","1,0000","31497,000","20,000","37796,400","3,000","3.8.2021 9:38:00","",
"Z202116458","Z202116458_Z","Nitriansky samosprávny kraj","37861298","Slovenská republika","Nitra","94901","Rázusova 2A","TriCare s. r. o.","51053608","Slovenská republika","Bratislava","82107","Baltská 5172/5","Kúpna zmluva","Elektricky polohovateľná posteľ s antidekubitným matracom, s hrazdou a hrazdičkou ","33192130-2 Motorizované lôžka;39143112-4 Matrace;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Zariadenia sociál.služieb:""CLEMENTIA""Kovarce,""V KAŠTIELI""H. Obdokovce,""BENEFIT""Ľudovítová,PENZIÓN""Topoľčany,""VINIČKY""Nitra,""FÉNIX""Levice,""DUNAJ""Chľaba","10.8.2021 8:00:00","30.9.2021 15:00:00","","ks","76,0000","50150,000","20,000","60180,000","38618,400","3.8.2021 9:56:00","",
"Z202116495","Z202116495_Z","Ústav na výkon trestu odňatia slobody a Ústav na výkon väzby Leopoldov","00738271","Slovenská republika","Leopoldov","92041","Gucmanova 670/19","IMAO electric, s. r. o.","44007841","Slovenská republika","Považská Bystrica","017 01","Mládežnícka 108","Kúpna zmluva","Spotrebný elektroinštalačný materiál OPRaP","30237280-5 Napájacie príslušenstvo;31224100-3 Zástrčky a zásuvky;32422000-7 Sieťové komponenty;32521000-1 Telekomunikačné káble;44322100-4 Elektroinštalačné káble;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Hlohovec","Leopoldov","Gucmanova 19/670","","","6.8.2021 10:00:00","ks m bal","674,0000","1158,330","20,000","1390,000","350,000","4.8.2021 8:42:00","",
