"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z202125101","Z202125101_Z","Liptovská nemocnica s poliklinikou MUDr. Ivana Stodolu Liptovský Mikuláš","17336163","Slovenská republika","Liptovský Mikuláš","03123","Palúčanská   25","ELMED, s.r.o.","47043024","Slovenská republika","Zvolen","96001","Neresnícka cesta 13","Kúpna zmluva","Infúzna technika","33194100-7 Prístroje a nástroje na infúziu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Liptovský Mikuláš","Liptovský Mikuláš","Palúčanská 25","31.1.2022 10:00:00","31.1.2022 11:00:00","","komplet","1,0000","15550,000","20,000","18660,000","3161,000","3.1.2022 12:50:00","",
"Z202125066","Z202125066_Z","Národný ústav detských chorôb","00607231","Slovenská republika","Bratislava","83340","Limbová 1","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika","Bojnice","97201","Opatovská cesta 4","Rámcová dohoda","Treosulfán","33652100-6 Antineoplastické činidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbova 1","","","","liekovka injekčná sklenená","95,0000","47000,000","10,000","51700,000","1822,500","3.1.2022 13:16:00","",
"Z202125169","Z202125169_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Eurozel s.r.o.","47837934","Slovenská republika","Bernolákovo","90027","Národného oslobodenia 20/A","Kúpna zmluva","Spracované zemiaky","15313000-5 Spracované zemiaky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Kutuzovova 8","7.1.2022 7:00:00","30.6.2022 12:00:00","","kg","8500,0000","9265,000","20,000","11118,000","0,000","3.1.2022 13:38:00","",
"Z202125190","Z202125190_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","PENAM SLOVAKIA, a.s.","36283576","Slovenská republika","Nitra","94935","Štúrova 74/138","Rámcová dohoda","Chlieb a pekárenské výrobky","15810000-9 Pekársky tovar, čerstvé pečivo a cukrárske výrobky;15811100-7 Chlieb;15811200-8 Rožky;15812100-4 Pečivo;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Hlohovec","Hlohovec","Hlohovec - GPS súradnice 48°24'31.3""N 17°47'29.5""E (resp. 48.408696, 17.791525)","","","","zákazka","1,0000","2153,120","","","0,000","3.1.2022 13:38:00","",
"Z202125187","Z202125187_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","BRC Slovakia s.r.o.","36441635","Slovenská republika","Vrútky","03861","Francúzskych partizánov 43B","Kúpna zmluva","Hrot pre seizmické merania so záznamovou jednotkou - S-CPTu","38550000-5 Merače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 1, 010 26  Žilina, Stavebná fakulta, Katedra geotechniky","10.1.2022 8:00:00","31.3.2022 14:00:00","","celok","1,0000","24990,000","20,000","29988,000","0,000","3.1.2022 13:38:00","",
"Z202124380","Z202124380_Z","Národný ústav srdcových a cievnych chorôb, a.s.","35971126","Slovenská republika","Bratislava","83348","Pod Krásnou hôrkou 1","INTEC PHARMA s.r.o.","00683264","Slovenská republika","Bratislava","83104","Elektrárenská 4","Kúpna zmluva","Antitrombín III","33621100-0 Antitrombotické činidlá","Tovar","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Pod Krásnou hôrkou 1","7.1.2022 11:10:00","7.1.2024 0:00:00","","lag","3000,0000","136850,000","10,000","150535,000","46441,000","3.1.2022 13:58:00","",
"Z202124640","Z202124640_Z","Slovenský pozemkový fond","17335345","Slovenská republika","Bratislava","81104","Búdkova cesta 36 ","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Nákup notebookov a príslušenstva","30200000-1 Počítačové zariadenia a spotrebný materiál;30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim;30237410-6 Počítačová myš;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Búdkova 36","4.1.2022 12:00:00","31.3.2022 14:00:00","","komplet","1,0000","78208,330","20,000","93850,000","8756,000","3.1.2022 14:06:00","",
"Z202125068","Z202125068_Z","Národný ústav detských chorôb","00607231","Slovenská republika","Bratislava","83340","Limbová 1","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika","Bojnice","97201","Opatovská cesta 4","Rámcová dohoda","Kyselina aminolevulinová","33652100-6 Antineoplastické činidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbova 1","","","","liekovka sklenená","25,0000","24058,000","10,000","26463,800","953,750","3.1.2022 14:38:00","",
"Z202124948","Z202124948_Z","Centrum sociálnych služieb - KOLONKA","00632368","Slovenská republika","Púchov","02001","J. Smreka 486","INMEDIA, spol. s r.o.","36019208","Slovenská republika","Zvolen","96001","Námestie SNP 11","Kúpna zmluva","Mliečne výrobky","15500000-3 Mliečne výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Púchov","Púchov","J. Smreka 486/12","4.1.2022 13:00:00","31.12.2022 13:00:00","","celok","1,0000","","","8718,500","0,170","3.1.2022 14:38:00","",
"Z202125197","Z202125197_Z","Fakultná nemocnica Trnava","00610381","Slovenská republika","Trnava","91775","A. Žarnova  11","IMONICE TRANSPORT, s. r. o.","52764729","Slovenská republika","Košice-Juh","04011","Werferova 6","Kúpna zmluva","Kartóny na infekčný odpad","44617100-9 Kartóny","Tovar","","Slovenská republika","Trnavský","Trnava","Trnava","A. Žarnova 11","7.1.2022 0:00:00","9.1.2023 23:59:00","","ks","5550,0000","14985,000","20,000","17982,000","0,000","3.1.2022 15:38:00","",
"Z202124897","Z202124897_Z","Detská fakultná nemocnica s poliklinikou Banská Bystrica","37957937","Slovenská republika","Banská Bystrica ","97409","Námestie L.Svobodu 4","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika","Žilina","01001","Kálov 356","Rámcová dohoda","Stravné lístky","30199770-8 Stravné poukážky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Námestie L. Svobodu, 4","","","","podľa rozpisu položiek","1,0000","68611,160","","68611,160","1385,940","3.1.2022 15:44:00","",
"Z202125082","Z202125082_Z","Ústav na výkon trestu odňatia slobody Ružomberok","00738379","Slovenská republika","Ružomberok","03401","Dončova 6","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika","Žilina","01001","Kálov 356","Rámcová dohoda","Stravné poukážky na rok 2022","30199770-8 Stravné poukážky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Ružomberok","Ružomberok","Dončova 6","","","","zákazky","1,0000","18343,480","","18343,480","16,520","3.1.2022 16:38:00","",
"Z202125202","Z202125202_Z","Zariadenie pre seniorov Komárno","00352489","Slovenská republika","Komárno","94505","Špitálska 16","MABONEX SLOVAKIA spol. s r.o. ","31428819","Slovenská republika","Piešťany","92101","Krajinská cesta 3","Rámcová dohoda","Rastlinné oleje a Tuky","15411000-2 Živočíšne alebo rastlinné oleje;15411100-3 Rastlinné oleje;15412100-0 Živočíšne tuky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Komárno","Komárno","Špitálska 16","","","","ks,liter,kg","1,0000","","","13494,690","425,310","4.1.2022 9:08:00","",
"Z202124834","Z202124834_Z","Mesto Partizánske","00310905","Slovenská republika","Partizánske","95801","Nám. SNP 212/4","Up Déjeuner, s. r. o.","53528654","Slovenská republika","Bratislava","82101","Tomášikova 16529/23/D","Kúpna zmluva","Stravné poukážky na rok 2022","30199770-8 Stravné poukážky;55520000-1 Služby hromadného stravovania;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Partizánske","Partizánske","Námestie SNP 212/4","6.1.2022 10:00:00","31.12.2022 23:59:00","","ks","29400,0000","117564,720","","117564,720","35,280","4.1.2022 9:24:00","",
"Z202125126","Z202125126_Z","Ústredná vojenská nemocnica SNP Ružomberok-fakultná nemocnica","31936415","Slovenská republika","Ružomberok","03426","Gen. Miloša Vesela 21","Eurolab Lambda a.s.","35869429","Slovenská republika","Trnava","91701","T. Milkina 2","Rámcová dohoda","Odberové súpravy na COVID-19","33140000-3 Zdravotnícky spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Ružomberok","Ružomberok","Generála Miloša Vesela 21, 034 26  Ružomberok","","","","súprava","25000,0000","39500,000","20,000","47400,000","3000,000","4.1.2022 9:44:00","",
"Z202125205","Z202125205_Z","Zariadenie pre seniorov Komárno","00352489","Slovenská republika","Komárno","94505","Špitálska 16","MABONEX SLOVAKIA spol. s r.o. ","31428819","Slovenská republika","Piešťany","92101","Krajinská cesta 3","Rámcová dohoda","Spracované ovocie, zelenina a diabetické ovocie, zelenina","15321000-4 Ovocné šťavy;15330000-0 Spracované ovocie a zelenina;15331400-1 Nakladaná a/alebo konzervovaná zelenina;15332200-6 Džemy a marmelády, ovocné želé; ovocné alebo orechové pyré a pasty/pretlaky;15332400-8 Konzervované ovocie;15831500-7 Cukrové sirupy;15930000-6 Vína;15981000-8 Minerálne vody;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Komárno","Komárno","Špitálska 16","","","","ks,liter,kg","1,0000","","","8819,000","1,000","4.1.2022 10:08:00","",
"Z202125186","Z202125186_Z","Záchranná služba Košice","00606731","Slovenská republika","Košice","04091","Rastislavova 43","LIsyst s.r.o.","53706587","Slovenská republika","Beluša","01861","Žilinská 864/6","Kúpna zmluva","Notebook","30213100-6 Prenosné počítače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice IV","Košice - mestská časť Juh","Rastislavova 43, 041 91 Košice","7.1.2022 11:00:00","20.1.2022 11:00:00","","ks","1,0000","1985,000","20,000","2382,000","0,000","4.1.2022 10:38:00","",
"Z202125215","Z202125215_Z","Zariadenie pre seniorov Komárno","00352489","Slovenská republika","Komárno","94505","Špitálska 16","MABONEX SLOVAKIA spol. s r.o. ","31428819","Slovenská republika","Piešťany","92101","Krajinská cesta 3","Rámcová dohoda","Základné potraviny ","03212200-2 Suché strukoviny a strukoviny;15000000-8 Potraviny, nápoje, tabak a príbuzné produkty;15332200-6 Džemy a marmelády, ovocné želé; ovocné alebo orechové pyré a pasty/pretlaky;15800000-6 Rôzne potravinárske výrobky;15820000-2 Sucháre a piškóty; trvanlivé pečivo a cukrovinky;15840000-8 Kakao; čokoláda a cukrovinky;15850000-1 Cestoviny;15860000-4 Káva, čaj a príbuzné produkty;15870000-7 Koreniny a chuťové prísady;15871000-4 Ocot; omáčky; miešané korenisté zmesi; horčičná múčka a prášok; pripravená horčica;15872400-5 Soľ;15890000-3 Rôzne potravinové výrobky a sušený tovar;15897200-4 Výrobky v konzerve;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Komárno","Komárno","Špitálska 16","","","","ks,kg","1,0000","","","31679,300","0,700","4.1.2022 10:56:00","",
"Z202125151","Z202125151_Z","Národný ústav detských chorôb","00607231","Slovenská republika","Bratislava","83340","Limbová 1","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika","Bojnice","97201","Opatovská cesta 4","Rámcová dohoda","Ifosfamid","33652100-6 Antineoplastické činidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbova 1","","","","liekovka injekčná","500,0000","45145,000","10,000","49659,500","243,600","4.1.2022 10:58:00","",
"Z202125231","Z202125231_Z","Správa ciest Trenčianskeho samosprávneho kraja","37915568","Slovenská republika","Trenčín","91105","Brnianska 3","Štefan Nagy - FAN – AUTO ","32529597","Slovenská republika","Košice","04001","Južná trieda 66 ","Kúpna zmluva","Sypký sorbent","24320000-3 Základné organické chemikálie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","","","","17.1.2022 7:03:00","18.2.2022 14:05:00","","bal","230,0000","4211,980","20,000","5054,380","20,020","4.1.2022 11:00:00","",
"Z202125099","Z202125099_Z","Ústredná vojenská nemocnica SNP Ružomberok-fakultná nemocnica","31936415","Slovenská republika","Ružomberok","03426","Gen. Miloša Vesela 21","Aquastar, s.r.o.","50344978","Slovenská republika","Oravský Podzámok","02741","Dolná Lehota 544","Zmluva o poskytovaní služieb","Rekonštrukcia rozdeľovača / zberača ÚK","50720000-8 Opravy a údržba ústredného kúrenia","Služba;Tovar","","Slovenská republika","Žilinský","Ružomberok","Ružomberok","Ul. gen. M. Vesela 21, 034 26 Ružomberok","10.1.2022 10:00:00","10.2.2022 10:00:00","","balík","1,0000","5294,000","20,000","6352,800","793,000","4.1.2022 11:28:00","",
"Z202124907","Z202124907_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","Todos Bratislava s.r.o.","31319823","Slovenská republika","Bratislava","84101","M. Sch. Trnavského 14","Kúpna zmluva","Osobné motorové vozidlo – 5 miestne","34100000-8 Motorové vozidlá;34110000-1 Osobné automobily;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Univerzita Komenského v Bratislave, Rektorát, Šafárikovo námestie 6, 814 99 Bratislava 1","10.1.2022 8:00:00","28.1.2022 15:00:00","","kompletný predmet zákazky","1,0000","26248,330","20,000","31498,000","0,000","4.1.2022 11:38:00","",
"Z202125037","Z202125037_Z","Kancelária Rady pre rozpočtovú zodpovednosť","42263051","Slovenská republika","Bratislava","81325","Imricha Karvaša 1","Up Déjeuner, s. r. o.","53528654","Slovenská republika","Bratislava","82101","Tomášikova 16529/23/D","Zmluva o poskytovaní služieb","Zabezpečenie stravovania elektronickou stravnou kartou ","30160000-8 Magnetické karty;30237131-6 Elektronické karty;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Imricha Karvaša 1 ","5.1.2022 0:00:00","31.12.2022 23:59:00","","stravné jendnotky v hodnote 4,49","7000,0000","31417,430","","31417,430","12,570","4.1.2022 12:38:00","",
"Z202124896","Z202124896_Z","Ústredná vojenská nemocnica SNP Ružomberok-fakultná nemocnica","31936415","Slovenská republika","Ružomberok","03426","Gen. Miloša Vesela 21","Beckman Coulter Slovenská republika s. r. o.","35683546","Slovenská republika","Bratislava","851 01","Einsteinova 23","Rámcová dohoda","Reagencie pre koagulometre","33696500-0 Laboratórne činidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Ružomberok","Ružomberok","ul. gen.M.Vesela 21","","","","balík","1,0000","84599,000","","","0,000","4.1.2022 12:38:00","",
"Z202125234","Z202125234_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Eurozel s.r.o.","47837934","Slovenská republika","Bernolákovo","90027","Národného oslobodenia 20/A","Kúpna zmluva","Čerstvá zelenina a ovocie","03221000-6 Zelenina;03222000-3 Ovocie a orechy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Kutuzovova 8","7.1.2022 7:00:00","30.6.2022 12:00:00","","súbor položiek zákazky","1,0000","37300,000","","","7883,000","4.1.2022 12:38:00","",
"Z202125159","Z202125159_Z","Národný ústav detských chorôb","00607231","Slovenská republika","Bratislava","83340","Limbová 1","B.Braun Medical s.r.o.","31350780","Slovenská republika","Bratislava","83103","Hlučínska 3","Rámcová dohoda","Elektrolyty, Rozpúšťadlá a riedidlá vrátane irigačných roztokov","33621400-3 Krvné náhrady a prečisťovacie roztoky;33692100-8 Infúzne roztoky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbova 1","","","","fľaše, ampulky","112700,0000","66027,700","10,000","72630,470","0,000","4.1.2022 13:38:00","",
"Z202125160","Z202125160_Z","Národný ústav detských chorôb","00607231","Slovenská republika","Bratislava","83340","Limbová 1","B.Braun Medical s.r.o.","31350780","Slovenská republika","Bratislava","83103","Hlučínska 3","Rámcová dohoda","Rozpúšťadlá a riedidlá, vrátane irigačných roztokov","33693000-4 Ostatné terapeutické výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbova 1","","","","fľaše, ampulky, vaky","30680,0000","13712,600","10,000","15083,860","0,000","4.1.2022 14:38:00","",
"Z202125204","Z202125204_Z","Fakultná nemocnica s poliklinikou Žilina","17335825","Slovenská republika","Žilina","01207","ul.Vojtecha Spanyola 43","MB TECH BB s.r.o.","36622524","Slovenská republika","Banská Bystrica","97401","Priemyselná ulica 15449/2","Kúpna zmluva","Repasované kancelárske počítače a monitory 23,8""","30213300-8 Stolový počítač;33195100-4 Monitory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","V. Spanyola 43","10.1.2022 14:17:00","10.2.2022 14:17:00","","Súhrn položiek definovaných v technickom opise","1,0000","29399,000","20,000","35278,800","0,000","4.1.2022 14:56:00","",
