"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z20188254","Z20188254_Z","Saneca Pharmaceuticals a. s.","46833323","Slovenská republika","Hlohovec","92027","Nitrianska 100","Železiarstvo HAMMER, s.r.o.","36428353","Slovenská republika","Krásno nad Kysucou","02302","Kalinov 1493","Kúpna zmluva","Náhradné diely ostatné","34913000-0 Rôzne náhradné diely;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Hlohovec","Hlohovec","Nitrianska 100","2.4.2018 0:00:00","30.4.2018 0:00:00","","súbor","1,0000","3099,000","20,000","3718,800","401,000","9.3.2018 11:38:00",
"Z20188255","Z20188255_Z","Saneca Pharmaceuticals a. s.","46833323","Slovenská republika","Hlohovec","92027","Nitrianska 100","Donau Lab spol. s r.o.","31350411","Slovenská republika","Bratislava","82109","Šarišská 6","Zmluva o dielo","Servis a údržba MPLC systému BUCHI","71900000-7 Laboratórne služby","Služba","","Slovenská republika","Trnavský","Hlohovec","Hlohovec","Nitrianska 100","2.4.2018 0:00:00","30.4.2018 0:00:00","","súbor","1,0000","1600,000","20,000","1920,000","0,000","9.3.2018 13:38:00",
"Z20188270","Z20188270_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Jozef Kostelanský","14262240","Slovenská republika","Považská Bystrica","01701","SNP 1425","Zmluva o poskytovaní služieb","Pranie a chemické čistenie ","60000000-8 Dopravné služby (bez prepravy odpadu);98310000-9 Pranie a chemické čistenie;98311000-6 Zber bielizne;98315000-4 Žehlenie","Služba","","Slovenská republika","Trenčiansky","Trenčín","Nemšová","Slovenskej armády 52","8.3.2018 7:00:00","31.12.2018 13:00:00","","súbor(podľa technickej špecifikácie)","1,0000","1583,000","20,000","1899,600","423,600","2.3.2018 10:58:00",
"Z20188284","Z20188284_Z","Mesto Žilina","00321796","Slovenská republika","Žilina","01131","Námestie obetí komunizmu 1","Intersystem EU s.r.o.","46186123","Slovenská republika","Bytča","01401","Dukelská 295/34","Kúpna zmluva","Parkové lavičky s operadlom","39113200-9 Lavice s operadlom;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Námestie obetí komunizmu 1","","","16.4.2018 13:00:00","ks","45,0000","","","6640,000","1360,000","5.3.2018 10:56:00",
"Z20187995","Z20187995_Z","Fakultná nemocnica s poliklinikou F. D. Roosevelta Banská Bystrica","00165549","Slovenská republika","Banská Bystrica","97517","Námestie L. Svobodu č. 1","Tibor Varga TSV PAPIER","32627211","Slovenská republika","Lučenec","98401","Vajanského 80","Rámcová dohoda","Dodávka kancelárskych potrieb, vrátane súvisiacich služieb","30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby;30192000-1 Kancelárske potreby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","","","","","súbor","1,0000","20400,000","20,000","24480,000","1335,800","7.3.2018 10:48:00",
"Z20188290","Z20188290_Z","Mesto Sereď","00306169","Slovenská republika","Sereď","92601","Námestie republiky 1176/10","Tradestone Slovakia s.r.o.","48151904","Slovenská republika","Trnava","91701","Leoša Janáčka 10","Zmluva o poskytovaní služieb","Odvoz, naloženie a zhodnotenie stavebného odpadu","90500000-2 Služby súvisiace s likvidáciou odpadu a odpadom","Služba","","Slovenská republika","Trnavský","Galanta","Sereď","Cukrovarská","12.3.2018 8:00:00","30.4.2018 15:00:00","","likvidácia skládky","1,0000","29166,660","20,000","34999,990","0,000","1.3.2018 10:38:00",
"Z20188407","Z20188407_Z","Mesto Šaľa","00306185","Slovenská republika","Šaľa","92715","Nám. Sv. Trojice 7","Tibor Varga TSV PAPIER","32627211","Slovenská republika","Lučenec","98401","Vajanského 80","Rámcová dohoda","Kancelárske potreby","30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby;30192000-1 Kancelárske potreby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Šaľa","Šaľa","Partizánska 20, SNP 16, Hollého 9","","","","celok","1,0000","8162,500","20,000","9795,000","2785,000","2.3.2018 12:34:00",
"Z20188412","Z20188412_Z","Spišská katolícka charita","35514221","Slovenská republika","Spišská Nová Ves","05201","Jesenského 5","Tibor Varga TSV PAPIER","32627211","Slovenská republika","Lučenec","98401","Vajanského 80","Kúpna zmluva","Kancelársky materiál","22800000-8 Papierové alebo lepenkové registre, účtovné knihy, rýchloviazače, formuláre a iné druhy tlačeného papierenského tovaru;30100000-0 Kancelárske stroje, vybavenie a spotrebný materiál s výnimkou počítačov, tlačiarní a nábytku;30192000-1 Kancelárske potreby;30197630-1 Papier na tlač alebo iné grafické účely;30199200-2 Obálky, neilustrované karty a korešpondenčné lístky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Liptovský Mikuláš","Liptovský Mikuláš","Dom Charitas Sv.Kláry, Borbisová 385/5","5.3.2018 8:00:00","8.3.2018 12:00:00","","ks","413,0000","291,670","20,000","350,000","100,000","2.3.2018 8:50:00",
"Z20188411","Z20188411_Z","Ekonomická univerzita v Bratislave","00399957","Slovenská republika","Bratislava - mestská časť Petržalka","85235","Dolnozemská cesta 1","Obnovstav, s.r.o.","36439746","Slovenská republika","Kysucké Nové Mesto","02336","Budatínska Lehota 132","Kúpna zmluva","Žalúzie a rolety na okná ","39515430-8 Vodorovné žalúzie;45421143-8 Montáž roliet;45421145-2 Montáž žalúzií;60000000-8 Dopravné služby (bez prepravy odpadu);44115310-5 Rolovacie žalúzie","Tovar;Služba;Stavebná práca","","Slovenská republika","Bratislavský","Bratislava V","Bratislava - mestská časť Petržalka","Dolnozemská cesta č.1","13.3.2018 10:00:00","16.4.2018 14:00:00","","celý predmet zákazky","1,0000","19750,000","20,000","23700,000","14700,000","1.3.2018 11:58:00",
"Z20188418","Z20188418_Z","Centrum výcviku Lešť","00804932","Slovenská republika","Pliešovce","96263","Lešť","KOBIT-SK, s. r. o.","31641440","Slovenská republika","Dolný Kubín","02601","M. R. Štefánika 2970/48","Kúpna zmluva","Nákup a dodávka nového komunálneho vozidla na údržbu komunikácií a prepravu sypkých materiálov ","34114000-9 Špeciálne vozidlá;34143000-1 Vozidlá na zimnú údržbu ciest;34144420-8 Vozidlá na posyp soľou;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Zvolen","Lešť (vojenský obvod)","Lešť, 962 63 Pliešovce","","","31.7.2018 12:00:00","ks","1,0000","145824,070","20,000","174988,880","11,120","19.3.2018 10:38:00",
"Z20188426","Z20188426_Z","Domov sociálnych služieb","00647560","Slovenská republika","Čeláre Kírť","99122","Čeláre Kírť 189","Výroba a obchod ŠVAGERKO, s.r.o.","36486256","Slovenská republika","Spišská Teplica","05934","Obrancov mieru 453","Rámcová dohoda","Čistiace prostriedky","24000000-4 Chemické výrobky;39800000-0 Čistiace a leštiace výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Veľký Krtíš","Bušince","Čeláre - Kírť 189","","","","ks","2444,0000","4541,670","20,000","5450,000","2519,000","5.3.2018 10:56:00",
"Z20188444","Z20188444_Z","Nemocnica Poprad, a. s.","36513458","Slovenská republika","Poprad","05845","Banícka 803/28","MED - ART, spol. s r.o.","34113924","Slovenská republika","Nitra","94901","Hornočermánska 4","Kúpna zmluva","Antihemoragiká - Fibrinogenum humanum","33621200-1 Antihemoragiká;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Poprad","","","8.3.2018 7:00:00","8.3.2019 7:00:00","","Lag","45,0000","13843,350","10,000","15227,690","0,000","1.3.2018 9:38:00",
"Z20188446","Z20188446_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Štefan Mesároš - VEZOPAX","10928693","Slovenská republika","Lieskovec","96221","Lieskovská cesta 2737","Kúpna zmluva","Čerstvé ovocie a zelenina","03221000-6 Zelenina;03221260-6 Huby;03222000-3 Ovocie a orechy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Brezno","Nemecká","VÚ 1043 Nemecká, súpisné číslo 1023, 976 97 Nemecká","8.3.2018 8:00:00","30.6.2018 12:00:00","","súbor položiek","1,0000","986,000","20,000","1183,200","0,000","1.3.2018 13:38:00",
"Z20186516","Z20186516_Z","Správa ciest Žilinského samosprávneho kraja","42054575","Slovenská republika","Žilina","01001","M. Rázusa 104","FLAGA spol. s r.o.","34116940","Slovenská republika","Pezinok","90201","Šenkvická 14/R","Rámcová dohoda","Propán - bután a propán v nádobách","09122000-0 Propán a bután;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","","","","","","","ks ","175,0000","2280,000","","","0,000","2.3.2018 13:08:00",
"Z20188460","Z20188460_Z","Inštitút nukleárnej a molekulárnej medicíny","35562340","Slovenská republika","Košice","04253","Rastislavova 43","AQUA PRO EUROPE, a.s.","50886771","Slovenská republika","Košice","04001","Pod Furčou 7","Zmluva o poskytovaní služieb","Pramenitá voda - balená","15981000-8 Minerálne vody;15981100-9 Nesýtené minerálne vody;19520000-7 Plastové výrobky;42968100-0 Dávkovače nápojov;60000000-8 Dopravné služby (bez prepravy odpadu);98342000-2 Služby týkajúce sa pracovného prostredia","Tovar;Služba","","Slovenská republika","Košický","Košice IV","Košice - mestská časť Juh","Rastislavova 43","11.3.2018 0:00:00","11.3.2019 0:00:00","","ks","659,0000","3058,750","20,000","3670,500","0,000","1.3.2018 13:38:00",
"Z20188467","Z20188467_Z","Pedagogická a sociálna akadémia - Pedagógiai és Szociális Akadémia","00162809","Slovenská republika","Lučenec","98418","Komenského 12","GARBIAR Stavebniny s.r.o.","47400072","Slovenská republika","Tvrdošín","02744","Vojtaššákova 846","Kúpna zmluva","Notebook, prenosný počítač s príslušenstvom","30213100-6 Prenosné počítače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","","","","","8.3.2018 11:33:00","9.3.2018 11:34:00","","ks","3,0000","1153,330","20,000","1384,000","116,000","2.3.2018 12:32:00",
"Z20188471","Z20188471_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","EUROFINS BEL/NOVAMANN s.r.o.","31329209","Slovenská republika","Nové Zámky ","94002","Komjatická 73","Zmluva o poskytovaní služieb","Zabezpečenie akreditovaného odberu a rozboru odpadových vôd","60000000-8 Dopravné služby (bez prepravy odpadu);71620000-0 Analytické služby","Služba","","Slovenská republika","","","","","12.3.2018 7:00:00","10.12.2018 15:00:00","","súbor položiek podľa technickej špecifikácie","1,0000","5416,000","20,000","6499,200","6030,000","1.3.2018 9:03:03",
"Z20188474","Z20188474_Z","Centrum sociálnych služieb Letokruhy","00647756","Slovenská republika","Žilina","01008","Karpatská 3117/9","INMEDIA, spol. s r.o.","36019208","Slovenská republika","Zvolen","96001","Námestie SNP 11","Rámcová dohoda","Hydina","15112000-6 Hydina;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Karpatská 3117/9","","","","súbor","1,0000","25833,330","20,000","31000,000","6472,400","7.3.2018 12:10:00",
"Z20188477","Z20188477_Z","Národné poľnohospodárske a potravinárske centrum","42337402","Slovenská republika","Lužianky","95141","Hlohovecká 2","OSIVO a.s.","31562965","Slovenská republika","Zvolen ","96003","Kalinčiakova 2391 ","Rámcová dohoda","Osivá ","03111000-2 Osivo;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","","","","VURV, Bratislavská cesta 122, 92168 Piešťany; VURV, Experimentálne pracovisko, 922 09 Borovce; VUA, Milhostov, 075 01 Trebišov","","","","počet položiek","16,0000","4235,000","0,000","4235,000","0,000","1.3.2018 10:38:00",
"Z20188479","Z20188479_Z","Ústredná vojenská nemocnica SNP Ružomberok-fakultná nemocnica","31936415","Slovenská republika","Ružomberok","03426","Gen. Miloša Vesela 21","SAFIRS, s.r.o. ","36423874","Slovenská republika","Ružomberok","03401","E. Bohúňa 2067/12","Zmluva o poskytovaní služieb","Poskytovanie služieb BOZP a technika požiarnej ochrany","60000000-8 Dopravné služby (bez prepravy odpadu);71317100-4 Poradenské služby pre oblasť ochrany a kontroly pred požiarom a výbuchom;71317200-5 Služby súvisiace s ochranou zdravia a bezpečnosťou pri práci;90720000-0 Ochrana životného prostredia","Služba","","Slovenská republika","Žilinský","Ružomberok","Ružomberok","ul.gen.M.Vesela 21","1.4.2018 0:00:00","31.3.2020 0:00:00","","balík","1,0000","39549,500","20,000","47459,400","0,500","1.3.2018 8:38:00",
"Z20188482","Z20188482_Z","Centrum sociálnych služieb Letokruhy","00647756","Slovenská republika","Žilina","01008","Karpatská 3117/9","INMEDIA, spol. s r.o.","36019208","Slovenská republika","Zvolen","96001","Námestie SNP 11","Rámcová dohoda","Ryby a rybie výrobky","15200000-0 Spracované a konzervované ryby;15220000-6 Mrazené ryby, rybie filé a ostatné rybie mäso;15240000-2 Ryby v konzerve a inak pripravené alebo konzervované ryby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Karpatská 3117/9","","","","súbor","1,0000","17250,000","20,000","20700,000","4812,000","12.3.2018 12:16:00",
"Z20188488","Z20188488_Z","Slovenská technická univerzita v Bratislave","00397687","Slovenská republika","Bratislava","81243","Vazovova 5","mediatip.sk, s. r. o.","36013978","Slovenská republika","Dubnica nad Váhom","01841","Bratislavská 432/7","Kúpna zmluva","Projektor","38652120-7 Videoprojektory;60000000-8 Dopravné služby (bez prepravy odpadu);60161000-4 Doprava balíkov","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Ilkovičova 3","6.3.2018 9:00:00","9.3.2018 15:00:00","","ks","1,0000","407,990","20,000","489,590","42,010","1.3.2018 14:42:00",
"Z20188516","Z20188516_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","JASO sk s.r.o.","50070584","Slovenská republika","Stará Turá","91601","Rekreačná oblasť Dubník 1056","Zmluva o poskytovaní služieb","Pranie a chemické čistenie","60000000-8 Dopravné služby (bez prepravy odpadu);98310000-9 Pranie a chemické čistenie","Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","1. Železničná 3, 91101 Trenčín; 2. Hviezdoslavova 16, 91101 Trenčín; 3. M.Rázusa 7, 91127 Trenčín, 4. M.Rázusa 11, 91101 Trenčín.","5.3.2018 7:00:00","31.12.2018 12:00:00","","súbor","1,0000","3769,000","20,000","4522,800","693,600","1.3.2018 9:36:00",
"Z20188519","Z20188519_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","CLEAN TONERY, s.r.o.","35891866","Slovenská republika","Pezinok","90201","Za Hradbami 27","Kúpna zmluva","Tonery a náplne do tlačiarní ","30125100-2 Tonerové náplne;30125110-5 Toner do laserových tlačiarní/faxových prístrojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Železničná 3, 91101 Trenčín","5.3.2018 7:00:00","8.3.2018 14:00:00","","ks","89,0000","5083,330","20,000","6100,000","0,000","1.3.2018 8:38:00",
"Z20188528","Z20188528_Z","Jazykovedný ústav Ľudovíta Štúra Slovenskej akadémie vied","00167088","Slovenská republika","Bratislava","81101","Panská 26","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Monitor Samsung 2243SN alebo ekvivalent","30231000-7 Počítačové monitory a konzoly;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Panská 26","","","5.3.2018 17:16:00","kus","1,0000","115,000","20,000","138,000","22,000","1.3.2018 8:52:00",
"Z20188532","Z20188532_Z","MH Invest II, s. r. o.","50021150","Slovenská republika","Bratislava","82101","Trnavská cesta 100","Up Slovensko, s. r. o.","31396674","Slovenská republika","Bratislava","82101","Tomášikova 23/D","Kúpna zmluva","Obstaranie stravných poukážok na rok 2018","30199770-8 Stravné poukážky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Trnavská cesta 100, 821 01 Bratislava","2.3.2018 12:00:00","31.12.2018 23:59:00","","ks","6000,0000","0,000","","","0,000","1.3.2018 9:38:00",
"Z20188278","Z20188278_Z","ŠTÁTNE LESY TATRANSKÉHO NÁRODNÉHO PARKU TATRANSKÁ LOMNICA ","31966977","Slovenská republika","Tatranská Lomnica","05960","66","AGROFERT, a. s., organizačná zložka Agrochémia ","36862126","Slovenská republika","Bratislava","83605","Nobelova 34","Kúpna zmluva","Feromónové odparníky na ochranu lesa ","24000000-4 Chemické výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Poprad","Tatranská Lomnica","č.66","5.3.2018 7:00:00","15.3.2018 14:00:00","","ks","1700,0000","10990,000","20,000","13188,000","0,000","1.3.2018 10:38:00",
"Z20188905","Z20188905_Z","Ústav na výkon väzby a Ústav na výkon trestu odňatia slobody","00738280","Slovenská republika","Nitra","95050","Cintorínska 3","Aquastar, s.r.o.","50344978","Slovenská republika","Oravský Podzámok","02741","Dolná Lehota 544","Kúpna zmluva","Vodoinštalačný materiál","44411000-4 Sanitárne výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Cintorínska 3","","","12.3.2018 13:00:00","kompletná dodávka podľa opisného formulára","1,0000","259,170","20,000","311,000","98,990","1.3.2018 9:18:00",
"Z20188918","Z20188918_Z","Technická univerzita v Košiciach","00397610","Slovenská republika","Košice","04200","Letná 9","Lucia Hucíková - ŠKOLÁĆIK MAJO","47880775","Slovenská republika","Brezovica","02801","Pekárenská 277","Kúpna zmluva","Konferenčné stoličky a pracovné stoly","39112000-0 Stoličky;39121200-8 Stoly;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Boženy Nemcovej 3","","","12.3.2018 13:30:00","bal","1,0000","410,830","20,000","493,000","306,990","1.3.2018 10:22:00",
"Z20188920","Z20188920_Z","Univerzita Pavla Jozefa Šafárika v Košiciach","00397768","Slovenská republika","Košice","04180","Šrobárova 2","VWR International GmbH","FN 189903 w","Rakúska republika","Viedeň","1150","Graumanngasse 7","Kúpna zmluva","Laboratórny materiál - špičky, skúmavky","19520000-7 Plastové výrobky;33140000-3 Zdravotnícky spotrebný materiál;33192500-7 Skúmavky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Jesenná 5","13.3.2018 8:00:00","27.3.2018 14:00:00","","bal","1,0000","344,120","20,000","412,940","0,000","1.3.2018 9:38:00",
"Z20188901","Z20188901_Z","Výskumný ústav vodného hospodárstva","00156850","Slovenská republika","Bratislava","81249","Nábr. arm. gen. L. Svobodu 5","CENTRALCHEM, s.r.o. ","31625444","Slovenská republika","Banská Bystrica","97401","Cementárenská cesta 16","Kúpna zmluva","Chemikálie","24300000-7 Základné anorganické a organické chemikálie;24900000-3 Čisté a rôzne chemické výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Nábr. arm. gen. L. Svobodu 5, ","6.3.2018 8:00:00","6.4.2018 14:00:00","","celý rozsah špecifikácie","1,0000","250,000","","","0,000","1.3.2018 13:38:00",
