"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z20175850","Z20175850_Z","Ministerstvo školstva, vedy, výskumu a športu Slovenskej republiky","00164381","Slovenská republika","Bratislava","81330","Stromová 1","PAPERA s.r.o.","46082182","Slovenská republika","Banská Bystrica","97405","Čerešňová 17","Rámcová dohoda","Čistiace potreby a prostriedky","19640000-4 Polyetylénový odpad a odpadkové vrecká a vaky;24455000-8 Dezinfekčné prostriedky;39224200-0 Kefy;39224300-1 Metly a kefy a iné výrobky na upratovanie domácností;39224310-4 WC kefy;39224320-7 Špongie;39224330-0 Vedrá;39542000-3 Handry;39800000-0 Čistiace a leštiace výrobky;39811200-2 Dezinfektanty vzduchu;39812000-7 Leštidlá a krémy;39812100-8 Leštidlá na podlahu;39822000-0 Žieravé čistiace prostriedky;39830000-9 Čistiace výrobky;39831200-8 Saponáty;39831210-1 Saponáty na umývanie riadu;39831220-4 Odmasťovacie prostriedky;39831240-0 Zlúčeniny na čistenie;39831300-9 Čistiace prostriedky na podlahu;39831600-2 Čistiace prostriedky na toalety;39833000-0 Protiprachové prostriedky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Stromová 1","","","","Súbor","1,0000","21183,010","20,000","25419,610","11249,990","14.2.2017 16:14:00",
"Z20173749","Z20173749_Z","""FÉNIX""Zariadenie sociálnych služieb Levice","00596825","Slovenská republika","Levice","93401","Komenského č. 29","PENAM SLOVAKIA, a.s.","36283576","Slovenská republika","Nitra","94935","Štúrova 74/138","Rámcová dohoda","Zákusky","15812200-5 Torty/zákusky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Levice","Levice","Komenského 29","","","","súbor položiek zákazky","1,0000","8560,580","20,000","10272,700","2927,300","2.2.2017 14:54:00",
"Z20177960","Z20177960_Z","Univerzitná nemocnica Bratislava","31813861","Slovenská republika","Bratislava","82101","Pažítková 4","PRVÁ BRATISLAVSKÁ PEKÁRENSKÁ a.s.","35804661","Slovenská republika","Bratislava","85105","Budatínska 36","Kúpna zmluva","Pečvo a pekárenské výrobky","15810000-9 Pekársky tovar, čerstvé pečivo a cukrárske výrobky;15811000-6 Pekársky tovar;15811100-7 Chlieb;15811200-8 Rožky;15812000-3 Pečivo a cukrovinky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Pažítková 4","10.3.2017 0:00:00","9.7.2017 23:59:00","","súbor","1,0000","70769,880","20,000","84923,860","0,000","24.2.2017 14:38:00",
"Z20178128","Z20178128_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice","04181","Komenského 73","Ecoli s.r.o.","35815906","Slovenská republika","Bratislava 47","84103","Studenohorská 12","Kúpna zmluva","Diagnostiká mykotoxínov","33694000-1 Diagnostické činidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","6.3.2017 10:42:00","17.3.2017 10:42:00","","súbor","1,0000","724,540","10,000","797,000","0,000","28.2.2017 11:20:00",
"Z20173424","Z20173424_Z","Obec Družstevná pri Hornáde","00324116","Slovenská republika","Družstevná pri Hornáde","04431","Hlavná 38","KRIDLA s.r.o","36466778","Slovenská republika","Humenne","06601","Mierova 94","Kúpna zmluva","kancelársky papier alebo ekvivalent","30197642-8 Papier na fotokopírovanie a xerografický papier;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Košický","Košice - okolie","Družstevná pri Hornáde","Hlavná 38","6.2.2017 11:50:00","10.2.2017 11:50:00","","kartón -5 bal x 500 ks","10,0000","98,430","20,000","118,120","0,680","2.2.2017 12:26:00",
"Z20174128","Z20174128_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","KRIDLA s.r.o","36466778","Slovenská republika","Humenne","06601","Mierova 94","Kúpna zmluva","Kancelárske potreby-obojstranne popisovateľná a stierateľná tabuľka s fixami a stieracou textíliou, farebné papiere","30192000-1 Kancelárske potreby;30195900-1 Biele tabule a magnetické tabule;30199000-0 Papiernický tovar a iné položky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Ul. 17 novembra 15, PU v Prešove-Pedagogická fakulta","","","14.2.2017 11:00:00","sada","1,0000","119,990","20,000","143,990","22,810","3.2.2017 9:08:00",
"Z20174033","Z20174033_Z","Univerzitná nemocnica L. Pasteura Košice","00606707","Slovenská republika","Košice","04190","Rastislavova 43","KRIDLA s.r.o","36466778","Slovenská republika","Humenne","06601","Mierova 94","Kúpna zmluva","Tabelačný papier","30199330-2 Papier do počítačových tlačiarní v páse;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice IV","Košice - mestská časť Juh","Rastislavova 43","7.2.2017 8:00:00","10.2.2017 14:00:00","","bal./krab.","100,0000","1089,890","20,000","1307,870","8,110","3.2.2017 11:38:00",
"Z20174216","Z20174216_Z","Psychiatrická nemocnica Michalovce, n.o.","35581000","Slovenská republika","Michalovce","07101","Areál Psychiatrickej nemocnice","KRIDLA s.r.o","36466778","Slovenská republika","Humenne","06601","Mierova 94","Rámcová dohoda","Vrecia na odpad","19640000-4 Polyetylénový odpad a odpadkové vrecká a vaky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Michalovce","Michalovce","A. Hrehovčíka 1","","","","balík","1,0000","1397,690","20,000","1677,230","16,030","6.2.2017 9:38:00",
"Z20174539","Z20174539_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","KRIDLA s.r.o","36466778","Slovenská republika","Humenne","06601","Mierova 94","Kúpna zmluva","Čistiace prostriedky","33741300-9 Dezinfekčné prostriedky na ruky;39830000-9 Čistiace výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Ul. 17 novembra 15, PU v Prešove-Pedagogická fakulta","","","16.2.2017 10:30:00","sada","1,0000","125,000","20,000","150,000","25,990","7.2.2017 10:54:00",
"Z20175654","Z20175654_Z","Senior dom Svida","00696323","Slovenská republika","Svidník","08901","SNP 4","KRIDLA s.r.o","36466778","Slovenská republika","Humenne","06601","Mierova 94","Kúpna zmluva","Štvorzásuvková kovová kartotéka A4","39132200-8 Kartotékové skrine;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Svidník","Svidník","SNP 4","22.2.2017 13:22:00","23.2.2017 13:23:00","","ks","1,0000","158,330","20,000","190,000","9,990","14.2.2017 14:00:00",
"Z20175860","Z20175860_Z","Domov sociálnych služieb v Giraltovciach","00691674","Slovenská republika","Giraltovce","08701","Kukorelliho 17","KRIDLA s.r.o","36466778","Slovenská republika","Humenne","06601","Mierova 94","Kúpna zmluva","Toaletný papier","33761000-2 Toaletný papier;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Svidník","Giraltovce","Kukorelliho 17","27.2.2017 12:06:00","3.3.2017 12:06:00","","ks","1000,0000","125,000","20,000","150,000","49,000","15.2.2017 12:42:00",
"Z20175864","Z20175864_Z","Domov sociálnych služieb v Giraltovciach","00691674","Slovenská republika","Giraltovce","08701","Kukorelliho 17","KRIDLA s.r.o","36466778","Slovenská republika","Humenne","06601","Mierova 94","Kúpna zmluva","Destilovaná voda","24316000-2 Destilovaná voda","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Svidník","Giraltovce","Kukorelliho 17","27.2.2017 12:09:00","3.3.2017 12:09:00","","ks","50,0000","108,330","20,000","130,000","20,000","15.2.2017 12:48:00",
"Z20176331","Z20176331_Z","Centrum sociálnych služieb","17149355","Slovenská republika","Bardejov","08501","Wolkerova 11","KRIDLA s.r.o","36466778","Slovenská republika","Humenne","06601","Mierova 94","Kúpna zmluva","Čistiace, dezinfekčné, umývacie, pracie prostriedky a hygienické potreby","18141000-9 Pracovné rukavice;24455000-8 Dezinfekčné prostriedky;31411000-0 Alkalické batérie;39224330-0 Vedrá;39542000-3 Handry;39800000-0 Čistiace a leštiace výrobky;39830000-9 Čistiace výrobky;39831000-6 Pracie prostriedky;39831200-8 Saponáty;39831210-1 Saponáty na umývanie riadu;39831220-4 Odmasťovacie prostriedky;39831300-9 Čistiace prostriedky na podlahu;39831600-2 Čistiace prostriedky na toalety;39832000-3 Čistiace prostriedky na riad;39832100-4 Čistiaci prášok na riad","Tovar;Služba","","Slovenská republika","Prešovský","Bardejov","Bardejov","Wolkerova 11","20.2.2017 8:04:00","31.12.2017 8:04:00","","ks","1,0000","11500,000","20,000","13800,000","5700,000","16.2.2017 11:06:00",
"Z20176907","Z20176907_Z","Psychiatrická nemocnica Michalovce, n.o.","35581000","Slovenská republika","Michalovce","07101","Areál Psychiatrickej nemocnice","KRIDLA s.r.o","36466778","Slovenská republika","Humenne","06601","Mierova 94","Rámcová dohoda","Toaletný papier a papierové utierky ZZ","33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky;33761000-2 Toaletný papier;33763000-6 Papierové uteráky na ruky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Michalovce","Michalovce","A. Hrehovčíka 1","","","","balík","1,0000","1466,670","20,000","1760,000","59,990","22.2.2017 8:24:00",
"Z20177126","Z20177126_Z","Psychiatrická nemocnica Michalovce, n.o.","35581000","Slovenská republika","Michalovce","07101","Areál Psychiatrickej nemocnice","KRIDLA s.r.o","36466778","Slovenská republika","Humenne","06601","Mierova 94","Rámcová dohoda","Čistiace a hygienické potreby","39525800-6 Handry na čistenie;39550000-2 Netkané výrobky;39800000-0 Čistiace a leštiace výrobky;39832000-3 Čistiace prostriedky na riad;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Michalovce","Michalovce","A. Hrehovčíka 1","","","","balík","1,0000","505,000","20,000","606,000","94,000","23.2.2017 9:58:00",
"Z20178309","Z20178309_Z","Fakultná nemocnica s poliklinikou J.A.Reimana Prešov","00610577","Slovenská republika","Prešov","08181","Hollého 14","KRIDLA s.r.o","36466778","Slovenská republika","Humenne","06601","Mierova 94","Kúpna zmluva","čistiace prostriedky","39800000-0 Čistiace a leštiace výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Hollého  14","","","8.3.2017 10:18:00","ks","7450,0000","6833,330","20,000","8200,000","519,200","28.2.2017 8:30:00",
"Z20177794","Z20177794_Z","Univerzita Pavla Jozefa Šafárika v Košiciach","00397768","Slovenská republika","Košice","04180","Šrobárova 2","ITES Vranov, s. r. o.","31680259","Slovenská republika","Vranov nad Topľou","09303","Čemernianska 137","Kúpna zmluva","chemické prvky, anorganické kyseliny","24300000-7 Základné anorganické a organické chemikálie;24311000-7 Chemické prvky, anorganické kyseliny a zlúčeniny;24311410-4 Anorganické kyseliny;24315000-5 Rôzne anorganické chemikálie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Mánesova 23, Ústav biologických a ekologických vied (ÚBEV), I. poschodie","3.3.2017 8:00:00","31.3.2017 14:00:00","","bal.","1,0000","35,000","20,000","42,000","0,000","27.2.2017 15:38:00",
"Z20177643","Z20177643_Z","Národný ústav reumatických chorôb","00165271","Slovenská republika","Piešťany","92112","Nábr. I. Krasku 4","PERGAMON spol. s r.o.","31327681","Slovenská republika","Bratislava","83104","Chemická 1","Kúpna zmluva","Tonery ","30125100-2 Tonerové náplne;30125110-5 Toner do laserových tlačiarní/faxových prístrojov;30125120-8 Toner do fotokopírovacích strojov;30192320-0 Pásky do tlačiarní;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Trnavský","Piešťany","Piešťany","Nábrežie I.Krasku č.4","1.3.2017 8:00:00","30.6.2017 14:00:00","","celok","1,0000","4333,330","20,000","5200,000","699,990","23.2.2017 9:50:00",
"Z20174025","Z20174025_Z","Kancelária Národnej rady Slovenskej republiky","00151491","Slovenská republika","Bratislava - Staré Mesto","81280","Nám. Alexandra Dubčeka 1 ","AG NÁRADIE - AGRODEAL, s.r.o.","18049401","Slovenská republika","Trnava","91700","Bulharská 37/2","Kúpna zmluva","Nákup železiarskeho, vodoinštalačného materiálu, náradia, pások, lepidiel a liehu","39370000-6 Vodoinštalácie;44316000-8 Železiarsky tovar;44500000-5 Náradie, zámky, kľúče, pánty, upínadlá, reťaz a pružiny;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Pezinok","Častá","Častá - Papiernička, 900 89 Častá","","","16.2.2017 10:30:00","kus - podľa tech. špecifikácie","89,0000","540,830","20,000","649,000","143,000","2.2.2017 11:52:00",
"Z20175075","Z20175075_Z","Ústav na výkon trestu odňatia slobody Želiezovce","738298","Slovenská republika","Želiezovce","93701","Veľký Dvor 12","AG NÁRADIE - AGRODEAL, s.r.o.","18049401","Slovenská republika","Trnava","91700","Bulharská 37/2","Kúpna zmluva","Drobný železiarsky materiál","44316000-8 Železiarsky tovar;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Levice","Želiezovce","Veľký Dvor č. 12, 937 01 Želiezovce","21.2.2017 8:00:00","22.2.2017 14:00:00","","v zmysle bodu III. objednávkového formulára","1,0000","373,170","20,000","447,800","600,500","9.2.2017 11:40:00",
"Z20176510","Z20176510_Z","Správa a údržba ciest Trnavského samosprávneho kraja","37847783","Slovenská republika","Trnava","91853","Bulharská 39","AG NÁRADIE - AGRODEAL, s.r.o.","18049401","Slovenská republika","Trnava","91700","Bulharská 37/2","Kúpna zmluva","Príslušenstvo na zváranie","44315100-2 Príslušenstvo na zváranie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Bulharská 39","20.2.2017 8:00:00","24.2.2017 14:00:00","","celok v zmysle technickej špecifikácie","1,0000","1350,000","20,000","1620,000","0,000","16.2.2017 14:38:05",
"Z20177034","Z20177034_Z","Správa ciest Žilinského samosprávneho kraja","42054575","Slovenská republika","Žilina","01001","M. Rázusa 104","AG NÁRADIE - AGRODEAL, s.r.o.","18049401","Slovenská republika","Trnava","91700","Bulharská 37/2","Kúpna zmluva","Dielenský vozík s náradím","44512940-3 Sada náradia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Žilinský","Liptovský Mikuláš","Liptovský Mikuláš","Pod stráňami 4","10.3.2017 9:30:00","20.3.2017 9:30:00","","ks","2,0000","1340,000","20,000","1608,000","160,000","22.2.2017 11:08:00",
"Z20177622","Z20177622_Z","Slovenská poľnohospodárska univerzita v Nitre","00397482","Slovenská republika","Nitra","94976","Trieda Andreja Hlinku 2","AG NÁRADIE - AGRODEAL, s.r.o.","18049401","Slovenská republika","Trnava","91700","Bulharská 37/2","Kúpna zmluva","Vodoinštalačný a dielenský materiál","14811300-2 Brúsne kotúče;18900000-8 Brašnárske výrobky, sedlárske výrobky, vrecká a tašky;24951100-6 Mazacie oleje;34312500-2 Tesnenia;38410000-2 Meracie nástroje;39224000-8 Metly a kefy a iné predmety rôznych typov;39370000-6 Vodoinštalácie;42131260-6 Guľové/plavákové ventily;44164310-3 Rúry a príslušenstvo (spojky);44165100-5 Hadice;44192200-4 Klince;44330000-2 Tyče, prúty, drôty a profily používané v stavebníctve;44411000-4 Sanitárne výrobky;44512200-4 Kliešte;44512700-9 Pilníky a rašple;44512940-3 Sada náradia;44521110-2 Dverové zámky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Trieda A.Hlinku 2, 949 76 Nitra","6.3.2017 8:03:00","6.3.2017 13:00:00","","položka","96,0000","3649,170","20,000","4379,000","3133,000","23.2.2017 12:12:00",
"Z20177760","Z20177760_Z","Slovenské národné divadlo","00164763","Slovenská republika","Bratislava","81901","Pribinova 17","AG NÁRADIE - AGRODEAL, s.r.o.","18049401","Slovenská republika","Trnava","91700","Bulharská 37/2","Kúpna zmluva","Inštalatérske náradie","38341300-0 Nástroje na meranie elektrických veličín;44423200-3 Rebríky;44500000-5 Náradie, zámky, kľúče, pánty, upínadlá, reťaz a pružiny;44512800-0 Skrutkovače","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Pribinova 17, Bratislava","","","17.3.2017 14:00:00","položky","24,0000","1375,000","20,000","1650,000","0,000","23.2.2017 14:38:00",
"Z20172826","Z20172826_Z","Domov sociálnych služieb a zariadenie pre seniorov Rača","30804191","Slovenská republika","Bratislava","83106","Pri vinohradoch 267","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika","Trenčín","91101","Jilemnického 6","Rámcová dohoda","kancelárske potreby","22816300-6 Samolepiace poznámkové bločky;22830000-7 Zošity;22850000-3 Rýchloviazače a súvisiace príslušenstvo;30125100-2 Tonerové náplne;30192000-1 Kancelárske potreby;30197000-6 Drobné kancelárske vybavenie;30199000-0 Papiernický tovar a iné položky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Rača","Podbrezovská 28","","","","celok","1,0000","17333,330","20,000","20800,000","5400,000","1.2.2017 10:58:00",
"Z20173384","Z20173384_Z","Plemenárske služby SR, š.p.","36856096","Slovenská republika","Bratislava","85227","Starohájska č.29","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika","Trenčín","91101","Jilemnického 6","Kúpna zmluva","Kancelárske potreby ","30192000-1 Kancelárske potreby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava V","Bratislava - mestská časť Petržalka","Starohájska 29","6.2.2017 9:20:00","8.2.2017 9:20:00","","objednávka","1,0000","370,000","20,000","444,000","230,000","2.2.2017 10:24:01",
"Z20174079","Z20174079_Z","Mesto Partizánske","00310905","Slovenská republika","Partizánske","95801","Nám. SNP 212/4","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika","Trenčín","91101","Jilemnického 6","Kúpna zmluva","Kancelárske potreby","30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby;30192000-1 Kancelárske potreby;30197000-6 Drobné kancelárske vybavenie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Partizánske","Partizánske","NÁMESTIE SNP 212/4, MESTSKÝ ÚRAD","","","7.2.2017 13:00:00","KS/BALENIE","2826,0000","528,330","20,000","634,000","339,440","2.2.2017 13:54:00",
