"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z20221371","Z20221371_Z","Ministerstvo dopravy a výstavby Slovenskej republiky","30416094","Slovenská republika","Bratislava","81005","Námestie slobody č. 6","Hauerland spol. s r.o.","35777885","Slovenská republika","Bratislava","81104","Matúšova 56","Kúpna zmluva","Reflexné materiály s potlačou ","18930000-7 Vrecia a vaky;35113440-5 Reflexné vesty;37520000-9 Hračky;39294100-0 Informačné a propagačné výrobky;44424300-1 Reflexné pásky;60000000-8 Dopravné služby (bez prepravy odpadu);79810000-5 Tlačiarenské služby","Tovar;Služba","","Slovenská republika","","","","","2.3.2022 0:00:00","13.4.2022 0:00:00","","projekt","1,0000","16073,330","20,000","19288,000","4676,000","28.2.2022 13:24:00","",
"Z20221115","Z20221115_Z","Národné poľnohospodárske a potravinárske centrum","42337402","Slovenská republika","Lužianky","95141","Hlohovecká 2","RWA SLOVAKIA, spol. s r.o.","35744723","Slovenská republika","Bratislava","820 14","Pri trati 15","Kúpna zmluva","Hnojivá","24440000-0 Rôzne hnojivá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Piešťany","Piešťany","NPPC-VURV, Experimentálne pracovisko Borovce 60, 922 09 Borovce","7.3.2022 11:00:00","14.3.2022 15:00:00","","kg","525,0000","227,380","20,000","272,860","0,000","28.2.2022 13:37:59","",
"Z20221117","Z20221117_Z","Národné poľnohospodárske a potravinárske centrum","42337402","Slovenská republika","Lužianky","95141","Hlohovecká 2","RWA SLOVAKIA, spol. s r.o.","35744723","Slovenská republika","Bratislava","820 14","Pri trati 15","Kúpna zmluva","Hnojivá k projektu","24440000-0 Rôzne hnojivá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Trebišov","Trebišov","NPPC-VUA: Milhostov 237, 075 01 Trebišov; VURV:Výskumno-šľachtiteľská stanica Vígľaš-Pstruša, Pstruša 334, 962 12 Detva a Borovce 60, 922 09 Borovce  ","7.3.2022 11:00:00","14.3.2022 15:00:00","","počet položiek","9,0000","19611,000","20,000","23533,200","0,000","28.2.2022 13:38:00","",
"Z20221329","Z20221329_Z","Základná škola Abovská 36, Košice","31263160","Slovenská republika","Košice","04017","Abovská 36","INMEDIA, spol. s r.o.","36019208","Slovenská republika","Zvolen","96001","Námestie SNP 11","Rámcová dohoda","Mlieko, mliečne výrobky a vajcia","03142500-3 Vajcia;15500000-3 Mliečne výrobky;15511000-3 Mlieko;15512000-0 Smotana;15530000-2 Maslo;15542200-1 Mäkký syr;15544000-3 Tvrdý syr;15551300-8 Jogurt;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice IV","Košice - mestská časť Barca","Abovská 36","","","","celok","1,0000","","","23184,000","0,760","28.2.2022 13:38:00","",
"Z20221545","Z20221545_Z","Jadrová a vyraďovacia spoločnosť, a.s.","35946024","Slovenská republika","Jaslovské Bohunice","91930","Jaslovské Bohunice 360","m-work s.r.o.","53574737","Slovenská republika","Kamenica","08271","Kamenica 492","Kúpna zmluva","Elektromateriál do rozvodne","31681410-0 Elektromateriály;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Jaslovské Bohunice","pracovisko 919 31 Jaslovské Bohunice","3.3.2022 14:00:00","4.4.2022 14:00:00","","ks","6,0000","2511,000","20,000","3013,200","0,000","28.2.2022 14:37:59","",
"Z20221089","Z20221089_Z","Mesto Nitra","308307","Slovenská republika","Nitra","95006","Štefánikova trieda 60","Patrik Mažec","41267761","Slovenská republika","Podhorany","95146","Sokolníky 224","Zmluva o poskytovaní služieb","Výrub drevín .","60000000-8 Dopravné služby (bez prepravy odpadu);77211400-6 Orezávanie stromov","Služba","","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Štefánikova 60, 950 06 Nitra","3.3.2022 13:27:00","9.3.2022 13:27:00","","celý predmet zákazky","1,0000","3333,250","20,000","3999,900","118932,900","28.2.2022 14:44:00","",
"Z20221021","Z20221021_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","Martin Gall - MG COMP","41751477","Slovenská republika","Prešov","08001","Šmeralova 23","Kúpna zmluva","Stolový počítač","30210000-4 Stroje na spracovanie údajov (hardvér);30213300-8 Stolový počítač;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1, 010 26 Žilina, Rektorát","3.3.2022 8:00:00","14.3.2022 14:00:00","","ks","1,0000","613,000","20,000","735,600","137,000","28.2.2022 12:04:00","",
"Z20221061","Z20221061_Z","Ministerstvo pôdohospodárstva a rozvoja vidieka Slovenskej republiky ","00156621","Slovenská republika","Bratislava","81266","Dobrovičova 12","DANUBIASERVICE, a.s.","31397549","Slovenská republika","Bratislava","82104","Rožňavská 30","Kúpna zmluva","Nákup osobných motorových vozidiel ","34110000-1 Osobné automobily","Tovar","","Slovenská republika","","","","","4.3.2022 7:00:00","31.12.2022 7:00:00","","kus","5,0000","135083,330","20,000","162100,000","5840,000","28.2.2022 12:26:00","",
"Z20221350","Z20221350_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","WASCO - družstvo","48079707","Slovenská republika","Valaská","97646","Strojárenská 10","Kúpna zmluva","Pranie a chemické čistenie","60000000-8 Dopravné služby (bez prepravy odpadu);98310000-9 Pranie a chemické čistenie","Služba","","Slovenská republika","Žilinský","Martin","Martin","Jilemnického 6","2.3.2022 11:49:00","31.12.2022 11:49:00","","ks","17629,0000","11808,500","10,000","12989,350","0,000","28.2.2022 12:30:00","",
"Z20221056","Z20221056_Z","Ústredná vojenská nemocnica SNP Ružomberok-fakultná nemocnica","31936415","Slovenská republika","Ružomberok","03426","Gen. Miloša Vesela 21","KORAKO plus, s. r. o.","43959954","Slovenská republika","Partizánske","95804","Bielická 369","Rámcová dohoda","Jednorazové nesterilné rukavice latexové","18424300-0 Jednorazové rukavice;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Ružomberok","Ružomberok","Ulica pod Chočom 113, ","","","","balík","1,0000","47988,000","20,000","57585,600","31812,000","28.2.2022 12:34:00","",
"Z2022692","Z2022692_Z","Mestská časť Bratislava-Petržalka","00603201","Slovenská republika","Bratislava","85212","Kutlíkova 17","Marián Šupa","11906022","Slovenská republika","Veľké Kostoľany","92207","Hollého 164","Kúpna zmluva","Profesionálne traktorové kosačky so zberným košom, ktoré majú hydraulické vysýpanie koša do výšky","16311000-8 Kosačky trávnikov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava V","Bratislava - mestská časť Petržalka","Ondreja Štefanka 2","","","10.4.2022 23:59:00","kus","7,0000","108491,670","20,000","130190,000","12610,000","28.2.2022 12:50:01","",
"Z20221365","Z20221365_Z","Kancelária Národnej rady Slovenskej republiky","00151491","Slovenská republika","Bratislava - Staré Mesto","81280","Nám. Alexandra Dubčeka 1","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Príslušenstvo k PC","30211500-6 Centrálne riadiace jednotky (CPU) alebo procesory;30233132-5 Mechaniky pevného disku;30237230-0 Pamäte;30237410-6 Počítačová myš;30237460-1 Počítačové klávesnice;32342100-3 Slúchadlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Námestie Alexandra Dubčeka 1","","","11.3.2022 10:00:00","kus podľa technickej špecifikácie","34,0000","5665,830","20,000","6799,000","943,280","28.2.2022 13:20:00","",
"Z20221330","Z20221330_Z","Základná škola Abovská 36, Košice","31263160","Slovenská republika","Košice","04017","Abovská 36","INMEDIA, spol. s r.o.","36019208","Slovenská republika","Zvolen","96001","Námestie SNP 11","Rámcová dohoda","Základné potraviny","03211300-6 Ryža;15330000-0 Spracované ovocie a zelenina;15332200-6 Džemy a marmelády, ovocné želé; ovocné alebo orechové pyré a pasty/pretlaky;15411100-3 Rastlinné oleje;15612000-1 Obilná alebo rastlinná múka a príbuzné výrobky;15831000-2 Cukor;15870000-7 Koreniny a chuťové prísady;15890000-3 Rôzne potravinové výrobky a sušený tovar;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice IV","Košice - mestská časť Barca","Abovská 36","","","","celok","1,0000","","","50131,000","0,510","28.2.2022 11:38:01","",
"Z20221367","Z20221367_Z","Gymnázium, Komenského 2/1074, Partizánske","00160296","Slovenská republika","Partizánske","95801","Komenského 2/1074","eVector group SE","52649423","Slovenská republika","Bratislava","81101","Laurinská 3","Kúpna zmluva","Školský nábytok","39160000-1 Školský nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Partizánske","Partizánske","Komenského 2/1074","1.3.2022 8:00:00","25.3.2022 14:00:00","","ks","170,0000","10804,170","20,000","12965,000","5,000","28.2.2022 11:38:01","",
"Z20221347","Z20221347_Z","Národné poľnohospodárske a potravinárske centrum","42337402","Slovenská republika","Lužianky","95141","Hlohovecká 2","TEKRO Nitra, s.r.o.","36555436","Slovenská republika","Nitra","94901","Párovské Háje","Rámcová dohoda","Kŕmne zmesi pre ovce, bahnice, jahňatá a barany","15710000-8 Pripravené krmivo pre poľnohospodárske a iné zvieratá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Lužianky","NPPC-Výskumný ústav živočíšnej výroby/Účelové hospodárstvo, Hlohovecká 2, 951 41 Lužianky","","","","kg","13700,0000","5245,000","20,000","6294,000","0,000","28.2.2022 11:38:01","",
"Z20221360","Z20221360_Z","Mesto Trenčín","00312037","Slovenská republika","Trenčín","91164","Mierové námestie 2","AUTOCONT s.r.o.","36396222","Slovenská republika","Bratislava","85101","Krasovského 14","Kúpna zmluva","dodanie výpočtovej techniky, komunikačnej techniky  a súvisiaceho príslušenstva ","30213100-6 Prenosné počítače;30213300-8 Stolový počítač;30234000-8 Pamäťové médiá;30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim;32420000-3 Sieťové zariadenia;32422000-7 Sieťové komponenty;48219300-9 Softvérový balík pre administratívu;51600000-8 Inštalácia počítačov a kancelárskeho vybavenia;60000000-8 Dopravné služby (bez prepravy odpadu);72268000-1 Dodávky softvéru","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Mesto Trenčín , Mierové nám1/2,911 64 Trenčín","3.3.2022 14:00:00","16.3.2022 14:00:00","","celok v zmysle vyššie uvedených požiadaviek","1,0000","22291,670","20,000","26750,000","217,640","28.2.2022 11:38:01","",
"Z20221392","Z20221392_Z","Generálne riaditeľstvo Zboru väzenskej a justičnej stráže","00212008","Slovenská republika","Bratislava","82108","Šagátova 1","ERIK JV s.r.o.","35735473","Slovenská republika","Bratislava - mestská časť Petržalka","85101","Handlovská 2438/19","Kúpna zmluva","Tréningový značkovací náboj 9 mm MMR ","35200000-6 Policajný výstroj;35312000-4 Plynové pištole;35331000-3 Strelivo do strelných zbraní a vojnové prostriedky;35331100-4 Projektily;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Hlohovec","Leopoldov","Gucmanova 19/670","8.3.2022 8:00:00","31.8.2022 14:00:00","","ks","64000,0000","58880,000","20,000","70656,000","0,000","28.2.2022 11:38:01","",
"Z20221372","Z20221372_Z","Vojenský úrad sociálneho zabezpečenia Bratislava","00802603","Slovenská republika","Bratislava","81274","Špitálska 22","Ing. Mgr. Denisa Fučíková - Majster Papier","37218379","Slovenská republika","Bratislava 5","85101","Wolkrova 1135/5, P.O.BOX 212","Kúpna zmluva","Hygienické potreby","33000000-0 Zdravotnícke vybavenie, farmaceutický materiál a výrobky osobnej starostlivosti;33700000-7 Predmety osobnej starostlivosti;33741000-6 Výrobky na starostlivosť o ruky;33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky;33770000-8 Papierové hygienické výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Špitálska 22","","","7.3.2022 10:55:00","kus","1219,0000","865,830","20,000","1039,000","329,000","28.2.2022 11:40:00","",
"Z20221368","Z20221368_Z","Pôdohospodárska platobná agentúra","30794323","Slovenská republika","Bratislava","81526","Hraničná 12","Ing. Mgr. Denisa Fučíková - Majster Papier","37218379","Slovenská republika","Bratislava 5","85101","Wolkrova 1135/5, P.O.BOX 212","Rámcová dohoda","Čistiace a hygienické potreby","24455000-8 Dezinfekčné prostriedky;39224000-8 Metly a kefy a iné predmety rôznych typov;39800000-0 Čistiace a leštiace výrobky;39830000-9 Čistiace výrobky;39831200-8 Saponáty;39831210-1 Saponáty na umývanie riadu;39831300-9 Čistiace prostriedky na podlahu;39831600-2 Čistiace prostriedky na toalety;39832000-3 Čistiace prostriedky na riad;39832100-4 Čistiaci prášok na riad","Tovar","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","","","","","celok","1,0000","8289,000","20,000","9946,800","3710,390","28.2.2022 11:18:00","",
"Z20221502","Z20221502_Z","Obec Družstevná pri Hornáde","00324116","Slovenská republika","Družstevná pri Hornáde","04431","Hlavná 38","FEREX, s.r.o.","17682258","Slovenská republika","Nitra","94901","Vodná 23","Kúpna zmluva","Nádoba na odpad 120 l plast - čierna, plastový kôš","34928480-6 Kontajnery a nádoby na odpad a odpadky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Košický","Košice - okolie","Družstevná pri Hornáde","Hlavná 38","4.3.2022 10:56:00","11.3.2022 10:57:00","","ks","50,0000","893,330","20,000","1072,000","27,800","28.2.2022 11:38:00","",
"Z20221109","Z20221109_Z","Univerzita Pavla Jozefa Šafárika v Košiciach","00397768","Slovenská republika","Košice","04180","Šrobárova 2","Hermes LabSystems, s.r.o.","35693487","Slovenská republika","Bratislava","831 06","Púchovská 12","Kúpna zmluva","NMR kyvety","33140000-3 Zdravotnícky spotrebný materiál;33790000-4 Laboratórny, zdravotnícky alebo farmaceutický sklenený tovar;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Moyzesova 11","2.3.2022 12:00:00","11.3.2022 12:00:00","","kpl","1,0000","537,000","20,000","644,400","0,000","28.2.2022 11:38:00","",
"Z20221054","Z20221054_Z","Ministerstvo spravodlivosti Slovenskej republiky","00166073","Slovenská republika","Bratislava","81311","Račianska ulica 71","PosAm, spol. s r.o.","31365078","Slovenská republika","Bratislava","82109","Bajkalská 28","Kúpna zmluva","Predĺženie platnosti licencií Nexthink","48517000-5 Softvérový balík pre informačné technológie","Tovar","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Račianska 71","9.3.2022 0:00:00","9.3.2023 0:00:00","","celok","1,0000","97350,000","20,000","116820,000","0,000","28.2.2022 11:38:00","",
"Z20221093","Z20221093_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","TRACO Computers s.r.o.","31421652","Slovenská republika","Piešťany","92101","Kukučínova 3","Kúpna zmluva","Tablet s príslušenstvom","30213000-5 Osobné počítače;30213200-7 Tabletový počítač;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1, 010 26 Žilina, Fakulta elektrotechniky a informačných technológií, KTEBI","3.3.2022 8:00:00","17.3.2022 14:00:00","","celok","1,0000","380,000","20,000","456,000","30,000","28.2.2022 11:38:00","",
"Z20221300","Z20221300_Z","""LIPKA"" Zariadenie sociálnych služieb Lipová","00587052","Slovenská republika","Lipová","94102","Lipová č.474","Jozef Oremus PEKÁREŇ BÁNOV","14424240","Slovenská republika","Bánov","94101","Štúrova 42","Rámcová dohoda","Čerstvý chlieb, pečivo a pekárske výrobky ","15612500-6 Pekárske výrobky;15811100-7 Chlieb;15811200-8 Rožky;15812100-4 Pečivo;15813000-0 Raňajkové pečivo;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nové Zámky","Lipová","474","","","","zakázka","1,0000","","","16464,460","0,000","28.2.2022 11:38:00","",
"Z20221265","Z20221265_Z","Centrum pre deti a rodiny Spišská Belá","17081343","Slovenská republika","Spišská Belá","05901","Továrenská 19/5","AUTO KOIŠ spol. s r.o.","36332739","Slovenská republika","Bánovce nad Bebravou","95701","Trenčianska cesta 1335/62","Kúpna zmluva","Nové osobné 8 miestne motorové vozidlo","34100000-8 Motorové vozidlá;34110000-1 Osobné automobily","Tovar","","Slovenská republika","Prešovský","Kežmarok","Spišská Belá","Továrenská 19/5","3.3.2022 11:00:00","23.9.2022 12:00:00","","ks","1,0000","24750,000","20,000","29700,000","0,000","28.2.2022 10:48:00","",
"Z20221319","Z20221319_Z","Ekonomická univerzita v Bratislave","00399957","Slovenská republika","Bratislava - mestská časť Petržalka","85235","Dolnozemská cesta 1","LASER servis, spol. s.r.o. ","35755989","Slovenská republika","Šenkvice","90081","Lipová 3","Kúpna zmluva","Kopírovací stroj  ","30121100-4 Fotokopírovacie stroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava V","Bratislava - mestská časť Petržalka","Dolnozemská cesta č.1","","","29.4.2022 10:09:00","kpl","1,0000","2916,000","20,000","3499,200","189,000","28.2.2022 10:50:00","",
"Z20221035","Z20221035_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","Martin Gall - MG COMP","41751477","Slovenská republika","Prešov","08001","Šmeralova 23","Kúpna zmluva","Prenosný počítač - notebook","30213000-5 Osobné počítače;30213100-6 Prenosné počítače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Žilinská univerzita v Žiline, Univerzitná 8215/1, 010 26 Žilina, Strojnícka fakulta, Katedra technologického inžinierstva","3.3.2022 8:00:00","31.3.2022 11:00:00","","ks (podľa technickej špecifikácie)","1,0000","684,000","20,000","820,800","37,240","28.2.2022 10:52:00","",
"Z20221299","Z20221299_Z","Ústredná vojenská nemocnica SNP Ružomberok-fakultná nemocnica","31936415","Slovenská republika","Ružomberok","03426","Gen. Miloša Vesela 21","JAMEL FASHION s.r.o.","36390356","Slovenská republika","Námestovo","02901","Kliňanská cesta 1222","Rámcová dohoda","Respirátor typ FFP2 bez výdychového ventilu","35113400-3 Ochranné a bezpečnostné odevy","Tovar;Služba","","Slovenská republika","Žilinský","Ružomberok","Ružomberok","Ul. gen. M. Vesela 21, 034 26 Ružomberok","","","","kus","220000,0000","14300,000","20,000","17160,000","17370,000","28.2.2022 10:52:00","",
