"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z201627834","Z201627834_Z","Domov sociálnych služieb a zariadenie pre seniorov Rača","30804191","Slovenská republika","Bratislava","83106","Pri vinohradoch 267","REMPO UNIVERS EU, s.r.o. ","47619511","Slovenská republika","Košice","04011","Trieda SNP 90/341","Kúpna zmluva","Pracovné nohavice","18110000-3 Pracovné odevy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Rača","Podbrezovská 28","12.10.2016 9:25:00","","","ks","52,0000","412,000","20,000","494,400","405,600","4.10.2016 10:04:00",
"Z201627839","Z201627839_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","AnMaŠi s. r. o.","45595160","Slovenská republika","Žaškov","02721","Lackovská 520","Zmluva o dielo","Brúsenie pílových kotúčov a fréz","50531000-6 Opravy a údržba neelektrických strojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Žilinský","Martin","Martin","Československej armády č.3","7.10.2016 9:42:00","25.10.2016 9:42:00","","ks","15,0000","350,000","20,000","420,000","79,990","4.10.2016 9:43:00",
"Z201627841","Z201627841_Z","Domov sociálnych služieb a zariadenie pre seniorov Rača","30804191","Slovenská republika","Bratislava","83106","Pri vinohradoch 267","Ľubica Podolcová ĽUBICA","22649778","Slovenská republika","Bratislava-Nové Mesto","83104","Vajnorská 131/A","Kúpna zmluva","Ochranná pracovná obuv","18830000-6 Ochranná obuv;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Rača","Podbrezovská 28","12.10.2016 9:34:00","","","pár","90,0000","1235,000","20,000","1482,000","0,000","4.10.2016 10:12:00",
"Z201627863","Z201627863_Z","Univerzitná nemocnica L. Pasteura Košice","00606707","Slovenská republika","Košice","04190","Rastislavova 43","Limas s.r.o.","48294454","Slovenská republika","Krupina ","96301","Obchodná ul. 1667","Kúpna zmluva","Hovädzie mäso","15111100-0 Hovädzie mäso;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Košický","Košice IV","Košice - mestská časť Juh","Rastislavova 43","14.10.2016 5:00:00","25.10.2016 5:00:00","","ks","1,0000","92799,990","10,000","102079,990","16137,910","4.10.2016 14:06:00",
"Z201627869","Z201627869_Z","Horská záchranná služba","37879693","Slovenská republika","Vysoké Tatry","06201","Horný Smokovec 52","MicroStep-MIS, spol. s r.o.","35791489","Slovenská republika","Bratislava","84104","Čavojského 1","Rámcová dohoda","Servis automatických meteorologických staníc","38127000-1 Meteorologické stanice;38128000-8 Príslušenstvo meteorologických prístrojov;50000000-5 Opravárske a údržbárske služby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","1. Opravy a údržba","Slovenská republika","Prešovský","Poprad","Vysoké Tatry","Horný Smokovec 52","","","","hod","100,0000","4166,670","20,000","5000,010","0,000","6.10.2016 11:33:59",
"Z201627879","Z201627879_Z","Univerzitná nemocnica L. Pasteura Košice","00606707","Slovenská republika","Košice","04190","Rastislavova 43","CIMBAĽÁK s.r.o.","36473219","Slovenská republika","Bardejov","08501","Duklianska 17A/3579","Kúpna zmluva","Bravčové mäso","15113000-3 Bravčové mäso;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Košický","Košice IV","Košice - mestská časť Juh","Rastislavova 43","14.10.2016 5:00:00","25.10.2016 5:00:00","","ks","1,0000","91550,000","10,000","100705,000","13539,240","5.10.2016 13:32:00",
"Z201627829","Z201627829_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","PERGAMON spol. s r.o.","31327681","Slovenská republika","Bratislava","83104","Chemická 1","Kúpna zmluva","skener A4","30216110-0 Skenery na používanie s počítačom;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Hospodárska správa, Za kasárňou 3, 832 47 Bratislava","12.10.2016 8:00:00","11.11.2016 13:00:00","","spolu ks","15,0000","880,010","20,000","1056,010","138,990","3.10.2016 12:53:59",
"Z201627828","Z201627828_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","LASER servis, spol. s.r.o. ","35755989","Slovenská republika","Šenkvice","90081","Lipová 3","Kúpna zmluva","Farebné laserové multifukčné zariadenie s funkciami kopírky – skenera – tlačiarne pre tlač","30232110-8 Laserové tlačiarne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Hospodárska správa, Za kasárňou 3, 832 47 Bratislava","12.10.2016 8:00:00","11.11.2016 13:00:00","","spolu ks","48,0000","7957,920","20,000","9549,500","","3.10.2016 12:37:59",
"Z201627825","Z201627825_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","LASER servis, spol. s.r.o. ","35755989","Slovenská republika","Šenkvice","90081","Lipová 3","Kúpna zmluva","Tlačiareň čiernobiela A4","30232110-8 Laserové tlačiarne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Hospodárska správa, Za kasárňou 3, 832 47 Bratislava","12.10.2016 8:00:00","11.11.2016 13:00:00","","spolu ks","61,0000","4196,190","20,000","5035,430","","3.10.2016 12:24:00",
"Z201627823","Z201627823_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","LASER servis, spol. s.r.o. ","35755989","Slovenská republika","Šenkvice","90081","Lipová 3","Kúpna zmluva","Tlačiareň farebná A4","30232110-8 Laserové tlačiarne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Hospodárska správa, Za kasárňou 3, 832 47 Bratislava","12.10.2016 8:00:00","11.11.2016 13:00:00","","spolu ks","43,0000","3903,970","20,000","4684,770","10798,830","3.10.2016 12:07:59",
"Z201627821","Z201627821_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","PERGAMON spol. s r.o.","31327681","Slovenská republika","Bratislava","83104","Chemická 1","Kúpna zmluva","Tlačiareň, laserová A3","30232110-8 Laserové tlačiarne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Hospodárska správa, Za kasárňou 3, 832 47 Bratislava","12.10.2016 8:00:00","11.11.2016 13:00:00","","spolu ks","25,0000","17125,030","20,000","20550,040","10259,960","3.10.2016 11:53:59",
"Z201627818","Z201627818_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","PC SEMA, s.r.o.","36426041","Slovenská republika","Žilina","01001","Bôrická cesta 103","Kúpna zmluva","Tlačiareň, laserová A3","30232110-8 Laserové tlačiarne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Hospodárska správa, Za kasárňou 3, 832 47 Bratislava","12.10.2016 8:00:00","11.11.2016 13:00:00","","spolu ks","25,0000","14980,000","20,000","17976,000","9684,000","3.10.2016 11:38:00",
"Z201627912","Z201627912_Z","Domov sociálnych služieb a zariadenie pre seniorov Rača","30804191","Slovenská republika","Bratislava","83106","Pri vinohradoch 267","Berndorf Sandrik s.r.o.","36639893","Slovenská republika","Žarnovica","96681","Bystrická 1571","Kúpna zmluva","Vybavenie do kuchyne","39221000-7 Kuchynské vybavenie;39221100-8 Kuchynské potreby;39221120-4 Šálky a poháre;39221210-2 Taniere;39240000-6 Príbor;39310000-8 Zariadenia hromadného stravovania;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Rača","Podbrezovská 28","12.10.2016 12:50:00","","","ks","468,0000","658,330","20,000","790,000","710,000","4.10.2016 13:48:00",
"Z201628243","Z201628243_Z","Regionálna správa a údržba ciest Nitra a.s.","35960736","Slovenská republika","Nitra","94965","Štúrova 147","Solivary Trade, s. r. o. ","44417403","Slovenská republika","Prešov","08001","Jilemnického 1","Kúpna zmluva","Priemyselná soľ do miešacích centier ( soľankové hospodárstvo )  – vrecovaná","34927100-2 Soľ na posyp ciest;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","27. Ostatné služby","Slovenská republika","Nitriansky","Nitra","Nitra","Nitra - Štúrova č. 147","1.12.2016 7:00:00","15.3.2017 15:00:00","","Tona","40,0000","3160,000","","","0,000","4.10.2016 9:38:00",
"Z201628281","Z201628281_Z","Gréckokatolícka charita Prešov","35514388","Slovenská republika","Prešov","08001","Hlavná 2","UNICAR, s.r.o.","36409022","Slovenská republika","Liptovský Mikuláš","03101","ul. 1. Mája č 68/1848","Kúpna zmluva","7-miestne motorové vozidlo na prepravu osôb a materiálu so zníženou produkciou emisií","34100000-8 Motorové vozidlá;34110000-1 Osobné automobily;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Prešov","Prešov","Hlavná 2","26.10.2016 8:24:00","27.10.2016 8:25:00","","kus","1,0000","14583,000","20,000","17499,600","0,000","4.10.2016 9:02:00",
"Z201628280","Z201628280_Z","Slovenská poľnohospodárska univerzita v Nitre","00397482","Slovenská republika","Nitra","94976","Trieda Andreja Hlinku 2","CENTRALCHEM, s.r.o. ","31625444","Slovenská republika","Banská Bystrica","97401","Cementárenská cesta 16","Kúpna zmluva","Chemikálie pre stanovenie oxidačnej stability  ","24327000-2 Rôzne organické chemikálie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Tr. A. Hlinku 2","12.10.2016 8:30:00","19.10.2016 8:30:00","","balenie","2,0000","85,500","20,000","102,600","0,000","3.10.2016 9:07:59",
"Z201628290","Z201628290_Z","Okresný súd Trnava","165719","Slovenská republika","Trnava","91783","Hlavná 49","H a S Nitra, spol. s r. o.","36537136","Slovenská republika","Nitra","94905","Široká 21","Kúpna zmluva","Originál tonery","30125100-2 Tonerové náplne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trnavský","Trnava","Trnava","Hlavná 49","13.10.2016 8:37:00","13.10.2016 8:38:00","","ks","4,0000","219,580","20,000","263,500","6,930","4.10.2016 9:12:00",
"Z201628257","Z201628257_Z","Správa ciest Žilinského samosprávneho kraja","42054575","Slovenská republika","Žilina","01001","M. Rázusa 104","AutoSave, s.r.o.","36451614","Slovenská republika","Prešov","08001","Budovateľská 75/A","Kúpna zmluva","Nákup akumulátorov s dopravou","31400000-0 Akumulátory, galvanické články a batérie;31431000-6 Olovené akumulátory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Žilinský","Dolný Kubín","Dolný Kubín","Kubínska 8","10.10.2016 8:00:00","20.10.2016 12:00:00","","súbor","1,0000","1050,000","","","2150,000","3.10.2016 9:42:00",
"Z201628369","Z201628369_Z","Obec Nedožery-Brezany","00318302","Slovenská republika","Nedožery-Brezany","97212","Družstevná 367/1","Energy Europe, SE","47542667","Slovenská republika","Bratislava","85101","Kopčianska 10","Kúpna zmluva","Dodávka elektrickej energie","09310000-5 Elektrická energia;65300000-6 Rozvod elektriny a súvisiace služby","Tovar;Služba","27. Ostatné služby","Slovenská republika","Trenčiansky","Prievidza","Nedožery - Brezany","Družstevná 1","1.1.2017 0:00:00","1.1.2019 0:00:00","","MWh","250,0000","","","54900,000","0,000","3.10.2016 10:38:00",
"Z201628363","Z201628363_Z","Základná škola Tomášikova 31, Košice","35540613","Slovenská republika","Košice","04001","Tomášikova 31","Daffer spol. s r. o.","36320439","Slovenská republika","Prievidza","97101","Včelárska 1","Kúpna zmluva","Vybavenie telocvične","37420000-8 Výbava do telocvične;39160000-1 Školský nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Tomášikova 31","10.10.2016 9:57:00","20.10.2016 9:57:00","","celok","1,0000","2995,830","20,000","3595,000","694,100","3.10.2016 10:36:00",
"Z201628384","Z201628384_Z","Štátny komorný orchester Žilina","00228672","Slovenská republika","Žilina","01128","Dolný Val 47","NOVÝ TOPCAR, s.r.o.","36371653","Slovenská republika","Žilina","01009","Bytčická cesta 88","Kúpna zmluva","Nové osobné motorové vozidlo KIA Optima 1,7 CRDi Platinum alebo ekvivalent","34110000-1 Osobné automobily;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Žilinský","Žilina","Žilina","Dolný Val 47","10.10.2016 10:19:00","31.10.2016 10:19:00","","ks","1,0000","24149,990","20,000","28979,990","20,000","5.10.2016 14:38:00",
"Z201628405","Z201628405_Z","Všeobecná nemocnica s poliklinikou, n.o.","31908977","Slovenská republika","Veľký Krtíš","99001","Nemocničná 1","CHIROSAN, s.r.o. ","36239739","Slovenská republika","Vrbové","92203","Sadová 2","Kúpna zmluva","Špeciálne sanitné vozidlá","34100000-8 Motorové vozidlá;34110000-1 Osobné automobily;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Banskobystrický","Veľký Krtíš","Veľký Krtíš","Nemocničná 1","14.10.2016 11:02:00","5.1.2017 11:02:00","","ks","2,0000","62690,000","20,000","75228,000","1448,320","10.10.2016 11:40:00",
"Z201628410","Z201628410_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","MK TECH TRADE, s.r.o.","46911901","Slovenská republika","Oščadnica","02301","Oščadnica 1338 ","Kúpna zmluva","Taktická LED batéria 2000lm","31521000-4 Lampy;31521300-7 Prenosné elektrické lampy;31521310-0 Výstražné lampy;31521320-3 Vreckové lampáše;31521330-6 Nabíjateľné prenosné elektrické lampy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Železničná 3","24.10.2016 11:06:00","11.11.2016 11:07:00","","podľa technickej špecifikácie predmetu zákazky","1,0000","2950,000","20,000","3540,000","0,000","3.10.2016 10:48:00",
"Z201628449","Z201628449_Z","Slovenské národné múzeum","00164721","Slovenská republika","Bratislava","81006","Vajanského nábrežie 2","Lucia Hucíková - ŠKOLÁĆIK MAJO","47880775","Slovenská republika","Brezovica","02801","Pekárenská 277","Kúpna zmluva","Kancelársky nábytok","39130000-2 Kancelársky nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Levoča","Levoča","Námestie Majstra Pavla č. 40","14.11.2016 8:00:00","30.11.2016 12:00:00","","celok","1,0000","1137,500","20,000","1365,000","862,500","5.10.2016 9:38:00",
"Z201628465","Z201628465_Z","Národný ústav srdcových a cievnych chorôb, a.s.","35971126","Slovenská republika","Bratislava","83348","Pod Krásnou hôrkou 1","B.Braun Medical s.r.o.","31350780","Slovenská republika","Bratislava","83103","Hlučínska 3","Rámcová dohoda","hydroxyetylškrob","33621400-3 Krvné náhrady a prečisťovacie roztoky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","3. Služby osobnej a nákladnej leteckej dopravy okrem prepravy poštových zásielok ","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Pod Krásnou hôrkou 1","","","","plast. vak 500ml","1400,0000","8325,000","10,000","9157,500","285,000","3.10.2016 13:36:00",
