"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z201823363","Z201823363_Z","Mesto Trebišov","00331996","Slovenská republika","Trebišov","07525","M. R. Štefánika 862/204","CESTY KOŠICE s.r.o.","46897992","Slovenská republika","Košice","04001","Mlynská 28","Zmluva o dielo","Oprava miestnych komunikácií - 2018","45233142-6 Práce na oprave ciest;45233220-7 Práce vrchnej stavby ciest;45233223-8 Obnova povrchu vozoviek;45233253-7 Práce vrchnej stavby chodníkov;60000000-8 Dopravné služby (bez prepravy odpadu)","Stavebná práca;Služba","","Slovenská republika","Košický","Trebišov","Trebišov","18 lokalít v intraviláne mesta Trebišov a mestskej časti - Milhostov","4.6.2018 8:00:00","31.7.2018 15:00:00","","dielo","1,0000","138478,980","20,000","166174,770","82,220","1.6.2018 10:01:59",
"Z201823389","Z201823389_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","ORS service s.r.o","48025950","Slovenská republika","Piešťany ","92101","E.F.Scherera 4800/28","Zmluva o poskytovaní služieb","Kontrola a čistenie komínov a dymovodov - západ","98112000-1 Služby poskytované profesijnými organizáciami","Služba","","Slovenská republika","","","","","11.6.2018 7:00:00","1.10.2018 15:00:00","","celok","1,0000","5700,000","20,000","6840,000","59,990","1.6.2018 9:03:00",
"Z201823394","Z201823394_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","ORS service s.r.o","48025950","Slovenská republika","Piešťany ","92101","E.F.Scherera 4800/28","Zmluva o poskytovaní služieb","Kontrola a čistenie komínov a dymovodov - stred","98112000-1 Služby poskytované profesijnými organizáciami","Služba","","Slovenská republika","","","","","11.6.2018 7:00:00","1.10.2018 15:00:00","","celok","1,0000","2699,990","20,000","3239,990","0,000","1.6.2018 9:32:59",
"Z201823397","Z201823397_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","ORS service s.r.o","48025950","Slovenská republika","Piešťany ","92101","E.F.Scherera 4800/28","Zmluva o poskytovaní služieb","Kontrola a čistenie komínov a dymovodov - východ","98112000-1 Služby poskytované profesijnými organizáciami","Služba","","Slovenská republika","","","","","11.6.2018 7:00:00","1.10.2018 15:00:00","","celok","1,0000","4349,900","20,000","5219,880","0,000","1.6.2018 10:03:03",
"Z201823400","Z201823400_Z","Štátny inštitút odborného vzdelávania","17314852","Slovenská republika","Bratislava","83763","Bellova 54/A","KriMus spol. s r.o.","31351166","Slovenská republika","Bratislava","821 07","Žitavská 5","Kúpna zmluva","Základné cylindrické vložky","44520000-1 Zámky, kľúče a pánty;44521110-2 Dverové zámky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Bellova 54/A","8.6.2018 13:00:00","15.6.2018 13:00:00","","ks","5,0000","115,000","20,000","138,000","1,200","1.6.2018 13:38:00",
"Z201823463","Z201823463_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","LASER servis, spol. s.r.o. ","35755989","Slovenská republika","Šenkvice","90081","Lipová 3","Kúpna zmluva","Kompatibilné tonery do laserových tlačiarní","30125100-2 Tonerové náplne;60000000-8 Dopravné služby (bez prepravy odpadu);60130000-8 Služby osobnej cestnej dopravy na osobitné účely","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Vojenský útvar 6335, Vranovská 68, 080 01 Prešov","18.6.2018 8:00:00","22.6.2018 8:00:00","","ks","1,0000","328,330","20,000","394,000","452,310","6.6.2018 8:53:59",
"Z201823499","Z201823499_Z","Špecializovaný liečebný ústav Marína, štátny podnik","00165476","Slovenská republika","Kováčová","96237","Sládkovičova 311/3","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Chladnička","39711110-3 Chladničky s mrazničkou;39711130-9 Chladničky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Zvolen","Kováčová","Sládkovičova 311/3","14.6.2018 11:01:00","15.6.2018 11:02:00","","ks","23,0000","2475,000","20,000","2970,000","529,920","1.6.2018 11:58:00",
"Z201823510","Z201823510_Z","Špecializovaný liečebný ústav Marína, štátny podnik","00165476","Slovenská republika","Kováčová","96237","Sládkovičova 311/3","GIEGO s.r.o.","51055724","Slovenská republika","Tvrdošín","02744","Vojtaššákova 846","Kúpna zmluva","Chladnička","39711110-3 Chladničky s mrazničkou;39711130-9 Chladničky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Zvolen","Kováčová","Sládkovičova 311/3","14.6.2018 11:28:00","15.6.2018 11:28:00","","ks","6,0000","490,750","20,000","588,900","71,100","1.6.2018 14:08:00",
"Z201823530","Z201823530_Z","Základná škola s materskou školou Lokca 71","37813099","Slovenská republika","Lokca","02951","71","Anna Koleštíková UKO","33238022","Slovenská republika","Tvrdošín","02744","Hríbiky 176","Kúpna zmluva","Uhlie čierne ekohrášok  alebo ekvivalent","09111210-5 Čierne uhlie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Námestovo","Lokca","Školská 71/3","3.9.2018 13:51:00","31.12.2018 13:51:00","","tona","40,0000","6749,990","20,000","8099,990","99,610","11.6.2018 15:10:00",
"Z201823559","Z201823559_Z","LESY Slovenskej republiky, štátny podnik","36038351","Slovenská republika","Banská Bystrica","97566","Námestie SNP 8","NICHOLTRACKT, s.r.o. ","31583466","Slovenská republika","Lučenec","98401","Fiľakovská 24 ","Kúpna zmluva","Pneumatiky letné na osobné motorové vozidlo ","34351100-3 Pneumatiky pre motorové vozidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Sobrance","Sobrance","Kúpeľská 69","4.6.2018 9:00:00","8.6.2018 14:00:00","","ks","4,0000","159,000","20,000","190,800","61,000","1.6.2018 9:44:00",
"Z201823568","Z201823568_Z","Bardejovský podnik služieb, BAPOS m.p. Bardejov","00619621","Slovenská republika","Bardejov","08501","Štefánikova 786","TOPLIGHT, s.r.o.","36588831","Slovenská republika","Košice","04011","Rozvojová 2","Kúpna zmluva","Výbojky pre svietidlá verejného osvetlenia","31514000-2 Výbojky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Bardejov","Bardejov","Štefánikova 786","12.6.2018 8:32:00","14.6.2018 8:33:00","","kus","36,0000","269,000","","269,000","11,000","1.6.2018 9:09:59",
"Z201823567","Z201823567_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Slovenská legálna metrológia, n.o.","37954521","Slovenská republika","Banská Bystrica","97401","Hviezdoslavova 31","Zmluva o poskytovaní služieb","Overenie meracích zariadení odpadových vôd","50433000-9 Kalibrovanie;60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","Slovenská republika","","","","","18.6.2018 7:00:00","29.10.2018 15:00:00","","celok","1,0000","11496,660","20,000","13795,990","0,000","5.6.2018 9:33:04",
"Z201823570","Z201823570_Z","SLOVENSKÝ VODOHOSPODÁRSKY PODNIK, štátny podnik, Odštepný závod Banská Bystrica","36022047 03","Slovenská republika","Banská Bystrica","97498","Partizánska cesta 69","BANCHEM, s.r.o.","36227901","Slovenská republika","Dunajská Streda","92901","Rybný trh 332/9","Rámcová dohoda","Dezinfekčné, čistiace a hygienické prostriedky","24455000-8 Dezinfekčné prostriedky;33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky;33764000-3 Papierové servítky;39224200-0 Kefy;39224300-1 Metly a kefy a iné výrobky na upratovanie domácností;39224320-7 Špongie;39800000-0 Čistiace a leštiace výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","","","","","","","","ako celok","1,0000","10343,000","20,000","12411,600","0,000","1.6.2018 12:38:00",
"Z201823584","Z201823584_Z","Stredná odborná škola, Športová 675, Stará Turá","00893188","Slovenská republika"," Stará Turá","91601","Športová 675","Roman Laco - ROADA","33191921","Slovenská republika","Neporadza","91326","Bošianska Neporadza 329","Kúpna zmluva","Čistiace  prostriedky-čistiace výrobky","33741100-7 Čistiace prostriedky na ruky;33761000-2 Toaletný papier;39800000-0 Čistiace a leštiace výrobky;39830000-9 Čistiace výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Nové Mesto nad Váhom","Stará Turá","Športová 675","11.6.2018 9:06:00","30.4.2019 9:06:00","","súbor","1,0000","1825,000","20,000","2190,000","310,000","5.6.2018 9:50:00",
"Z201823581","Z201823581_Z","Vlastivedné múzeum v Považskej Bystrici","34059041","Slovenská republika","Považská Bystrica","01701","Ulica slovenských partizánov 1132/52","Gelezis, s.r.o.","47623322","Slovenská republika","Šamorín","93101","Bratislavská 1184","Kúpna zmluva","Rekonštrukcia osvetlenia vo výstavnej miestnosti","31524100-6 Príslušenstvo k stropným svietidlám;31524120-2 Stropné svetlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Považská Bystrica","Považská Bystrica","Ulica slovenských partizánov 1132/52","11.6.2018 8:56:00","31.7.2018 8:56:00","","ks","130,0000","3331,780","0,000","3331,780","0,010","4.6.2018 9:35:59",
"Z201823585","Z201823585_Z","Centrum sociálnych služieb - Chmelinec","17066913","Slovenská republika","Púchov","02001","Hoštinská č. 1620","KASON, s.r.o.","51662787","Slovenská republika","Nitra","94905","Dvorčianska 815    ","Kúpna zmluva","Osobný počítač- notebook","30213000-5 Osobné počítače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Púchov","Púchov","Hoštinská 1620","","","11.6.2018 13:00:00","ks","1,0000","388,880","0,000","388,880","10,720","4.6.2018 9:47:59",
"Z201823590","Z201823590_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","hukoflek group, s. r. o.","46459782","Slovenská republika","Handlová","97251","Okružná 9","Zmluva o poskytovaní služieb","Opravy a tlakové skúšky hasiacich prístrojov","50514000-1 Opravy a údržba kovových nádob;60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Za Kasárňou 3","4.6.2018 7:00:00","15.6.2018 13:00:00","","ks","62,0000","599,080","20,000","718,900","204,020","1.6.2018 12:38:00",
"Z201823574","Z201823574_Z","Univerzita Mateja Bela v Banskej Bystrici","30232295","Slovenská republika","Banská Bystrica","97401","Národná 12","GIEGO s.r.o.","51055724","Slovenská republika","Tvrdošín","02744","Vojtaššákova 846","Kúpna zmluva","Notebook ","30213100-6 Prenosné počítače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Tajovského 40","7.6.2018 8:39:00","13.6.2018 8:40:00","","ks","1,0000","764,170","20,000","917,000","38,200","4.6.2018 10:01:59",
"Z201823597","Z201823597_Z","Univerzita Mateja Bela v Banskej Bystrici","30232295","Slovenská republika","Banská Bystrica","97401","Národná 12","GIEGO s.r.o.","51055724","Slovenská republika","Tvrdošín","02744","Vojtaššákova 846","Kúpna zmluva","Počítačové komponenty","30200000-1 Počítačové zariadenia a spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Tajovského 40","7.6.2018 9:16:00","13.6.2018 9:16:00","","ks","1,0000","229,170","20,000","275,000","12,350","4.6.2018 10:15:59",
"Z201823598","Z201823598_Z","Univerzita Mateja Bela v Banskej Bystrici","30232295","Slovenská republika","Banská Bystrica","97401","Národná 12","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Monitor","30231000-7 Počítačové monitory a konzoly;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Tajovského 40","7.6.2018 9:21:00","13.6.2018 9:21:00","","ks","1,0000","241,580","20,000","289,900","0,000","4.6.2018 9:57:59",
"Z201823600","Z201823600_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","GIEGO s.r.o.","51055724","Slovenská republika","Tvrdošín","02744","Vojtaššákova 846","Kúpna zmluva","Vysokotlakový čistič Michelin MPX 150L alebo ekvivalent","42995000-7 Rôzne čistiace stroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Anatomický ústav, Sasinkova 2, 813 72 Bratislava     ","4.6.2018 10:00:00","15.6.2018 14:00:00","","Kompletný predmet zákazky","1,0000","179,000","20,000","214,800","61,000","1.6.2018 10:05:59",
"Z201823602","Z201823602_Z","Univerzita Mateja Bela v Banskej Bystrici","30232295","Slovenská republika","Banská Bystrica","97401","Národná 12","KASON, s.r.o.","51662787","Slovenská republika","Nitra","94905","Dvorčianska 815    ","Kúpna zmluva","Notebook vrátane tašky","30213100-6 Prenosné počítače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Ružová 13","","","11.6.2018 9:32:00","ks","1,0000","699,990","0,000","699,990","0,010","4.6.2018 10:09:58",
"Z201823606","Z201823606_Z","Slovenská poľnohospodárska univerzita v Nitre","00397482","Slovenská republika","Nitra","94976","Trieda Andreja Hlinku 2","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Výpočtová technika","30213000-5 Osobné počítače;30231000-7 Počítačové monitory a konzoly;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Tr. Andreja Hlinku 2","12.6.2018 8:00:00","15.6.2018 14:00:00","","položka","7,0000","1891,670","20,000","2270,000","250,000","1.6.2018 11:58:00",
"Z201823613","Z201823613_Z","Slovenská poľnohospodárska univerzita v Nitre","00397482","Slovenská republika","Nitra","94976","Trieda Andreja Hlinku 2","LASER servis, spol. s.r.o. ","35755989","Slovenská republika","Šenkvice","90081","Lipová 3","Kúpna zmluva","Toner","30125100-2 Tonerové náplne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Tr. Andreja Hlinku 2","12.6.2018 8:00:00","15.6.2018 14:00:00","","položka","2,0000","9,170","20,000","11,000","19,000","1.6.2018 11:38:00",
"Z201823615","Z201823615_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","Mikrochem Trade, spol. s r.o.","35948655","Slovenská republika","Pezinok","90201","Za dráhou 33","Kúpna zmluva","9. Laboratórny spotrebný materiál","33140000-3 Zdravotnícky spotrebný materiál;33790000-4 Laboratórny, zdravotnícky alebo farmaceutický sklenený tovar;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Ústav histológie a embryológie JLF UK, Malá Hora 4, 036 01 Martin","4.6.2018 10:00:00","22.6.2018 14:00:00","","Kompletný predmet zákazky","1,0000","75,560","20,000","90,670","","1.6.2018 9:37:59",
"Z201823611","Z201823611_Z","Mesto Trnava","00313114","Slovenská republika","Trnava","91771","Hlavná 1","FUN TIME s.r.o. ","44539622","Slovenská republika","Bratislava","83102","Nobelova 18/A","Kúpna zmluva","Herné prvky detských ihrísk č. 2","37410000-5 Výbava pre športy vo voľnej prírode alebo na ihrisku;37524900-6 Herné súpravy;37535200-9 Zariadenie ihrísk;45236210-5 Stavebné práce na stavbe plôch pre detské ihriská;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Stavebná práca;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Trhová 3","18.6.2018 8:00:00","31.7.2018 14:00:00","","celok","1,0000","","","45000,000","8570,000","6.6.2018 11:42:00",
"Z201823582","Z201823582_Z","Žilinský samosprávny kraj","37808427","Slovenská republika","Žilina","01109","Komenského 48","Altrinia s. r. o.","47907266","Slovenská republika","Bratislava","85101","Kopčianska 3759/15 ","Zmluva o poskytovaní služieb","Servisná podpora na 36 mesiacov pre Softvér PRTG Network Monitor","72267100-0 Údržba programového vybavenia (softvér) informačných technológií","Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Komenského 48","13.6.2018 0:00:00","12.6.2021 23:59:00","","kompletná dodávka predmetu plnenia","1,0000","1650,000","20,000","1980,000","0,000","1.6.2018 11:07:59",
"Z201823626","Z201823626_Z","Inšpektorát práce Bratislava","00166367","Slovenská republika","Bratislava","83264","Za kasárňou 1","PYROBOSS, s.r.o. ","36644048","Slovenská republika","Banská Bystrica - Nemce","97401","Lúčna 64","Zmluva o poskytovaní služieb","Vykonávanie BTS, PZS, CO, ŽP, OPP - administratívna prevádzka so 65 zamestnancami","71317200-5 Služby súvisiace s ochranou zdravia a bezpečnosťou pri práci","Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Za kasárňou 1","1.7.2018 10:25:00","30.6.2019 10:25:00","","služba","1,0000","950,000","20,000","1140,000","300,000","18.6.2018 10:25:00",
"Z201823633","Z201823633_Z","Nemocnica s poliklinikou Myjava","00610721","Slovenská republika","Myjava","90701","Staromyjavská 59","ULTRAMED s.r.o.","36638404","Slovenská republika","Žiar nad Hronom","96501","Š. Moysesa 431/14","Kúpna zmluva","Videogastroskop","33168100-6 Endoskopy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Myjava","Myjava","Staromyjavská 59","6.6.2018 13:30:00","18.7.2018 14:00:00","","ks","1,0000","21898,000","","","0,000","4.6.2018 12:54:00",
"Z201823634","Z201823634_Z","Vlastivedné múzeum v Galante","36087033","Slovenská republika","Galanta","92401","Hlavná 976/8","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika","Žilina","01001","Kálov 356","Zmluva o poskytovaní služieb","Zabezpečenie služieb stravovania formou stravných polukážok","55520000-1 Služby hromadného stravovania;60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","Slovenská republika","Trnavský","Galanta","Galanta","Hlavná 976/8","1.7.2018 10:40:00","30.6.2019 10:40:00","","ks","5000,0000","18998,100","","18998,100","1,900","5.6.2018 11:15:59",
"Z201823636","Z201823636_Z","Mesto Trnava","00313114","Slovenská republika","Trnava","91771","Hlavná 1","FUN TIME s.r.o. ","44539622","Slovenská republika","Bratislava","83102","Nobelova 18/A","Kúpna zmluva","Herné prvky detských ihrísk č. 4","37410000-5 Výbava pre športy vo voľnej prírode alebo na ihrisku;37524900-6 Herné súpravy;37535200-9 Zariadenie ihrísk;45236210-5 Stavebné práce na stavbe plôch pre detské ihriská;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Stavebná práca;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Trhová 3","18.6.2018 8:00:00","31.7.2018 14:00:00","","celok","1,0000","","","45000,000","7000,000","6.6.2018 12:42:00",
