"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z20232163","Z20232163_Z","Základná škola Belehradská 21, Košice","35540559","Slovenská republika","Košice","04013","Belehradská 21","A.P.S. – FOOD s.r.o.","50208853","Slovenská republika","Bukovec","04420","Bukovec 153","Rámcová dohoda","Mrazené potraviny a chladené ryby","03311000-2 Ryby;15331170-9 Mrazená zelenina;15896000-5 Hlboko zmrazené výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sídlisko Ťahanovce","Belehradská 21","","","","celok ","1,0000","19916,670","20,000","23900,000","5065,460","6.4.2023 11:24:00","",
"Z20232165","Z20232165_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Z + M servis a. s.","44195591","Slovenská republika","Bratislava","82101","Martinčekova 17","Zmluva o poskytovaní služieb","Prenájom multifunkčných zariadení a poskytnutie s tým súvisiacich služieb","30121100-4 Fotokopírovacie stroje;30232110-8 Laserové tlačiarne;48773000-7 Obslužné programy na tlač;50313100-3 Opravy fotokopírovacích strojov;50313200-4 Údržba fotokopírovacích strojov;60000000-8 Dopravné služby (bez prepravy odpadu);79820000-8 Služby súvisiace s tlačou","Služba;Tovar","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Za kasárňou 3, Kutuzovova 8,","1.5.2023 9:00:00","30.4.2025 15:00:00","","súbor položiek","1,0000","139300,000","20,000","167160,000","106,400","11.4.2023 8:38:00","",
"Z20232167","Z20232167_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","ABAKE spol. s r.o.","36442071","Slovenská republika","Martin","036 01","Kollárova 73 73","Kúpna zmluva","Chémia do bazéna","24310000-0 Základné anorganické chemikálie;24311400-1 Chlórovodík, anorganické kyseliny, oxid kremičitý a oxid siričitý;24312220-2 Chlórnan sodný;24313000-1 Sulfidy, sírany; dusičnany, fosforečnany a uhličitany;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","ul. 17. novembra č.1, pri bazéne","","","27.4.2023 10:00:00","sudy","7,0000","563,880","20,000","676,660","0,020","3.4.2023 10:54:00","",
"Z20232168","Z20232168_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","DD21 s.r.o.","43818030","Slovenská republika","Prešov","08005","Švábska 107","Kúpna zmluva","Tonery ","30125000-1 Časti a príslušenstvo fotokopírovacích prístrojov;30125100-2 Tonerové náplne;30125120-8 Toner do fotokopírovacích strojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","ul. 17. novembra č.15, CJKNM","","","21.4.2023 10:00:00","ks","4,0000","165,830","20,000","199,000","79,860","3.4.2023 11:10:00","",
"Z20232180","Z20232180_Z","Ústredný kontrolný a skúšobný ústav poľnohospodársky","00156582","Slovenská republika","Bratislava - Nové Mesto","83316","Matúškova 21","TERAVA, s.r.o.","44644329","Slovenská republika","Poprad","05801","Na letisko 2121/44","Zmluva o poskytovaní služieb","Zabezpečenie strážnej služby pre ÚKSÚP","79713000-5 Strážne služby","Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Matúškova 21","1.5.2023 0:00:00","30.4.2025 23:59:00","","osobohodina","6487,0000","32415,830","20,000","38899,000","27105,800","4.4.2023 13:40:00","",
"Z20232193","Z20232193_Z","Centrum sociálnych služieb - Chmelinec","17066913","Slovenská republika","Púchov","02001","Hoštinská 1620","Import cars mobile s.r.o.","55130496","Slovenská republika","Nováky","97271","Suvorovova 1528/41","Kúpna zmluva","9miestne špeciálne motorové vozidlo s hydraulickou plošinou a kotviacim systémom pre invalidný vozík","34114300-2 Vozidlá pre sociálnu starostlivosť;34115200-8 Motorové vozidlá na prepravu menej než 10 osôb","Tovar","","Slovenská republika","Trenčiansky","Púchov","Púchov","Hoštínska 1620/3","14.4.2023 8:13:00","30.4.2023 8:03:00","","celok","1,0000","58650,000","","58650,000","42,000","4.4.2023 8:44:00","",
"Z20232195","Z20232195_Z","Trnavská univerzita so sídlom v Trnave","31825249","Slovenská republika","Trnava","91843","Hornopotočná 23","Tibor Varga TSV PAPIER","32627211","Slovenská republika","Lučenec","98401","Vajanského 80","Kúpna zmluva","Kancelárske potreby","30192000-1 Kancelárske potreby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Priemyselná 4","10.4.2023 8:00:00","17.4.2023 14:00:00","","celok","1,0000","1999,000","20,000","2398,800","401,000","3.4.2023 10:48:00","",
"Z20232219","Z20232219_Z","Slovenská akadémia vied","00037869","Slovenská republika","Bratislava","81438","Štefánikova 49","CLEAN TONERY, s.r.o.","35891866","Slovenská republika","Pezinok","90201","Za Hradbami 27","Rámcová dohoda","Tonery a spotrebný materiál do tlačiarní a multifunkčných zariadení.","30125100-2 Tonerové náplne;30125110-5 Toner do laserových tlačiarní/faxových prístrojov;30125120-8 Toner do fotokopírovacích strojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Štefánikova 49","","","","ks ","284,0000","26666,670","20,000","32000,000","7999,600","3.4.2023 11:06:00","",
"Z20232220","Z20232220_Z","Mesto Nitra","308307","Slovenská republika","Nitra","95006","Štefánikova trieda 60","LINEA SK spol. s r.o.","35716932","Slovenská republika","Bratislava","83104","Bojnická 10","Kúpna zmluva","Keramické školské tabule","30195000-2 Tabule","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","ZŠ Tulipánová Nitra","12.4.2023 12:59:00","28.4.2023 12:59:00","","ks","10,0000","1808,330","20,000","2170,000","2027,600","6.4.2023 15:28:00","",
"Z20232221","Z20232221_Z","Slovenská poľnohospodárska univerzita v Nitre","00397482","Slovenská republika","Nitra","94976","Trieda Andreja Hlinku 2","ECOTEST spol. s r. o.","30998263","Slovenská republika","Topoľčany","95501","Sládkovičova 21","Kúpna zmluva","Laboratórna chladnička, Laboratórna mraznička","39711100-0 Chladničky a mrazničky","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Tr A. Hlinku 2","10.4.2023 8:00:00","5.5.2023 0:00:00","","komplet","1,0000","5655,830","20,000","6787,000","0,000","6.4.2023 13:50:00","",
"Z20232223","Z20232223_Z","Štátny veterinárny a potravinový ústav","42355613","Slovenská republika","Dolný Kubín","02601","Jánoškova 1611/58","DYNEX Servis spol. s r.o.","36030848","Slovenská republika","Banská Bystrica","97404","Nové Kalište 17","Kúpna zmluva","Kity na extrakciu nukleových kyselín kompatibilné s extrakčnými robotmi s technológiou separácie na princípe M-PVA magnetických partikúl, k nim príslúchajúci spotrebný materiál, amplifikačné kity s patentovanou technológiou hot-start enzýmu QuantiNova Antibody / QuantiNova Guard","24950000-8 Špecializované chemické výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Banskobystrický","Zvolen","Zvolen","Pod Dráhami 918","12.5.2023 14:00:00","31.7.2023 14:00:00","","ks podľa technickej špecifikácie","45,0000","","","155499,900","0,000","12.4.2023 11:38:00","",
"Z20232226","Z20232226_Z","Univerzitná nemocnica L. Pasteura Košice","00606707","Slovenská republika","Košice","04190","Rastislavova 43","MAT-obaly, s.r.o. ","36315303","Slovenská republika","Prievidza","97101","Cesta poľnohospodárov 787","Rámcová dohoda","Vrecia a sáčky na odpad LDPE","18930000-7 Vrecia a vaky;19640000-4 Polyetylénový odpad a odpadkové vrecká a vaky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Tr. SNP 1, 040 11  Košice ","","","","celok","1,0000","41499,000","20,000","49798,800","45,000","4.4.2023 10:52:02","",
"Z20232245","Z20232245_Z","Národné poľnohospodárske a potravinárske centrum","42337402","Slovenská republika","Lužianky","95141","Hlohovecká 2","Ing. Gabriela Juricová AGRIA","30533139","Slovenská republika","Tvrdošín","02744","Medvedzie 146/27","Kúpna zmluva","Hnojivá pre projekt","24440000-0 Rôzne hnojivá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Piešťany","Borovce","NPPC-VURV, Experimentálne pracovisko Borovce 60, 922 09 Borovce; Výskumno-šľachtiteľská stanica Vígľaš-Pstruša, Pstruša 334, 962 12 Detva","14.4.2023 9:00:00","21.4.2023 14:00:00","","počet položiek","8,0000","20970,000","20,000","25164,000","0,000","3.4.2023 9:38:00","",
"Z20232259","Z20232259_Z","Správa ciest Trenčianskeho samosprávneho kraja","37915568","Slovenská republika","Trenčín","91105","Brnianska 3","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika","Trenčín","91101","Jilemnického 6","Kúpna zmluva","Kancelársky papier","30197620-8 Písací papier;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","","","","7.4.2023 10:30:00","28.4.2023 12:00:00","","bal","710,0000","2605,000","20,000","3126,000","1931,000","5.4.2023 10:54:00","",
"Z20232251","Z20232251_Z","Mesto Revúca","00328693","Slovenská republika","Revúca","05080","Námestie slobody 13/17","A.S.Partner, s.r.o.","31670041","Slovenská republika","Košice","04001","Južná trieda 78","Kúpna zmluva","Nákup nového hlasovacieho konferenčného zariadenia ","32583000-3 Dátové a hlasové médiá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Revúca","Revúca","Námestie slobody 13/17","11.4.2023 8:00:00","11.5.2023 8:00:00","","ks","1,0000","6650,000","20,000","7980,000","5011,200","6.4.2023 11:50:00","",
"Z20232209","Z20232209_Z","Ústav na výkon väzby a Ústav na výkon trestu odňatia slobody ","00738387","Slovenská republika","Košice","04142","Floriánska 18","KORAKO plus, s. r. o.","43959954","Slovenská republika","Partizánske","95804","Bielická 369","Kúpna zmluva","Pyžamovina, plachtovina  - bavlnená tkanina (100% bavlna)","19210000-1 Tkaniny;19212000-5 Bavlnené tkaniny;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Floriánska, 18","6.4.2023 10:00:00","25.8.2023 13:00:00","","celok v zmysle špecifikácie","1,0000","35832,500","20,000","42999,000","17601,000","3.4.2023 11:04:00","",
"Z20232274","Z20232274_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice","04181","Komenského 73","Štatistické a evidenčné vydavateľstvo tlačív, a.s.","31331131","Slovenská republika","Bratislava","82109","Plynárenská 6","Rámcová dohoda","Kancelárske potreby","30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","","","","podľa opisu - súbor","1,0000","32915,830","20,000","39499,000","4065,000","3.4.2023 9:42:00","",
"Z20232275","Z20232275_Z","Univerzitná nemocnica - Nemocnica svätého Michala, a. s.","44570783","Slovenská republika","Bratislava","81108","Satinského I.7770/1","VIDRA a spol. s.r.o.","31589561","Slovenská republika","Žilina","01196","Štrková 8","Rámcová dohoda","Krytia na rany, náplasti, cievky","33141112-8 Náplasti;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Satinského I.7770/1, Bratislava, Murgašova 1, Košice","","","","Súbor jednotiek definovaných v OF - Celok","1,0000","8400,000","10,000","9240,000","8520,000","5.4.2023 15:12:00","",
"Z20232276","Z20232276_Z","Zoologická záhrada Košice","00083089","Slovenská republika","Košice - mestská časť Kavečany","04001","Ulica k Zoologickej záhrade 326/1","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika","Žilina","01001","Kálov 356","Rámcová dohoda","Zabezpečenie stravovania zamestnancov prostredníctvom stravovacej karty a stravných poukážok","30199770-8 Stravné poukážky;30237131-6 Elektronické karty;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Kavečany","Ulica k Zoologickej záhrade 326/1","","","","ks","20600,0000","105026,300","","105026,300","33,680","12.4.2023 13:38:00","",
