"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z201763334","Z201763334_Z","Slovenská stavebná inšpekcia","30794021","Slovenská republika","Bratislava - Staré Mesto","81104","Lamačská Cesta 8","mediatip.sk, s. r. o.","36013978","Slovenská republika","Dubnica nad Váhom","01841","Bratislavská 432/7","Kúpna zmluva","Multifunkčná tlačiareň, PC, Notebook","30213100-6 Prenosné počítače;30213300-8 Stolový počítač;30231000-7 Počítačové monitory a konzoly;30232110-8 Laserové tlačiarne","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Lamač","Lamačská cesta 8","5.12.2017 8:30:00","8.12.2017 12:00:00","","ks","8,0000","2665,830","20,000","3199,000","150,990","1.12.2017 12:36:00",
"Z201763367","Z201763367_Z","Spojená škola, SNP 16, Sabinov s organizačnými zložkami Stredná odborná škola, SNP 16, Sabinov a Obchodná akadémia, SNP 16, Sabinov","42383153","Slovenská republika","Sabinov","08301","SNP 16","TechAid s.r.o.","47786914","Slovenská republika","Ďačov","08271","Ďačov 96","Kúpna zmluva","osobný počítač","30213000-5 Osobné počítače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Sabinov","Sabinov","SNP 16","11.12.2017 13:08:00","31.12.2017 13:08:00","","kusy","9,0000","6437,500","20,000","7725,000","274,990","1.12.2017 14:58:00",
"Z201763374","Z201763374_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Predlžovací prívod","31224810-3 Predlžovacie káble;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Za Kasárňou 5","4.12.2017 7:00:00","8.12.2017 12:00:00","","ks","15,0000","55,830","20,000","67,000","2,000","1.12.2017 12:38:00",
"Z201763384","Z201763384_Z","Stredná priemyselná škola Jozefa Murgaša","00161471","Slovenská republika","Banská Bystrica","97518","Hurbanova 6","Interiéry Riljak, s.r.o.","43885306","Slovenská republika","Oravský Podzámok","02741","Oravský Podzámok 33","Kúpna zmluva","Stôl, stolička ","39130000-2 Kancelársky nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Hurbanova 6 - SPŠ J. Murgaša","4.12.2017 13:53:00","13.12.2017 13:53:00","","ks","55,0000","1465,830","20,000","1759,000","3789,800","1.12.2017 16:26:00",
"Z201763421","Z201763421_Z","Mesto Rajecké Teplice","00321591","Slovenská republika","Rajecké Teplice","01313","Námestie SNP 1/29","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika","Žilina","01001","Kálov 356","Rámcová dohoda","Stravné poukážky","30199770-8 Stravné poukážky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","","","","Námestie SNP 29/1, Rajecké Teplice","","","","ks","8741,0000","31464,450","","31464,450","3,550","8.12.2017 15:42:00",
"Z201763524","Z201763524_Z","Domov sociálnych služieb Hrabiny","00647951","Slovenská republika","Nová Baňa","96801","Rekreačná 393/1","Viera Mikičová - MITEX - V","34786082","Slovenská republika","Holíč","90851","Bernolákova 1 ","Kúpna zmluva","Posteľné prádlo - vankúše, periny, plachta posteľná, Uterák froté, Utierka na riad","39512000-4 Posteľná bielizeň;39512500-9 Obliečky na vankúše;39514100-9 Uteráky;39525600-4 Utierky na riad;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Žarnovica","Nová Baňa","Rekreačná 6393/60","","","28.12.2017 8:16:00","ks","1,0000","","","2449,000","1851,000","1.12.2017 9:14:00",
"Z201763500","Z201763500_Z","Výskumný ústav vodného hospodárstva","00156850","Slovenská republika","Bratislava","81249","Nábr. arm. gen. L. Svobodu 5","WoodX, s.r.o.","50281712","Slovenská republika","Spišské Hanušovce","05904","195","Kúpna zmluva","Nábytok, kancelársky nábytok","39000000-2 Nábytok (vrátane kancelárskeho nábytku), zariadenie interiéru, domáce spotrebiče (s výnimkou osvetlenia) a čistiace prostriedky;39100000-3 Nábytok;39130000-2 Kancelársky nábytok","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Nábr. arm. gen. L. Svobodu 5, ","8.1.2018 8:00:00","28.2.2018 14:00:00","","celý rozsah špecifikácie","1,0000","7100,000","20,000","8520,000","3353,000","1.12.2017 12:14:00",
"Z201763528","Z201763528_Z","Domov sociálnych služieb Hrabiny","00647951","Slovenská republika","Nová Baňa","96801","Rekreačná 393/1","NOMIland s.r.o. ","36174319","Slovenská republika","Košice","04013","Magnezitárska 11","Kúpna zmluva","Nábytok do autistického centra","39100000-3 Nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Žarnovica","Nová Baňa","Rekreačná 6393/60","","","29.12.2017 8:22:00","ks","1,0000","","","2900,000","91,000","1.12.2017 9:02:00",
"Z201763532","Z201763532_Z","Gymnázium A. H. Škultétyho","00160709","Slovenská republika","Veľký Krtíš","99001","Školská 21","ARES, spol. s r.o.","31363822","Slovenská republika","Bratislava","83104","Športová 5","Kúpna zmluva","Nákup pásového schodolezu","33193100-0 Vozíky pre invalidov a kreslá na kolieskach;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Veľký Krtíš","Veľký Krtíš","Školská 21","8.12.2017 8:00:00","8.12.2017 14:00:00","","ks","1,0000","2818,180","10,000","3100,000","4098,800","1.12.2017 12:38:00",
"Z201763542","Z201763542_Z","Stredná odborná škola letecko technická","17638593","Slovenská republika","Trenčín","91104","Legionárska 160","Up Slovensko, s. r. o.","31396674","Slovenská republika","Bratislava","82101","Tomášikova 23/D","Rámcová dohoda","Zabezpečenie stravovania zamestnancov prostredníctvom stravných poukážok","30199770-8 Stravné poukážky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Legionárska 160","","","","ks","10000,0000","39996,000","","39996,000","4,000","1.12.2017 11:08:00",
"Z201763598","Z201763598_Z","Mesto Žiar nad Hronom","321125","Slovenská republika","Žiar nad Hronom","96519","Š. Moysesa 46","MEVA-SK s.r.o. Rožňava","31681051","Slovenská republika","Brzotín, časť Bak","04951","Krátka 574","Kúpna zmluva","Plastové zberné nádoby - kuchynský odpad 240l","34928480-6 Kontajnery a nádoby na odpad a odpadky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Žiar nad Hronom","Žiar nad Hronom","Š. Moysesa 46","6.12.2017 10:29:00","21.12.2017 10:30:00","","1 kus","60,0000","","","3954,000","0,000","1.12.2017 11:08:00",
"Z201763587","Z201763587_Z","Stredná odborná škola technická","00891452","Slovenská republika","Čadca","02201","Okružná 693","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika","Bratislava","82511","Mlynské nivy   44/a","Zmluva o dielo","Dodávka zemného plynu","09123000-7 Zemný plyn;65200000-5 Rozvod plynu a súvisiace služby","Tovar;Služba","","Slovenská republika","Žilinský","Čadca","Čadca","Okružná 693","1.1.2018 0:00:00","31.12.2018 0:00:00","","MWh","800,0000","29651,920","20,000","35582,300","7579,640","4.12.2017 10:42:00",
"Z201763526","Z201763526_Z","Generálne riaditeľstvo Zboru väzenskej a justičnej stráže","00212008","Slovenská republika","Bratislava","82108","Šagátova 1","Lamitec, spol. s r.o.","35710691","Slovenská republika","Bratislava","82104","Pestovateľská 16147/9","Kúpna zmluva","Kancelárske potreby","30192000-1 Kancelárske potreby;30197000-6 Drobné kancelárske vybavenie;30197642-8 Papier na fotokopírovanie a xerografický papier","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Šagátova 1","5.12.2017 8:00:00","20.12.2017 14:00:00","","celý rozsah","1,0000","6665,830","20,000","7999,000","2501,000","1.12.2017 8:24:00",
"Z201763628","Z201763628_Z","Základná škola, Zlatá 2, Rožňava","35543639","Slovenská republika","Rožňava","04801","Zlatá 2","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika","Bratislava","82511","Mlynské nivy   44/a","Kúpna zmluva","Združená dodávka plynu.","09123000-7 Zemný plyn;65200000-5 Rozvod plynu a súvisiace služby","Tovar;Služba","","Slovenská republika","Košický","Rožňava","Rožňava","Zlatá 2","1.1.2018 0:00:00","31.12.2018 23:59:00","","predmet zákazky","1,0000","24612,320","20,000","29534,780","465,140","1.12.2017 10:46:00",
"Z201763643","Z201763643_Z","Kultúrne a informačné centrum mesta Kremnica","37999095","Slovenská republika","Kremnica","96701","Štefánikovo námestie 35/44","Up Slovensko, s. r. o.","31396674","Slovenská republika","Bratislava","82101","Tomášikova 23/D","Kúpna zmluva","Stravné poukážky pre zamestnancov","30199770-8 Stravné poukážky;55520000-1 Služby hromadného stravovania","Tovar;Služba","","Slovenská republika","Banskobystrický","Žiar nad Hronom","Kremnica","Štefánikovo nám. 35/44","1.1.2018 0:00:00","1.1.2019 0:00:00","","papierová stravná poukážka","2800,0000","9749,040","","9749,040","50,960","1.12.2017 13:56:00",
"Z201763647","Z201763647_Z","Kultúrne a informačné centrum mesta Kremnica","37999095","Slovenská republika","Kremnica","96701","Štefánikovo námestie 35/44","Kloboucká Energo s.r.o.","03796876","Česká republika","Brumov-Bylnice","76331","Vlárská 321","Kúpna zmluva","Drevné pelety","09111400-4 Drevné palivá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Žiar nad Hronom","Kremnica","Štefánikovo nám. 35/44","1.1.2018 0:00:00","1.1.2019 0:00:00","","tona","120,0000","19900,000","15,000","22885,000","100,000","1.12.2017 13:36:00",
"Z201763656","Z201763656_Z","""PLATAN"",Zariadenie sociálnych služieb Lontov","00596841","Slovenská republika","Lontov","93575","Lontov 48","INMEDIA, spol. s r.o.","36019208","Slovenská republika","Zvolen","96001","Námestie SNP 11","Rámcová dohoda","Hrubý tovar","03111200-4 Arašidové oriešky;03142500-3 Vajcia;03211300-6 Ryža;03212211-2 Šošovica;03221210-1 Fazuľa;15241400-3 Tuniak v konzerve;15320000-7 Ovocné a zeleninové šťavy;15331400-1 Nakladaná a/alebo konzervovaná zelenina;15332100-5 Spracované ovocie;15332290-3 Džemy;15612110-5 Hrubá múka;15612130-1 Hladká múka;15831000-2 Cukor;15831500-7 Cukrové sirupy;15831600-8 Med;15841000-5 Kakao;15842100-3 Čokoláda;15842220-0 Čokoládové tyčinky;15850000-1 Cestoviny;15863000-5 Čaj;15863200-7 Čierny čaj;15871110-8 Ocot alebo ekvivalent;15871250-1 Horčica;15871274-5 Nátierky na chlieb;15872200-3 Korenie;15872400-5 Soľ;15891000-0 Polievky a bujóny;15899000-6 Kypriaci prášok;15980000-1 Nealkoholické nápoje;15981000-8 Minerálne vody;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Levice","Lontov","Lontov 48","","","","ks","20730,0000","6908,330","20,000","8290,000","4,890","1.12.2017 10:54:00",
"Z201763713","Z201763713_Z","Združenie obcí Bánovecko","37915819","Slovenská republika","Bánovce nad Bebravou","95701","Nám. Ľ. Štúra 1","MEVA-SK s.r.o. Rožňava","31681051","Slovenská republika","Brzotín, časť Bak","04951","Krátka 574","Kúpna zmluva","Nákup záhradných kompostérov do 800 l","39234000-1 Škatule na kompost;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Bánovce nad Bebravou","","","2.1.2018 16:11:00","31.12.2018 16:12:00","","počet komposterov","1385,0000","113700,000","20,000","136440,000","10,200","1.12.2017 11:38:00",
"Z201764042","Z201764042_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Steeling, s.r.o.","31720943","Slovenská republika","Košice - Západ","04011","Plzenská 8/1843","Kúpna zmluva","Náhradné diely na autobusy Sor NB 12, NB 18","34300000-0 Časti a príslušenstvo vozidiel a ich motorov;34310000-3 Motory a časti motorov;34320000-6 Mechanické náhradné súčiastky okrem motorov a ich častí;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Hornádska 10","","","8.12.2017 9:00:00","ks","1134,0000","8498,880","20,000","10198,660","1,120","1.12.2017 8:44:00",
"Z201764053","Z201764053_Z","Kancelária verejného ochrancu práv","36064041","Slovenská republika","Bratislava","81109","Grösslingová 2461/35","SOFOS, a. s.","31318347","Slovenská republika","Bratislava","84546","Dúbravská cesta 3","Kúpna zmluva","Počítače All in One","30213000-5 Osobné počítače;30213300-8 Stolový počítač;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Grösslingová 35","6.12.2017 7:30:00","15.12.2017 12:00:00","","sada špecifikovaná v OF","1,0000","4749,170","20,000","5699,000","1,000","1.12.2017 10:38:00",
"Z201764063","Z201764063_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","SEKO Trenčín, s.r.o.","36314323","Slovenská republika","Trenčín","91105","Hollého 928","Kúpna zmluva","Visiaci zámok bezpečnostnej triedy 2","44521000-8 Rôzne visiace zámky a zámky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","ČSL Armády","6.12.2017 7:58:00","15.12.2017 7:59:00","","KS","13,0000","108,330","20,000","130,000","0,000","1.12.2017 8:38:00",
"Z201764070","Z201764070_Z","Dopravná akadémia","00651117","Slovenská republika","Žilina","01008","Rosinská cesta 2","VIDRA a spol. s.r.o.","31589561","Slovenská republika","Žilina","01196","Štrková 8","Kúpna zmluva","Náhradné náplne do lekárničiek.","33140000-3 Zdravotnícky spotrebný materiál;33141623-3 Lekárničky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Rosinská cesta 2","","","5.12.2017 8:06:00","kus","6,0000","118,180","10,000","130,000","0,000","1.12.2017 8:44:00",
"Z201764073","Z201764073_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","FARLESK spol. s r.o.","31337538","Slovenská republika","Bratislava","82105","Mierová 228","Kúpna zmluva","Tmely","44831000-4 Tmely, plnivá, tesniace tmely;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","ČSL Armády","6.12.2017 8:07:00","15.12.2017 8:07:00","","KS","9,0000","50,830","20,000","61,000","0,000","1.12.2017 8:46:00",
"Z201764071","Z201764071_Z","Národný ústav detskej tuberkulózy a respiračných chorôb, n. o. Dolný Smokovec","37886479","Slovenská republika","Vysoké Tatry","05981","Dolný Smokovec 70","DYNEX Servis spol. s r.o.","36030848","Slovenská republika","Banská Bystrica","97404","Nové Kalište 17","Kúpna zmluva","Autoimunita-anti PL ","33124130-5 Diagnostický spotrebný materiál;33141625-7 Diagnostické súpravy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Poprad","Vysoké Tatry","Dolný Smokovec č. 70","1.1.2018 8:00:00","31.12.2018 15:00:00","","balenie","5,0000","1850,000","10,000","2035,000","0,000","1.12.2017 9:38:00",
"Z201764077","Z201764077_Z","Archeologický ústav SAV","00166723","Slovenská republika","Nitra ","94921","Akademická 2","REVIS-SERVIS spol. s.r.o.","36657719","Slovenská republika","Nitra","94905","Na Priehon 875/2A","Kúpna zmluva","Kancelársky materiál","30000000-9 Kancelárske a počítacie stroje, vybavenie a spotrebný materiál s výnimkou nábytku a softvérových balíkov;30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby;30192000-1 Kancelárske potreby;30194000-5 Rysovacie potreby;30199000-0 Papiernický tovar a iné položky","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Akademická č.2","","","13.12.2017 8:10:00","ks","1,0000","11499,080","20,000","13798,900","1,100","1.12.2017 8:48:00",
"Z201764078","Z201764078_Z","Národný ústav detskej tuberkulózy a respiračných chorôb, n. o. Dolný Smokovec","37886479","Slovenská republika","Vysoké Tatry","05981","Dolný Smokovec 70","R-Diagnostics SK, spol. s r.o. ","43874495","Slovenská republika","Bratislava","85101","Viedenská cesta 7","Kúpna zmluva","Autoimunita","33124130-5 Diagnostický spotrebný materiál;33141625-7 Diagnostické súpravy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Poprad","Vysoké Tatry","Dolný Smokovec č. 70","1.1.2018 8:00:00","31.12.2018 15:00:00","","súb.","1,0000","3950,000","10,000","4345,000","0,000","1.12.2017 10:08:00",
"Z201764069","Z201764069_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","KVANT spol. s r.o.","31398294","Slovenská republika","Bratislava","84248","Fakulta matematiky, fyziky a informatiky UK, Mlynská Dolina ","Kúpna zmluva","Mikroskop so studeným svetlom a kamerou do okuláru","38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel);38510000-3 Mikroskopy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","17. novembra č.1, FHPV, katedra FMT, oddelenie fyziky, 2. poschodie","8.1.2018 9:00:00","26.1.2018 9:00:00","","ks","3,0000","1408,330","20,000","1690,000","8,000","11.12.2017 9:38:00",
"Z201764059","Z201764059_Z","Základná škola Alexandra Dubčeka, Majerníkova 62, Bratislava","31780504","Slovenská republika","Bratislava","84105","Majerníková 62","LINEA SK spol. s r.o.","35716932","Slovenská republika","Bratislava","83104","Bojnická 10","Kúpna zmluva","Školský nábytok ","39160000-1 Školský nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Majerníkova 62","8.12.2017 9:00:00","15.12.2017 9:00:00","","ks","21,0000","2666,000","20,000","3199,200","0,000","1.12.2017 9:38:00",
