"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z201618507","Z201618507_Z","Správa a údržba ciest Prešovského samosprávneho kraja","37936859","Slovenská republika","Prešov","08005","Jesenná 14","KLS spol. s r.o.","00896306","Slovenská republika","Bratislava","821 05","Mierová 212","Kúpna zmluva","Bezpečnostné zariadenia ","34920000-2 Cestné príslušenstvo;34928000-8 Vybavenie ciest;34996000-5 Regulačné, bezpečnostné alebo signalizačné zariadenia pre cestnú dopravu","Tovar","","Slovenská republika","Prešovský","","","Humenné, Poprad, Prešov, Stará Ľubovňa","5.8.2016 7:00:00","26.8.2016 15:00:00","","súbor položiek podľa technickej špecifikácie","1,0000","29983,330","20,000","35980,000","4508,000","1.8.2016 9:37:59",
"Z201618551","Z201618551_Z","Správa ciest Žilinského samosprávneho kraja","42054575","Slovenská republika","Žilina","01001","M. Rázusa 104","ALPHASET spol. s r.o.","31325611","Slovenská republika","Bratislava","851 01","Kopčianska 19","Kúpna zmluva","Ploter rezací","30232100-5 Tlačiarne a zapisovače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Žilinský","Dolný Kubín","Dolný Kubín","Kubínska 8","8.8.2016 0:00:00","12.8.2016 10:00:00","","ks","1,0000","1400,000","20,000","1680,000","0,000","2.8.2016 10:08:00",
"Z201618572","Z201618572_Z","Fakultná nemocnica s poliklinikou Žilina","17335825","Slovenská republika","Žilina","01207","ul.Vojtecha Spanyola 43","L – TRADE, s.r.o.","36053431","Slovenská republika","Zvolen","96001","Môťovská cesta 276","Zmluva o dielo","Revitalizácia súčasných parkovacích miest a rekonštrukcia súčasnej cestnej infraštruktúry","45000000-7 Stavebné práce;45100000-8 Príprava staveniska;45110000-1 Búranie budov a demolačné práce a zemné práce;45111212-7 Práce pri odstraňovaní horniny;45111240-2 Odvodňovacie zemné práce;45112210-0 Odstránenie pôdneho zvršku;45112730-1 Terénne úpravy vozoviek a komunikácií pre motorové vozidlá;45200000-9 Práce na kompletnej alebo čiastočnej stavbe a práce inžinierskych stavieb;45220000-5 Inžinierske práce a stavebné práce;45222000-9 Stavebné práce pre inžinierske stavby okrem mostov, tunelov, šácht a podzemných dráh;45223300-9 Stavebné práce na stavbe parkovísk;45233142-6 Práce na oprave ciest;45233221-4 Natieračské práce povrchu vozoviek;45233223-8 Obnova povrchu vozoviek;45233228-3 Stavebné práce na zošľachťovaní povrchu;45233253-7 Práce vrchnej stavby chodníkov;45233270-2 Natieračské práce parkovacích plôch;45233290-8 Inštalácia dopravných značiek;45233300-2 Práce spodnej stavby diaľnic, ciest, ulíc a chodníkov","Stavebná práca","","Slovenská republika","Žilinský","Žilina","Žilina","Ul. Vojtecha  Spanyola 43","17.8.2016 15:24:00","31.12.2016 23:59:00","","ks","6,0000","395000,000","20,000","474000,000","29000,000","5.8.2016 14:13:00",
"Z201618585","Z201618585_Z","Ústav na výkon väzby a Ústav na výkon trestu odňatia slobody","738255","Slovenská republika","Bratislava","81229","Chorvátska 5","Meditech SK, s.r.o.","46964690","Slovenská republika","Žilina","01001","Veľká Okružná 43","Kúpna zmluva","Matrace a klinové podhlavníky ","39143112-4 Matrace;39512600-0 Obliečky na podhlavníky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Chorvátska 5","3.10.2016 8:00:00","7.10.2016 13:00:00","","ks","528,0000","","","8900,000","7600,000","5.8.2016 15:06:00",
"Z201618590","Z201618590_Z","Základná škola Kežmarská 28, Košice","35542713","Slovenská republika","Košice","04011","Kežmarská 28","UniKnihy.sk, s.r.o.","36683132","Slovenská republika","Bratislava","81109","Gajova 4","Kúpna zmluva","Učebnice anglického jazyka","22112000-8 Učebnice;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Košický","Košice II","Košice - mestská časť Západ","Kežmarská 28","5.8.2016 8:00:00","19.8.2016 8:00:00","","celok","1,0000","","","1808,000","402,800","1.8.2016 9:43:59",
"Z201618594","Z201618594_Z","Ústav na výkon väzby a Ústav na výkon trestu odňatia slobody","738255","Slovenská republika","Bratislava","81229","Chorvátska 5","NABIMEX, s.r.o.","36022331","Slovenská republika","Zvolen","960 01","Borovianska 2488/37","Kúpna zmluva","Kancelárske stoličky a kreslá","39112000-0 Stoličky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Chorvátska 5","3.10.2016 8:00:00","7.10.2016 13:00:00","","ks","159,0000","","","2655,360","44,630","5.8.2016 14:38:00",
"Z201618600","Z201618600_Z","Ústav na výkon väzby a Ústav na výkon trestu odňatia slobody","738255","Slovenská republika","Bratislava","81229","Chorvátska 5","Internet Mall Slovakia s.r.o.","35950226","Slovenská republika","Bratislava","82104","Galvaniho 6","Kúpna zmluva","TV príjimač, chladnička, mikrovlnka, rýchlovarná konvica","31000000-6 Elektrické stroje, prístroje, zariadenia a spotrebný tovar; osvetlenie;32000000-3 Rozhlas, televízia, komunikácie, telekomunikácie a príbuzné zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Chorvátska 5","3.10.2016 8:00:00","7.10.2016 14:00:00","","ks","21,0000","","","2499,000","0,000","5.8.2016 14:38:00",
"Z201618607","Z201618607_Z","Ústav na výkon väzby a Ústav na výkon trestu odňatia slobody","738255","Slovenská republika","Bratislava","81229","Chorvátska 5","PC SEMA, s.r.o.","36426041","Slovenská republika","Žilina","01001","Bôrická cesta 103","Kúpna zmluva","Upratovací vozík, Nádoba na odpad, Toaletné zrkadlo s poličkou, Nádoba na mydlo, Stojan na WC kefu a papier-set","34911100-7 Vozíky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Chorvátska 5","3.10.2016 8:00:00","7.10.2016 14:00:00","","ks","280,0000","","","5445,600","154,400","5.8.2016 14:38:00",
"Z201618621","Z201618621_Z","Fakultná nemocnica s poliklinikou Žilina","17335825","Slovenská republika","Žilina","01207","ul.Vojtecha Spanyola 43","VIDRA a spol. s.r.o.","31589561","Slovenská republika","Žilina","01196","Štrková 8","Kúpna zmluva","Jednorazové a chirurgické rukavice 1. a 2.časť","18424300-0 Jednorazové rukavice;33141420-0 Chirurgické rukavice;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Žilinský","Žilina","Žilina","ul. Vojtecha Spanyola 43","10.8.2016 8:53:00","10.8.2017 8:53:00","","ks, pár","1194200,0000","39999,990","20,000","47999,990","15370,010","1.8.2016 10:17:59",
"Z201618624","Z201618624_Z","Ústredný kontrolný a skúšobný ústav poľnohospodársky","00156582","Slovenská republika","Bratislava - Nové Mesto","83316","Matúškova 21","OFFICE STAR, s.r.o.","46323546","Slovenská republika","Bratislava","83104","Šancová 63/3568","Kúpna zmluva","Kancelárske potreby","30192000-1 Kancelárske potreby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Matúškova č. 21","9.8.2016 9:06:00","10.8.2016 9:06:00","","balík","1,0000","99,920","20,000","119,900","30,100","5.8.2016 10:06:00",
"Z201618622","Z201618622_Z","Fakultná nemocnica s poliklinikou Žilina","17335825","Slovenská republika","Žilina","01207","ul.Vojtecha Spanyola 43","B.Braun Medical s.r.o.","31350780","Slovenská republika","Bratislava","83103","Hlučínska 3","Kúpna zmluva","Jednorazové rukavice a chirurgické rukavice 3.časť","18424300-0 Jednorazové rukavice;33141420-0 Chirurgické rukavice;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Žilinský","Žilina","Žilina","ul. Vojtecha Spanyola 43","10.8.2016 9:09:00","10.8.2017 9:09:00","","pár","2000,0000","1479,000","20,000","1774,800","121,000","1.8.2016 9:46:00",
"Z201618628","Z201618628_Z","Ústredný kontrolný a skúšobný ústav poľnohospodársky","00156582","Slovenská republika","Bratislava - Nové Mesto","83316","Matúškova 21","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Ventilátory","39714100-1 Ventilátory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava","Bratislava","Matúškova č. 21","9.8.2016 9:14:00","10.8.2016 9:14:00","","ks","3,0000","52,500","20,000","63,000","87,000","5.8.2016 10:13:59",
"Z201618635","Z201618635_Z","Gymnázium Antona Bernoláka","160717","Slovenská republika","Námestovo","02901","Ul. Mieru 307/23","ALVEX, spol. sr.o.","34139435","Slovenská republika","Ivanka pri Dunaji","90028","Štefánikova 35","Kúpna zmluva","Konvektomat elektrický bojlerový 20 x GN 1/1 s príslušenstvom","39220000-0 Kuchynské zariadenie, domáce potreby a potreby pre domáce hospodárstvo a dodávky pre stravovacie zariadenia;39312000-2 Zariadenia na prípravu jedál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Žilinský","Námestovo","Námestovo","Ul. Mieru 307/23","23.8.2016 0:00:00","15.9.2016 0:00:00","","ks","1,0000","11908,330","20,000","14290,000","1893,200","22.8.2016 12:54:00",
"Z201618650","Z201618650_Z","Gymnázium Pierra de Coubertina, Námestie SNP 9, Piešťany","00160318","Slovenská republika","Piešťany","92126","Námestie SNP 9","PC SEMA, s.r.o.","36426041","Slovenská republika","Žilina","01001","Bôrická cesta 103","Kúpna zmluva","Originálne tonery","30125100-2 Tonerové náplne;30125110-5 Toner do laserových tlačiarní/faxových prístrojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trnavský","Piešťany","Piešťany","Námestie SNP 9","","","5.8.2016 9:41:00","položky","12,0000","936,000","20,000","1123,200","396,800","2.8.2016 10:18:00",
"Z201618651","Z201618651_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Michal Gontko - migo","45973440","Slovenská republika","Belá-Dulice","03811","Belá 3","Kúpna zmluva","Monomerická laminovacia fólia 105cm","42994220-8 Príslušenstvo na lamináciu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Za kasárňou 3","","","15.8.2016 13:00:00","ks","23,0000","2450,000","20,000","2940,000","0,000","1.8.2016 10:37:59",
"Z201618677","Z201618677_Z","TV PEZINOK, s.r.o.","35726032","Slovenská republika","Pezinok","90201","Holubyho  42","CENTRON SLOVAKIA spol. s r.o. ","17333237","Slovenská republika","Bratislava","84103","Podhaj 107","Kúpna zmluva","Televízne vybavenie - kamery, zariadenia na záznam a spracovanie videa","32000000-3 Rozhlas, televízia, komunikácie, telekomunikácie a príbuzné zariadenia;32323000-3 Videomonitory;32324300-3 Televízne zariadenia;32333000-6 Prístroj na videozáznam alebo reprodukciu;32340000-8 Mikrofóny a reproduktory;32350000-1 Časti zvukových zariadení a videozariadení;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Pezinok","Pezinok","Holubyho 42","","","17.8.2016 13:00:00","predmet zákazky","1,0000","9600,000","20,000","11520,000","1240,000","8.8.2016 10:49:59",
"Z201618681","Z201618681_Z","Mesto Nové Zámky ","00309150","Slovenská republika","Nové Zámky ","94035","Hlavné námestie 10","Štatistické a evidenčné vydavateľstvo tlačív, a.s.","31331131","Slovenská republika","Bratislava","82109","Plynárenská 6","Kúpna zmluva","Kancelárske potreby","30192000-1 Kancelárske potreby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Nitriansky","Nové Zámky","Nové Zámky","Hlavné námestie 10","","","10.8.2016 10:49:00","ks","5431,0000","604,170","20,000","725,000","575,000","2.8.2016 11:50:00",
"Z201618689","Z201618689_Z","Stredná odborná škola","45017000","Slovenská republika","Banská Bystrica","97411","Pod Bánošom 80","STAV mix, s. r. o. ","36427900","Slovenská republika","Žilina ","01001","Lichardova 2802/51","Zmluva o dielo","Maliarske a natieračské práce alebo ekvivalent","45442100-8 Maliarske a natieračské práce;60000000-8 Dopravné služby (bez prepravy odpadu)","Stavebná práca;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Banskobystrický","Banská Bystrica","","Pod Bánošom 80","16.8.2016 12:12:00","4.9.2016 12:13:00","","zostava","1,0000","2468,000","20,000","2961,600","38,400","2.8.2016 12:15:00",
"Z201618678","Z201618678_Z","Úrad pre reguláciu elektronických komunikácií a poštových služieb","42355818","Slovenská republika","Bratislava - Staré Mesto","82855","Továrenská 7","PRESS & BURG s.r.o.","36445550","Slovenská republika","Bratislava","85102","Hrobákova 1633/1","Zmluva o poskytovaní služieb","Upratovanie administratívnej budovy ","90911200-8 Čistenie (upratovanie) budov;90919000-2 Služby na upratovanie kancelárií, škôl a čistenie kancelárskeho vybavenia","Služba","14. Upratovanie budov a správa budov ","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Továrenská 7","1.9.2016 0:00:00","31.8.2020 23:59:00","","cena za kalendárny mesiac","48,0000","31760,000","20,000","38112,000","25248,000","12.8.2016 10:03:03",
"Z201618700","Z201618700_Z","Spoločnosť priateľov detí z detských domovov Úsmev ako dar","17316537","Slovenská republika","Bratislava","85101","Ševčenkova 21","PRESS & BURG s.r.o.","36445550","Slovenská republika","Bratislava","85102","Hrobákova 1633/1","Zmluva o poskytovaní služieb","ubytovanie na detské sústredenie","55200000-2 Kempingy, táboriská a iné nehotelové ubytovanie","Služba","17. Hotelové a reštauračné služby","Slovenská republika","Žilinský","","","","15.8.2016 12:16:00","31.8.2016 12:17:00","","osoba","27,0000","1499,000","0,000","1499,000","13,000","1.8.2016 12:17:00",
"Z201618642","Z201618642_Z","Ústav na výkon väzby a Ústav na výkon trestu odňatia slobody","00738280","Slovenská republika","Nitra","95050","Cintorínska 3","OFFICE STAR, s.r.o.","46323546","Slovenská republika","Bratislava","83104","Šancová 63/3568","Kúpna zmluva","Kancelárske potreby","30192000-1 Kancelárske potreby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Nitriansky","Nitra","Nitra","Cintorínska 3","","","10.8.2016 9:31:00","kompletná dodávka podľa opisného formuláru","1,0000","408,330","20,000","490,000","350,000","1.8.2016 11:18:00",
"Z201618595","Z201618595_Z","Ústav na výkon väzby a Ústav na výkon trestu odňatia slobody","00738280","Slovenská republika","Nitra","95050","Cintorínska 3","mediatip.sk, s. r. o.","36013978","Slovenská republika","Dubnica nad Váhom","01841","Bratislavská 432/7","Kúpna zmluva","Automatická práčka Bosch WAT28460BY ","42716120-5 Práčky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Nitriansky","Nitra","Nitra","Cintorínska 3","","","10.8.2016 8:06:00","ks","2,0000","724,160","20,000","868,990","55,970","1.8.2016 8:48:00",
"Z201617240","Z201617240_Z","Herbarius s.r.o.","47419156","Slovenská republika","Trenčín","91101","Hodžova 1502/22","Chromservis SK s.r.o.","45515930","Slovenská republika","Bratislava","836 03","Nobelova 34","Kúpna zmluva","Rotačná vákuová odparka RVO 400 s príslušenstvom","38436200-2 Rotačné odparovače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Hodžova 1502/22","22.8.2016 10:56:00","26.8.2016 10:56:00","","ks","1,0000","2633,330","20,000","3160,000","39,200","5.8.2016 9:37:59",
