"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z201718298","Z201718298_Z","Generálne riaditeľstvo Zboru väzenskej a justičnej stráže","00212008","Slovenská republika","Bratislava","82108","Šagátova 1","FINAL - CD Bratislava, spol. s r.o.","45960470","Slovenská republika","Partizánske","95801","Škultétyho 437/18","Kúpna zmluva","Úžitkové motorové vozidlo do 3,5 t ","34136000-9 Dodávkové automobily;34136200-1 Dodávkové automobily skriňové;34144700-5 Úžitkové vozidlá","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Šagátova 1","10.5.2017 7:00:00","15.8.2017 13:00:00","","ks","6,0000","112416,670","20,000","134900,000","23500,000","2.5.2017 12:54:00",
"Z201719164","Z201719164_Z","Psychiatrická nemocnica Philippa Pinela Pezinok","30801397","Slovenská republika","Pezinok","90218","Malacká cesta 63","Yves & Soteco Slovakia, s.r.o.","35799331","Slovenská republika","Bratislava","83104","Elektrárenská 13739/6","Kúpna zmluva","Vozík na prádlo BESI 3","34911100-7 Vozíky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Pezinok","Pezinok","Malacká cesta č. 63","9.5.2017 9:43:00","12.5.2017 9:43:00","","ks","1,0000","350,000","20,000","420,000","30,000","3.5.2017 10:22:00",
"Z201719160","Z201719160_Z","Slovenský hydrometeorologický ústav","00156884","Slovenská republika","Bratislava","833 15","Jeséniova 17","IN SITU P & R s.r.o.","31397794","Slovenská republika","Bratislava","81102","Malá 15","Zmluva o poskytovaní služieb","Karotáž a kamerovanie technického stavu monitorovacích sond realizované z projektu OP KŽP ""Monitorovanie a hodnotenie množstva, režimu a kvality podzemných vôd""","60000000-8 Dopravné služby (bez prepravy odpadu);71351000-3 Geologické, geofyzikálne a iné vedecké prieskumné služby;71351200-5 Geologické a geofyzikálne služby;71351730-9 Geologický prieskum","Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Jeséniova 17","19.6.2017 10:04:00","19.6.2018 10:20:00","","úkon","200,0000","164540,000","20,000","197448,000","15960,000","10.5.2017 10:38:00",
"Z201719191","Z201719191_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","KOBASEAL, s.r.o.","36802603","Slovenská republika","Píla","90089","Píla 66","Kúpna zmluva","Drôt plombovací","44333000-3 Drôty;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Československej armády 3 / VÚ-5728 /Martin 036 01 ","","","15.5.2017 10:32:00","kg","73,0000","","","880,000","320,000","3.5.2017 11:36:00",
"Z201719229","Z201719229_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","KM - SL s. r. o. ","46106324","Slovenská republika","Malacky","90101","Záhorácka 83","Kúpna zmluva","Plomba plastová","19520000-7 Plastové výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Československej armády 3 / VÚ-5728 /Martin 036 01 ","","","15.5.2017 11:34:00","balenie","37,0000","","","630,000","170,000","3.5.2017 12:30:00",
"Z201719099","Z201719099_Z","Všeobecná zdravotná poisťovňa, a.s.","35937874","Slovenská republika","Bratislava","85104","Panónska cesta 2","DOLIS s.r.o.","35698586","Slovenská republika","Bratislava","81109","Grösslingova 45","Rámcová dohoda","Tlačiarenské a distribučné služby","60000000-8 Dopravné služby (bez prepravy odpadu);79824000-6 Tlačiarenské a distribučné služby","Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","","","","","súbor položiek podľa opisného formulára","1,0000","74629,170","20,000","89555,000","77245,000","2.5.2017 10:30:00",
"Z201719307","Z201719307_Z","Plemenárske služby SR, š.p.","36856096","Slovenská republika","Bratislava","85227","Starohájska č.29","Juraj Spišák - Majster Papier","13959603","Slovenská republika","Bratislava 5","85101","Wolkrova 1135/5, P.O.BOX 212","Kúpna zmluva","toaletný papier","33000000-0 Zdravotnícke vybavenie, farmaceutický materiál a výrobky osobnej starostlivosti;33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Rosinská cesta 12","5.5.2017 13:48:00","9.5.2017 13:48:00","","zákazka","1,0000","319,990","20,000","383,990","130,010","2.5.2017 14:38:00",
"Z201715911","Z201715911_Z","Mesto Žilina","00321796","Slovenská republika","Žilina","01131","Námestie obetí komunizmu 1","PRAGOPERUN SK s.r.o.","35901896","Slovenská republika","Bratislava","820 13","Dvojkrížna 47","Kúpna zmluva","Odpružená priemyselná automatická práčka s elektrickým ohrevom / ekvivalent","42716120-5 Práčky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Osiková 26","17.5.2017 11:17:00","24.5.2017 11:18:00","","ks","1,0000","4832,500","20,000","5799,000","441,000","4.5.2017 11:15:59",
"Z201719343","Z201719343_Z","Mestská časť Bratislava - Karlova Ves","00603520","Slovenská republika","Bratislava","84262","Nám. sv. Františka 8","mediatip.sk, s. r. o.","36013978","Slovenská republika","Dubnica nad Váhom","01841","Bratislavská 432/7","Kúpna zmluva","Microsoft Office pre podnikateľov ( MS Office 2010, MS Office 2013 alebo MS Office 2016 )","48300000-1 Softvérový balík na vytváranie dokumentov, kreslenie, vytváranie obrázkov, harmonogramov a zlepšovanie produktivity;48310000-4 Softvérový balík na vytváranie dokumentov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Námestie sv. Františka č. 8","","","22.5.2017 15:00:00","ks","100,0000","5833,330","20,000","7000,000","0,000","2.5.2017 11:38:00",
"Z201719294","Z201719294_Z","Kysucká knižnica v Čadci","36145068","Slovenská republika","Čadca","02201","Ul. 17. novembra 1258","DMC, s.r.o.","36777455","Slovenská republika","Šurany - Časť Nitriansky Hrádok","94201","Riečna 2541/3","Zmluva o poskytovaní služieb","Grafický návrh, úprava a tlač informačno-propagačných publikácií, letákov, záložiek","79800000-2 Tlačiarenské a príbuzné služby;79810000-5 Tlačiarenské služby;79822500-7 Grafické návrhy","Služba","","Slovenská republika","Žilinský","Čadca","Čadca","Ul. 17. novembra 1258","6.5.2017 8:00:00","31.8.2017 14:00:00","","ks","28600,0000","3420,000","10,000","3762,000","3198,000","3.5.2017 14:03:00",
"Z201719361","Z201719361_Z","Ministerstvo financií Slovenskej republiky","00151742","Slovenská republika","Bratislava","81782","Štefanovičova 5","eGroup Solutions, a. s. ","44989709","Slovenská republika","Bratislava","82105","Mlynské Nivy 71","Zmluva o poskytovaní služieb","Zabezpečenie služieb SW podpory zariadení dátovej sály ","72611000-6 Technické počítačové podporné služby","Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","","5.5.2017 8:00:00","1.3.2020 0:00:00","","celok","1,0000","96200,000","20,000","115440,000","0,000","2.5.2017 14:38:00",
"Z201719173","Z201719173_Z","Ústav na výkon väzby a Ústav na výkon trestu odňatia slobody","00738280","Slovenská republika","Nitra","95050","Cintorínska 3","LEON global s.r.o.","36284238","Slovenská republika","Pezinok","90201","Svätoplukova 15","Kúpna zmluva","Potreby osobnej hygieny","33711610-6 Šampóny;33711620-9 Hrebene;33711710-7 Zubné kefky;33711720-0 Zubná pasta;33711810-8 Holiace krémy;33721200-2 Holiace strojčeky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Cintorínska 3","","","12.5.2017 14:01:00","kompletná dodávka podľa opisného formulára","1,0000","1387,500","20,000","1665,000","1584,600","2.5.2017 11:06:00",
"Z201719378","Z201719378_Z","ZIPZAP s.r.o.","50695347","Slovenská republika","Humenné ","06601","26. novembra 1510/3 ","EUBICO, s.r.o.","44102224","Slovenská republika","Bratislava","81104","Majakovského 9","Zmluva o poskytovaní služieb","Marketing spojený so sériovou výrobou modulárneho držiaka na bielizeň","79342000-3 Marketingové služby","Služba","","Slovenská republika","Prešovský","Humenné","","Jasenovská súp.č.2768 ","20.7.2017 18:03:00","22.11.2017 18:03:00","","služba","1,0000","13200,000","20,000","15840,000","0,000","5.5.2017 15:03:00",
"Z201719382","Z201719382_Z","ZIPZAP s.r.o.","50695347","Slovenská republika","Humenné ","06601","26. novembra 1510/3 ","EUBICO, s.r.o.","44102224","Slovenská republika","Bratislava","81104","Majakovského 9","Kúpna zmluva","Forma na výlisok ""Spona""","42670000-3 Časti a príslušenstvo obrábacích strojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Humenné","Humenné","Jasenovská súp.č.2768 ","5.7.2017 18:39:00","15.11.2017 18:39:00","","kus","1,0000","35850,000","20,000","43020,000","0,000","5.5.2017 15:38:00",
"Z201719381","Z201719381_Z","ZIPZAP s.r.o.","50695347","Slovenská republika","Humenné ","06601","26. novembra 1510/3 ","EUBICO, s.r.o.","44102224","Slovenská republika","Bratislava","81104","Majakovského 9","Kúpna zmluva","Vstrekolis","31600000-2 Elektrické zariadenia a prístroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Humenné","Humenné","Jasenovská súp.č.2768 ","5.7.2017 18:34:00","15.11.2017 18:34:00","","kus","1,0000","110000,000","20,000","132000,000","0,000","5.5.2017 15:38:00",
"Z201719462","Z201719462_Z","Ústav polymérov Slovenskej akadémie vied","00586927","Slovenská republika","Bratislava - Karlova Ves","84541","Dúbravská cesta 9","FISHER Slovakia, spol. s r.o.","36483095","Slovenská republika","Levoča","05401","Mäsiarska 13","Kúpna zmluva","dodávka laboratórneho skla do chemického laboratória","33790000-4 Laboratórny, zdravotnícky alebo farmaceutický sklenený tovar;33793000-5 Sklenené výrobky pre laboratóriá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Dúbravská cesta 9","15.5.2017 9:06:00","31.5.2017 9:08:00","","ks","1,0000","316,670","20,000","380,000","242,990","3.5.2017 10:10:00",
"Z201719459","Z201719459_Z","Psychiatrická nemocnica Philippa Pinela Pezinok","30801397","Slovenská republika","Pezinok","90218","Malacká cesta 63","Mixxer Medical s.r.o.","36380725","Slovenská republika","Martin","03601","Kollárova 49","Kúpna zmluva","Chodítko s opornou doskou, 4-kolieskové","33000000-0 Zdravotnícke vybavenie, farmaceutický materiál a výrobky osobnej starostlivosti;33196000-0 Zdravotné pomôcky;33196100-1 Prístroje pre starších občanov;33196200-2 Prístroje pre invalidných občanov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Pezinok","Pezinok","Malacká cesta č. 63","","","5.5.2017 9:05:00","ks","2,0000","250,000","20,000","300,000","0,000","2.5.2017 9:44:00",
"Z201719469","Z201719469_Z","Ústav polymérov Slovenskej akadémie vied","00586927","Slovenská republika","Bratislava - Karlova Ves","84541","Dúbravská cesta 9","CENTRALCHEM, s.r.o. ","31625444","Slovenská republika","Banská Bystrica","97401","Cementárenská cesta 16","Kúpna zmluva","Základné a rôzne organické chemikálie a rozpúšťadlá s dodaním do sídla objednávateľa","24300000-7 Základné anorganické a organické chemikálie;24320000-3 Základné organické chemikálie","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Dúbravská cesta 9","15.5.2017 9:14:00","19.5.2017 9:14:00","","ks","1,0000","141,670","20,000","170,000","106,000","2.5.2017 12:14:00",
"Z201719470","Z201719470_Z","Ústav polymérov Slovenskej akadémie vied","00586927","Slovenská republika","Bratislava - Karlova Ves","84541","Dúbravská cesta 9","FISHER Slovakia, spol. s r.o.","36483095","Slovenská republika","Levoča","05401","Mäsiarska 13","Kúpna zmluva","Dodanie laboratórneho skla do chemického laboratória","33790000-4 Laboratórny, zdravotnícky alebo farmaceutický sklenený tovar;33791000-1 Sklenené výrobky;33792000-8 Sklenené výrobky pre farmáciu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Dúbravská cesta 9","15.5.2017 9:21:00","31.5.2017 9:21:00","","ks","1,0000","73,330","20,000","88,000","0,000","3.5.2017 11:00:00",
"Z201719454","Z201719454_Z","Ústav hydrológie Slovenskej akadémie vied","00166600","Slovenská republika","Bratislava","84104","Dúbravská cesta 9","LE CHEQUE DEJEUNER s.r.o.","31396674","Slovenská republika","Bratislava","821 01","Tomášikova 23/D","Zmluva o poskytovaní služieb","Zabezpečenie stravovania formou papierových stravných poukážok","30199770-8 Stravné poukážky;55520000-1 Služby hromadného stravovania;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Dúbravská cesta č. 9","1.8.2017 8:53:00","31.7.2018 8:53:00","","ks","8000,0000","","","27773,200","326,800","2.5.2017 9:38:00",
"Z201719473","Z201719473_Z","Domov sociálnych služieb pre deti a dospelých Sibírka","00604968","Slovenská republika","Bratislava","83102","Sibírska 69","OFFICE STAR, s.r.o.","46323546","Slovenská republika","Bratislava","83104","Šancová 63/3568","Kúpna zmluva","Kancelársky papier biely alebo ekvivalent","30197620-8 Písací papier;30197642-8 Papier na fotokopírovanie a xerografický papier;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Sibírska 69","9.5.2017 8:30:00","12.5.2017 12:00:00","","balík s 500 listami papiera","50,0000","95,750","20,000","114,900","11,100","5.5.2017 10:38:00",
"Z201719507","Z201719507_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","HELAGO-SK, s. r. o. ","47479256","Slovenská republika","Bratislava","82107","Kosodrevinová 2","Kúpna zmluva","Sady pre simuláciu zranení","39162200-7 Učebné pomôcky a zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Liptovský Mikuláš","Liptovský Mikuláš","Pod stráňami 1","15.5.2017 8:00:00","15.6.2017 13:00:00","","jeden celok kúpnej zmluvy/súbor položiek","1,0000","2166,670","20,000","2600,000","200,000","5.5.2017 10:52:00",
"Z201719247","Z201719247_Z","Detská fakultná nemocnica s poliklinikou Bratislava","00607231","Slovenská republika","Bratislava","83340","Limbová 1","TIMED, s.r.o. ","00602175","Slovenská republika","Bratislava","82101","Trnavská cesta 112","Kúpna zmluva","Dojčenecká výživa pri prevencii a liečbe alergie na bielkovinu kravského mlieka a špecifických metabolických situácii, Dojčenecká výživa pri poruchách metabolizmu bielkovín a aminokyselín, Doplnky výživy pri deficite karnitínu - doplnok výživy L-karnitín, Enterálna výživa","33692300-0 Enterálna výživa;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbova 1","15.5.2017 7:00:00","14.5.2018 15:00:00","","plechovka, vrecko","970,0000","16082,310","20,000","19298,770","0,000","2.5.2017 11:38:00",
"Z201719509","Z201719509_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","HELAGO-SK, s. r. o. ","47479256","Slovenská republika","Bratislava","82107","Kosodrevinová 2","Kúpna zmluva","Sada líčidiel a doplnkov pre simuláciu zranení","39162200-7 Učebné pomôcky a zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Liptovský Mikuláš","Liptovský Mikuláš","Pod stráňami 1 ","15.5.2017 8:00:00","15.6.2017 13:00:00","","jeden celok kúpnej zmluvy/súbor položiek","1,0000","2281,670","20,000","2738,000","2,000","4.5.2017 10:38:00",
"Z201719511","Z201719511_Z","Lesopoľnohospodársky majetok Ulič, štátny podnik","00492531","Slovenská republika","Ulič","06767","Ulič 96","PETROLTRANS, a.s.","36592170","Slovenská republika","Trebišov","07501","Cukrovarská 22","Kúpna zmluva","Motorová nafta","09134100-8 Motorová nafta;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Snina","Ulič","Ulič 96","10.5.2017 7:00:00","10.5.2017 14:00:00","","l","1,0000","0,870","20,000","1,050","0,110","2.5.2017 10:42:00",
"Z201719523","Z201719523_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Steeling, s.r.o.","31720943","Slovenská republika","Košice - Západ","04011","Plzenská 8/1843","Kúpna zmluva","Náhradné diely na autobusy Sor NB 12, NB 18","34913000-0 Rôzne náhradné diely;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Hornádska 10","","","11.5.2017 10:00:00","ks","73,0000","3998,880","20,000","4798,660","351,120","2.5.2017 8:46:00",
"Z201716116","Z201716116_Z","SLOVENSKÝ VODOHOSPODÁRSKY PODNIK, štátny podnik, Odštepný závod Bratislava","36022047 01","Slovenská republika","Bratislava-Karlova Ves","84217","Karloveská 2","TECO, spol. s r.o.","31349404","Slovenská republika","Bratislava","82105","Staré záhrady 18","Zmluva o dielo","Výmena 2 ks vratných redukčných prevodoviek za novší typ na vytyčovacom plavidle","50241000-6 Opravy a údržba lodí;60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Vlčie hrdlo 82","9.5.2017 9:37:00","31.10.2017 9:39:00","","zákazka","1,0000","29990,000","20,000","35988,000","0,000","4.5.2017 10:18:00",
"Z201719545","Z201719545_Z","Domov sociálnych služieb a zariadenie pre seniorov","31770398","Slovenská republika","Pezinok","90201","Hrnčiarska 37","Lohmann & Rauscher, s.r.o","31347827","Slovenská republika","Bratislava","83103","Jarošova 1","Kúpna zmluva","jednorázové nesterilné rukavice alebo ekvivalent","18424000-7 Rukavice;18424300-0 Jednorazové rukavice;33141420-0 Chirurgické rukavice","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Pezinok","Pezinok","Hrnčiarska 37","9.5.2017 8:00:00","12.5.2017 14:00:00","","balenie/100ks","200,0000","466,670","20,000","560,000","190,000","2.5.2017 9:46:00",
