"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z201741866","Z201741866_Z","FINIT WOOD, s. r. o.","44153538","Slovenská republika","Čeľadince","95616","2","EXCELLENT CD, spol. s r.o.","36017671","Slovenská republika","Zvolen","960 01","Š. Moyzesa 3","Kúpna zmluva","Vŕtacie a frézovacie CNC centrum","42612000-9 Obrábacie centrá (strediská);42642100-9 Obrábacie stroje na drevo;42670000-3 Časti a príslušenstvo obrábacích strojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Topoľčany","Čeľadince","Čeľadince 2","2.10.2017 10:00:00","31.5.2018 16:00:00","","ks","1,0000","73250,000","","","8750,000","8.9.2017 15:10:00",
"Z201741867","Z201741867_Z","FINIT WOOD, s. r. o.","44153538","Slovenská republika","Čeľadince","95616","2","EXCELLENT CD, spol. s r.o.","36017671","Slovenská republika","Zvolen","960 01","Š. Moyzesa 3","Kúpna zmluva","Zvlhčovacie zariadenie pre výrobné priestory","38932000-7 Vlhkomery;42512510-6 Zvlhčovače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Topoľčany","Čeľadince","Čeľadince 2","2.10.2017 10:00:00","31.5.2018 16:00:00","","ks","1,0000","31700,000","","","1800,000","8.9.2017 15:38:00",
"Z201741868","Z201741868_Z","FINIT WOOD, s. r. o.","44153538","Slovenská republika","Čeľadince","95616","2","NEXNET SK, s.r.o.","36806331","Slovenská republika","Teplička nad Váhom","013 01","Železničná 1019/31","Kúpna zmluva","CAD/CAM softvér pre spracovanie technickej a technologickej dokumentácie súvisiacej s vývojom a výrobou nábytku","48100000-9 Softvérový balík pre konkrétne odvetvie;48300000-1 Softvérový balík na vytváranie dokumentov, kreslenie, vytváranie obrázkov, harmonogramov a zlepšovanie produktivity;48321000-4 Softvérový balík na navrhovanie pomocou počítača (CAD);48323000-8 Softvérový balík pre výrobu pomocou počítača (CAM)","Tovar;Služba","","Slovenská republika","Nitriansky","Topoľčany","Čeľadince","Čeľadince 2","2.10.2017 10:00:00","31.5.2018 16:00:00","","ks","1,0000","24000,000","","","5000,000","8.9.2017 16:08:00",
"Z201739918","Z201739918_Z","Základná škola","36159042","Slovenská republika","Prešov","08001","Československej armády 22","KRIDLA s.r.o","36466778","Slovenská republika","Humenne","06601","Mierova 94","Kúpna zmluva","Kancelársky papier","30197642-8 Papier na fotokopírovanie a xerografický papier;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Prešovský","Prešov","Prešov","Československej armády 22","18.9.2017 8:00:00","20.9.2017 15:00:00","","krabíc","30,0000","","","440,000","10,000","5.9.2017 14:38:00",
"Z201737805","Z201737805_Z","Rozhlas a televízia Slovenska","47232480","Slovenská republika","Bratislava","84545","Mlynská dolina","ELVIA PRO SLOVAKIA, s.r.o.","31381774","Slovenská republika","Bratislava","81103","Mudroňova 63","Kúpna zmluva","Komponenty štúdiového Livewire systému na báze AoIP - štúdio KE","32000000-3 Rozhlas, televízia, komunikácie, telekomunikácie a príbuzné zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","","","6.10.2017 6:30:00","3.11.2017 6:31:00","","rozsah v zmysle technickej špecifikácie","1,0000","36930,000","20,000","44316,000","0,000","8.9.2017 11:14:00",
"Z201742071","Z201742071_Z","Národný onkologický ústav","00165336","Slovenská republika","Bratislava","83110","Klenová 1","EUROPEA group, spol. s r.o.","31324932","Slovenská republika","Bratislava","821 07","Šípová 3/a","Kúpna zmluva","1x serverová pamäť RAM HP 32GB (1x32GB) Quad Rank x4 PC3L-10600 (DDR3-1333) LRDIMM CAS-9 LP Memory Kit (PN: 647903-B21)","30000000-9 Kancelárske a počítacie stroje, vybavenie a spotrebný materiál s výnimkou nábytku a softvérových balíkov;30200000-1 Počítačové zariadenia a spotrebný materiál;30230000-0 Zariadenia súvisiace s počítačmi;30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim;30237200-1 Príslušenstvo počítačov;30237230-0 Pamäte;48000000-8 Softvérové balíky a informačné systémy;48200000-0 Softvérový balík na vytváranie sietí, pre internet a intranet;48800000-6 Informačné systémy a servery;48820000-2 Servery;48821000-9 Sieťové servery;48822000-6 Počítačové servery;48823000-3 Súborové servery;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Klenová 1, 833 10 Bratislava, Slovenská republika","11.9.2017 9:00:00","14.9.2017 12:00:00","","kus - pamäť RAM","16,0000","6800,000","","","3100,000","4.9.2017 11:20:00",
"Z201741707","Z201741707_Z","Kancelária verejného ochrancu práv","36064041","Slovenská republika","Bratislava","81109","Grösslingová 2461/35","HENRYSO, s.r.o.","50687115","Slovenská republika","Nitra","94901","Fraňa Mojtu 22","Kúpna zmluva","Počítače All in One; externý disk a diskové zariadenie s diskami","30213000-5 Osobné počítače;30213300-8 Stolový počítač;30230000-0 Zariadenia súvisiace s počítačmi;30233000-1 Archivačné a čítacie zariadenia;30233130-1 Pamäťové jednotky s magnetickým diskom;30234000-8 Pamäťové médiá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Grösslingová 35","8.9.2017 9:00:00","29.9.2017 15:00:00","","sada špecifikovaná v OF","1,0000","4799,990","20,000","5759,990","0,010","5.9.2017 10:38:00",
"Z201742159","Z201742159_Z","Univerzitná nemocnica Bratislava","31813861","Slovenská republika","Bratislava","82101","Pažítková 4","PULImedical, spol. s r.o.","31344399","Slovenská republika","Ivanka pri Dunaji","90028","Nádražná 34","Kúpna zmluva","NÁDOBY NA OSTRÉ PREDMETY, KLINIK BOXY","33141123-8 Nádoby na ostré predmety;44613800-8 Kontajnery na odpadový materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Ružinovská 6, Limbová 5, Antolská 11, Mickiewiczova 13","14.9.2017 8:00:00","28.9.2017 14:00:00","","skupina produktov","1,0000","11441,670","20,000","13730,000","1180,000","4.9.2017 9:28:00",
"Z201742168","Z201742168_Z","Základná škola Hurbanovo, Nám. Konkolyho-Thege č.2 ","37861123","Slovenská republika","Hurbanovo","94701","Námestie Konkolyho - Thege č.2","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika","Trenčín","91101","Jilemnického 6","Kúpna zmluva","kancelársky papier alebo ekvivalent","30192000-1 Kancelárske potreby;30197620-8 Písací papier;30197642-8 Papier na fotokopírovanie a xerografický papier;30197643-5 Papier na fotokopírovanie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Komárno","Hurbanovo","Nám.  Konkolyho-Thege č.2","12.9.2017 9:29:00","28.9.2017 9:29:00","","krabica","20,0000","218,330","20,000","262,000","87,990","4.9.2017 10:48:00",
"Z201741733","Z201741733_Z","Ministerstvo vnútra Slovenskej republiky","00151866","Slovenská republika","Bratislava","81272","Pribinova 2","Copytrend, s.r.o.","36616524","Slovenská republika","Bratislava - mestská časť Ružinov","82101","Tomášikova 16550/3","Zmluva o poskytovaní služieb","Stanovenie všeobecnej hodnoty nehnuteľností, stavieb a pozemkov formou znaleckých posudkov","71319000-7 Služby znalcov (expertíza)","Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Piesková 32","14.9.2017 8:00:00","4.10.2017 15:00:00","","súhrn definovaných požiadaviek","1,0000","989,170","20,000","1187,000","836,000","4.9.2017 11:32:00",
"Z201742176","Z201742176_Z","Základná škola Hurbanovo, Nám. Konkolyho-Thege č.2 ","37861123","Slovenská republika","Hurbanovo","94701","Námestie Konkolyho - Thege č.2","Trend Hygiena, s.r.o.","44783892","Slovenská republika","Ohrady","93012","Višňová ulica 463/23 ","Kúpna zmluva","Hygienické potreby","33711900-6 Mydlo;33761000-2 Toaletný papier;33763000-6 Papierové uteráky na ruky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Komárno","Hurbanovo","Nám. Konkolyho-Thege č. 2","12.9.2017 10:10:00","28.9.2017 10:10:00","","podľa  rozpisu v objednávke","1,0000","80,830","20,000","97,000","72,200","4.9.2017 11:00:00",
"Z201742178","Z201742178_Z","Štátny geologický ústav Dionýza Štúra","31753604","Slovenská republika","Bratislava-Staré Mesto","81704","Mlynská dolina 1","Mikrochem Trade, spol. s r.o.","35948655","Slovenská republika","Pezinok","90201","Za dráhou 33","Rámcová dohoda","Chemikálie","24311000-7 Chemické prvky, anorganické kyseliny a zlúčeniny;24315000-5 Rôzne anorganické chemikálie;24320000-3 Základné organické chemikálie;24327000-2 Rôzne organické chemikálie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","","","","","","","súbor","3,0000","","","36767,000","","4.9.2017 13:00:00",
"Z201742193","Z201742193_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Ing. Daniel Motyčák AGROPOL","33246068","Slovenská republika","Trstená","02801","Hattalova 43/50","Kúpna zmluva","Kvapalina pre zníženie emisií AD BLUE","24951200-7 Aditíva do olejov;24957000-7 Chemické aditíva;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Železničná 3","18.9.2017 10:43:00","6.10.2017 10:00:00","","podľa technickej špecifikácie predmetu zákazky","1,0000","429,170","20,000","515,000","193,000","7.9.2017 10:44:00",
"Z201742195","Z201742195_Z","Mesto Žilina","00321796","Slovenská republika","Žilina","01131","Námestie obetí komunizmu 1","Ing. Ľubomír Mičuda","33489858","Slovenská republika","Bolešov","01853","36","Zmluva o dielo","Určenie jednorazovej odplaty za zriadenie vecného bremena formou znaleckého posudku","60000000-8 Dopravné služby (bez prepravy odpadu);71319000-7 Služby znalcov (expertíza)","Služba","","Slovenská republika","Žilinský","Žilina","","Námestie obetí komunizmu 1","","","25.9.2017 10:00:00","ks","3,0000","100,000","","100,000","100,000","4.9.2017 10:58:00",
"Z201742198","Z201742198_Z","Mesto Žilina","00321796","Slovenská republika","Žilina","01131","Námestie obetí komunizmu 1","Ing. Ľubomír Mičuda","33489858","Slovenská republika","Bolešov","01853","36","Zmluva o dielo","Určenie jednorazovej odplaty za zriadenie vecného bremena formou znaleckého posudku","60000000-8 Dopravné služby (bez prepravy odpadu);71319000-7 Služby znalcov (expertíza)","Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Námestie obetí komunizmu 1","","","25.9.2017 11:00:00","ks","3,0000","140,000","","140,000","60,000","4.9.2017 11:44:00",
"Z201742201","Z201742201_Z","Mesto Žilina","00321796","Slovenská republika","Žilina","01131","Námestie obetí komunizmu 1","Copytrend, s.r.o.","36616524","Slovenská republika","Bratislava - mestská časť Ružinov","82101","Tomášikova 16550/3","Zmluva o dielo","Stanovenie všeobecnej hodnoty nehnuteľnosti formou znaleckého posudku","71319000-7 Služby znalcov (expertíza)","Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Námestie obetí komunizmu 1","","","25.9.2017 12:00:00","ks","3,0000","65,830","20,000","79,000","121,000","4.9.2017 12:56:00",
"Z201742213","Z201742213_Z","Ústav zoológie Slovenskej akadémie vied","00679097","Slovenská republika","Bratislava","84506","Dúbravská cesta 9","BIOTECH s.r.o.","35768444","Slovenská republika","Bratislava","84104","Pod Rovnicami 2","Kúpna zmluva","Kity","33696500-0 Laboratórne činidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Dúbravská cesta 9","6.9.2017 13:00:00","29.9.2017 12:00:00","","bal. ","1,0000","236,300","10,000","259,930","0,000","4.9.2017 13:08:00",
"Z201742218","Z201742218_Z","Domov sociálnych služieb Kovarce","00356891","Slovenská republika","Kovarce","95615","SNP 11","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika","Košice","04001","Rastislavova 104","Kúpna zmluva","Tonery ","30125100-2 Tonerové náplne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Topoľčany","Kovarce","SNP 11","11.9.2017 10:00:00","22.9.2017 13:00:00","","ks ","52,0000","230,000","20,000","276,000","973,990","4.9.2017 10:50:00",
"Z201741737","Z201741737_Z","Ministerstvo hospodárstva Slovenskej republiky","686832","Slovenská republika","Bratislava  ","82715","Mierová 19","DMC, s.r.o.","36777455","Slovenská republika","Šurany - Časť Nitriansky Hrádok","94201","Riečna 2541/3","Kúpna zmluva","Obstaranie dodávateľa na propagačné predmety so zobrazením povinných log za účelom prezentácie operačného programu za rok 2017","39294100-0 Informačné a propagačné výrobky;79340000-9 Reklamné a marketingové služby;22462000-6 Propagačný materiál","Tovar","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Mierová 19","2.10.2017 10:00:00","30.11.2017 14:00:00","","celý predmet zákazky","1,0000","14028,330","20,000","16834,000","765,990","4.9.2017 11:46:00",
"Z201742230","Z201742230_Z","Štátny geologický ústav Dionýza Štúra","31753604","Slovenská republika","Bratislava-Staré Mesto","81704","Mlynská dolina 1","equilab s.r.o.","36779784","Slovenská republika","Bratislava","81108","Ferienčíkova 18","Rámcová dohoda","Všeobecný spotrebný materiál","09211000-1 Mazacie oleje a mazivá;15994200-4 Filtračný papier;19520000-7 Plastové výrobky;33793000-5 Sklenené výrobky pre laboratóriá;38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel);38433100-0 Hmotnostné spektrometre;38434560-9 Chemické analyzátory;38437000-7 Laboratórne pipety a príslušenstvo;42131141-6 Redukčné tlakové ventily;42671100-1 Stojany na laboratórne náradie;42968000-9 Dávkovače;44618350-3 Plastové vrchnáky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","","","","","","","súbor","3,0000","","","35640,000","1458,620","5.9.2017 10:40:00",
"Z201742231","Z201742231_Z","Štátny geologický ústav Dionýza Štúra","31753604","Slovenská republika","Bratislava-Staré Mesto","81704","Mlynská dolina 1","FISHER Slovakia, spol. s r.o.","36483095","Slovenská republika","Levoča","05401","Mäsiarska 13","Rámcová dohoda","Všeobecný spotrebný materiál","19520000-7 Plastové výrobky;33793000-5 Sklenené výrobky pre laboratóriá;38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel);42968000-9 Dávkovače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","","","","","","","súbor","1,0000","1290,000","","","16,850","5.9.2017 12:38:00",
"Z201742232","Z201742232_Z","Štátny geologický ústav Dionýza Štúra","31753604","Slovenská republika","Bratislava-Staré Mesto","81704","Mlynská dolina 1","equilab s.r.o.","36779784","Slovenská republika","Bratislava","81108","Ferienčíkova 18","Rámcová dohoda","Všeobecný spotrebný materiál","09211000-1 Mazacie oleje a mazivá;15994200-4 Filtračný papier;19520000-7 Plastové výrobky;33793000-5 Sklenené výrobky pre laboratóriá;38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel);38433100-0 Hmotnostné spektrometre;38434560-9 Chemické analyzátory;38437000-7 Laboratórne pipety a príslušenstvo;42131141-6 Redukčné tlakové ventily;42671100-1 Stojany na laboratórne náradie;42968000-9 Dávkovače;44618350-3 Plastové vrchnáky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","","","","","","","súbor","3,0000","","","26280,000","920,650","5.9.2017 14:38:00",
"Z201742244","Z201742244_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","RESULT reklamná agentúra s.r.o.","36189740","Slovenská republika","Košice","04001","Južná trieda 93","Kúpna zmluva","Rámy na obrazy ","39298200-9 Rámy na obrazy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Liptovský Mikuláš","Liptovský Mikuláš","Demänová 393","11.9.2017 13:53:00","28.9.2017 14:00:00","","ks","27,0000","263,330","20,000","316,000","0,000","6.9.2017 14:34:00",
"Z201742019","Z201742019_Z","Ministerstvo vnútra Slovenskej republiky","00151866","Slovenská republika","Bratislava","81272","Pribinova 2","Ing. Miroslav Vančo MIVASOFT","30346461","Slovenská republika","Šaľa","92701","M.R.Štefánika 67/14","Kúpna zmluva","Technické vybavenie na tvorbu digitálneho záznamu obrazu s príslušenstvom","30213100-6 Prenosné počítače;31711110-7 Vysielače s prijímačom (transceivery);38650000-6 Fotografické zariadenia;38651600-9 Digitálne fotoaparáty;48328000-3 Softvérový balík na spracovanie obrazu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","","","","","18.9.2017 8:00:00","9.10.2017 15:00:00","","súbor položiek zákazky","1,0000","31458,330","20,000","37750,000","4674,610","4.9.2017 15:00:00",
"Z201742261","Z201742261_Z","Mesto Žilina","00321796","Slovenská republika","Žilina","01131","Námestie obetí komunizmu 1","Copytrend, s.r.o.","36616524","Slovenská republika","Bratislava - mestská časť Ružinov","82101","Tomášikova 16550/3","Zmluva o dielo","Stanovenie všeobecnej hodnoty nehnuteľnosti formou znaleckého posudku","71319000-7 Služby znalcov (expertíza)","Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Námestie obetí komunizmu 1","","","25.9.2017 14:00:00","ks","3,0000","82,500","20,000","99,000","101,000","4.9.2017 14:50:00",
