"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z20251506","Z20251506_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","REVIS-SERVIS spol. s.r.o.","36657719","Slovenská republika","Nitra","94905","Na Priehon 875/2A","Kúpna zmluva","Tonery ","30125100-2 Tonerové náplne;30125110-5 Toner do laserových tlačiarní/faxových prístrojov","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","Tr. A. Hlinku 1","4/24/2025 8:00:00 AM","5/9/2025 3:00:00 PM","","súbor","1.0000","77.550","23.000","95.390","0.000","4/17/2025 3:08:00 PM","",
"Z20251512","Z20251512_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","HONOR s.r.o.","31598251","Slovenská republika","Čadca","02201","Slovanská cesta 1341","Kúpna zmluva","Nákup vankúšov, paplónov a posteľnej bielizne ","39512000-4 Posteľná bielizeň;39512500-9 Obliečky na vankúše;39514100-9 Uteráky;39516110-6 Vankúše","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","B. Slančíkovej 1","4/24/2025 8:00:00 AM","5/9/2025 3:00:00 PM","","súbor","1.0000","7560.980","23.000","9300.000","7058.690","4/17/2025 3:08:00 PM","",
"Z20251511","Z20251511_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","Beckman Coulter Slovenská republika s. r. o.","35683546","Slovenská republika","Bratislava","851 01","Einsteinova 23","Kúpna zmluva","Komponent pre výskumné účely  ","24000000-4 Chemické výrobky;24960000-1 Rôzne chemické výrobky","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","Nábrežie mládeže 91","4/24/2025 8:00:00 AM","5/9/2025 3:00:00 PM","","súbor","1.0000","171.000","23.000","210.330","17.220","4/17/2025 3:08:00 PM","",
"Z20251458","Z20251458_Z","Národný žrebčín ""Topoľčianky"" štátny podnik","31447708","Slovenská republika","Topoľčianky","95193","Parková 13","EKONA COR s.r.o.","04387601","Česká republika","Hranice IV-Drahotuše","75361","Hranická 225","Kúpna zmluva","USG prístroj prenosný","33112000-8 Echo, ultrazvukové a dopplerovské zobrazovacie zariadenia;33112200-0 Ultrazvuková jednotka;33124120-2 Diagnostické ultrazvukové prístroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Zlaté Moravce","Topoľčianky","Parková 13","4/23/2025 7:00:00 AM","4/30/2025 3:00:00 PM","","bal. uvedné v špecifikácii","1.0000","2880.000","21.000","3484.800","900.000","4/17/2025 3:38:00 PM","",
"Z20251489","Z20251489_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","CLEAN TONERY, s.r.o.","35891866","Slovenská republika","Pezinok","90201","Za Hradbami 27","Kúpna zmluva","Náplne do tlačiarne - originál","30125100-2 Tonerové náplne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1, fakulta Strojnícka, KAM","4/23/2025 11:00:00 AM","5/14/2025 2:00:00 PM","","ks","4.0000","265.000","23.000","325.950","45.000","4/17/2025 11:14:00 AM","",
"Z20251436","Z20251436_Z","Správa ciest Trenčianskeho samosprávneho kraja","37915568","Slovenská republika","Trenčín","91105","Brnianska 3","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika","Trenčín","91101","Jilemnického 6","Rámcová dohoda","Kancelársky papier","30197620-8 Písací papier;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","","","","","","","celok","1.0000","866.000","23.000","1065.180","191.000","4/17/2025 11:24:00 AM","",
"Z20251509","Z20251509_Z","Centrum účelových zariadení","42137004","Slovenská republika","Piešťany","92101","Rekreačná 13","REMPO UNIVERS EU, s.r.o. ","47619511","Slovenská republika","Košice","04011","Trieda SNP 90/341","Rámcová dohoda","OOPP pre strediská a prevádzky objednávateľa		","18000000-9 Odevy, obuv, brašnárske výrobky a príslušenstvo;18100000-0 Pracovné odevy, špeciálne pracovné odevy a doplnky;18200000-1 Zvršky;18300000-2 Odevy;18400000-3 Špeciálne odevy a doplnky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Piešťany","Piešťany","Rekreačná 13","","","","celok","1.0000","27249.990","23.000","33517.490","8050.010","4/17/2025 12:48:00 PM","",
"Z20251515","Z20251515_Z","Záchranná zdravotná služba Bratislava","17336210","Slovenská republika","Petržalka","85007","Antolská 11","Tibor Varga TSV PAPIER","32627211","Slovenská republika","Lučenec","98401","Vajanského 80","Kúpna zmluva","Kancelársky papier","30192000-1 Kancelárske potreby;30197620-8 Písací papier;30197643-5 Papier na fotokopírovanie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava V","Bratislava - mestská časť Petržalka","Antolská 11","4/22/2025 8:00:00 AM","4/25/2025 12:00:00 PM","","balík","300.0000","765.000","23.000","940.950","192.000","4/17/2025 1:16:00 PM","",
"Z20251500","Z20251500_Z","Základná škola, SNP 5, Šurany","37863983","Slovenská republika","Šurany","94201","SNP 5","MAJSTER PAPIER, s.r.o.","31347525","Slovenská republika","Dunajská Lužná","90042","Kvetná 861/1","Kúpna zmluva","Čistiace prostriedky","18141000-9 Pracovné rukavice;18424300-0 Jednorazové rukavice;33761000-2 Toaletný papier;39224300-1 Metly a kefy a iné výrobky na upratovanie domácností;39800000-0 Čistiace a leštiace výrobky;39830000-9 Čistiace výrobky;39831200-8 Saponáty;39831300-9 Čistiace prostriedky na podlahu;39831600-2 Čistiace prostriedky na toalety;39832000-3 Čistiace prostriedky na riad;39833000-0 Protiprachové prostriedky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nové Zámky","Šurany","SNP 5","4/24/2025 12:09:00 PM","4/28/2025 12:10:00 PM","","1","1.0000","1639.000","23.000","2015.970","151.000","4/17/2025 1:40:00 PM","",
"Z20251513","Z20251513_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice -Sever","04181","Komenského 73","NutriLand Slovakia s.r.o","51887304","Slovenská republika","Žilina","01003","Na Lány 19","Rámcová dohoda","Krmivo pre ošípané","15700000-5 Krmivo pre zvieratá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","","","","súbor","1.0000","1488.000","23.000","1830.240","0.000","4/17/2025 2:08:00 PM","",
"Z20251502","Z20251502_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","Branislav Polák TOM - line","41949552","Slovenská republika","Pezinok","90201","Mýtna 42","Kúpna zmluva","Nábytok","39100000-3 Nábytok;39110000-6 Sedadlá, stoličky a podobné výrobky a súvisiace časti;39112000-0 Stoličky;39130000-2 Kancelársky nábytok","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","Štefánikova 67","4/23/2025 8:00:00 AM","5/7/2025 3:00:00 PM","","súbor","1.0000","4767.600","23.000","5864.150","0.000","4/16/2025 3:08:00 PM","",
"Z20251483","Z20251483_Z","Slovenská zdravotnícka univerzita v Bratislave","00165361","Slovenská republika","Bratislava ","83303","Limbová 12","MAJSTER PAPIER, s.r.o.","31347525","Slovenská republika","Dunajská Lužná","90042","Kvetná 861/1","Kúpna zmluva","Hygienické, čistiace a dezinfekčné potreby ","24455000-8 Dezinfekčné prostriedky;33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky;39800000-0 Čistiace a leštiace výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Limbová 12","4/22/2025 8:00:00 AM","4/28/2025 3:00:00 PM","","sada","1.0000","1550.000","23.000","1906.500","86.800","4/16/2025 3:50:00 PM","",
"Z20251452","Z20251452_Z","Úrad priemyselného vlastníctva Slovenskej republiky","30810787","Slovenská republika","Banská Bystrica","97404","Švermova 43","Alanata a. s.","54629331","Slovenská republika","Bratislava","85101","Krasovského 14","Kúpna zmluva","Obnova ročnej podpory softvérového produktu Veritas Netbackup","48000000-8 Softvérové balíky a informačné systémy","Tovar","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Švermova 43","4/25/2025 3:00:00 PM","4/30/2025 3:00:00 PM","","ks","13.0000","10220.000","23.000","12570.600","0.000","4/17/2025 9:38:00 AM","",
"Z20251408","Z20251408_Z","Domov dôchodcov","00226840","Slovenská republika","Bratislava","82101","Pažítková 2","Farmi z farmy s. r. o.","56632100","Slovenská republika","Zvolen","96001","Môťovská cesta 10352/18","Rámcová dohoda","Mrazené potraviny","15220000-6 Mrazené ryby, rybie filé a ostatné rybie mäso;15221000-3 Mrazené ryby;15311000-1 Mrazené zemiaky;15311100-2 Hranolčeky;15851220-6 Plnené cestoviny;15896000-5 Hlboko zmrazené výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Pažítková 814/2","","","","ks; kg","1.0000","22219.050","5.000","23330.000","5170.000","4/17/2025 9:40:00 AM","",
"Z20251505","Z20251505_Z","Centrum biológie rastlín a biodiverzity Slovenskej akadémie vied, v. v. i.","00679089","Slovenská republika","Bratislava","84523","Dúbravská cesta 9","LIsyst s.r.o.","53706587","Slovenská republika","Beluša","01861","Žilinská 864/6","Kúpna zmluva","Počítač","30213000-5 Osobné počítače;30213300-8 Stolový počítač;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Dúbravská cesta 9","4/24/2025 8:01:00 AM","4/30/2025 8:01:00 AM","","ks","1.0000","4225.200","23.000","5197.000","303.000","4/17/2025 10:38:00 AM","",
"Z20251301","Z20251301_Z","Centrum pre deti a rodiny Medzilaborce","42029481","Slovenská republika","Medzilaborce","06801","Kpt. Nálepku 369/5","VLM Auto, s.r.o.","36574333","Slovenská republika","Michalovce","07101","Priemyselná 5805","Kúpna zmluva","Osobné 7-miestne motorové vozidlo na prepravu osôb ","34110000-1 Osobné automobily;34115200-8 Motorové vozidlá na prepravu menej než 10 osôb","Tovar","","Slovenská republika","Prešovský","Medzilaborce","Medzilaborce","kpt. Nálepku 369/5","4/23/2025 9:35:00 AM","","","ks","1.0000","24373.980","23.000","29980.000","20.000","4/17/2025 10:54:00 AM","",
"Z20251426","Z20251426_Z","LESY Slovenskej republiky, štátny podnik","36038351","Slovenská republika","Banská Bystrica","97566","Námestie SNP 8","Biokray, s. r. o.","55832032","Slovenská republika","Bratislava - mestská časť Petržalka","85103","Osuského 2476/1","Kúpna zmluva","Drevené pelety ENplus A1, balené","09111400-4 Drevné palivá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Tvrdošín","Vitanová","Oravice 103","4/22/2025 1:02:00 PM","4/25/2025 1:02:00 PM","","Tona","10.5000","2450.000","23.000","3013.500","283.000","4/16/2025 1:42:00 PM","",
"Z20251480","Z20251480_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice -Sever","04181","Komenského 73","I SEE IT, s.r.o.","52414418","Slovenská republika","Bratislava","82109","Plynárenská 17563/3D","Kúpna zmluva","Mikrovlnná rúra ","39700000-9 Spotrebiče pre domácnosť;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","4/22/2025 8:00:00 AM","4/30/2025 2:00:00 PM","","ks","1.0000","67.480","23.000","83.000","16.000","4/16/2025 1:44:00 PM","",
"Z20251427","Z20251427_Z","LESY Slovenskej republiky, štátny podnik","36038351","Slovenská republika","Banská Bystrica","97566","Námestie SNP 8","Biokray, s. r. o.","55832032","Slovenská republika","Bratislava - mestská časť Petržalka","85103","Osuského 2476/1","Kúpna zmluva","Drevené pelety ENplus A1, balené","09111400-4 Drevné palivá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Dolný Kubín","Oravský Podzámok","Oravský Podzámok 177","4/22/2025 1:09:00 PM","4/25/2025 1:09:00 PM","","tona","4.2000","950.000","23.000","1168.500","162.000","4/16/2025 1:50:00 PM","",
"Z20251481","Z20251481_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice -Sever","04181","Komenského 73","ALEZA INTERIER, s.r.o.","36740870","Slovenská republika","Bratislava","83152","Na Grunte 5A","Kúpna zmluva","Skriňa pre ukladanie chemických látok ","39180000-7 Laboratórny nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","4/22/2025 8:00:00 AM","5/5/2025 2:00:00 PM","","súbor","1.0000","348.780","23.000","429.000","99.900","4/16/2025 2:02:00 PM","",
"Z20251501","Z20251501_Z","Vojenský historický ústav Bratislava","00802751","Slovenská republika","Bratislava","82104","Krajná 27","DMC, s.r.o.","36777455","Slovenská republika","Nové Zámky","94064","J. Murgaša 100","Zmluva o poskytovaní služieb","Tlač publikácie ","60000000-8 Dopravné služby (bez prepravy odpadu);79800000-2 Tlačiarenské a príbuzné služby","Služba","","Slovenská republika","Trnavský","Piešťany","Piešťany","Orviská cesta 440/8","5/19/2025 1:29:00 PM","5/23/2025 1:32:00 PM","","ks","700.0000","723.810","5.000","760.000","2739.970","4/16/2025 2:30:00 PM","",
"Z20251495","Z20251495_Z","Mesto Partizánske","00310905","Slovenská republika","Partizánske","95801","Nám. SNP 212/4","MVM CEEnergy Slovakia s.r.o.","50060872","Slovenská republika","Bratislava - mestská časť Ružinov","82104","Ivánska cesta 30/B","Kúpna zmluva","Dodávka zemného plynu","09123000-7 Zemný plyn;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Partizánske","Partizánske","Námestie SNP 212/4","5/1/2025 12:00:00 AM","4/30/2026 11:59:00 PM","","kWh","1054829.0000","57008.130","23.000","70120.000","28280.000","4/16/2025 2:36:00 PM","",
"Z20251485","Z20251485_Z","Mesto Nové Zámky ","00309150","Slovenská republika","Nové Zámky ","94035","Hlavné námestie 10","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika","Trenčín","91101","Jilemnického 6","Kúpna zmluva","Kancelárske potreby pre mestský úrad ","30192000-1 Kancelárske potreby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nové Zámky","Nové Zámky","Hlavné námestie 10","","","4/30/2025 12:00:00 PM","ks","109429.0000","1543.900","23.000","1899.000","777.450","4/16/2025 12:26:00 PM","",
"Z20251406","Z20251406_Z","Národná banka Slovenska","30844789","Slovenská republika","Bratislava - Staré Mesto","81325","Imricha Karvaša 1","CLEAN TONERY, s.r.o.","35891866","Slovenská republika","Pezinok","90201","Za Hradbami 27","Rámcová dohoda","Dodávka originálnych tonerov do tlačiarní, kopírovacích strojov","30125100-2 Tonerové náplne;30125110-5 Toner do laserových tlačiarní/faxových prístrojov;30125120-8 Toner do fotokopírovacích strojov;90510000-5 Likvidácia a spracovanie odpadu","Tovar;Služba","","Slovenská republika","","","","uvedené v osobitných požiadavkách na plnenie","","","","predmet zákazky ako celok","1.0000","35999.990","23.000","44279.990","0.010","4/16/2025 12:38:00 PM","",
"Z20251424","Z20251424_Z","LESY Slovenskej republiky, štátny podnik","36038351","Slovenská republika","Banská Bystrica","97566","Námestie SNP 8","Biokray, s. r. o.","55832032","Slovenská republika","Bratislava - mestská časť Petržalka","85103","Osuského 2476/1","Kúpna zmluva","Drevené pelety ENplus A1, balené","09111400-4 Drevné palivá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Námestovo","Zákamenné","Oravice 211","4/22/2025 12:00:00 PM","4/25/2025 12:00:00 PM","","Tona","15.7500","3890.000","23.000","4784.700","204.930","4/16/2025 12:40:00 PM","",
"Z20251479","Z20251479_Z","Ľubovnianska nemocnica, n.o.","37886851","Slovenská republika","Stará Ľubovňa","06401","Obrancov mieru 3","RENTAGROUP s.r.o.","45372543","Slovenská republika","Gregorova Vieska","98556","Gregova Vieska 47","Rámcová dohoda","Operačné prádlo","18110000-3 Pracovné odevy;39518200-8 Operatérske plachty;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Stará Ľubovňa","Stará Ľubovňa","Obrancov mieru 3","","","","zákazka","1.0000","17760.330","21.000","21490.000","19223.000","4/16/2025 1:08:00 PM","",
"Z20251494","Z20251494_Z","Ľubovnianska nemocnica, n.o.","37886851","Slovenská republika","Stará Ľubovňa","06401","Obrancov mieru 3","Neomedica s. r. o.","50546279","Slovenská republika","Bratislava - mestská časť Ružinov","82109","Ružová dolina 7","Rámcová dohoda"," Spotrebný materiál - riedenie cytostatík","33140000-3 Zdravotnícky spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Stará Ľubovňa","Stará Ľubovňa","Obrancov mieru 510/3","","","","zákazka","1.0000","38194.000","23.000","46978.620","0.000","4/16/2025 1:08:00 PM","",
"Z20251313","Z20251313_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice -Sever","04181","Komenského 73","CENTRALCHEM, s.r.o.","51324440","Slovenská republika","Bratislava","83102","Račianska 66","Rámcová dohoda","Chemikálie ","24327000-2 Rôzne organické chemikálie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","","","","Súbor","1.0000","","","23699.000","5260.000","4/16/2025 1:24:00 PM","",
"Z20251425","Z20251425_Z","Slovenská konsolidačná, a.s.","35776005","Slovenská republika","Bratislava","81499","Cintorínska 21","MVM CEEnergy Slovakia s.r.o.","50060872","Slovenská republika","Bratislava - mestská časť Ružinov","82104","Ivánska cesta 30/B","Kúpna zmluva","Dodávka elektrickej energie","09310000-5 Elektrická energia;65300000-6 Rozvod elektriny a súvisiace služby","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Cintorínska 21","8/1/2025 12:00:00 AM","7/31/2027 11:59:00 PM","","MWh","240.0000","49100.000","19.000","58429.000","22890.000","4/16/2025 11:14:00 AM","",
"Z20251469","Z20251469_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Počítačový tablet + dotykové pero s klávesnicou ","30213200-7 Tabletový počítač;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1, Žilina 010 26, Stavebná fakulta, KPSU ","4/22/2025 8:00:00 AM","5/20/2025 2:00:00 PM","","ks","2.0000","1329.990","23.000","1635.890","61.010","4/16/2025 11:24:00 AM","",
"Z20251466","Z20251466_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","Sk - technik, s.r.o.","36408972","Slovenská republika","Žilina","01007","Jaseňova 3223/36","Kúpna zmluva","Osobné počítače s príslušenstvom","30213000-5 Osobné počítače;30230000-0 Zariadenia súvisiace s počítačmi;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","","","","Univerzitná  8215/1, 010 26 Žilina, rektorát, oddelenie rozpočtu a financovania","4/22/2025 10:00:00 AM","5/20/2025 2:00:00 PM","","celok","1.0000","2524.000","23.000","3104.520","1336.000","4/16/2025 11:28:00 AM","",
