"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z20251707","Z20251707_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Nákup elektrospotrebičov ","39221000-7 Kuchynské vybavenie;39312000-2 Zariadenia na prípravu jedál;39710000-2 Elektrické prístroje pre domácnosť;39711130-9 Chladničky;39722000-9 Časti sporákov, varičov, ohrievačov a prístrojov pre domácnosť","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","B. Slančíkovej 1, Nábrežie mládeže 21, Drážovská 2/3","5/7/2025 8:00:00 AM","5/21/2025 3:00:00 PM","","súbor","1.0000","23567.480","23.000","28988.000","5397.120","5/2/2025 5:26:00 PM","",
"Z20251761","Z20251761_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","CMS TREND, spol. s r.o.","35847387","Slovenská republika","Bratislava - mestská časť Rača","83104","Staviteľská 7","Zmluva o poskytovaní služieb","Obnovovacie školenie bezpečnostného poradcu ADR","79632000-3 Školenia a výcvik personálu;80000000-4 Vzdelávacie a školiace (výcvikové) služby;80500000-9 Školiace (výcvikové) služby;80510000-2 Služby týkajúce sa odborných školení","Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Rajecká cesta 18","5/7/2025 3:46:00 PM","10/30/2025 3:46:00 PM","","Celý predmet zákazky","1.0000","430.890","23.000","530.000","1.000","5/3/2025 4:51:00 PM","",
"Z20251742","Z20251742_Z","Stredoslovenský ústav srdcových a cievnych chorôb, a.s.","36644331","Slovenská republika","Banská Bystrica","97401","Cesta k nemocnici 1","MEDITRADE spol. s r.o.","17312001","Slovenská republika","Bratislava","85101","Levočská 1/2101","Rámcová dohoda","Kardioplegický set","33186000-7 Jednotky pre mimotelový obeh;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","","Cesta k nemocnici 1","","","","ks","300.0000","46500.000","23.000","57195.000","0.000","5/5/2025 8:44:00 AM","",
"Z20251739","Z20251739_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Steeling, s.r.o.","31720943","Slovenská republika","Košice - Západ","04011","Plzenská 8/1843","Kúpna zmluva","Náhradné diely na autobusy SOR - hnacie ústrojenstvo","34121100-2 Autobusy verejnej dopravy;42111000-0 Motory a hnacie zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Hornádska 10","","","5/12/2025 1:30:00 PM","celok","1.0000","459.900","23.000","565.680","5.100","5/5/2025 8:54:00 AM","",
"Z20251752","Z20251752_Z","Nemocnica pre obvinených a odsúdených a Ústav na výkon trestu odňatia slobody","00738301","Slovenská republika","Trenčín","91196","Súdna 15","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika","Trenčín","91101","Jilemnického 6","Kúpna zmluva","Kancelársky papier","30192000-1 Kancelárske potreby;30197643-5 Papier na fotokopírovanie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Súdna 15","5/7/2025 11:01:00 AM","8/7/2025 11:02:00 AM","","celok","1.0000","560.160","23.000","689.000","95.740","5/5/2025 9:00:00 AM","",
"Z20251700","Z20251700_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","SHIMADZU SLOVAKIA, organizačná zložka","31363237","Slovenská republika","Bratislava","851 01","Röntgenova 28","Zmluva o poskytovaní služieb","Kalibrácie, opravy a údržba meradiel na meranie fyzikálnych a mechanických vlastností materiálu","50433000-9 Kalibrovanie;60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","Slovenská republika","Trenčiansky","Prievidza","Nováky","Československej armády 3, 036 01 Martin, 42. zásobovacia základňa, CTM Nováky Duklianska 1","5/12/2025 10:35:00 AM","5/23/2025 10:36:00 AM","","podľa technickej špecifikácie","1.0000","5666.010","23.000","6969.190","0.000","5/5/2025 9:14:00 AM","",
"Z20251740","Z20251740_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Steeling, s.r.o.","31720943","Slovenská republika","Košice - Západ","04011","Plzenská 8/1843","Kúpna zmluva","Náhradné diely na autobusy Sor NB12, NB18 ","34121100-2 Autobusy verejnej dopravy;34121200-3 Kĺbové autobusy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Hornádska 10","","","5/12/2025 1:30:00 PM","celok","1.0000","6491.000","23.000","7983.930","0.000","5/5/2025 9:24:00 AM","",
"Z20251669","Z20251669_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","RIZNER s. r. o.","46360379","Slovenská republika","Lukavica","08621","95","Kúpna zmluva","Nákup stroja na údržbu podláh","42999000-5 Vysávače prachu a leštičky podláh nie pre domácnosť;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná  8215/1, 010 26 Žilina","5/7/2025 10:00:00 AM","5/21/2025 2:00:00 PM","","ks","1.0000","3243.000","23.000","3988.890","","5/5/2025 9:38:00 AM","",
"Z20251744","Z20251744_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Steeling, s.r.o.","31720943","Slovenská republika","Košice - Západ","04011","Plzenská 8/1843","Kúpna zmluva","Náhradné diely na autobusy Sor NB12,NB18 - podvozok","34121100-2 Autobusy verejnej dopravy;34139200-2 Samotný podvozok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Hornádska 10","","","5/12/2025 1:30:00 PM","celok","1.0000","3205.000","23.000","3942.150","0.000","5/5/2025 9:54:00 AM","",
"Z20251733","Z20251733_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice -Sever","04181","Komenského 73","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Jednodverová chladnička","39700000-9 Spotrebiče pre domácnosť;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","5/7/2025 8:00:00 AM","5/23/2025 2:00:00 PM","","ks","1.0000","210.570","23.000","259.000","20.000","5/5/2025 10:02:00 AM","",
"Z20251719","Z20251719_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","RAMOTECH s. r. o.","52700763","Slovenská republika","Bardejov","08501","Richvald 123","Kúpna zmluva","Objemové stavebné materiály","44112000-8 Rôzne stavebné konštrukcie;44192000-2 Iné rôzne stavebné materiály;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Žilinský","Žilina","Žilina","Rajecká cesta 18","5/12/2025 9:00:00 AM","5/21/2025 1:00:00 PM","","celý predmet zákazky","1.0000","3089.430","23.000","3800.000","1200.000","5/5/2025 10:12:00 AM","",
"Z20251758","Z20251758_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","5K, spoločnosť s ručením obmedzeným","36200883","Slovenská republika","Tvrdošín","02744","Vojtaššákova 846","Kúpna zmluva","Objemové stavebné materiály","44111000-1 Stavebné materiály;44190000-8 Rôzne stavebné materiály;44192000-2 Iné rôzne stavebné materiály;45262500-6 Murovanie a murárske práce;45262522-6 Murovanie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Československej armády 3","5/9/2025 2:12:00 PM","5/21/2025 2:12:00 PM","","zákazka","1.0000","658.540","23.000","810.000","403.000","5/5/2025 10:12:00 AM","",
"Z20251716","Z20251716_Z","Stredná odborná škola obchodu a služieb","00158577","Slovenská republika","Prievidza","97101","Nábrežie J. Kalinčiaka 1","Benedikt Procházka - PROBE","10829296","Slovenská republika","Banská Bystrica","97401","Rudlovská 32","Kúpna zmluva","Mangel","42718100-3 Žehliace stroje;42932000-8 Mangle;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Prievidza","Prievidza","Nábrežie J. Kalinčiaka 1","5/12/2025 7:00:00 AM","5/14/2025 11:00:00 AM","","ks","1.0000","5799.670","23.000","7133.600","0.400","5/5/2025 10:24:00 AM","",
"Z20251760","Z20251760_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","VIKON, s.r.o.","36346497","Slovenská republika","Považská Bystrica","01701","Považské Podhradie 330","Kúpna zmluva","Elektroinštalačný materiál","31224100-3 Zástrčky a zásuvky;31681300-6 Elektrické obvody;31681400-7 Elektrické súčiastky;38300000-8 Meracie prístroje;38410000-2 Meracie nástroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Československej armády 3","5/9/2025 3:02:00 PM","5/21/2025 3:02:00 PM","","zákazka","1.0000","865.850","23.000","1065.000","780.000","5/5/2025 10:40:00 AM","",
"Z20251747","Z20251747_Z","Ústav na výkon trestu odňatia slobody","00738328","Slovenská republika","Banská Bystrica","97405","Sládkovičova 80","LEON global s.r.o.","36284238","Slovenská republika","Pezinok","90201","Svätoplukova 15","Kúpna zmluva","Čistiace a upratovacie prostriedky","39800000-0 Čistiace a leštiace výrobky;39831300-9 Čistiace prostriedky na podlahu;39831600-2 Čistiace prostriedky na toalety;39832100-4 Čistiaci prášok na riad;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Sládkovičova 80","","","5/9/2025 10:00:00 AM","ks. - viď. technická špecifikácia vyššie","1.0000","4739.840","23.000","5830.000","995.270","5/5/2025 11:02:00 AM","",
"Z20251623","Z20251623_Z","Detská fakultná nemocnica s poliklinikou Banská Bystrica","37957937","Slovenská republika","Banská Bystrica ","97409","Námestie L.Svobodu 4","MED - ART, spol. s r.o.","34113924","Slovenská republika","Nitra","94901","Hornočermánska 4","Rámcová dohoda","Lieky ATC skupiny C01 (kardiaká) - časť 1.","33622100-7 Liečivá pre srdcovú terapiu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Nám. L. Svobodu 4","","","","podľa rozpisu položiek","1.0000","5882.280","5.000","6176.390","1847.730","5/5/2025 11:08:00 AM","",
"Z20251748","Z20251748_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice -Sever","04181","Komenského 73","BIOTECH s.r.o.","35768444","Slovenská republika","Bratislava","84105","Kresánkova 12","Kúpna zmluva","Chemikálie pre molekulovú a proteínovú analýzu","24320000-3 Základné organické chemikálie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","5/12/2025 8:00:00 AM","6/13/2025 2:00:00 PM","","bal","4.0000","","","1824.000","0.000","5/5/2025 11:18:00 AM","",
"Z20251749","Z20251749_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice -Sever","04181","Komenského 73","Ing. Martin Fuchsberger - ECOMED","11943254","Slovenská republika","Žilina","01009","Dlhá 95","Kúpna zmluva","Laboratórny spotrebný materiál - alobal","33140000-3 Zdravotnícky spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Pri Hati 10","5/7/2025 8:00:00 AM","5/30/2025 2:00:00 PM","","bal","1.0000","249.590","23.000","307.000","0.000","5/5/2025 11:24:00 AM","",
"Z20251726","Z20251726_Z","Centrum sociálnych služieb-Bôrik","00648710","Slovenská republika","Nitrianske Pravno","97213","Žltá 319/25","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika","Trenčín","91101","Jilemnického 6","Kúpna zmluva","Kancelárske potreby","30192000-1 Kancelárske potreby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Prievidza","Nitrianske Pravno","Žltá 319/25","5/15/2025 7:00:00 AM","5/15/2025 1:00:00 PM","","celok","1.0000","332.520","23.000","409.000","433.100","5/5/2025 11:26:00 AM","",
"Z20251751","Z20251751_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice -Sever","04181","Komenského 73","ProScience Tech s. r. o.","45868212","Slovenská republika","Bratislava","81105","Dobšinského 20","Kúpna zmluva","Kit na extrakciu DNA","33694000-1 Diagnostické činidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","5/7/2025 8:00:00 AM","6/13/2025 2:00:00 PM","","bal","1.0000","1269.300","5.000","1332.770","0.000","5/5/2025 11:28:00 AM","",
"Z20251718","Z20251718_Z","Vojenský úrad sociálneho zabezpečenia Bratislava","00802603","Slovenská republika","Bratislava","81274","Špitálska 22","TOWDY s. r. o.","44801777","Slovenská republika","Bratislava","85101","Planckova 4","Kúpna zmluva","Originál toner ","30125110-5 Toner do laserových tlačiarní/faxových prístrojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Špitálska 22","5/12/2025 8:45:00 AM","5/23/2025 8:45:00 AM","","kus","44.0000","2926.830","23.000","3600.000","1295.600","5/5/2025 11:30:00 AM","",
"Z20251691","Z20251691_Z","Detská fakultná nemocnica s poliklinikou Banská Bystrica","37957937","Slovenská republika","Banská Bystrica ","97409","Námestie L.Svobodu 4","MED - ART, spol. s r.o.","34113924","Slovenská republika","Nitra","94901","Hornočermánska 4","Rámcová dohoda","Lieky ATC skupiny B05 (roztoky) - časť 5","33617000-8 Minerálne doplnky;33621400-3 Krvné náhrady a prečisťovacie roztoky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Námestie Ludvíka Svobodu 4","","","","podľa rozpisu položiek","1.0000","14937.140","5.000","15684.000","990.890","5/5/2025 11:40:00 AM","",
"Z20251753","Z20251753_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Vysávač na mokro-suché vysávanie","31000000-6 Elektrické stroje, prístroje, zariadenia a spotrebný tovar; osvetlenie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Univerzita Komenského v Bratislave, Rektorát, Šafárikovo nám. č. 6, 814 99 Bratislava","5/12/2025 8:00:00 AM","5/23/2025 2:00:00 PM","","Kompletné množstvo","1.0000","76.990","23.000","94.700","23.010","5/5/2025 12:08:00 PM","",
"Z20251654","Z20251654_Z","Žilinský samosprávny kraj","37808427","Slovenská republika","Žilina","01109","Komenského 48","DATALAN, a.s.","35810734","Slovenská republika","Bratislava","85101","Krasovského 14","Zmluva o poskytovaní služieb","Maitenance softvérových licencií „Integrovaného Informačného systému“","48900000-7 Rôzne softvérové balíky a počítačové systémy","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","","5/10/2025 12:01:00 AM","5/9/2026 11:59:00 PM","","kpl","1.0000","123579.000","23.000","152002.170","1.230","5/5/2025 12:38:00 PM","",
"Z20251741","Z20251741_Z","Centrum sociálnych služieb - SLOVEN","00632406","Slovenská republika","Slavnica","01854","Slavnica 68","Trend Hygiena, s.r.o.","44783892","Slovenská republika","Ohrady","93012","Višňová ulica 463/23 ","Kúpna zmluva","Toaletný papier, zásobník na  toaletný papier","33761000-2 Toaletný papier;44611600-2 Zásobníky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Ilava","Slavnica","68","","","5/16/2025 3:00:00 PM","sada","1.0000","560.160","23.000","689.000","233.500","5/5/2025 1:44:00 PM","",
"Z20251735","Z20251735_Z","Mestská časť Bratislava-Petržalka","00603201","Slovenská republika","Bratislava","85212","Kutlíkova 17","JURIGA spol. s r. o.","31344194","Slovenská republika","Bratislava","85101","Gercenova 3","Rámcová dohoda","Tonery pre tlačiarne Kyocera a HP","30125100-2 Tonerové náplne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava V","Bratislava - mestská časť Petržalka","","","","","celok","1.0000","12113.810","23.000","14899.990","5017.790","5/5/2025 3:28:00 PM","",
"Z20251764","Z20251764_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","ProScience Tech s. r. o.","45868212","Slovenská republika","Bratislava","81105","Dobšinského 20","Kúpna zmluva","Špeciálne chemikálie a spotrebný laboratórny materiál","24000000-4 Chemické výrobky;24960000-1 Rôzne chemické výrobky","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","Tr. A. Hlinku 1","5/12/2025 8:00:00 AM","6/12/2025 3:00:00 PM","","súbor","1.0000","156.910","23.000","193.000","18.440","5/6/2025 8:28:00 AM","",
"Z20251721","Z20251721_Z","Mesto Komárno","00306525","Slovenská republika","Komárno","94501","Nám. gen. Klapku 1","Štatistické a evidenčné vydavateľstvo tlačív, a.s.","31331131","Slovenská republika","Bratislava","82109","Plynárenská 6","Kúpna zmluva","Výtvarné potreby pre deti pre MŠ","30192000-1 Kancelárske potreby;30197000-6 Drobné kancelárske vybavenie;44812300-8 Školské farby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Komárno","Komárno","Nám. gen. Klapku č. 1","5/9/2025 9:12:00 AM","5/23/2025 9:12:00 AM","","celý predmet zákazky","1.0000","3421.950","23.000","4209.000","286.650","5/6/2025 9:22:00 AM","",
"Z20251755","Z20251755_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","UNIVER Slovakia s.r.o.","35771879","Slovenská republika","Bratislava","82104","Mokráň záhon 4","Kúpna zmluva","Prístroje na meranie elektrických a fyzikálnych vlastností","38300000-8 Meracie prístroje;38500000-0 Kontrolné a testovacie prístroje;38900000-4 Rôzne vyhodnocovacie a testovacie nástroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Československej armády 3","5/9/2025 11:45:00 AM","5/30/2025 11:45:00 AM","","zákazka","1.0000","239.840","23.000","295.000","3.520","5/6/2025 9:38:00 AM","",
