"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z201647724","Z201647724_Z","Okresný súd Banská Bystrica","00165735","Slovenská republika","Banská Bystrica","97559","Skuteckého 28","LASER servis, spol. s.r.o. ","35755989","Slovenská republika","Šenkvice","90081","Lipová 3","Rámcová dohoda","Renovované tonerové náplne do rôznych druhov laserových tlačiarní","30125100-2 Tonerové náplne;30125110-5 Toner do laserových tlačiarní/faxových prístrojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Skuteckého 28","","","","ks","902,0000","","","13659,990","58500,010","10.1.2017 9:40:00",
"Z201647729","Z201647729_Z","Okresný súd Banská Bystrica","00165735","Slovenská republika","Banská Bystrica","97559","Skuteckého 28","Tibor Varga TSV PAPIER","32627211","Slovenská republika","Lučenec","98401","Vajanského 80","Rámcová dohoda","tekuté lepidlo","30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Skuteckého 28","","","","ks","2500,0000","","","2189,700","1560,300","10.1.2017 10:34:00",
"Z201647737","Z201647737_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","Mediallhouse s.r.o.","48002488","Slovenská republika","Bratislava","82108","Budovatelska 1057/13","Zmluva o poskytovaní služieb","Potlač s grafickým návrhom na ručný papier","79800000-2 Tlačiarenské a príbuzné služby;79810000-5 Tlačiarenské služby","Služba;Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","Trieda A. Hlinku 1","16.1.2017 9:00:00","15.2.2017 15:00:00","","súbor","1,0000","124,170","20,000","149,010","0,000","10.1.2017 11:03:01",
"Z201647715","Z201647715_Z","Štatistický úrad Slovenskej republiky","00166197","Slovenská republika","Bratislava","82467","Miletičova 3","Xepap, spol. s r. o.","31628605","Slovenská republika","Zvolen","96001","Jesenského 4703","Kúpna zmluva","Obálky C5 doporučene","30199230-1 Obálky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","","","","","9.1.2017 9:00:00","16.1.2017 15:00:00","","ks","126000,0000","4209,350","20,000","5051,220","3666,970","2.1.2017 14:38:00",
"Z201647786","Z201647786_Z","Slovenský hydrometeorologický ústav","00156884","Slovenská republika","Bratislava","833 15","Jeséniova 17","Linde Gas k.s.","31373861","Slovenská republika","Bratislava","83106","Tuhovská 3","Kúpna zmluva","Technické plyny - laboratória","24100000-5 Plyny;24110000-8 Technické plyny;24111100-6 Argón;24111300-8 Hélium;24113000-9 Kvapalný a stlačený vzduch;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Jeséniova 17,  ","","","9.1.2017 10:00:00","1fl 50l ","22,0000","1968,500","20,000","2362,200","0,000","2.1.2017 10:38:00",
"Z201647805","Z201647805_Z","Fakultná nemocnica Nitra","17336007","Slovenská republika","Nitra","95001","Špitálska 6","MED - ART, spol. s r.o.","34113924","Slovenská republika","Nitra","94901","Hornočermánska 4","Kúpna zmluva","Antibiotiká - lieky J01D","33631400-6 Antibiotiká a chemoterapeutiká na dermatologické použitie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Špitálska 6","1.2.2017 7:00:00","1.2.2018 15:00:00","","súbor","1,0000","116500,000","10,000","128150,000","3727,820","16.1.2017 11:34:00",
"Z201647809","Z201647809_Z","Fakultná nemocnica Nitra","17336007","Slovenská republika","Nitra","95001","Špitálska 6","MED - ART, spol. s r.o.","34113924","Slovenská republika","Nitra","94901","Hornočermánska 4","Kúpna zmluva","Antibiotiká - lieky J01F","33631400-6 Antibiotiká a chemoterapeutiká na dermatologické použitie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Špitálska 6","1.2.2017 7:00:00","1.2.2018 15:00:00","","súbor","1,0000","17314,000","10,000","19045,400","1065,090","16.1.2017 12:22:00",
"Z201647824","Z201647824_Z","Fakultná nemocnica Nitra","17336007","Slovenská republika","Nitra","95001","Špitálska 6","MED - ART, spol. s r.o.","34113924","Slovenská republika","Nitra","94901","Hornočermánska 4","Kúpna zmluva","Antibiotiká - lieky J01X","33631400-6 Antibiotiká a chemoterapeutiká na dermatologické použitie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Špitálska 6","1.2.2017 7:00:00","1.2.2018 15:00:00","","súbor","1,0000","49384,000","10,000","54322,400","6171,550","16.1.2017 16:20:00",
"Z201648025","Z201648025_Z","Nemocnica Alexandra Wintera n. o.","36084221","Slovenská republika","Piešťany","92163","Winterova 66","K&M MEDIA s.r.o.","44879806","Slovenská republika","Čierne","02313","Čierne 94","Kúpna zmluva","Zdravotnícke pomôcky","33000000-0 Zdravotnícke vybavenie, farmaceutický materiál a výrobky osobnej starostlivosti;33140000-3 Zdravotnícky spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Piešťany","","","1.2.2017 8:03:00","31.7.2017 8:03:00","","súbor","1,0000","797,000","20,000","956,400","0,000","2.1.2017 8:42:00",
"Z201648012","Z201648012_Z","Národné lesnícke centrum","42001315","Slovenská republika","Zvolen","96092","T.G.Masaryka 22","EM-Tech s.r.o.","36569101","Slovenská republika","Košice - mestská časť Juh","04001","Rosná 3","Zmluva o dielo","Nákup a montáž klimatizácie","42512000-8 Klimatizačné zariadenia;42512100-9 Okenné klimatizačné mechanizmy;42512200-0 Nástenné klimatizačné mechanizmy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba;Stavebná práca","","Slovenská republika","Banskobystrický","Zvolen","Zvolen","Sokolská 2, 960 52 Zvolen","23.1.2017 8:30:00","31.1.2017 14:00:00","","súbor (podľa funkčnej a technickej špecifikácie)","1,0000","2165,830","20,000","2599,000","1599,800","4.1.2017 9:56:00",
"Z201648031","Z201648031_Z","Národné lesnícke centrum","42001315","Slovenská republika","Zvolen","96092","T.G.Masaryka 22","EM-Tech s.r.o.","36569101","Slovenská republika","Košice - mestská časť Juh","04001","Rosná 3","Zmluva o dielo","Nákup a montáž klimatizácie","42512000-8 Klimatizačné zariadenia;42512100-9 Okenné klimatizačné mechanizmy;42512200-0 Nástenné klimatizačné mechanizmy;50730000-1 Opravy a údržba chladiacich zostáv;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba;Stavebná práca","","Slovenská republika","Banskobystrický","Zvolen","Zvolen","T.G.Masaryka 22, 960 92  Zvolen","16.1.2017 9:00:00","20.1.2017 14:00:00","","súbor (podľa funkčnej a technickej špecifikácie)","1,0000","4989,000","20,000","5986,800","1813,200","4.1.2017 9:08:00",
"Z201648057","Z201648057_Z","Národné lesnícke centrum","42001315","Slovenská republika","Zvolen","96092","T.G.Masaryka 22","Lucia Hucíková - ŠKOLÁĆIK MAJO","47880775","Slovenská republika","Brezovica","02801","Pekárenská 277","Kúpna zmluva","Kancelársky nábytok","39130000-2 Kancelársky nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Zvolen","Zvolen","Sokolská 2, 960 52 Zvolen","26.1.2017 9:00:00","31.1.2017 14:00:00","","súbor (podľa funkčnej a technickej špecifikácie)","1,0000","993,000","20,000","1191,600","0,000","12.1.2017 9:38:00",
"Z201648065","Z201648065_Z","Jadrová a vyraďovacia spoločnosť, a.s.","35946024","Slovenská republika","Bratislava","82102","Tomášikova 22","mediatip.sk, s. r. o.","36013978","Slovenská republika","Dubnica nad Váhom","01841","Bratislavská 432/7","Kúpna zmluva","Elektrospotrebiče - Dovybavenie IC, kávovary a kanvica","39710000-2 Elektrické prístroje pre domácnosť;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Jaslovské Bohunice","pracovisko 919 31 Jaslovské Bohunice","9.1.2017 9:07:00","23.1.2017 9:08:00","","ks","7,0000","1669,990","20,000","2003,990","238,410","3.1.2017 12:10:00",
"Z201648076","Z201648076_Z","Národné lesnícke centrum","42001315","Slovenská republika","Zvolen","96092","T.G.Masaryka 22","INTEGRÉ, s.r.o.","36540200","Slovenská republika","Lehota","95136","5","Kúpna zmluva","Rekonštrukcia zasadačky v budove verejného obstarávateľa - nábytok","39130000-2 Kancelársky nábytok;45421153-1 Montáž vstavaného nábytku;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Zvolen","Zvolen","veľká zasadačka, 2.poschodie, Sokolská 2, Zvolen","","","24.2.2017 10:30:00","súbor (podľa funkčnej a technickej špecifikácie)","1,0000","5900,000","20,000","7080,000","1080,000","12.1.2017 9:38:00",
"Z201648083","Z201648083_Z","Univerzitná nemocnica Bratislava","31813861","Slovenská republika","Bratislava","82101","Pažítková 4","Ing.Jaroslav Kmeť - TONER","34495827","Slovenská republika","Žilina","01001","Suvorovova 36","Kúpna zmluva","Xerox papier 12/2016","30197642-8 Papier na fotokopírovanie a xerografický papier","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Ružinovská 6, Limbová 5, Antolská 11, Mickiewiczova 13","17.1.2017 8:00:00","7.2.2017 14:00:00","","skupina produktov","1,0000","5474,990","20,000","6569,990","5200,010","4.1.2017 9:48:00",
"Z201648089","Z201648089_Z","Univerzitná nemocnica Bratislava","31813861","Slovenská republika","Bratislava","82101","Pažítková 4","Lamitec, spol. s r.o.","35710691","Slovenská republika","Bratislava","82104","Pestovateľská 16147/9","Kúpna zmluva","Kancelárske potreby 12/2016","22816000-3 Bloky;22851000-0 Rýchloviazače;30192000-1 Kancelárske potreby;60000000-8 Dopravné služby (bez prepravy odpadu);30192121-5 Guľôčkové perá;30192124-6 Fixky","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Ružinovská 6, Limbová 5, Antolská 11, Mickiewiczova 13","17.1.2017 8:00:00","7.2.2017 14:00:00","","skupina produktov","1,0000","7616,670","20,000","9140,000","2380,000","4.1.2017 12:54:00",
"Z201648098","Z201648098_Z","Univerzitná nemocnica Bratislava","31813861","Slovenská republika","Bratislava","82101","Pažítková 4","LEON global s.r.o.","36284238","Slovenská republika","Pezinok","90201","Svätoplukova 15","Kúpna zmluva","Čistiace prostriedky + drogistický tovar 12/2016","33721100-1 Žiletky;33721200-2 Holiace strojčeky;39800000-0 Čistiace a leštiace výrobky;39831000-6 Pracie prostriedky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Ružinovská 6, Limbová 5, Antolská 11, Mickiewiczova 13","17.1.2017 8:00:00","7.2.2017 14:00:00","","skupina produktov","1,0000","8916,670","20,000","10700,000","1109,990","4.1.2017 16:26:00",
"Z201648112","Z201648112_Z","Univerzitná nemocnica Bratislava","31813861","Slovenská republika","Bratislava","82101","Pažítková 4","GARBIAR Stavebniny s.r.o.","47400072","Slovenská republika","Tvrdošín","02744","Vojtaššákova 846","Rámcová dohoda","Vodovodné batérie, výtokové ramienka 12/2016","44411000-4 Sanitárne výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Ružinovská 6, Limbová 5, Antolská 11, Mickiewiczova 13","","","","skupina produktov","1,0000","5700,000","20,000","6840,000","4789,990","5.1.2017 10:52:00",
"Z201648115","Z201648115_Z","Mesto Trnava","00313114","Slovenská republika","Trnava","91771","Hlavná 1","Ing. Tomáš Mikuš - LEVEL","45415196","Slovenská republika","Chynorany","95633","Agátová 1055/4","Zmluva o dielo","Výrub drevín","77341000-2 Prerezávanie stromov","Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Hlboká ","16.1.2017 8:00:00","17.2.2017 15:00:00","","celok","1,0000","7950,000","","7950,000","15799,990","5.1.2017 11:03:01",
"Z201648073","Z201648073_Z","Univerzitná nemocnica Martin","00365327","Slovenská republika","Martin","03659","Kollárova 2","CHROMSPEC - SLOVAKIA, spol. s r.o.","31436820","Slovenská republika","Šaľa","927 01","Janošíková  1827/65","Kúpna zmluva","Mikroskopy - 2 ks","38510000-3 Mikroskopy;51430000-5 Inštalácia laboratórnych zariadení;60000000-8 Dopravné služby (bez prepravy odpadu);80561000-4 Zdravotnícke školenia","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Kollárova 2","16.1.2017 7:00:00","13.3.2017 15:30:00","","celok","1,0000","9600,000","20,000","11520,000","4100,000","5.1.2017 10:38:00",
"Z201648183","Z201648183_Z","Slovenská inovačná a energetická agentúra","00002801","Slovenská republika","Bratislava","82799","Bajkalská 27","MICROCOMP - Computersystém s r.o.","31410952","Slovenská republika","Nitra","94901","Kupecká 9","Kúpna zmluva","Nákup nových dokumentových serverov","48820000-2 Servery;48823000-3 Súborové servery;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Bajkalská č. 27","30.1.2017 8:00:00","28.2.2017 16:00:00","","ks","4,0000","13469,600","20,000","16163,520","9972,480","9.1.2017 12:38:00",
"Z201648259","Z201648259_Z","Nemocnica Alexandra Wintera n. o.","36084221","Slovenská republika","Piešťany","92163","Winterova 66","EKONA COR s.r.o.","04387601","Česká republika","Hranice IV-Drahotuše","75361","Hranická 225","Kúpna zmluva","Kombinovaný holter EKG/TK","33123100-9 Tlakomer;33123200-0 Elektrokardiografické prístroje;33123210-3 Prístroje na monitorovanie srdca;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Piešťany","","","13.1.2017 8:53:00","2.2.2017 8:53:00","","ks","1,0000","1620,000","21,000","1960,200","46,000","2.1.2017 9:36:00",
"Z201647229","Z201647229_Z","Univerzitná nemocnica Martin","00365327","Slovenská republika","Martin","03659","Kollárova 2","POZANA MÄSO s.r.o. ","36059056","Slovenská republika","Zvolen","96001","Pribinova 176","Kúpna zmluva","Mäso a mäsové výrobky","15110000-2 Mäso;15130000-8 Mäsové výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Kollárova 2","16.1.2017 6:00:00","16.1.2018 15:00:00","","celok","1,0000","98841,800","","98841,800","9858,200","5.1.2017 10:42:00",
"Z201648246","Z201648246_Z","Psychiatrická nemocnica Michalovce, n.o.","35581000","Slovenská republika","Michalovce","07101","Areál Psychiatrickej nemocnice","Elektroservis VV, s.r.o.","44602731","Slovenská republika","Vranov nad Topľou","09303","Čemernianska 50","Kúpna zmluva","Nová, nerezová škrabka zemiakov, koreňovej zeleniny a cibule vrátane celonerezového lapača šupiek a škrobu","39310000-8 Zariadenia hromadného stravovania;39312000-2 Zariadenia na prípravu jedál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Michalovce","Michalovce","","13.1.2017 8:00:00","20.1.2017 14:30:00","","balik","1,0000","1460,000","20,000","1752,000","0,000","5.1.2017 10:38:00",
"Z201648403","Z201648403_Z","Nemocnica Alexandra Wintera n. o.","36084221","Slovenská republika","Piešťany","92163","Winterova 66","Lohmann & Rauscher, s.r.o","31347827","Slovenská republika","Bratislava","83103","Jarošova 1","Kúpna zmluva","Zdravotnícke pomôcky","33000000-0 Zdravotnícke vybavenie, farmaceutický materiál a výrobky osobnej starostlivosti;33140000-3 Zdravotnícky spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Piešťany","","","1.2.2017 8:09:00","31.7.2017 8:09:00","","súbor","1,0000","2039,000","20,000","2446,800","511,000","4.1.2017 9:12:00",
"Z201648413","Z201648413_Z","Národný onkologický ústav","00165336","Slovenská republika","Bratislava","83110","Klenová 1","VIDRA a spol. s.r.o.","31589561","Slovenská republika","Žilina","01196","Štrková 8","Kúpna zmluva","Termoplastická maska Klarity RG-ELH-2022","33000000-0 Zdravotnícke vybavenie, farmaceutický materiál a výrobky osobnej starostlivosti;33100000-1 Zdravotnícke vybavenie;33140000-3 Zdravotnícky spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Klenová 1","17.1.2017 9:03:00","30.1.2017 9:04:00","","ks","20,0000","800,000","20,000","960,000","0,000","3.1.2017 9:42:00",
"Z201648292","Z201648292_Z","Národný onkologický ústav","00165336","Slovenská republika","Bratislava","83110","Klenová 1","UNOMED spol. s r. o.","00612791","Slovenská republika","Trenčín","91101","Zlatovská 2211","Kúpna zmluva","Implantovateľný port Sitimplant Heliosite s i.v. katétrom","33141200-2 Katétre;33141300-3 Punkcia ciev, prístroje na odber vzoriek krvi;33184100-4 Chirurgické implantáty;33196000-0 Zdravotné pomôcky;33661200-3 Analgetiká;33692200-9 Produkty parenterálnej výživy","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Klenová 1","17.1.2017 11:59:00","30.1.2017 12:00:00","","ks","10,0000","2658,300","20,000","3189,960","0,000","3.1.2017 12:36:00",
"Z201648309","Z201648309_Z","Psychiatrická liečebňa Samuela Bluma v Plešivci","17335949","Slovenská republika","Plešivec","04911","Gemerská 233","METRO Cash & Carry SR s.r.o.","45952671","Slovenská republika","Ivanka pri Dunaji","90028","Senecká cesta 1881","Kúpna zmluva","Mrazené výrobky (potraviny)","15112000-6 Hydina;15220000-6 Mrazené ryby, rybie filé a ostatné rybie mäso;15331100-8 Čerstvá alebo mrazená zelenina;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Rožňava","Plešivec","Gemerská 233","16.1.2017 0:00:00","16.1.2018 0:00:00","","ks","8630,0000","17000,000","","","2000,000","9.1.2017 8:58:00",
"Z201648421","Z201648421_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","Bidfood Slovakia s. r. o.","34152199","Slovenská republika","Nové Mesto nad Váhom","91501","Piešťanská 2321/71","Rámcová dohoda","Mrazené polotovary živočíšneho pôvodu","15112000-6 Hydina;15113000-3 Bravčové mäso;15211000-0 Rybie filé;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Univerzita Komenského v Bratislave, Vysokoškolské mesto Ľ. Štúra - Mlyny UK, Staré Grunty 36, 841 04 Bratislava","","","","Kompletný predmet zákazky","1,0000","35700,000","","","0,000","10.1.2017 9:38:00",
