"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z201735528","Z201735528_Z","Stredná odborná škola obchodu a služieb, Ul. 1. mája 1264, Púchov","00158569","Slovenská republika","Púchov","02001","Ul. 1. mája 1264","LEON global s.r.o.","36284238","Slovenská republika","Pezinok","90201","Svätoplukova 15","Rámcová dohoda","Čistiace a pracie prostriedky a pomôcky na upratovanie","39224000-8 Metly a kefy a iné predmety rôznych typov;39542000-3 Handry;39800000-0 Čistiace a leštiace výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Púchov","Púchov","1.mája 1264","","","","ks","5054,0000","3402,500","20,000","4083,000","3867,000","1.8.2017 13:30:00",
"Z201735578","Z201735578_Z","Mesto Žilina","00321796","Slovenská republika","Žilina","01131","Námestie obetí komunizmu 1","IMPA Žilina, s.r.o. ","31600115","Slovenská republika","Bratislava","85104","Panónska cesta 23 ","Kúpna zmluva","Nové osobné motorové vozidlo ","34110000-1 Osobné automobily","Tovar","","Slovenská republika","Žilinský","Žilina","Žilina","Námestie obetí komunizmu 1","10.10.2017 9:55:00","10.11.2017 9:54:00","","ks","1,0000","27408,330","20,000","32890,000","2376,800","11.8.2017 11:12:00",
"Z201735579","Z201735579_Z","Základná škola s materskou školou Jána Vojtaššáka","36140783","Slovenská republika","Zákamenné","02956","Zákamenné 967","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika","Trenčín","91101","Jilemnického 6","Kúpna zmluva","Kancelárske a školské potreby pre MŠ","30000000-9 Kancelárske a počítacie stroje, vybavenie a spotrebný materiál s výnimkou nábytku a softvérových balíkov;30100000-0 Kancelárske stroje, vybavenie a spotrebný materiál s výnimkou počítačov, tlačiarní a nábytku;30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby;30192100-2 Vymazávacie potreby (guma, zmizík);30194000-5 Rysovacie potreby;30194500-0 Písacie pomôcky;30197000-6 Drobné kancelárske vybavenie;30199000-0 Papiernický tovar a iné položky;30199700-7 Tlačené výrobky z papiera okrem formulárov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Námestovo","Zákamenné","967","","","17.8.2017 0:00:00","ks","780,0000","546,670","20,000","656,000","164,000","2.8.2017 10:54:01",
"Z201735589","Z201735589_Z","Základná škola s materskou školou Jána Vojtaššáka","36140783","Slovenská republika","Zákamenné","02956","Zákamenné 967","LASER servis, spol. s.r.o. ","35755989","Slovenská republika","Šenkvice","90081","Lipová 3","Kúpna zmluva","Tonery 2.","30000000-9 Kancelárske a počítacie stroje, vybavenie a spotrebný materiál s výnimkou nábytku a softvérových balíkov;30125100-2 Tonerové náplne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Námestovo","Zákamenné","967","","","17.8.2017 0:00:00","ks","34,0000","178,330","20,000","214,000","","2.8.2017 11:20:00",
"Z201735601","Z201735601_Z","Základná škola s materskou školou Jána Vojtaššáka","36140783","Slovenská republika","Zákamenné","02956","Zákamenné 967","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika","Trenčín","91101","Jilemnického 6","Kúpna zmluva","Kancelárske potreby 2.","30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby;30192000-1 Kancelárske potreby;30197000-6 Drobné kancelárske vybavenie;30199000-0 Papiernický tovar a iné položky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Námestovo","Zákamenné","967","","","17.8.2017 0:00:00","ks","3443,0000","615,830","20,000","739,000","611,000","2.8.2017 12:10:00",
"Z201735650","Z201735650_Z","Stredná zdravotnícka škola","00607053","Slovenská republika","Banská Bystrica","97429","Tajovského 24","CLEAN TONERY, s.r.o.","35891866","Slovenská republika","Pezinok","90201","Za Hradbami 27","Kúpna zmluva","Tonery - originálne","30125110-5 Toner do laserových tlačiarní/faxových prístrojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Tajovského 24","","","14.8.2017 10:00:00","ks","1,0000","766,670","20,000","920,000","490,000","7.8.2017 10:46:00",
"Z201736076","Z201736076_Z","Mesto Žilina","00321796","Slovenská republika","Žilina","01131","Námestie obetí komunizmu 1","UNICAR, s.r.o.","36409022","Slovenská republika","Liptovský Mikuláš","03101","ul. 1. Mája č 68/1848","Kúpna zmluva","Úžitkové motorové vozidlo ","34136100-0 Ľahké dodávkové automobily;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Námestie obetí komunizmu 1","25.9.2017 10:00:00","23.10.2017 10:00:00","","ks","2,0000","23272,500","20,000","27927,000","1,000","4.8.2017 9:38:00",
"Z201736167","Z201736167_Z","Knižnica Jána Kollára","35987197","Slovenská republika","Kremnica","96701","Štefánikovo námestie 33/40","Ing.Jaroslav Kmeť - TONER","34495827","Slovenská republika","Žilina","01001","Suvorovova 36","Kúpna zmluva","Nákup osobných počítačov, tlačiarne","30213000-5 Osobné počítače;30232110-8 Laserové tlačiarne;30232130-4 Farebné grafické tlačiarne;48620000-0 Operačné systémy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Žiar nad Hronom","Kremnica","Štefánikovo námestie 33/40","9.8.2017 10:02:00","24.8.2017 10:03:00","","ks","2,0000","","","1349,990","150,010","3.8.2017 11:16:00",
"Z201736174","Z201736174_Z","Všeobecná nemocnica s poliklinikou, n.o.","31908977","Slovenská republika","Veľký Krtíš","99001","Nemocničná 1","VIDRA a spol. s.r.o.","31589561","Slovenská republika","Žilina","01196","Štrková 8","Rámcová dohoda","Infúzna a transfúzna súprava","33680000-0 Farmaceutické potreby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Veľký Krtíš","Veľký Krtíš","Nemocničná 1","","","","ks","45000,0000","6009,000","20,000","7210,800","1191,000","1.8.2017 11:18:00",
"Z201736066","Z201736066_Z","Ústav na výkon trestu odňatia slobody","00738417","Slovenská republika","Nitra-Chrenová","95061","Vašinova 124/59","LEON global s.r.o.","36284238","Slovenská republika","Pezinok","90201","Svätoplukova 15","Kúpna zmluva","Čistiace a hygienické potreby","19500000-1 Gumené a plastové materiály;33711610-6 Šampóny;33711700-4 Výrobky alebo prípravky na ústnu alebo zubnú hygiénu;33711720-0 Zubná pasta;33711900-6 Mydlo;33741100-7 Čistiace prostriedky na ruky;33741200-8 Krémy na ruky alebo telové mlieka;33761000-2 Toaletný papier;39811000-0 Prípravky na parfumovanie alebo dezodoráciu miestností;39811100-1 Osviežovač vzduchu;39811300-3 Dezodoranty;39831000-6 Pracie prostriedky;39831300-9 Čistiace prostriedky na podlahu;39831600-2 Čistiace prostriedky na toalety","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Vašinova 124/59, 950 61 Nitra-Chrenová","7.8.2017 7:37:00","15.8.2017 7:37:00","","v zmysle bodu III. objednávkového formulára","1,0000","1600,000","20,000","1920,000","1176,000","1.8.2017 8:38:00",
"Z201736267","Z201736267_Z","Ústredný kontrolný a skúšobný ústav poľnohospodársky","00156582","Slovenská republika","Bratislava - Nové Mesto","83316","Matúškova 21","PC SEMA, s.r.o.","36426041","Slovenská republika","Žilina","01001","Bôrická cesta 103","Kúpna zmluva","Originály tonerov do laserových tlačiarní","30125110-5 Toner do laserových tlačiarní/faxových prístrojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Matúškova č. 21","7.8.2017 13:33:00","8.8.2017 13:33:00","","ks","14,0000","1530,000","20,000","1836,000","864,000","2.8.2017 14:26:00",
"Z201734514","Z201734514_Z","Nemocnica svätého Michala, a. s.","44570783","Slovenská republika","Bratislava","81108","Satinského I.7770/1","ULTRAMED s.r.o.","36638404","Slovenská republika","Žiar nad Hronom","96501","Š. Moysesa 431/14","Kúpna zmluva","Flexibilný ureteroneskop","33168100-6 Endoskopy;51410000-9 Inštalácia lekárskych zariadení;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Satinského č. 1,  811 08","11.8.2017 9:00:00","11.9.2017 9:00:00","","Kompletné plnenie predmetu zákazky","1,0000","10250,000","20,000","12300,000","752,550","1.8.2017 14:38:00",
"Z201736264","Z201736264_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","URBANSTAU s.r.o.","50194135","Slovenská republika","Kalša","04418","Slanské Nové Mesto 210","Zmluva o dielo","Odstránenie obloženia stien a stropov v miestnostiach","45111300-1 Demontážne práce;45432210-9 Povrchová úprava stien","Stavebná práca","","Slovenská republika","Nitriansky","Nitra","Nitra","Trieda A. Hlinku 1","11.8.2017 8:00:00","31.8.2017 15:00:00","","súbor","1,0000","9824,170","20,000","11789,000","4427,700","7.8.2017 11:10:00",
"Z201736291","Z201736291_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Ing. Igor Liba - Bali","17529069","Slovenská republika","Bratislava","84102","Saratovská 7","Kúpna zmluva","Spotrebný materiál pre laboratória","18424000-7 Rukavice;33192500-7 Skúmavky;33793000-5 Sklenené výrobky pre laboratóriá;38437000-7 Laboratórne pipety a príslušenstvo;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Rožňava","Rožňava","Šafárikova 109","11.8.2017 14:21:00","24.8.2017 14:22:00","","súbor položiek zákazky","1,0000","","","1110,000","790,000","4.8.2017 15:04:00",
"Z201736294","Z201736294_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Mikrochem Trade, spol. s r.o.","35948655","Slovenská republika","Pezinok","90201","Za dráhou 33","Kúpna zmluva","Základné organické chemikálie","24320000-3 Základné organické chemikálie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Rožňava","Rožňava","Šafárikova 109","17.8.2017 14:34:00","28.8.2017 14:34:00","","súbor položiek zákazky","1,0000","","","744,000","76,000","4.8.2017 15:14:01",
"Z201736295","Z201736295_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","FISHER Slovakia, spol. s r.o.","36483095","Slovenská republika","Levoča","05401","Mäsiarska 13","Kúpna zmluva","Laboratórny materiál","18424000-7 Rukavice;33192500-7 Skúmavky;33793000-5 Sklenené výrobky pre laboratóriá;38437000-7 Laboratórne pipety a príslušenstvo;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Rožňava","Rožňava","Šafárikova 109","15.8.2017 14:40:00","25.8.2017 14:40:00","","súbor položiek zákazky","1,0000","","","1500,000","240,000","4.8.2017 15:18:00",
"Z201736354","Z201736354_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","PPC TEAM plus s.r.o.","35700262","Slovenská republika","Bratislava","811 06","Maróthyho 6","Kúpna zmluva","Automobil  pikap so zvýšenou terénnou priechodnosťou","34113200-4 Terénne a cestné vozidlá;34131000-4 Pikapy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Za Kasárňou 3","14.8.2017 0:00:00","1.9.2017 9:00:00","","ks","1,0000","32995,830","20,000","39595,000","0,000","7.8.2017 9:38:00",
"Z201736392","Z201736392_Z","Národný ústav tuberkulózy, pľúcnych chorôb a hrudníkovej chirurgie Vyšné Hágy","00227811","Slovenská republika","Vyšné Hágy","05984","1","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika","Bojnice","97201","Opatovská cesta 4","Rámcová dohoda","Liečivá pre dýchací systém ","33670000-7 Liečivá pre dýchací systém;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Poprad","","","","","","ako balík","1,0000","6369,000","10,000","7005,900","231,000","1.8.2017 9:30:00",
"Z201736393","Z201736393_Z","Saneca Pharmaceuticals a. s.","46833323","Slovenská republika","Hlohovec","92027","Nitrianska 100","Mikrochem Trade, spol. s r.o.","35948655","Slovenská republika","Pezinok","90201","Za dráhou 33","Kúpna zmluva","Laboratórne chemikálie","24300000-7 Základné anorganické a organické chemikálie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Hlohovec","Hlohovec","Nitrianska 100","18.9.2017 10:44:00","29.9.2017 10:44:00","","súbor","1,0000","9449,000","20,000","11338,800","10551,000","7.8.2017 10:44:00",
"Z201736381","Z201736381_Z","Saneca Pharmaceuticals a. s.","46833323","Slovenská republika","Hlohovec","92027","Nitrianska 100","AMEDIS spol. s r.o.","00612758","Slovenská republika","Piešťany","92101","Mlynská 10","Zmluva o dielo","Kvalifikácia disolučného zariadenia Vankel","71900000-7 Laboratórne služby","Služba","","Slovenská republika","Trnavský","Hlohovec","Hlohovec","Nitrianska 100","4.9.2017 10:09:00","30.9.2017 10:09:00","","súbor","1,0000","470,000","20,000","564,000","780,000","7.8.2017 10:38:00",
"Z201736386","Z201736386_Z","Saneca Pharmaceuticals a. s.","46833323","Slovenská republika","Hlohovec","92027","Nitrianska 100","Donau Lab spol. s r.o.","31350411","Slovenská republika","Bratislava","82109","Šarišská 6","Zmluva o dielo","Servis a údržba Vákuová pumpa BUCHI 710","71900000-7 Laboratórne služby","Služba","","Slovenská republika","Trnavský","Hlohovec","Hlohovec","Nitrianska 100","4.9.2017 10:31:00","29.9.2017 10:31:00","","súbor","1,0000","590,000","20,000","708,000","0,000","7.8.2017 10:38:00",
"Z201736390","Z201736390_Z","Saneca Pharmaceuticals a. s.","46833323","Slovenská republika","Hlohovec","92027","Nitrianska 100","FISHER Slovakia, spol. s r.o.","36483095","Slovenská republika","Levoča","05401","Mäsiarska 13","Kúpna zmluva","Laboratórne sklo","33793000-5 Sklenené výrobky pre laboratóriá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Hlohovec","Hlohovec","Nitrianska 100","18.9.2017 10:41:00","29.9.2017 10:42:00","","súbor","1,0000","6090,000","20,000","7308,000","733,000","7.8.2017 11:06:00",
"Z201736394","Z201736394_Z","Národný ústav tuberkulózy, pľúcnych chorôb a hrudníkovej chirurgie Vyšné Hágy","00227811","Slovenská republika","Vyšné Hágy","05984","1","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika","Bojnice","97201","Opatovská cesta 4","Rámcová dohoda","Lieky pre dermatológiu","33631000-2 Liečivá pre dermatológiu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","","","","","","","ako balík","1,0000","2500,000","10,000","2750,000","0,000","1.8.2017 11:28:00",
"Z201736396","Z201736396_Z","Saneca Pharmaceuticals a. s.","46833323","Slovenská republika","Hlohovec","92027","Nitrianska 100","Lambda Life a.s.","35848189","Slovenská republika","Bratislava","85101","Levočská 3","Kúpna zmluva","Laboratórny spotrebný materiál","33680000-0 Farmaceutické potreby;38437000-7 Laboratórne pipety a príslušenstvo;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Hlohovec","Hlohovec","Nitrianska 100","4.9.2017 10:56:00","29.9.2017 10:56:00","","súbor","1,0000","65900,000","20,000","79080,000","9100,000","7.8.2017 12:12:00",
"Z201736397","Z201736397_Z","Národný ústav tuberkulózy, pľúcnych chorôb a hrudníkovej chirurgie Vyšné Hágy","00227811","Slovenská republika","Vyšné Hágy","05984","1","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika","Bojnice","97201","Opatovská cesta 4","Rámcová dohoda","Liečivá pre dermatológiu - antiseptiká a dezinficienciá","33631000-2 Liečivá pre dermatológiu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Poprad","","","","","","ako balík","1,0000","3000,000","10,000","3300,000","0,000","1.8.2017 11:28:00",
"Z201736405","Z201736405_Z","Národný ústav tuberkulózy, pľúcnych chorôb a hrudníkovej chirurgie Vyšné Hágy","00227811","Slovenská republika","Vyšné Hágy","05984","1","MED - ART, spol. s r.o.","34113924","Slovenská republika","Nitra","94901","Hornočermánska 4","Rámcová dohoda","Lieky pre dermatológiu II","33631000-2 Liečivá pre dermatológiu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Poprad","","","","","","ako balík","1,0000","597,390","10,000","657,130","52,610","1.8.2017 12:22:00",
"Z201736408","Z201736408_Z","Národný ústav tuberkulózy, pľúcnych chorôb a hrudníkovej chirurgie Vyšné Hágy","00227811","Slovenská republika","Vyšné Hágy","05984","1","MED - ART, spol. s r.o.","34113924","Slovenská republika","Nitra","94901","Hornočermánska 4","Rámcová dohoda","Oftalmologiká","33662100-9 Oftalmologiká;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Poprad","","","","","","ako balík","1,0000","4705,000","10,000","5175,500","295,000","1.8.2017 12:22:00",
"Z201736410","Z201736410_Z","Národný ústav tuberkulózy, pľúcnych chorôb a hrudníkovej chirurgie Vyšné Hágy","00227811","Slovenská republika","Vyšné Hágy","05984","1","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika","Bojnice","97201","Opatovská cesta 4","Rámcová dohoda","Antineoplastiká a imunomodulačné činidlá - azoximeri bromidum","33652000-5 Antineoplastické a imunomodulačné činidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Poprad","","","","","","ako balík","1,0000","1529,000","10,000","1681,900","21,000","1.8.2017 9:30:01",
"Z201736413","Z201736413_Z","Národný ústav tuberkulózy, pľúcnych chorôb a hrudníkovej chirurgie Vyšné Hágy","00227811","Slovenská republika","Vyšné Hágy","05984","1","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika","Bojnice","97201","Opatovská cesta 4","Rámcová dohoda","Liečivá pre výživovú sústavu a látkovú premenu III","33610000-9 Liečivá pre výživovú sústavu a látkovú premenu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Poprad","","","","","","tbl obd","30000,0000","2188,000","10,000","2406,800","212,000","1.8.2017 10:16:00",
"Z201736416","Z201736416_Z","Národný ústav tuberkulózy, pľúcnych chorôb a hrudníkovej chirurgie Vyšné Hágy","00227811","Slovenská republika","Vyšné Hágy","05984","1","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika","Bojnice","97201","Opatovská cesta 4","Rámcová dohoda","Liečivá pre výživovú sústavu a látkovú premenu II","33610000-9 Liečivá pre výživovú sústavu a látkovú premenu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Poprad","","","","","","cps","13000,0000","1390,000","10,000","1529,000","110,000","1.8.2017 10:04:00",
