"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z201756103","Z201756103_Z","Mesto Levice","00307203","Slovenská republika","Levice","93432","Námestie hrdinov 1","KORAKO plus, s. r. o.","43959954","Slovenská republika","Partizánske","95804","Bielická 369","Kúpna zmluva","Osobné ochranné pracovné prostriedky","18100000-0 Pracovné odevy, špeciálne pracovné odevy a doplnky;18110000-3 Pracovné odevy;18140000-2 Doplnky pracovných odevov;18141000-9 Pracovné rukavice;18142000-6 Štítky (tienidlá) na ochranu zraku;18143000-3 Ochranný výstroj;18210000-4 Kabáty;18212000-8 Plášte;18221200-6 Bundy;18224000-5 Odevy vyrobené z voskovaných alebo impregnovaných textílií;18231000-7 Dámske šaty;18234000-8 Nohavice;18410000-6 Špeciálne odevy;18424000-7 Rukavice;18443300-9 Pokrývka hlavy;18444000-3 Ochranné pokrývky hlavy;18800000-7 Obuv;18812200-6 Gumové čižmy;18813000-1 Obuv s koženým zvrškom;18815100-6 Vysoké topánky po členky;33711900-6 Mydlo;33741100-7 Čistiace prostriedky na ruky;33741200-8 Krémy na ruky alebo telové mlieka;39514100-9 Uteráky;60000000-8 Dopravné služby (bez prepravy odpadu);18331000-8 Tričká s krátkym rukávom","Tovar;Služba","","Slovenská republika","Nitriansky","Levice","Levice","Námestie hrdinov 1, 934 01 Levice","15.11.2017 8:00:00","30.11.2017 15:00:00","","ks","1,0000","6833,330","20,000","8200,000","5778,560","2.11.2017 11:28:00",
"Z201756102","Z201756102_Z","Národný bezpečnostný úrad","36061701","Slovenská republika","Bratislava","85007","Budatínska 30","PC SEMA, s.r.o.","36426041","Slovenská republika","Žilina","01001","Bôrická cesta 103","Kúpna zmluva","Technické vybavenie ""PressCentra""","30100000-0 Kancelárske stroje, vybavenie a spotrebný materiál s výnimkou počítačov, tlačiarní a nábytku;30199310-6 Razený alebo perforovaný papier používaný na tlač;30200000-1 Počítačové zariadenia a spotrebný materiál;30232130-4 Farebné grafické tlačiarne;30237132-3 Rozhranie univerzálnej sériovej zbernice (USB);31224810-3 Predlžovacie káble;32300000-6 Televízne a rozhlasové prijímače a prístroje na záznam alebo reprodukciu zvuku alebo obrazu;32351200-0 Obrazovky;33195100-4 Monitory;39292500-0 Pravítka;39516120-9 Podložky;42962500-2 Gravírovacie stroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava V","Bratislava - mestská časť Petržalka","Budatínska 30","27.11.2017 8:00:00","15.12.2017 15:00:00","","celá zákazka","1,0000","14370,000","20,000","17244,000","0,000","6.11.2017 10:38:00",
"Z201754938","Z201754938_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","FIBI, s.r.o.","35845821","Slovenská republika","Bratislava","85105","Budatínska 17","Kúpna zmluva","Štipec americký","30199760-5 Etikety;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Olbrachtova 5","7.11.2017 10:32:00","13.11.2017 10:32:00","","ks","1,0000","105,000","20,000","126,000","28,800","3.11.2017 11:10:00",
"Z201754932","Z201754932_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","ARKA, a.s. ","36523496","Slovenská republika","Komárno","94501","Palatínova 15","Kúpna zmluva","Pečiatková poduška ","30197400-0 Špongia na pečiatky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Olbrachtova 5","7.11.2017 10:20:00","13.11.2017 10:20:00","","ks","1,0000","162,500","20,000","195,000","1,000","3.11.2017 10:58:00",
"Z201756121","Z201756121_Z","Národný bezpečnostný úrad","36061701","Slovenská republika","Bratislava","85007","Budatínska 30","SOFOS, a. s.","31318347","Slovenská republika","Bratislava","84546","Dúbravská cesta 3","Kúpna zmluva","Distrubučný sieťový prepínač","30200000-1 Počítačové zariadenia a spotrebný materiál;30237110-3 Sieťové rozhrania;32400000-7 Siete;32420000-3 Sieťové zariadenia;32422000-7 Sieťové komponenty;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava V","Bratislava - mestská časť Petržalka","","20.11.2017 8:00:00","24.11.2017 15:00:00","","celá zákazka","1,0000","24999,000","20,000","29998,800","1,200","6.11.2017 10:38:00",
"Z201756124","Z201756124_Z","Stredná odorná škola technická","17050332","Slovenská republika","Bratislava","85102","Vranovská 4","ELPO POPRAD Slovakia, s.r.o.","36846325","Slovenská republika","Poprad","05801","Okružná 761/25 ","Zmluva o poskytovaní služieb","Odborné prehliadky a skúšky Požiarnych hydrantov , prenosných hasiacich  prístrojov, požiarnej hadice","71631430-3 Skúšky tesnosti","Služba","","Slovenská republika","Bratislavský","Bratislava V","Bratislava - mestská časť Petržalka","Vranovská 4","6.11.2017 9:44:00","10.11.2017 9:44:00","","ks","99,0000","449,000","","449,000","0,000","3.11.2017 10:22:00",
"Z201756147","Z201756147_Z","Parazitologický ústav Slovenskej akadémie vied","00586951","Slovenská republika","Košice","04001","Hlinkova 3","BIOTECH s.r.o.","35768444","Slovenská republika","Bratislava","84105","Kresánkova 12","Kúpna zmluva","Zdravotnícke vybavenie, Ochranné pomôcky, Chirurgické nástroje, Chemikálie","24300000-7 Základné anorganické a organické chemikálie;33140000-3 Zdravotnícky spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Staré Mesto","Lofflerova 10","8.12.2017 8:00:00","11.12.2017 15:00:00","","kpl","1,0000","3083,330","20,000","3700,000","0,000","2.11.2017 10:38:00",
"Z201756190","Z201756190_Z","Stredná zdravotnícka škola","31793185","Slovenská republika","Bratislava","85007","Strečnianska 20","Energy Europe, SE","47542667","Slovenská republika","Bratislava","85101","Kopčianska 10","Zmluva o poskytovaní služieb","Dodanie elektrickej energie","09310000-5 Elektrická energia","Tovar","","Slovenská republika","Bratislavský","Bratislava V","Bratislava - mestská časť Petržalka","Strečnianska 20","1.1.2018 0:00:00","31.12.2018 23:59:00","","kWh","75000,0000","11750,000","20,000","14100,000","900,000","13.11.2017 12:37:59",
"Z201756192","Z201756192_Z","Národný ústav srdcových a cievnych chorôb, a.s.","35971126","Slovenská republika","Bratislava","83348","Pod Krásnou hôrkou 1","INTRAVENA s.r.o.","31717802","Slovenská republika","Prešov","08001","Levočská 9","Rámcová dohoda","flukonazol","33651200-0 Antimykotiká na systémové použitie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Pod Krásnou hôrkou 1","","","","lag","3000,0000","3810,000","10,000","4191,000","690,000","2.11.2017 9:46:00",
"Z201756199","Z201756199_Z","Národný ústav srdcových a cievnych chorôb, a.s.","35971126","Slovenská republika","Bratislava","83348","Pod Krásnou hôrkou 1","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika","Bojnice","97201","Opatovská cesta 4","Rámcová dohoda","perfúzny roztok","33000000-0 Zdravotnícke vybavenie, farmaceutický materiál a výrobky osobnej starostlivosti;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Pod Krásnou hôrkou 1","","","","liter","126,0000","14553,000","10,000","16008,300","0,000","2.11.2017 9:46:00",
"Z201756203","Z201756203_Z","Divadlo Andreja Bagara v Nitre","00164895","Slovenská republika","Nitra","95053","Svätoplukovo nám.4","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika","Bratislava","82511","Mlynské nivy   44/a","Kúpna zmluva","Združená dodávka zemného pynu","09123000-7 Zemný plyn;60000000-8 Dopravné služby (bez prepravy odpadu);65210000-8 Rozvod plynu","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Svätoplukovo nám. 4","1.1.2018 0:00:00","31.12.2018 0:00:00","","zákazka","1,0000","74650,830","20,000","89581,000","17411,000","6.11.2017 14:22:00",
"Z201756212","Z201756212_Z","Základná škola Nám. L. Novomeského 2, Košice","35540648","Slovenská republika","Košice","04001","Nám. L. Novomeského 2","Elektroservis VV, s.r.o.","44602731","Slovenská republika","Vranov nad Topľou","09303","Čemernianska 50","Kúpna zmluva","Konvektomat","39220000-0 Kuchynské zariadenie, domáce potreby a potreby pre domáce hospodárstvo a dodávky pre stravovacie zariadenia;39312000-2 Zariadenia na prípravu jedál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Staré Mesto","Nám. L. Novomeského 2","20.11.2017 8:00:00","4.12.2017 14:00:00","","ks","1,0000","14158,330","20,000","16990,000","6998,000","3.11.2017 10:48:00",
"Z201754087","Z201754087_Z","Slovenský hydrometeorologický ústav","00156884","Slovenská republika","Bratislava","833 15","Jeséniova 17","Perútka s.r.o.","35681381","Slovenská republika","Bratislava","84101","Bilikova 11","Zmluva o poskytovaní služieb","Čistenie vybraných objektov podzemných vôd na Slovensku v rokoch 2017 - 2018.","90733000-4 Služby súvisiace so znečistením vody","Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Jeséniova 17","20.11.2017 8:00:00","28.9.2018 15:00:00","","objekt","125,0000","49599,000","20,000","59518,800","4402,000","6.11.2017 11:38:00",
"Z201756393","Z201756393_Z","Stredná odborná škola lesnícka","00162710","Slovenská republika","Banská Štiavnica","96901","Akademická 16","LASER servis, spol. s.r.o. ","35755989","Slovenská republika","Šenkvice","90081","Lipová 3","Kúpna zmluva","Originálny toner HP C4129x do tlačiarne CANON GP-160, alebo ekvivalent alebo ekvivalent","30125110-5 Toner do laserových tlačiarní/faxových prístrojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Štiavnica","Banská Štiavnica","Mládežnícka 4","8.11.2017 8:25:00","15.11.2017 8:25:00","","ks","1,0000","48,330","20,000","58,000","","2.11.2017 9:04:00",
"Z201756400","Z201756400_Z","Stredná odborná škola arm. gen. L. Svobodu","00893692","Slovenská republika","Svidník","08901","Bardejovská 715/18","MAGNA ENERGIA a.s.","35743565","Slovenská republika","Piešťany","92101","Nitrianska 18/7555 ","Kúpna zmluva","Dodávka zemného plynu","09123000-7 Zemný plyn;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Svidník","Svidník","Bardejovská 715/18","1.1.2018 0:00:00","1.1.2019 0:00:00","","kWh","600000,0000","16876,560","20,000","20251,870","1728,150","6.11.2017 9:40:00",
"Z201756405","Z201756405_Z","Lesopoľnohospodársky majetok Ulič, štátny podnik","00492531","Slovenská republika","Ulič","06767","Ulič 96","PETROLTRANS, a.s.","36592170","Slovenská republika","Trebišov","07501","Cukrovarská 22","Kúpna zmluva","Motorová nafta","09134100-8 Motorová nafta;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Snina","Ulič","Ulič 96","6.11.2017 7:00:00","10.11.2017 14:00:00","","l","30000,0000","0,980","20,000","1,180","0,000","3.11.2017 11:38:00",
"Z201756401","Z201756401_Z","Základná škola Hroncova 23, Košice","35540605","Slovenská republika","Košice - mestská časť Sever","04001","Hroncova 23","EUROGASTROP s.r.o.","44137761","Slovenská republika","Prešov","08001","Čergovská 10","Kúpna zmluva","gastro-konvektomat","39220000-0 Kuchynské zariadenie, domáce potreby a potreby pre domáce hospodárstvo a dodávky pre stravovacie zariadenia","Tovar","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Hroncova 23","6.11.2017 8:39:00","30.11.2017 8:39:00","","celok","1,0000","11666,670","20,000","14000,000","400,000","3.11.2017 9:14:00",
"Z201756408","Z201756408_Z","Nemocnica Alexandra Wintera n. o.","36084221","Slovenská republika","Piešťany","92163","Winterova 66","Práčovne a čistiarne s.r.o. Nitra","31438890","Slovenská republika","Nitra","94901","Priemyselná 9","Rámcová dohoda","Pranie bielizne a ošatenia","60000000-8 Dopravné služby (bez prepravy odpadu);90921000-9 Dezinfekčné a hubiace služby;98310000-9 Pranie a chemické čistenie","Služba","","Slovenská republika","Trnavský","Piešťany","Piešťany","","","","","kg","90000,0000","58490,000","20,000","70188,000","10,000","2.11.2017 9:32:00",
"Z201756409","Z201756409_Z","Stredná odorná škola technická","17050332","Slovenská republika","Bratislava","85102","Vranovská 4","NABIMEX, s.r.o.","36022331","Slovenská republika","Zvolen","960 01","Borovianska 2488/37","Kúpna zmluva","Výklopná váľanda s úložným priestorom","39143100-7 Nábytok do spálne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava V","Bratislava - mestská časť Petržalka","Vranovská 4","10.11.2017 8:53:00","15.12.2017 8:55:00","","ks","100,0000","","","8940,000","2060,000","6.11.2017 11:36:00",
"Z201756424","Z201756424_Z","Základná škola Ľ. Podjavorinskej 1, 040 11  Košice","35542870","Slovenská republika","Košice","04011","Podjavorinskej 1","GOTANA, s. r. o.","46279491","Slovenská republika","Nedanovce","95843","Nedanovce 301","Kúpna zmluva","IKT 2","30200000-1 Počítačové zariadenia a spotrebný materiál;30237220-7 Podložky pod myš;30237410-6 Počítačová myš;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice II","Košice - mestská časť Luník IX","Podjavorinskej 1","3.11.2017 9:40:00","16.11.2017 9:40:00","","ks","31,0000","6291,670","20,000","7550,000","1949,200","2.11.2017 8:38:00",
"Z201756435","Z201756435_Z","Mesto Holíč","00309541","Slovenská republika","Holíč","90851","Bratislavská 5","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika","Trenčín","91101","Jilemnického 6","Kúpna zmluva","Kancelárske potreby a kancelársky papier","30192000-1 Kancelárske potreby;30197642-8 Papier na fotokopírovanie a xerografický papier;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Skalica","Holíč","Bratislavská 5","10.11.2017 8:00:00","10.11.2017 14:00:00","","%","100,0000","1398,330","20,000","1678,000","122,000","7.11.2017 11:07:59",
"Z201756439","Z201756439_Z","Univerzitná nemocnica L. Pasteura Košice","00606707","Slovenská republika","Košice","04190","Rastislavova 43","Mária Šimonová","40291758","Slovenská republika","Jakubovany","08301","Tichá 94/1","Kúpna zmluva"," Paplón , vankúš","39512400-8 Páperové periny/paplóny;39516110-6 Vankúše;39563600-2 Prešívané textilné výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice IV","Košice - mestská časť Juh","Rastislavova 43 , 040 01 Košice ","6.11.2017 10:22:00","8.11.2017 10:22:00","","ks","60,0000","374,400","20,000","449,280","75,600","2.11.2017 11:00:00",
"Z201756446","Z201756446_Z","Parazitologický ústav Slovenskej akadémie vied","00586951","Slovenská republika","Košice","04001","Hlinkova 3","HELAGO-SK, s. r. o. ","47479256","Slovenská republika","Bratislava","82107","Kosodrevinová 2","Kúpna zmluva","Sušiareň ","38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel);60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Staré Mesto","Lofflerova 10","20.11.2017 8:00:00","21.11.2017 15:00:00","","kpl","1,0000","1050,000","20,000","1260,000","19,990","2.11.2017 10:42:00",
"Z201756440","Z201756440_Z","Základná škola","35540591","Slovenská republika","Košice","04001","Masarykova 19/A","EUROGASTROP s.r.o.","44137761","Slovenská republika","Prešov","08001","Čergovská 10","Kúpna zmluva","Konvektomat do školskej jedálne","39220000-0 Kuchynské zariadenie, domáce potreby a potreby pre domáce hospodárstvo a dodávky pre stravovacie zariadenia;39312000-2 Zariadenia na prípravu jedál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Staré Mesto","Masarykova 19/A","6.11.2017 8:00:00","1.12.2017 14:00:00","","ks","1,0000","9390,000","20,000","11268,000","0,000","3.11.2017 13:38:00",
"Z201756465","Z201756465_Z","Mesto Turčianske Teplice","00317004","Slovenská republika","Turčianske Teplice","03901","Partizáznska 413/1","MAGNA ENERGIA a.s.","35743565","Slovenská republika","Piešťany","92101","Nitrianska 18/7555 ","Zmluva o poskytovaní služieb","Združená dodávka elektrickej energie do objektov vo vlastníctve objednávateľa na roky 2018 - 2019","09310000-5 Elektrická energia","Tovar;Služba","","Slovenská republika","Žilinský","Turčianske Teplice","Turčianske Teplice","Partizánska 413/1","1.1.2018 0:00:00","31.12.2019 23:59:00","","MWh","872,9400","122195,540","20,000","146634,650","24641,250","2.11.2017 12:24:00",
"Z201756474","Z201756474_Z","Najvyšší kontrolný úrad Slovenskej republiky","30844878","Slovenská republika","Bratislava","82473","Priemyselná 2","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika","Bratislava 5","85101","Wolkrova 5, P.O.BOX 212","Kúpna zmluva","Hygienické potreby","39100000-3 Nábytok;39200000-4 Zariadenie interiéru;39290000-1 Rôzne vybavenie a zariadenie interiérov;39300000-5 Rôzne zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Priemyselná 2","20.11.2017 12:03:00","27.11.2017 12:04:00","","ks","12,0000","1224,170","20,000","1469,000","31,000","7.11.2017 12:42:00",
"Z201756475","Z201756475_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","BIOTECH s.r.o.","35768444","Slovenská republika","Bratislava","84105","Kresánkova 12","Kúpna zmluva","Primárne protilátky na imunohistochémiu ","33694000-1 Diagnostické činidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Lekárska fakulta Univerzity Komenského v Bratislave, Špitálska 24, 813 72 Bratislava, Ústav patologickej anatómie","6.11.2017 10:00:00","16.11.2017 14:00:00","","Kompletný predmet zákazky","1,0000","2697,000","","","0,000","2.11.2017 9:38:00",
"Z201756478","Z201756478_Z","Centrum biológie rastlín a biodiverzity Slovenskej akadémie vied","00679089","Slovenská republika","Bratislava","84523","Dúbravská cesta 9","Merck spol. s r.o.","18626971","Česká republika","Praha","140 00","Na Hřebenech II 1718/10","Kúpna zmluva","KOD HOT START DNA POLYMERASE","33124130-5 Diagnostický spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","Akademická 2","6.11.2017 8:00:00","16.11.2017 15:00:00","","bal.","1,0000","","","378,900","0,000","3.11.2017 8:38:00",
"Z201756483","Z201756483_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","SIGMA-ALDRICH spol. s r. o. - organizačná zložka","44613385","Slovenská republika","Bratislava - mestská časť Staré Mesto","81006","Dvořákovo nábrežie 4 ","Kúpna zmluva","Kultivačné médiá, enzýmy a suplementy","24300000-7 Základné anorganické a organické chemikálie;24965000-6 Enzýmy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Lekárska fakulta Univerzity Komenského v Bratislave, Špitálska 24, 813 72 Bratislava 4, Ústav lekárskej biológie, genetiky a klinickej genetiky","6.11.2017 10:00:00","24.11.2017 14:00:00","","Kompletný predmet zákazky","1,0000","1062,650","","","0,000","2.11.2017 9:38:00",
