"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z20203576","Z20203576_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","ORS service s.r.o","48025950","Slovenská republika","Piešťany ","92101","E.F.Scherera 4800/28","Zmluva o poskytovaní služieb","Kontrola a čistenie komínov a dymovodov - stred","98112000-1 Služby poskytované profesijnými organizáciami","Služba","","Slovenská republika","","","","","1.4.2020 7:00:00","30.9.2020 15:00:00","","súbor položiek podľa technickej špecifikácie","1,0000","2400,000","20,000","2880,000","537,590","3.3.2020 10:03:03","",
"Z20203580","Z20203580_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","ORS service s.r.o","48025950","Slovenská republika","Piešťany ","92101","E.F.Scherera 4800/28","Zmluva o poskytovaní služieb","Kontrola a čistenie komínov a dymovodov - východ","98112000-1 Služby poskytované profesijnými organizáciami","Služba","","Slovenská republika","","","","","1.4.2020 7:00:00","30.9.2020 15:00:00","","súbor položiek podľa technickej špecifikácie","1,0000","3800,000","20,000","4560,000","822,000","3.3.2020 11:03:00","",
"Z20202717","Z20202717_Z","Národný onkologický ústav","00165336","Slovenská republika","Bratislava","83110","Klenová 1","MEDIC INTERNATIONAL s. r. o. ","44023707","Slovenská republika","Bratislava","83101","Desiata 19","Kúpna zmluva","Vákuová pumpa","33150000-6 Prístroje na rádioterapiu, mechanoterapiu, elektroterapiu a fyzioterapiu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Klenová 1","24.4.2020 0:00:00","24.4.2020 0:00:00","","ks","1,0000","23400,000","20,000","28080,000","100,000","3.3.2020 12:38:00","",
"Z20203750","Z20203750_Z","Mesto Trnava","00313114","Slovenská republika","Trnava","91771","Hlavná 1","BEGAM, spol. s r.o.","31442242","Slovenská republika","Trnava","91702","Bratislavská     78","Kúpna zmluva","Nákup osobného motorového vozidla","34110000-1 Osobné automobily;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Trnava","Trhová 2","9.3.2020 8:00:00","8.6.2020 14:00:00","","celok","1,0000","14179,160","20,000","17014,990","0,000","2.3.2020 10:08:00","",
"Z20203737","Z20203737_Z","Mesto Kysucké Nové Mesto","00314099","Slovenská republika","Kysucké Nové Mesto","02401","Námestie slobody 94","KONNEX s.r.o. ","17639727","Slovenská republika","Trnava","91701","Trstínska cesta 9","Kúpna zmluva","Komunálne vozidlo na umývanie plôch a komunikácií","34144400-2 Vozidlá na údržbu ciest;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Kysucké Nové Mesto","Kysucké Nové Mesto","Námestie slobody 94","","","18.12.2020 15:00:00","kpl","1,0000","129291,670","20,000","155150,000","4844,800","9.3.2020 12:38:00","",
"Z20203782","Z20203782_Z","Mesto Šaľa","00306185","Slovenská republika","Šaľa","92715","Nám. Sv. Trojice 7","Tibor Varga TSV PAPIER","32627211","Slovenská republika","Lučenec","98401","Vajanského 80","Rámcová dohoda","Kancelárske potreby","30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby;30192000-1 Kancelárske potreby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Šaľa","Šaľa","Nám. Sv.Trojice 7, SNP 16, Hollého 9","","","","celok","1,0000","7332,500","20,000","8799,000","2200,990","2.3.2020 13:40:00","",
"Z20203561","Z20203561_Z","Správa a údržba ciest Prešovského samosprávneho kraja","37936859","Slovenská republika","Prešov","08005","Jesenná 14","JDK IMPORT MOBILE s.r.o.","52145778","Slovenská republika","Prievidza","97101","Sebedražská cesta 677/4","Kúpna zmluva","Sklápač 16 t","34134200-7 Nákladné vozidlá s vyklápaním;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","","","30.3.2020 9:03:00","30.5.2020 9:04:00","","ks","2,0000","180000,000","","180000,000","0,000","5.3.2020 9:38:00","",
"Z20203802","Z20203802_Z","Spojená škola internátna Prakovce","00523461","Slovenská republika","Prakovce","05562","Breziny 256","GIEGO s.r.o.","51055724","Slovenská republika","Tvrdošín","02744","Vojtaššákova 846","Kúpna zmluva","Rebríky","44423200-3 Rebríky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Gelnica","Prakovce","Breziny 256","18.5.2020 8:00:00","26.6.2020 15:00:00","","súbor","1,0000","318,330","20,000","382,000","63,000","2.3.2020 9:32:00","",
"Z20203804","Z20203804_Z","Spojená škola internátna Prakovce","00523461","Slovenská republika","Prakovce","05562","Breziny 256","BEPOL, s.r.o.","46968318","Slovenská republika","Nový Život","93038","Vojtechovce 627","Kúpna zmluva","Záhradnícke potreby","16160000-4 Rôzne záhradnícke potreby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Gelnica","Prakovce","Breziny 256","18.5.2020 8:00:00","26.6.2020 15:00:00","","súbor","1,0000","2490,000","","2490,000","103,000","3.3.2020 9:50:00","",
"Z20203808","Z20203808_Z","Spojená škola internátna Prakovce","00523461","Slovenská republika","Prakovce","05562","Breziny 256","TENEX SERVIS s.r.o.","36040461","Slovenská republika","Zvolen","96001","Lieskovská cesta 1078/16","Kúpna zmluva","Šijacie stroje a potreby pre šijaciu dielňu","39241200-5 Nožnice;42715000-1 Šijacie stroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Gelnica","Prakovce","Breziny 256","18.5.2020 18:00:00","26.6.2020 15:00:00","","súbor","1,0000","890,830","20,000","1069,000","1,140","3.3.2020 9:38:00","",
"Z20203812","Z20203812_Z","Spojená škola internátna Prakovce","00523461","Slovenská republika","Prakovce","05562","Breziny 256","TENEX SERVIS s.r.o.","36040461","Slovenská republika","Zvolen","96001","Lieskovská cesta 1078/16","Kúpna zmluva","Žehliaci lis","42718200-4 Žehliace lisy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Gelnica","Prakovce","Breziny 256","18.5.2020 8:00:00","26.6.2020 15:00:00","","ks","2,0000","670,820","20,000","804,990","17,010","3.3.2020 10:42:00","",
"Z20203813","Z20203813_Z","Spojená škola internátna Prakovce","00523461","Slovenská republika","Prakovce","05562","Breziny 256","Marek Špeťko - IMEX","41648242","Slovenská republika","Nitra","94901","Bulharská 1256/24","Kúpna zmluva","Kuchynské náčinie a potreby na prípravu jedál","39221100-8 Kuchynské potreby;39221120-4 Šálky a poháre;39221130-7 Nádoby na jedlo;39221160-6 Tácne;39221220-5 Riad;39221240-1 Misy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Gelnica","Prakovce","Breziny 256","18.5.2020 8:00:00","26.6.2020 15:00:00","","súbor","1,0000","1033,330","20,000","1240,000","93,000","3.3.2020 11:16:00","",
"Z20203815","Z20203815_Z","Spojená škola internátna Prakovce","00523461","Slovenská republika","Prakovce","05562","Breziny 256","X logistics, s.r.o.","47899948","Slovenská republika","Nitra","94905","Dvorčianska 815","Kúpna zmluva","Elektrospotrebiče","39700000-9 Spotrebiče pre domácnosť;39711110-3 Chladničky s mrazničkou;39711211-1 Mixéry potravín;39711330-1 Elektrické hriankovače;39711350-7 Prístroj na oblátky;39711362-4 Mikrovlné rúry;39713410-0 Stroje na čistenie podláh;39713430-6 Vysávače prachu;42214110-3 Grily;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Gelnica","Prakovce","Breziny 256","18.5.2020 8:00:00","26.6.2020 15:00:00","","súbor","1,0000","3290,830","20,000","3949,000","129,000","3.3.2020 12:12:00","",
"Z20203817","Z20203817_Z","Spojená škola internátna Prakovce","00523461","Slovenská republika","Prakovce","05562","Breziny 256","Marek Špeťko - IMEX","41648242","Slovenská republika","Nitra","94901","Bulharská 1256/24","Kúpna zmluva","Dielenské stroje a náradie","31000000-6 Elektrické stroje, prístroje, zariadenia a spotrebný tovar; osvetlenie;42652000-1 Ručné elektromechanické nástroje;43413000-1 Miešačky betónu alebo malty;43830000-0 Mechanické náradie;44511000-5 Ručné nástroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Gelnica","Prakovce","Breziny 256","18.5.2020 8:00:00","26.6.2020 15:00:00","","súbor","1,0000","1516,670","20,000","1820,000","143,000","3.3.2020 12:18:00","",
"Z20203818","Z20203818_Z","Spojená škola internátna Prakovce","00523461","Slovenská republika","Prakovce","05562","Breziny 256","GIEGO s.r.o.","51055724","Slovenská republika","Tvrdošín","02744","Vojtaššákova 846","Kúpna zmluva","Zdravotnícke prístroje","33000000-0 Zdravotnícke vybavenie, farmaceutický materiál a výrobky osobnej starostlivosti;33123100-9 Tlakomer;38412000-6 Teplomery;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Gelnica","Prakovce","Breziny 256","18.5.2020 8:00:00","26.6.2020 15:00:00","","súbor","1,0000","362,500","20,000","435,000","7,000","3.3.2020 12:44:00","",
"Z20203820","Z20203820_Z","Spojená škola internátna Prakovce","00523461","Slovenská republika","Prakovce","05562","Breziny 256","RIZNER s. r. o.","46360379","Slovenská republika","Lukavica","08621","95","Kúpna zmluva","Regály","39151100-6 Regály;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Gelnica","Prakovce","Breziny 256","18.5.2020 8:00:00","26.6.2020 15:00:00","","súbor","1,0000","540,000","20,000","648,000","5,000","3.3.2020 13:08:00","",
"Z20203825","Z20203825_Z","Spojená škola internátna Prakovce","00523461","Slovenská republika","Prakovce","05562","Breziny 256","GIEGO s.r.o.","51055724","Slovenská republika","Tvrdošín","02744","Vojtaššákova 846","Kúpna zmluva","Zdravotnícky nábytok ","33000000-0 Zdravotnícke vybavenie, farmaceutický materiál a výrobky osobnej starostlivosti;33192100-3 Lôžka na zdravotnícke účely;39143112-4 Matrace;39143123-4 Nočné stolíky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Gelnica","Prakovce","Breziny 256","18.5.2020 8:00:00","26.6.2020 15:00:00","","súbor","1,0000","1032,500","20,000","1239,000","196,000","3.3.2020 13:56:00","",
"Z20203827","Z20203827_Z","Spojená škola internátna Prakovce","00523461","Slovenská republika","Prakovce","05562","Breziny 256","MARINI TRADE s.r.o.","51153025","Slovenská republika","Prešov","08001","Malinová 20","Kúpna zmluva","Dielenská skriňa z oceľového plechu","39141300-5 Skrine;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Gelnica","Prakovce","Breziny 256","18.5.2020 8:00:00","26.6.2020 15:00:00","","ks","10,0000","1658,330","20,000","1990,000","800,000","3.3.2020 14:12:00","",
"Z20203819","Z20203819_Z","Štátna opera","35989327","Slovenská republika","Banská Bystrica","97473","Národná 11","Výroba a obchod ŠVAGERKO, s.r.o.","36486256","Slovenská republika","Spišská Teplica","05934","Obrancov mieru 453","Kúpna zmluva","čistiace,leštiace, hygienické prostriedky","33700000-7 Predmety osobnej starostlivosti;39800000-0 Čistiace a leštiace výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Národná 11","","","23.3.2020 9:00:00","ks","3489,0000","5458,330","20,000","6550,000","350,000","3.3.2020 16:36:00","",
"Z20203853","Z20203853_Z","Mestská časť Bratislava - Dúbravka","00603406","Slovenská republika","Bratislava","84402","Žatevná 2","MB TECH BB s.r.o.","36622524","Slovenská republika","Banská Bystrica","97401","Zvolenská cesta 37","Kúpna zmluva","Interaktívne riešenie s ultrakrátkou projekciou","30000000-9 Kancelárske a počítacie stroje, vybavenie a spotrebný materiál s výnimkou nábytku a softvérových balíkov;30191200-6 Spätné projektory;30195800-0 Závesné vešiaky alebo držiaky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Dúbravka","Žatevná 2","","","13.3.2020 10:00:00","celkové množstvo za predmet zákazky","1,0000","2915,830","20,000","3499,000","501,000","4.3.2020 15:44:00","",
"Z20203784","Z20203784_Z","Správa a údržba ciest Prešovského samosprávneho kraja","37936859","Slovenská republika","Prešov","08005","Jesenná 14","FRANCE-TECH, spol. s r.o.","36189359","Slovenská republika","Košice","04011","Rozvojová 1","Kúpna zmluva","Úžitkové vozidlo valník do 3,5 t","34144700-5 Úžitkové vozidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","","","Jesenná 14","9.3.2020 7:00:00","14.8.2020 15:00:00","","ks","9,0000","187471,670","20,000","224966,000","33,040","3.3.2020 13:52:00","",
"Z20203752","Z20203752_Z","Správa a údržba ciest Prešovského samosprávneho kraja","37936859","Slovenská republika","Prešov","08005","Jesenná 14","JM Systems, s.r.o.","52461491","Slovenská republika","Trenčín","91101","Kubrická 101/152","Kúpna zmluva","Signalizačný vozík","42415200-0 Pracovné vozíky","Tovar;Služba","","Slovenská republika","Prešovský","","","Jesenná 14","6.3.2020 7:00:00","8.6.2020 15:00:00","","ks","3,0000","26107,890","20,000","31329,470","0,130","3.3.2020 11:38:00","",
"Z20203902","Z20203902_Z","Správa a údržba ciest Trnavského samosprávneho kraja","37847783","Slovenská republika","Trnava","91853","Bulharská 39","Tibor Varga TSV PAPIER","32627211","Slovenská republika","Lučenec","98401","Vajanského 80","Rámcová dohoda","Kancelárske potreby","30192000-1 Kancelárske potreby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","","","Trnava, Senica, Dunajská Streda","","","","celok v zmysle technickej špecifikácie","1,0000","4165,000","20,000","4998,000","3282,000","2.3.2020 13:10:00","",
"Z20203905","Z20203905_Z","Mestská časť Bratislava - Nové Mesto   ","00603317","Slovenská republika","Bratislava","83291"," Junácka 1","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika","Žilina","01001","Kálov 356","Rámcová dohoda","Stravovacie  poukážky","30199770-8 Stravné poukážky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Junácka č.1","","","","ks","48000,0000","191020,800","","191020,800","979,200","4.3.2020 10:14:00","",
"Z20203906","Z20203906_Z","Zoologická záhrada Košice","00083089","Slovenská republika","Košice - mestská časť Kavečany","04001","Ulica k Zoologickej záhrade 326/1","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika","Žilina","01001","Kálov 356","Kúpna zmluva","Stravné poukážky","30199770-8 Stravné poukážky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Kavečany","Ulica k Zoologickej záhrade 1","1.5.2020 0:01:00","30.4.2021 23:59:00","","ks","15813,0000","69379,540","","69379,540","1779,460","11.3.2020 10:22:00","",
"Z20203908","Z20203908_Z","Národná diaľničná spoločnosť, a.s.","35919001","Slovenská republika","Bratislava","84104","Dúbravská cesta 14","STRABAG s.r.o.","17317282","Slovenská republika","Bratislava","82518","Mlynské Nivy 61/A","Kúpna zmluva","Asfaltová zmes na vyspravky výtlkov a opravu ciest","44113310-1 Obalené cestné kamenivo;44113620-7 Asfalt;44113700-2 Materiály na opravu ciest","Tovar","","Slovenská republika","Žilinský","Čadca","Čadca","Andreja Hlinku 2549","1.4.2020 6:00:00","10.12.2020 14:00:00","","tona","100,0000","6080,000","20,000","7296,000","2120,000","2.3.2020 10:00:01","",
"Z20203914","Z20203914_Z","Národný bezpečnostný úrad","36061701","Slovenská republika","Bratislava","85106","Budatínska 30","Wolters Kluwer SR s. r. o.","31348262","Slovenská republika","Bratislava","82109","Mlynské nivy 48","Zmluva o poskytovaní služieb","Elektronický systém právnych informácií","48000000-8 Softvérové balíky a informačné systémy;48611000-4 Databázový softvérový balík;48810000-9 Informačné systémy;79140000-7 Právne poradenstvo a informačné služby","Služba;Tovar","","Slovenská republika","Bratislavský","Bratislava V","Bratislava - mestská časť Petržalka","","5.3.2020 7:00:00","4.3.2022 0:00:00","","celá zákazka","1,0000","27980,000","20,000","33576,000","0,000","2.3.2020 9:38:00","",
