"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z20237423","Z20237423_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","KASON, s.r.o.","51662787","Slovenská republika","Nitra","94905","Dvorčianska 815    ","Kúpna zmluva","Zariadenie na chladenie, mrazenie a príslušenstvo","39711123-7 Stojaté chladničky;39711130-9 Chladničky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Martin","Československej armády 3","8/11/2023 10:00:00 AM","9/11/2023 10:00:00 AM","","Zákazka","1.0000","756.670","20.000","908.000","91.600","8/8/2023 10:58:00 AM","",
"Z20237421","Z20237421_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","GARBIAR Stavebniny s.r.o.","47400072","Slovenská republika","Tvrdošín","02744","Vojtaššákova 846","Kúpna zmluva","Železiarske výrobky- vodoinštalačný materiál.","39370000-6 Vodoinštalácie;42131400-0 Sanitárne výpusty, kohúty;44410000-7 Predmety do kúpeľní a kuchýň;44411000-4 Sanitárne výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká","8/14/2023 7:00:00 AM","8/18/2023 10:00:00 AM","","1","1.0000","1211.670","20.000","1454.000","796.000","8/8/2023 1:02:00 PM","",
"Z20237437","Z20237437_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Peter Mánik MI-MA SÚKROMNÁ AUTOŠKOLA","32346107","Slovenská republika","Sereď","92601","Parková 2886/11","Zmluva o poskytovaní služieb","Kurz na rozšírenie vodičských oprávnení zo skupiny „C“ na skupinu „CE“ a skupiny „B“ na skupinu „C“","80411000-8 Autoškoly","Služba","","Slovenská republika","Trnavský","Galanta","Sereď","Kasárenská 1005/54","8/21/2023 9:24:00 AM","11/30/2023 9:25:00 AM","","celok","1.0000","14215.830","20.000","17059.000","0.000","8/4/2023 10:04:00 AM","",
"Z20237441","Z20237441_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","CMS TREND, spol. s r.o.","35847387","Slovenská republika","Bratislava - mestská časť Rača","83104","Staviteľská 7","Zmluva o poskytovaní služieb","Školenie vodičov v súlade s ADR","79632000-3 Školenia a výcvik personálu;80500000-9 Školiace (výcvikové) služby;80510000-2 Služby týkajúce sa odborných školení","Služba","","Slovenská republika","Trnavský","Galanta","Sereď","Kasárenská 1005/54","8/21/2023 9:38:00 AM","11/30/2023 9:39:00 AM","","celok","1.0000","4083.250","20.000","4899.900","247.090","8/4/2023 10:50:00 AM","",
"Z20237445","Z20237445_Z","Stredná odborná škola agrotechnických a gastronomických služieb","00159557","Slovenská republika","Pribeník","07651","J. Majlátha 2","INMEDIA, spol. s r.o.","36019208","Slovenská republika","Zvolen","96001","Námestie SNP 11","Kúpna zmluva","Základné potraviny  ","15612110-5 Hrubá múka;15612130-1 Hladká múka;15863000-5 Čaj;15870000-7 Koreniny a chuťové prísady;15872100-2 Paprika;15872400-5 Soľ","Tovar;Služba","","Slovenská republika","Košický","Trebišov","Pribeník","J. Majlátha 2 ","8/15/2023 9:57:00 AM","1/31/2024 9:57:00 AM","","je uvedené v prílohe č. 1","1.0000","","","4554.000","1.000","8/7/2023 1:38:00 PM","",
"Z20237450","Z20237450_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Vzdelávacie stredisko, s.r.o.","36607959","Slovenská republika","Košice","04022","Clementisova 5","Zmluva o poskytovaní služieb","školenie práce vo výškach, Školenie lešenárov","45262100-2 Lešenárske práce;45262110-5 Demontáž lešení;45262120-8 Montáž lešení;79632000-3 Školenia a výcvik personálu;80550000-4 Bezpečnostné školenia","Služba","","Slovenská republika","Trnavský","Galanta","Sereď","Kasárenská 1005/54","8/21/2023 10:20:00 AM","11/30/2023 10:20:00 AM","","celok","1.0000","761.660","20.000","913.990","0.000","8/4/2023 10:58:00 AM","",
"Z20237449","Z20237449_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","Yves & Soteco Slovakia, s.r.o.","35799331","Slovenská republika","Bratislava","83104","Elektrárenská 13739/6","Rámcová dohoda","Dodávka mopov ","39224300-1 Metly a kefy a iné výrobky na upratovanie domácností;39224330-0 Vedrá;39525800-6 Handry na čistenie;39800000-0 Čistiace a leštiace výrobky","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","Tr. A. Hlinku 1, Slančíkovej 1, Dražovská 2, Nábrežie mládeže 1","","","","súbor","1.0000","5083.320","20.000","6099.990","6500.010","8/1/2023 9:10:00 AM","",
"Z20237456","Z20237456_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","KORAKO plus, s. r. o.","43959954","Slovenská republika","Partizánske","95804","Bielická 369","Rámcová dohoda","Dodávka rukavíc gumených, nitrilových, latexových","18424300-0 Jednorazové rukavice;33141420-0 Chirurgické rukavice","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","Tr. A. Hlinku 1, Nábrežie mládeže 1, Nábrežie mládeže 91, Dražovská 2, Dražovská 4,  Kraskova 1, Štefánikova 67, Slančíkovej 1, Hodžova 1","","","","súbor","1.0000","2199.170","20.000","2639.000","3058.000","8/1/2023 9:02:00 AM","",
"Z20237460","Z20237460_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika","Bratislava 5","85101","Wolkrova 5, P.O.BOX 212","Rámcová dohoda","Dodávka upratovacích pomôcok","19640000-4 Polyetylénový odpad a odpadkové vrecká a vaky;39224300-1 Metly a kefy a iné výrobky na upratovanie domácností;39224310-4 WC kefy;39224320-7 Špongie;39224330-0 Vedrá;39224340-3 Koše;39224350-6 Lopatky na smeti;39515100-6 Záclony/závesy;39525600-4 Utierky na riad;39525800-6 Handry na čistenie;39800000-0 Čistiace a leštiace výrobky","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","Tr. A. Hlinku 1, Nábrežie mládeže 1, Nábrežie mládeže 91, Dražovská 2, Dražovská 4,  Kraskova 1, Štefánikova 67, Slančíkovej 1, Hodžova 1","","","","súbor","1.0000","13000.000","20.000","15600.000","12912.000","8/1/2023 9:12:00 AM","",
"Z20237504","Z20237504_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","KORAKO plus, s. r. o.","43959954","Slovenská republika","Partizánske","95804","Bielická 369","Rámcová dohoda","Čistiace a hygienické prípravky na upratovanie","15871110-8 Ocot alebo ekvivalent;24455000-8 Dezinfekčné prostriedky;24951311-8 Prípravky proti zamŕzaniu;33711900-6 Mydlo;33741100-7 Čistiace prostriedky na ruky;34927100-2 Soľ na posyp ciest;39811000-0 Prípravky na parfumovanie alebo dezodoráciu miestností;39811100-1 Osviežovač vzduchu;39813000-4 Brúsne pasty a prášky;39830000-9 Čistiace výrobky;39831000-6 Pracie prostriedky;39831210-1 Saponáty na umývanie riadu;39831220-4 Odmasťovacie prostriedky;39831300-9 Čistiace prostriedky na podlahu;39831500-1 Čistiace prostriedky na autá;39831600-2 Čistiace prostriedky na toalety;39832000-3 Čistiace prostriedky na riad;39833000-0 Protiprachové prostriedky","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","Tr. A. Hlinku 1, Dražovská 2, Dražovská 4, Slančíkovej 1, Štefánikova 67, Nábrežie mládeže 1, Nábrežie mládeže 91, Hodžova 1, Kraskova 1","","","","súbor","1.0000","28332.500","20.000","33999.000","47717.770","8/1/2023 11:08:00 AM","",
"Z20237542","Z20237542_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","HAGARD: HAL, spol. s r.o.","50111990","Slovenská republika","Nitra","94911","Pražská 9","Kúpna zmluva","Stožiare a výložníky verejného osvetlenia","34928510-6 Stĺpy pouličného osvetlenia;44212250-6 Stožiare;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Hornádska 10, sklad verejného osvetlenia","8/9/2023 12:00:00 AM","12/9/2023 11:59:00 PM","","komplet","1.0000","45000.000","0.000","45000.000","9430.000","8/4/2023 4:54:00 PM","",
"Z20237547","Z20237547_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","SEC Trading s. r. o.","50906089","Slovenská republika","Bratislava","82101","Drieňová 16940/1H","Zmluva o poskytovaní služieb","Kalibrácia a servisná prehliadka špeciálnej výzbroje DD-CWA","50433000-9 Kalibrovanie","Služba","","Slovenská republika","Košický","Rožňava","Rožňava","Šafárikova 109","8/9/2023 9:18:00 AM","10/27/2023 9:18:00 AM","","položky OF","11.0000","38500.000","20.000","46200.000","0.000","8/7/2023 9:56:00 AM","",
"Z20237571","Z20237571_Z","Národný ústav srdcových a cievnych chorôb, a.s.","35971126","Slovenská republika","Bratislava","83348","Pod Krásnou hôrkou 1","MED - ART, spol. s r.o.","34113924","Slovenská republika","Nitra","94901","Hornočermánska 4","Rámcová dohoda","Alprostadil 0,1 mg/ 0,2 ml","33622000-6 Liečivá pre srdcovocievny systém","Tovar","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Pod Krásnou hôrkou 1","","","","ampulka","800.0000","14476.000","10.000","15923.600","0.000","8/7/2023 9:54:00 AM","",
"Z20237575","Z20237575_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","DMC, s.r.o.","36777455","Slovenská republika","Nové Zámky","94064","J. Murgaša 100","Zmluva o poskytovaní služieb","Tlačiarenské služby","60000000-8 Dopravné služby (bez prepravy odpadu);79810000-5 Tlačiarenské služby","Služba;Tovar","","Slovenská republika","Prešovský","Prešov","Prešov","ul. 17.novembra č.15, R-PU","","","8/9/2023 1:27:00 PM","ks","110.0000","147.400","10.000","162.140","85.360","8/1/2023 9:03:02 AM","",
"Z20237580","Z20237580_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","KASON, s.r.o.","51662787","Slovenská republika","Nitra","94905","Dvorčianska 815    ","Kúpna zmluva","Kancelárske potreby - magnetická tabuľa","30192000-1 Kancelárske potreby;30195920-7 Magnetické tabule;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","ul. 17. novembra č.15, Pedagogická fakulta","","","8/16/2023 1:00:00 PM","ks","1.0000","165.000","20.000","198.000","1.380","8/2/2023 12:38:03 PM","",
"Z20237589","Z20237589_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","LIsyst s.r.o.","53706587","Slovenská republika","Beluša","01861","Žilinská 864/6","Kúpna zmluva","Rozhlasové, televízne prijímače a príslušenstvo																																																			","32324100-1 Farebné televízory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Zvolen","Zvolen","Borovianska cesta 1","8/4/2023 2:50:00 PM","8/31/2023 2:00:00 PM","","súbor (podľa technickej špecifikácie)","1.0000","2291.670","20.000","2750.000","76.000","8/2/2023 3:08:00 PM","",
"Z20237593","Z20237593_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","IGGY-TRADE s.r.o.","46729445","Slovenská republika","Čajkov","93524","Čajkov 126","Kúpna zmluva","Didaktické pomôcky ","39162200-7 Učebné pomôcky a zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","ul. 17.novembra č.15, PF","","","8/15/2023 3:35:00 PM","ks","45.0000","240.830","20.000","289.000","21.000","8/1/2023 10:44:00 AM","",
"Z20237594","Z20237594_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","Dreamtex, s.r.o.","53688813","Slovenská republika","Moldava nad Bodvou","04501","Košická 2","Kúpna zmluva","Nábytok – Posteľ, šatníková skriňa, komoda","39100000-3 Nábytok;39130000-2 Kancelársky nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Ul. 17. novembra č.1, FF","","","9/15/2023 3:41:00 PM","ks","9.0000","1575.000","20.000","1890.000","438.000","8/1/2023 4:00:00 PM","",
"Z20237606","Z20237606_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","CHEMOLAK a.s.","31411851","Slovenská republika","Smolenice","919 04","Továrenská7 7","Kúpna zmluva","Náterové hmoty, farby a riedidlá","44800000-8 Náterové farby, laky a tmely;44810000-1 Náterové farby;44832200-3 Riedidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Vajnory","Regrútska 1","8/7/2023 8:00:00 AM","8/31/2023 2:00:00 PM","","položky opisného formulára","1.0000","525.000","20.000","630.000","284.930","8/4/2023 12:44:00 PM","",
"Z20237613","Z20237613_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","RIZNER s. r. o.","46360379","Slovenská republika","Lukavica","08621","95","Kúpna zmluva","Čistiace stoje, podlahové leštiče a príslušenstvo","39713400-7 Stroje na údržbu podláh;39713410-0 Stroje na čistenie podláh;39713430-6 Vysávače prachu;42995000-7 Rôzne čistiace stroje;42999100-6 Vysávače prachu nie pre domácnosť;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Vajnory","Regrútska 1","8/7/2023 8:00:00 AM","8/31/2023 2:00:00 PM","","položky opisného formulára","1.0000","1165.830","20.000","1399.000","","8/1/2023 11:18:00 AM","",
"Z20237600","Z20237600_Z","Trenčiansky samosprávny kraj","36126624","Slovenská republika","Trenčín","91101","K dolnej stanici 7282/20A","Ing. Peter Náhori - 3D Technológie","50278576","Slovenská republika","Veľký Kamenec","07636","Veľký Kamenec 125","Kúpna zmluva","Vybavenie odborných dielní v SOŠ Handlová - 3D tlačiareň so softvérom","30232100-5 Tlačiarne a zapisovače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Prievidza","Handlová","Lipová 8","9/5/2023 9:00:00 AM","11/16/2023 2:00:00 PM","","ks","2.0000","6041.670","20.000","7250.000","5485.600","8/9/2023 10:46:00 AM","",
"Z20237633","Z20237633_Z","Trenčiansky samosprávny kraj","36126624","Slovenská republika","Trenčín","91101","K dolnej stanici 7282/20A","FaxCopy Pro s. r. o.","47076178","Slovenská republika","Bratislava","82105","Domkárska 15","Kúpna zmluva","Vybavenie odborných dielní v SOŠ Handlová - FOTO + KAMERA","32333200-8 Videokamery;38651000-3 Fotografické prístroje;38651600-9 Digitálne fotoaparáty;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Prievidza","Handlová","Lipová 8","9/5/2023 8:00:00 AM","11/16/2023 2:00:00 PM","","položka","2.0000","5333.330","20.000","6400.000","8120.000","8/9/2023 10:02:00 AM","",
"Z20237635","Z20237635_Z","Trenčiansky samosprávny kraj","36126624","Slovenská republika","Trenčín","91101","K dolnej stanici 7282/20A","MORAtechnik, s.r.o.","46727183","Slovenská republika","Moravany","07203","Moravany 3","Kúpna zmluva","Pásová píla na kov			","42630000-1 Kovoobrábacie stroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Ilava","Pruské","Pruské 294","9/5/2023 8:00:00 AM","11/16/2023 2:00:00 PM","","ks","1.0000","3291.670","20.000","3950.000","1290.460","8/10/2023 9:50:00 AM","",
"Z20237638","Z20237638_Z","Trenčiansky samosprávny kraj","36126624","Slovenská republika","Trenčín","91101","K dolnej stanici 7282/20A","COMMERC SERVICE spol. s r.o.","31659551","Slovenská republika","Prešov","08001","Ku Surdoku 35","Kúpna zmluva","Sústruh s vodiacim a ťažným šróbom 						","42620000-8 Sústruhy, vŕtačky a frézovačky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Ilava","Pruské","Pruské 294","9/5/2023 8:00:00 AM","11/16/2023 2:00:00 PM","","položka","2.0000","8333.320","20.000","9999.990","2046.690","8/10/2023 12:30:00 PM","",
"Z20237595","Z20237595_Z","Vojenské športové centrum DUKLA Banská Bystrica","00800520","Slovenská republika","Banská Bystrica","97404","Hutná 3","PPC TEAM plus s.r.o.","35700262","Slovenská republika","Bratislava","811 06","Maróthyho 6","Kúpna zmluva","Nové terénne vozidlo s ložnou plochou (pick-up)","34100000-8 Motorové vozidlá;34131000-4 Pikapy","Tovar","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Hutná 3","8/4/2023 7:00:00 AM","11/30/2023 3:00:00 PM","","ks","1.0000","38500.000","20.000","46200.000","70.000","8/1/2023 10:38:00 AM","",
"Z20237662","Z20237662_Z","Obec Šenkvice","00305103","Slovenská republika","Šenkvice","90081","Nám. G. Kolinoviča 5","K&M MEDIA s.r.o.","44879806","Slovenská republika","Čadca","02201","Podzávoz 2303","Kúpna zmluva","Zdravotnícke potreby pre Centrum sociálnych služieb","33000000-0 Zdravotnícke vybavenie, farmaceutický materiál a výrobky osobnej starostlivosti;33100000-1 Zdravotnícke vybavenie;33123100-9 Tlakomer;33172200-8 Prístroje na resuscitáciu;33193110-3 Vozíky pre invalidov;38311000-8 Elektronické váhy a ich príslušenstvo;38412000-6 Teplomery;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Pezinok","Šenkvice","Námestie Gabriela Kolinoviča 5","8/7/2023 5:29:00 PM","8/21/2023 5:29:00 PM","","súbor","1.0000","4166.670","20.000","5000.000","509.990","8/1/2023 10:38:00 AM","",
