"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z20252288","Z20252288_Z","Slovenská technická univerzita v Bratislave","00397687","Slovenská republika","Bratislava","81243","Vazovova 5","RAINSIDE s.r.o.","31386946","Slovenská republika","Bratislava","82102","Teslova 43","Kúpna zmluva","Firewall Fortigate 120G","32420000-3 Sieťové zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Radlinského 9","6/4/2025 10:00:00 AM","6/16/2025 2:00:00 PM","","Položka","1.0000","30350.000","23.000","37330.500","2650.000","6/2/2025 10:12:00 AM","",
"Z20252289","Z20252289_Z","Psychiatrická nemocnica Veľké Zálužie","00607274","Slovenská republika","Veľké Zálužie","95135","Rínok 334","ABAmet, s.r.o.","47966947","Slovenská republika","Galanta","92401","Mierové nám. 4","Kúpna zmluva","Kovové šatňové skrine 1800","39141300-5 Skrine;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Veľké Zálužie","Rínok 334/48, 951 35 Veľké Zálužie","6/9/2025 11:14:00 AM","7/5/2025 11:14:00 AM","","ks","16.0000","5313.010","23.000","6535.000","1535.030","6/4/2025 11:58:00 AM","",
"Z20252252","Z20252252_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","MERTEC, s.r.o.","44818939","Slovenská republika","Banská Bystrica","974 01","Bakossova 3/C","Kúpna zmluva","Prístroje na meranie elektrických, fyzikálnych vlastností","38540000-2 Testovacie a meracie stroje a prístroje;38554000-3 Elektromery;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Liptovský Mikuláš","Jamník","Jamník 1002","6/3/2025 11:00:00 AM","6/10/2025 11:00:00 AM","","ks","1.0000","974.800","23.000","1199.000","0.990","6/2/2025 11:18:00 AM","",
"Z20252318","Z20252318_Z","Správa ciest Košického samosprávneho kraja","35555777","Slovenská republika","Košice","04266","Námestie Maratónu mieru 1","Up Déjeuner, s. r. o.","53528654","Slovenská republika","Bratislava - mestská časť Nové Mesto","83104","Tomášikova 64A","Rámcová dohoda","Nápojové poukážky","30199750-2 Poukážky;60100000-9 Služby cestnej dopravy","Tovar;Služba","","Slovenská republika","Košický","","","V zmysle bodu č. 2 osobitných požiadaviek na plnenie, ktorá tvorí prílohu č. 1","","","","ks","22150.0000","11100.880","","11100.880","6.790","6/3/2025 10:38:00 AM","",
"Z20252329","Z20252329_Z","Centrum sociálnych služieb v Novom Meste nad Váhom","42017769","Slovenská republika","Nové Mesto nad Váhom","91501","ul. Bernolákova č. 14/604","RM Gastro - JAZ s. r. o. ","34153004","Slovenská republika","Nové Mesto nad Váhom","91501","Rybárska 1","Kúpna zmluva","Plynový sporák","39220000-0 Kuchynské zariadenie, domáce potreby a potreby pre domáce hospodárstvo a dodávky pre stravovacie zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Nové Mesto nad Váhom","Nové Mesto nad Váhom","Bernolákova ulica 604/14","6/9/2025 1:00:00 PM","7/9/2025 1:00:00 PM","","ks","1.0000","2804.880","23.000","3450.000","340.860","6/6/2025 1:48:00 PM","",
"Z20252333","Z20252333_Z","Jadrová a vyraďovacia spoločnosť, a.s.","35946024","Slovenská republika","Jaslovské Bohunice","91930","Jaslovské Bohunice 360","Filson Slovakia s.r.o.","48157716","Slovenská republika","Dechtice","91953","41","Kúpna zmluva","Oleje a mazivá","09211000-1 Mazacie oleje a mazivá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Jaslovské Bohunice","pracovisko 919 30 Jaslovské Bohunice","6/4/2025 9:00:00 AM","7/4/2025 9:00:00 AM","","celok","1.0000","233.000","23.000","286.590","725.300","6/2/2025 9:52:00 AM","",
"Z20252334","Z20252334_Z","Jadrová a vyraďovacia spoločnosť, a.s.","35946024","Slovenská republika","Jaslovské Bohunice","91930","Jaslovské Bohunice 360","Valivé ložiská P & M, s. r. o.","44512023","Slovenská republika","Bratislava","83102","Odborárska 1","Kúpna zmluva","Remene klinové","34320000-6 Mechanické náhradné súčiastky okrem motorov a ich častí;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Jaslovské Bohunice","pracovisko 919 30 Jaslovské Bohunice","6/4/2025 10:00:00 AM","7/4/2025 10:00:00 AM","","ks","45.0000","107.000","23.000","131.610","73.000","6/2/2025 10:50:00 AM","",
"Z20252335","Z20252335_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","RAMOTECH s. r. o.","52700763","Slovenská republika","Bardejov","08501","Richvald 123","Kúpna zmluva","Káble, konektory a nabíjačky","31224810-3 Predlžovacie káble;31681500-8 Nabíjačky;44321000-6 Káble;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Michalovce","Michalovce","Hviezdoslavova 1","6/16/2025 8:00:00 AM","7/31/2025 3:00:00 PM","","súbor podľa opisného formulára","1.0000","1970.000","23.000","2423.100","381.000","6/5/2025 8:50:00 AM","",
"Z20252340","Z20252340_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Komponenty do PC","30120000-6 Zariadenia na fotokopírovanie a ofsetovú tlač;30236000-2 Rôzne počítačové vybavenie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1, Elektrotechnická fakulta, Katedra multimédií a informačno-komunikačných technológií","6/4/2025 10:00:00 AM","6/25/2025 2:00:00 PM","","ks","12.0000","2899.000","23.000","3565.770","426.000","6/2/2025 10:20:00 AM","",
"Z20252346","Z20252346_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","TRACO Computers s.r.o.","31421652","Slovenská republika","Piešťany","92101","Kukučínova 3","Rámcová dohoda","Diagnostika porúch a nacenenie opráv polygrafických strojov - systém DTP štúdia","45259000-7 Opravy a údržba zariadenia;50313000-2 Údržba a opravy reprografických strojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Námestie gen. Viesta 2;   Za kasárňou 3;","","","","celok","1.0000","1368.000","23.000","1682.640","0.000","6/2/2025 8:24:00 AM","",
"Z20252348","Z20252348_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","FERMAT SK s.r.o.","50963791","Slovenská republika","Sereď","92601","Čepeňská 2369/34","Kúpna zmluva","Plomba plastová.","19520000-7 Plastové výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Vranovská 68, 51 krídlo","6/4/2025 8:00:00 AM","6/20/2025 1:00:00 PM","","ks","1.0000","665.040","23.000","818.000","181.990","6/2/2025 8:48:00 AM","",
"Z20252351","Z20252351_Z","Vojenský úrad sociálneho zabezpečenia Bratislava","00802603","Slovenská republika","Bratislava","81274","Špitálska 22","Branislav Polák TOM - line","41949552","Slovenská republika","Pezinok","90201","Mýtna 42","Kúpna zmluva","Policové regále určené na archiváciu dokumentov","39151100-6 Regály;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Špitálska 22","6/9/2025 9:58:00 AM","6/27/2025 9:59:00 AM","","kus","25.0000","1150.410","23.000","1415.000","1977.340","6/2/2025 12:10:00 PM","",
"Z20252352","Z20252352_Z","Plemenárske služby Slovenskej republiky, štátny podnik","36856096","Slovenská republika","Bratislava","85227","Starohájska č.29","Up Déjeuner, s. r. o.","53528654","Slovenská republika","Bratislava - mestská časť Nové Mesto","83104","Tomášikova 64A","Rámcová dohoda","Stravovacie karty ","30199770-8 Stravné poukážky;30237131-6 Elektronické karty","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava V","Bratislava - mestská časť Petržalka","Starohájska 29","","","","Rámcová dohoda","1.0000","49550.700","","49550.700","348.300","6/5/2025 12:04:00 PM","",
"Z20252353","Z20252353_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","Rádio - Amatér Schotter, s.r.o.","47537914","Slovenská republika","Poprad","05801","Hviezdoslavova 342/6","Kúpna zmluva","Káble, konektory.","31224000-2 Spájacie a kontaktné prvky;44321000-6 Káble;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","","Vranovská 68, 51. krídlo","6/6/2025 8:00:00 AM","6/27/2025 12:00:00 PM","","ks, metre","1.0000","243.000","23.000","298.890","1.110","6/4/2025 8:38:00 AM","",
"Z20252372","Z20252372_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Steeling, s.r.o.","31720943","Slovenská republika","Košice - Západ","04011","Plzenská 8/1843","Kúpna zmluva","Náhradné diely na autobusy Sor NB12, NB18 ","34121100-2 Autobusy verejnej dopravy;34121200-3 Kĺbové autobusy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Hornádska 10","","","6/9/2025 1:30:00 PM","celok","1.0000","1139.800","23.000","1401.960","190.200","6/2/2025 9:04:00 AM","",
"Z20252358","Z20252358_Z","Technické a záhradnícke služby mesta Michalovce","186490","Slovenská republika","Michalovce","07101","Partizánska 55","Zoltán Berner","40048098","Slovenská republika","Modra","90001","Vajanského 2219/73","Kúpna zmluva","Zberné nádoby na bioodpad 120 l.","34928480-6 Kontajnery a nádoby na odpad a odpadky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Michalovce","Michalovce","Partizánska 55","6/9/2025 8:00:00 AM","6/11/2025 2:00:00 PM","","ks","50.0000","1099.000","23.000","1351.770","251.000","6/2/2025 9:44:00 AM","",
"Z20252374","Z20252374_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Steeling, s.r.o.","31720943","Slovenská republika","Košice - Západ","04011","Plzenská 8/1843","Kúpna zmluva","Náhradné diely na autobusy Solaris U12 - hnacie ústrojenstvo","34121100-2 Autobusy verejnej dopravy;42111000-0 Motory a hnacie zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Hornádska 10","","","6/9/2025 1:30:00 PM","celok","1.0000","1297.800","23.000","1596.300","472.200","6/2/2025 9:22:00 AM","",
"Z20252375","Z20252375_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Svoboda & Svoboda s.r.o.","15890147","Česká republika","Vršovice, Praha 10","10000","Omská 1508/43","Kúpna zmluva","Náhradné diely na autobusy Solaris  U12","34121100-2 Autobusy verejnej dopravy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Hornádska 10","","","6/9/2025 1:30:00 PM","celok","1.0000","4330.000","0.000","4330.000","0.000","6/2/2025 9:08:00 AM","",
"Z20252376","Z20252376_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Steeling, s.r.o.","31720943","Slovenská republika","Košice - Západ","04011","Plzenská 8/1843","Kúpna zmluva","Náhradné diely na autobusy Solaris U12 - podvozok","34121100-2 Autobusy verejnej dopravy;34139200-2 Samotný podvozok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Hornádska 10","","","6/9/2025 1:30:00 PM","celok","1.0000","1710.000","23.000","2103.300","0.000","6/2/2025 9:54:00 AM","",
"Z20252377","Z20252377_Z","Generálna prokuratúra Slovenskej republiky","166481","Slovenská republika","Bratislava ","81285","Štúrova 2","DATALAN, a.s.","35810734","Slovenská republika","Bratislava","85101","Krasovského 14","Zmluva o poskytovaní služieb","Podpora systému pre zaistenie oblasti informačnej bezpečnosti a monitoringu","48730000-4 Softvérový balík na zaistenie bezpečnosti","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Štúrová 2","8/1/2025 12:00:00 AM","7/31/2026 11:59:00 PM","","celok","1.0000","138979.730","23.000","170945.070","308.210","6/2/2025 10:40:00 AM","",
"Z20252378","Z20252378_Z","Detská fakultná nemocnica s poliklinikou Banská Bystrica","37957937","Slovenská republika","Banská Bystrica ","97409","Námestie L.Svobodu 4","CINEMA + spol. s r.o. ","31586457","Slovenská republika","Banská Bystrica","97401","Partizánska cesta 5564/77","Rámcová dohoda","Náplne do tlačiarní OKI ","30125110-5 Toner do laserových tlačiarní/faxových prístrojov;30237310-5 Doplnkové náplne do tlačiarní;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Nám. L. Svobodu 4","","","","podľa rozpisu položiek","1.0000","5099.190","23.000","6272.000","92.880","6/3/2025 10:08:00 AM","",
"Z20252382","Z20252382_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice -Sever","04181","Komenského 73","EKO Servis SK s.r.o.","47635843","Slovenská republika","Košice - mestská časť Juh","04001","Južná trieda 115","Kúpna zmluva","Soľ pre automatický zmäkčovač AL8","14400000-5 Soľ a čistý chlorid sodný;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","6/4/2025 8:00:00 AM","6/13/2025 2:00:00 PM","","bal.","5.0000","40.000","23.000","49.200","0.000","6/2/2025 9:38:00 AM","",
"Z20252381","Z20252381_Z","Ústav na výkon trestu odňatia slobody pre mladistvých","00738361","Slovenská republika","Sučany","03852","Družstevná 1611/2","FERMAT SK s.r.o.","50963791","Slovenská republika","Sereď","92601","Čepeňská 2369/34","Kúpna zmluva","Hutný materiál","44331000-9 Tyče;44334000-0 Profily;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Martin","Sučany","Družstevná 1611/2","6/16/2025 7:00:00 AM","6/20/2025 2:00:00 PM","","balík","1.0000","13169.920","23.000","16199.000","2374.200","6/2/2025 10:12:00 AM","",
"Z20252383","Z20252383_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","Autoškola Ľubomír Líška s. r. o.","53651839","Slovenská republika","Žilina","01004","Oslobodenia 62","Zmluva o poskytovaní služieb","Kurzy na získanie a rozšírenie vodičských oprávnení","80411000-8 Autoškoly","Služba","","Slovenská republika","Žilinský","Martin","Martin","Jilemnického 6, 036 01 Martin","7/1/2025 12:00:00 AM","12/12/2025 12:00:00 AM","","osoba","1.0000","45900.000","23.000","56457.000","27063.000","6/4/2025 12:50:00 PM","",
"Z20252384","Z20252384_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","RIZNER s. r. o.","46360379","Slovenská republika","Lukavica","08621","95","Kúpna zmluva","Náhradné diely na malotraktory KUBOTA BX231, KUBOTA G26HD","34913000-0 Rôzne náhradné diely;42913300-2 Olejové filtre;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Vojenský útvar 6335, Vranovská 68, 080 01 Prešov","6/11/2025 9:00:00 AM","6/13/2025 3:00:00 PM","","ks","1.0000","211.380","23.000","260.000","87.890","6/4/2025 9:44:00 AM","",
"Z20252385","Z20252385_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice -Sever","04181","Komenského 73","Sebia Slovakia, s.r.o.","54226678","Slovenská republika","Bratislava - mestská časť Staré Mesto","81109","SKY PARK OFFICES 1, Bottova 2A","Kúpna zmluva","Elektroforetické súpravy na separáciu bielkovín krvného séra","33694000-1 Diagnostické činidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","6/4/2025 8:00:00 AM","6/18/2025 2:00:00 PM","","súbor","1.0000","1383.800","5.000","1452.990","0.000","6/2/2025 11:38:00 AM","",
"Z20252319","Z20252319_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Kúpna zmluva","Notebook","30213100-6 Prenosné počítače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 8215/1, Žilina 010 26, Fakulta PEDAS, Katedra cestnej a mestskej dopravy ","6/5/2025 8:00:00 AM","6/27/2025 2:00:00 PM","","Ks","1.0000","920.000","23.000","1131.600","218.900","6/2/2025 11:14:00 AM","",
"Z20252386","Z20252386_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice -Sever","04181","Komenského 73","Chromservis SK s.r.o.","45515930","Slovenská republika","Bratislava","836 03","Nobelova 34","Kúpna zmluva","Laboratórne meracie prístroje","38410000-2 Meracie nástroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","6/5/2025 8:00:00 AM","6/26/2025 2:00:00 PM","","súbor","1.0000","975.610","23.000","1200.000","285.840","6/3/2025 10:48:00 AM","",
"Z20252388","Z20252388_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Steeling, s.r.o.","31720943","Slovenská republika","Košice - Západ","04011","Plzenská 8/1843","Kúpna zmluva","Náhradné diely na autobusy Sor NB12,NB18 - podvozok","34121100-2 Autobusy verejnej dopravy;34139200-2 Samotný podvozok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Hornádska 10","","","6/9/2025 1:30:00 PM","celok","1.0000","10700.000","23.000","13161.000","0.000","6/2/2025 9:24:00 AM","",
