"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-286432","Po karanténe","Strieborný prášok APS 4-7 mikrónov","chemikálie, strieborný prášok","24000000-4 Chemické výrobky; 24300000-7 Základné anorganické a organické chemikálie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286432","1","110.000",
"OF-286449","Po karanténe","pevný disk","pevný disk","30234100-9 Magnetický disk; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286449","1","489.000",
"OF-286466","Po karanténe","Výpočtová technika","počítač, monitor, výpočtová technika","30213300-8 Stolový počítač; 30213100-6 Prenosné počítače; 30231000-7 Počítačové monitory a konzoly; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286466","0","0",
"OF-286481","Po karanténe","Dodávka zemného plynu pre Generálnu prokuratúru Slovenskej republiky","dodávka zemného plynu, preprava zemného plynu, distribúcia zemného plynu","09123000-7 Zemný plyn; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286481","1","0",
"OF-281555","Po karanténe","Združená dodávka plynu","dodávka zemného plynu, preprava a distribúcia","09123000-7 Zemný plyn; 65200000-5 Rozvod plynu a súvisiace služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/281555","0","0",
"OF-285376","Po karanténe","Deratizácia objektov - SPO Východ","Deratizácia","90923000-3 Deratizačné služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/285376","1","291.670",
"OF-285508","Po karanténe","Defibrilátory","defibrilátor","33182100-0 Defribrilátory; 51410000-9 Inštalácia lekárskych zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/285508","0","0",
"OF-285569","Po karanténe","Športové doplnky pre 5 MŠ - MČ Petržalka","telocvičňa, športové náčinie, výbava do telocvične, herné prvky, motorické pomôcky, športové pomôcky","37420000-8 Výbava do telocvične; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/285569","1","5523.220",
"OF-285712","Po karanténe","Chemikálie","chemikálie, organické chemikálie, anorganické chemikálie","24000000-4 Chemické výrobky; 24300000-7 Základné anorganické a organické chemikálie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/285712","1","832.500",
"OF-285742","Po karanténe","Tkané materiály","tkaniny s keprovou väzbou, tkaniny s plátnovou väzbou, košeľovina, plachtovina","19212310-1 Tkaniny v plátnovej väzbe; 19212000-5 Bavlnené tkaniny; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/285742","1","24641.670",
"OF-285935","Po karanténe","Nákup viacúčelového kĺbového čistiaceho stroja s nadstavbami","nákup viacúčelového čistiaceho stroja s nadstavbami, viacúčelový čistiaci stroj","16700000-2 Traktory/ťahače; 34114000-9 Špeciálne vozidlá; 34144400-2 Vozidlá na údržbu ciest; 34144430-1 Zametacie vozidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/285935","1","95416.000",
"OF-285969","Po karanténe","Lieky ATC skupiny A05","kyselina ursodeoxycholová, silymarín, kyselina ursodeoxycholová","33690000-3 Rôzne liečivá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/285969","0","0",
"OF-285976","Po karanténe","Parenterálne  lieky  3","Lieky","33692500-2 Injektovateľné roztoky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/285976","1","50789.790",
"OF-285978","Po karanténe","Plastové špičky k pipetám","zdravotnícky spotrebný materiál, plastové špičky","33140000-3 Zdravotnícky spotrebný materiál; 33790000-4 Laboratórny, zdravotnícky alebo farmaceutický sklenený tovar","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/285978","1","37.500",
"OF-286001","Po karanténe","Kancelárske kreslo","kancelária, kreslo","39110000-6 Sedadlá, stoličky a podobné výrobky a súvisiace časti; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286001","1","106.670",
"OF-286003","Po karanténe","Notebook HP ZBook Firefly 16 G10, 5G399ES alebo ekvivalent","notebook","30213000-5 Osobné počítače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286003","1","1379.090",
"OF-286010","Po karanténe","Deratizácia kanalizačnej siete Prešov, Sabinov a okolie a deratizácia nebytových priestorov ČOV a objekt Delňa","Deratizácia","90923000-3 Deratizačné služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286010","1","19350.000",
"OF-286012","Po karanténe","Náhradné diely na autobusy Sor NB12, NB18 ","Náhradné diely, autobus ,Sor","34121100-2 Autobusy verejnej dopravy; 34121200-3 Kĺbové autobusy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286012","1","2260.000",
"OF-286035","Po karanténe","Dezinfekcia do aeroseptu","dezinfekcia, aerosept","24455000-8 Dezinfekčné prostriedky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286035","1","0",
"OF-286037","Po karanténe","Kancelárske potreby","pero, bloček, kancelársky papier, lepidlo","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286037","1","699.170",
"OF-286069","Po karanténe","Anestéziologický prístroj s monitorom vitálnych funkcií MR kompatibilný","Anestéziologický prístroj","33100000-1 Zdravotnícke vybavenie; 33172100-7 Prístroje na anestéziu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286069","1","115750.000",
"OF-286071","Po karanténe","Hydraulický žeriav s rotátorom a drapákom","žeriav, drapák","42414400-5 Žeriavy na podvozku automobilového typu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286071","1","39100.000",
"OF-286078","Po karanténe","Poskytnutie služieb - zabezpečení činnosti technika požiarnej ochrany a bezpečnostnotechnickej služby a služby Pracovnej zdravotnej služby","Preventívne a ochranné služby, Ochrana zdravia pri práci, BOZP","75251100-1 Požiarnické služby; 75251110-4 Prevencia proti požiarom; 71317200-5 Služby súvisiace s ochranou zdravia a bezpečnosťou pri práci; 80560000-7 Zdravotnícke školenia a poskytovanie prvej pomoci","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286078","1","2880.000",
"OF-286485","Po karanténe","mini stolový počítač pre diskové polia","počítačová zostava","30213300-8 Stolový počítač; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286485","1","605.000",
"OF-286517","Po karanténe","Plastové kontajnery  (HDPE) na separovaný zber - 1100 litrov  na zber plastov, Plastové kontajnery  (HDPE) na separovaný zber - 1100 litrov   na zber papiera, plastový kontajner  - 1100 l na zber skla, ","kontajnery plastové, separovaný zber, papier, modrá, žltá,  , zelená,","34928480-6 Kontajnery a nádoby na odpad a odpadky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286517","1","25166.670",
"OF-286532","Po karanténe","Kyselina pamidrónová ","farmaceutické výrobky , pacient","33690000-3 Rôzne liečivá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286532","1","1282.000",
"OF-286549","Po karanténe","Set na hrudnú drenáž","hrudná drenáž, aktívna hrudná drenáž, pasívna hrudná drenáž","33141600-6 Zberače a zberné vaky, drenáže a súpravy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286549","1","14602.000",
"OF-286566","Po karanténe","Úžitkové vozidlo do 3,5 t so sklápacou nadstavbou","Úžitkové vozidlo do 3,5 t so sklápacou nadstavbou","34136000-9 Dodávkové automobily; 34134200-7 Nákladné vozidlá s vyklápaním; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286566","1","35200.000",
"OF-286568","Po karanténe","Kalibrácia meradiel na meranie tepelných a technických veličín Teplomer ASTM 2C, Barometer GFTB 200","Kalibrácia","50433000-9 Kalibrovanie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286568","0","0",
"OF-286583","Po karanténe","Olejový radiátor Gabarrón ECOFLUID RF14E Plus  - Emisor termico de fluido 2000W alebo ekvivalent","radiátor, olejový radiátor","44621100-0 Radiátory; 44621000-9 Radiátory a ohrievače; 39700000-9 Spotrebiče pre domácnosť; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286583","1","527.910",
"OF-286585","Po karanténe","Nákup a dodávka hygienických, dezinfekčných a čistiacich prostriedkov","čistenie, dezinfekcia, hygiena","39830000-9 Čistiace výrobky; 39831000-6 Pracie prostriedky; 33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286585","1","7900.000",
"OF-286598","Po karanténe","Spotrebný laboratórny materiál pre biochémiu","zdravotnícky spotrebný materiál, nástavec pipetovací, strička, odmerná banka, odmerný valec, kyvety, trecia miska","33140000-3 Zdravotnícky spotrebný materiál; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286598","1","0",
"OF-286600","Po karanténe","Servis, údržba a opravy nákladných motorových vozidiel","Servis, údržba a opravy  motorových vozidiel","50114000-7 Oprava a údržba nákladných vozidiel; 50114100-8 Oprava nákladných vozidiel; 50114200-9 Údržba nákladných vozidiel; 50112111-4 Autoklampiarske služby; 50112110-7 Oprava karosérií vozidiel; 50112120-0 Výmena čelných skiel; 50116100-2 Opravy elektrického systému; 60000000-8 Dopravné služby (bez prepravy odpadu); 34913000-0 Rôzne náhradné diely","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286600","1","0",
"OF-286602","Po karanténe","Výpočtová technika","počítač, monitor, výpočtová technika","30213300-8 Stolový počítač; 30213100-6 Prenosné počítače; 30231000-7 Počítačové monitory a konzoly; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286602","0","0",
"OF-286615","Po karanténe","Didaktické pomôcky pre MŠ - MČ Petržalka 286615","didaktické pomôcky, hračky, vzdelávacie pomôcky","37524100-8 Vzdelávacie hry; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286615","0","0",
"OF-286617","Po karanténe","Hnojivá","Dusíkaté, fosforečné, draselné, vápenaté hnojivá, granulované viaczložkové, tekuté viaczložkové hnojivá, draselná soľ","24440000-0 Rôzne hnojivá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286617","0","0",
"OF-286634","Po karanténe","2 ks  mobilné kreslá so zdvihákom","mobilné kreslá","33192000-2 Zdravotnícky nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286634","1","2582.500",
"OF-286649","Po karanténe","Rôzne organické chemikálie","DAF-FM, DAF-FM-DA, XTT, Antimycin A, Myxothiazol","24327000-2 Rôzne organické chemikálie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286649","1","0",
"OF-285339","Po karanténe","Deratizácia objektov -  SPO Bratislava","Deratizácia","90923000-3 Deratizačné služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/285339","1","250.000",
"OF-285371","Po karanténe","Deratizácia objektov -  SPO Stred","Deratizácia","90923000-3 Deratizačné služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/285371","1","1.000",
"OF-285589","Po karanténe","Sanita , vodoinštalácie a iné príslušenstvo","WC splachovač, flexi hadica, guľový práčkový ventil","39370000-6 Vodoinštalácie; 60000000-8 Dopravné služby (bez prepravy odpadu); 42130000-9 Výpusty, kohúty, ventily a podobné príslušenstvo; 44411000-4 Sanitárne výrobky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/285589","1","2599.000",
"OF-285621","Po karanténe","Nákup HW podpory pre 8xHSM modul na 12 mesiacov","Podpora","72000000-5 Služby informačných technológií: konzultácie, vývoj softvéru, internet a podpora","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/285621","0","0",
"OF-285657","Po karanténe","Revitalizácia Draškovičovho kaštieľa v Čachticiach - mobiliár ","skladacie stoličky, stoličky, stoly, vešiaky na kabáty, skriňa, policový diel","39100000-3 Nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/285657","1","8083.330",
"OF-285871","Po karanténe","Nádoby na medicínsky odpad zo zdravotníctva","nádoby, odpad","33141123-8 Nádoby na ostré predmety; 34928480-6 Kontajnery a nádoby na odpad a odpadky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/285871","1","2889.000",
"OF-285889","Po karanténe","Základné potraviny","trvanlivé potraviny, lekvár, kompót, oleje, cestoviny, ryža, cukor, čaj, vajcia, chuťové prísady","15890000-3 Rôzne potravinové výrobky a sušený tovar; 15330000-0 Spracované ovocie a zelenina; 15332200-6 Džemy a marmelády, ovocné želé; ovocné alebo orechové pyré a pasty/pretlaky; 15612000-1 Obilná alebo rastlinná múka a príbuzné výrobky; 15411100-3 Rastlinné oleje; 15831000-2 Cukor; 03211300-6 Ryža; 15870000-7 Koreniny a chuťové prísady; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/285889","1","0",
"OF-285939","Po karanténe","Nákup mobilných telefónov s dotykovým displejom","mobilný telefón","32250000-0 Mobilné telefóny; 32552110-1 Bezdrôtové telefóny; 32550000-3 Telefonické zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/285939","1","7009.000",
"OF-285957","Po karanténe","Nákup výpočtovej techniky","Počítač, switch,  prepojovací kábel,  monitor,  počítačové vybavenie","30230000-0 Zariadenia súvisiace s počítačmi; 60000000-8 Dopravné služby (bez prepravy odpadu); 30213000-5 Osobné počítače; 30237280-5 Napájacie príslušenstvo; 42991200-1 Tlačiarenské stroje; 30231310-3 Ploché displeje; 31640000-4 Stroje a prístroje s individuálnymi funkciami; 42962000-7 Tlačiarske/kopírovacie a grafické zariadenia; 30237200-1 Príslušenstvo počítačov; 30236000-2 Rôzne počítačové vybavenie; 30213100-6 Prenosné počítače","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/285957","1","17280.340",
"OF-285972","Po karanténe","Lieky ATC skupiny A05 - časť 2.","silymarín","33690000-3 Rôzne liečivá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/285972","0","0",
"OF-285990","Po karanténe","Komponenty pracovných staníc a vybavenie učební","základná doska, procesor, zdroj, SSD disk, operačný systém","30230000-0 Zariadenia súvisiace s počítačmi; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/285990","1","15699.900",
"OF-286007","Po karanténe","Kancelársky nábytok ","pohovka, stolička","39130000-2 Kancelársky nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286007","1","330.000",
"OF-286008","Po karanténe","Výpočtová technika","počítač, monitor, klávesnica, myš","30213300-8 Stolový počítač; 30237200-1 Príslušenstvo počítačov; 33195100-4 Monitory","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286008","1","14833.330",
"OF-286022","Po karanténe","Deratizácia kanalizačnej siete prevádzok a nebytových priestorov závodu Humenné","deratizácia","90923000-3 Deratizačné služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286022","1","3000.000",
"OF-286025","Po karanténe","Náhradné diely na autobusy Solaris U15 - podvozok","Náhradné diely, autobus,Solaris U15,podvozok","34121100-2 Autobusy verejnej dopravy; 34139200-2 Samotný podvozok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286025","1","1770.000",
"OF-286039","Po karanténe","Čistiace a hygienické potreby","Čistiace potreby","39831200-8 Saponáty; 39831210-1 Saponáty na umývanie riadu; 39831300-9 Čistiace prostriedky na podlahu; 39832000-3 Čistiace prostriedky na riad; 39830000-9 Čistiace výrobky; 39831600-2 Čistiace prostriedky na toalety; 39525800-6 Handry na čistenie; 24455000-8 Dezinfekčné prostriedky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286039","1","60557.500",
"OF-286057","Po karanténe","Nákup ručne vedeného tandemového vibračného valca","Vibračný valec","43312400-7 Cestné valce; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286057","0","0",
"OF-286058","Po karanténe","Laserové multifunkčné tlačiarne","laserová multifunkčná tlačiareň","30232110-8 Laserové tlačiarne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/286058","1","0",
