"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-209774","Po karanténe","Drobné kancelárske potreby, ","Euroobaly, spinky, šanóny, rýchloviazače, perá, obálky","30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby; 30197000-6 Drobné kancelárske vybavenie; 60000000-8 Dopravné služby (bez prepravy odpadu); 30192121-5 Guľôčkové perá; 39241200-5 Nožnice; 30192800-9 Samolepiace etikety; 30199230-1 Obálky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209774","0","0",
"OF-209807","Po karanténe","dodanie výpočtovej techniky, komunikačnej techniky  a súvisiaceho príslušenstva I /2020","výpočtová technika, IKT, počítačová zostava, kancelárska technika","32422000-7 Sieťové komponenty; 32420000-3 Sieťové zariadenia; 30213300-8 Stolový počítač; 48219300-9 Softvérový balík pre administratívu; 30234000-8 Pamäťové médiá; 60000000-8 Dopravné služby (bez prepravy odpadu); 72268000-1 Dodávky softvéru; 30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim; 51600000-8 Inštalácia počítačov a kancelárskeho vybavenia; 30213100-6 Prenosné počítače","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209807","1","0",
"OF-209935","Po karanténe","Spotrebný tovar a prevádzkový materiál","spotrebný kancelársky materiál","30000000-9 Kancelárske a počítacie stroje, vybavenie a spotrebný materiál s výnimkou nábytku a softvérových balíkov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209935","1","0",
"OF-209997","Po karanténe"," Združená dodávka elektrickej energie","Elektrická energia, kWh, dodávka elektriky","09310000-5 Elektrická energia; 65300000-6 Rozvod elektriny a súvisiace služby","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209997","0","0",
"OF-210018","Po karanténe","Základné potraviny a vajcia","trvanlivé potraviny, lekvár, kompót, oleje, cestoviny, ryža, cukor, čaj, vajcia, chuťové prísady","15890000-3 Rôzne potravinové výrobky a sušený tovar; 15330000-0 Spracované ovocie a zelenina; 15332200-6 Džemy a marmelády, ovocné želé; ovocné alebo orechové pyré a pasty/pretlaky; 15612000-1 Obilná alebo rastlinná múka a príbuzné výrobky; 15411100-3 Rastlinné oleje; 15831000-2 Cukor; 03211300-6 Ryža; 15870000-7 Koreniny a chuťové prísady; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210018","0","0",
"OF-210071","Po karanténe","Cestné smerové stĺpiky","cestný smerový stĺpik","34920000-2 Cestné príslušenstvo; 34928000-8 Vybavenie ciest","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210071","1","0",
"OF-210076","Po karanténe","Filtre do vzduchotechniky a Hepa filtre","Filtre do vzduchotechniky, dezinfekcia VZT a miestností","42514310-8 Vzduchové filtre; 24455000-8 Dezinfekčné prostriedky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210076","0","0",
"OF-210089","Po karanténe","Kancelársky papier, PEFC","Papier, papier do tlačiarní, papier do kopírok, natieraný papier","30197643-5 Papier na fotokopírovanie; 30197630-1 Papier na tlač alebo iné grafické účely; 30199720-3 Listový papier; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210089","1","3730,000",
"OF-210176","Po karanténe","Farba na vodorovné dopravné značenie biela, žltá, zelená, čierna -  UNIAKRYL S 2822 alebo ekvivalent","Syntetické farby, farba na vodorovné dopravné značenie, náterová látka, cestárska farba, farba na vozovku","44811000-8 Farba na vozovku; 44800000-8 Náterové farby, laky a tmely; 44810000-1 Náterové farby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210176","1","4500,000",
"OF-210192","Po karanténe","Dodávka sieťových prvkov","sieťový router, sieťový switch, , wifi anténa, , sieťový manežment","32422000-7 Sieťové komponenty; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210192","1","0",
"OF-210211","Po karanténe","Stravné poukážky","stravné poukážky, dodanie stravných poukážok","30199770-8 Stravné poukážky; 55520000-1 Služby hromadného stravovania; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210211","1","0",
"OF-210241","Po karanténe","Zabezpečenie upratovacích a čistiacich služieb v administratívnej budove","upratovacie služby, čistiace služby","90910000-9 Upratovacie služby; 33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky; 33711900-6 Mydlo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210241","1","31499,000",
"OF-210290","Po karanténe","HW a SW podpora výrobcu zariadení","podpora, údržba","50324100-3 Údržba systémov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210290","0","0",
"OF-210298","Po karanténe","Softvér ArcGIS Server","Softvér, licencia, server, programové vybavenie","48326000-9 Softvérový balík na vytváranie máp; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210298","1","0",
"OF-210338","Po karanténe","Rôzne liečivá - Lieky","lieky,  farmaceutické výrobky","33600000-6 Farmaceutické výrobky; 33690000-3 Rôzne liečivá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210338","0","0",
"OF-210361","Po karanténe","Ad Rescue - aditívum do močoviny pre potreby DPB","Ad Rescue","24957000-7 Chemické aditíva","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210361","0","0",
"OF-210366","Po karanténe","Kancelársky papier","kancelársky papier","30197630-1 Papier na tlač alebo iné grafické účely; 30197642-8 Papier na fotokopírovanie a xerografický papier; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210366","1","5851,890",
"OF-210422","Po karanténe","Špeciálne čistiace a dezinfekčné prostriedky","Špeciálne čistiace a dezinfekčné prostriedky","39830000-9 Čistiace výrobky; 39832000-3 Čistiace prostriedky na riad; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210422","0","0",
"OF-210423","Po karanténe","Nové úžitkové vozidlo vozidla so sklopným valníkom 4,5t ","úžitkové motorové vozidlo, valník","34144700-5 Úžitkové vozidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210423","0","0",
"OF-210427","Po karanténe","Zálievková zmes","zálievková zmes, asfalt","44113700-2 Materiály na opravu ciest","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210427","1","8663,000",
"OF-210430","Po karanténe","Špeciálny čistiaci a dezinfekčný prostriedok, oplachovací prostriedok","Špeciálny čistiaci a dezinfekčný prostriedok, oplachovací prostriedok","39830000-9 Čistiace výrobky; 39832000-3 Čistiace prostriedky na riad; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210430","0","0",
"OF-210431","Po karanténe","Špeciálny čistiaci, dezinfekčný prostriedok a oplachovací prostriedok","Špeciálny čistiaci, dezinfekčný prostriedok a oplachovací prostriedok","39830000-9 Čistiace výrobky; 39832000-3 Čistiace prostriedky na riad; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210431","0","0",
"OF-210433","Po karanténe","Dodávka tonerov do laserových a atramentových tlačiarní.","tonery,cartridge","30125100-2 Tonerové náplne; 30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 30125120-8 Toner do fotokopírovacích strojov; 30192113-6 Atramentové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210433","1","4152,000",
"OF-210442","Po karanténe","Vybavenie dielne","pracovné stoly, kovové regály, zásuvky ku pracovným stolom, rudla, skladací plošinový vozík, stohovateľné stoličky, europrepravky, 75l nádoby, plechová skriňa na náradie,  vozík s troma policami","39120000-9 Stoly, skrine, písacie stoly a knižnice; 39151100-6 Regály; 39151200-7 Dielenské pracovné stoly; 60000000-8 Dopravné služby (bez prepravy odpadu); 44619300-5 Prepravky; 39112000-0 Stoličky; 34144750-0 Nákladné vozíky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210442","1","4583,330",
"OF-210445","Po karanténe","Nákup výpočtovej techniky","počítač, notebook, ultrabook, dokovacia stanica, monitor","30213100-6 Prenosné počítače; 30213300-8 Stolový počítač; 30214000-2 Pracovné stanice; 30231000-7 Počítačové monitory a konzoly; 30213000-5 Osobné počítače; 48600000-4 Databázový a operačný softvérový balík; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210445","0","0",
"OF-210456","Po karanténe","Ihly, injekčné stiekačky alebo ""ekvivalent""","ihla, striekačka, kanyly, súpravy infúzne, súpravy transfúzne","33140000-3 Zdravotnícky spotrebný materiál; 33141320-9 Lekárske ihly; 33141310-6 Injekčné striekačky; 33141220-8 Kanyly; 33194120-3 Potreby na infúzie; 60000000-8 Dopravné služby (bez prepravy odpadu); 33194220-4 Spotrebný materiál na transfúziu krvi","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210456","0","0",
"OF-210458","Po karanténe","Mobilný RTG prístroj s C-ramenom s flat panelom","rtg prístroj, snímkovanie, pacient","33111000-1 Röntgenové prístroje; 33111800-9 Diagnostický röntgenový systém; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210458","1","118958,330",
"OF-210460","Po karanténe","Konferenčný stolík so sklenenou doskou","Konferenčný stolík so sklenenou doskou","39100000-3 Nábytok; 39143310-2 Konferenčné stolíky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210460","1","0",
"OF-210461","Po karanténe","Lieky na rok 2020","Lieky","33610000-9 Liečivá pre výživovú sústavu a látkovú premenu; 33621000-9 Liečivá pre krv a krvotvorné orgány; 33622000-6 Liečivá pre srdcovocievny systém; 33631000-2 Liečivá pre dermatológiu; 33641000-5 Liečivá pre močovopohlavný systém a pohlavné hormóny; 33642000-2 Systémové hormonálne prípravky okrem pohlavných hormónov; 33651000-8 Všeobecné antiinfekčné látky na systémové použitie a očkovacie látky; 33632000-9 Liečivá pre muskuloskeletálny systém; 33661000-1 Liečivá pre nervový systém; 33670000-7 Liečivá pre dýchací systém; 33662000-8 Liečivá pre zmyslové orgány; 60000000-8 Dopravné služby (bez prepravy odpadu); 33652000-5 Antineoplastické a imunomodulačné činidlá","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210461","0","0",
"OF-210468","Po karanténe","Dodávka licencií a implementácia systému zabezpečenia a monitorovania koncových pracovných staníc prostredníctvom DLP riešenia","dodanie licencií, bezpečnosť a analýza údajov, poradenstvo","48732000-8 Softvérový balík na zaistenie bezpečnosti dát; 72263000-6 Implementácia softvéru; 72316000-3 Analýza údajov","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210468","1","0",
"OF-210489","Po karanténe","Všeobecný materiál","Kancelárske potreby","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210489","1","5030,470",
"OF-210506","Po karanténe","Laboratórne pomôcky","stojan na kyvety, makrokyveta","33790000-4 Laboratórny, zdravotnícky alebo farmaceutický sklenený tovar; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210506","1","1633,330",
"OF-210518","Po karanténe","Kancelárske potreby","kancelárske potreby","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210518","1","449,000",
"OF-210520","Po karanténe","Diagnostický kit","diagnostický kit","33141625-7 Diagnostické súpravy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210520","1","616,500",
"OF-210521","Po karanténe","Diagnostické reagencie","diagnostické reagencie, činidlá, materiál","33696300-8 Chemické činidlá; 33694000-1 Diagnostické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210521","0","0",
"OF-210524","Po karanténe","Hlboko zmrazené výrobky","Bravčové mäso mrazené, Hovädzie mäso mrazené, Kuracie mäso mrazené, Morčacie mäso mrazené, Kačacie mäso mrazené, Rybie filé mrazené, Hovädzie držky mrazené, Bravčová pečeň mrazená, Kuracia pečeň mrazená","15896000-5 Hlboko zmrazené výrobky; 15111100-0 Hovädzie mäso; 15112000-6 Hydina; 15211000-0 Rybie filé; 15112300-9 Pečene hydiny; 15113000-3 Bravčové mäso; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210524","1","58620,000",
"OF-210525","Po karanténe","Mrazené potraviny","mrazená zelenina, mrazené ryby, mrazená hydina","15896000-5 Hlboko zmrazené výrobky; 15331170-9 Mrazená zelenina; 15221000-3 Mrazené ryby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210525","0","0",
"OF-210527","Po karanténe","Portálový softvér pre elektronické podania elektronických formulárov a tvorba 10 ks pilotných elektronických formulárov ","Softvér, licencia, krabicový softvér, formulár, podanie","48325000-2 Softvérový balík na vytváranie formulárov; 72263000-6 Implementácia softvéru; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210527","1","0",
"OF-210535","Po karanténe","Chlieb a pekárenské výrobky","Chlieb, rožky, sendvič, vianočka, strúhanka, makovka, pečivo","15810000-9 Pekársky tovar, čerstvé pečivo a cukrárske výrobky; 15811100-7 Chlieb; 15811200-8 Rožky; 15811510-4 Sendviče; 15812100-4 Pečivo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210535","0","0",
"OF-210541","Po karanténe","Laboratórny nábytok, nábytok kovový","Laboratórny nábytok, nábytok kovový","39100000-3 Nábytok; 33192000-2 Zdravotnícky nábytok; 39132200-8 Kartotékové skrine; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210541","1","11199,000",
"OF-210544","Po karanténe","Dodávka zemného plynu","zemný plyn, distribúcia zemného plynu, preprava plynu","09123000-7 Zemný plyn; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210544","1","76251,690",
"OF-210555","Po karanténe","Minerálna voda, džem, marmeláda, čokoládové nátierky, med, kakao, puding, corn flakes, sirupy, inst. nápoje, čaje, káva, džús, šumienka ","Minerálna voda, džem, marmeláda, čokoládové nátierky, med, kakao, puding, corn flakes, sirupy, inst. nápoje, čaje, káva, džús, šumienka","15332200-6 Džemy a marmelády, ovocné želé; ovocné alebo orechové pyré a pasty/pretlaky; 15981000-8 Minerálne vody; 15981200-0 Sýtené minerálne vody; 15981100-9 Nesýtené minerálne vody; 15981400-2 Ochutené minerálne vody; 15831500-7 Cukrové sirupy; 15982000-5 Osviežujúce nápoje; 15860000-4 Káva, čaj a príbuzné produkty; 15840000-8 Kakao; čokoláda a cukrovinky; 15626000-2 Pudingový prášok; 15831600-8 Med; 15613311-1 Pražené kukuričné vločky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210555","1","0",
"OF-210561","Po karanténe","Mlieko a mliečne výrobky","mlieko, mliečne výrobky, smotana, tvaroh, syr, maslo, jogurt","15511000-3 Mlieko; 15500000-3 Mliečne výrobky; 15551300-8 Jogurt; 15512000-0 Smotana; 15530000-2 Maslo; 15542200-1 Mäkký syr; 15544000-3 Tvrdý syr; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210561","0","0",
"OF-210564","Po karanténe","Tonerové náplne - originál","tonery, náplne do tlačiarní","30125100-2 Tonerové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu); 90510000-5 Likvidácia a spracovanie odpadu","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210564","1","131,000",
"OF-210565","Po karanténe","Elektronický systém právnych informácií","právne informácie, komentáre k právnym predpisom, informačný systém","79140000-7 Právne poradenstvo a informačné služby; 48000000-8 Softvérové balíky a informačné systémy; 48611000-4 Databázový softvérový balík; 48810000-9 Informačné systémy","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210565","0","0",
"OF-210570","Po karanténe","Stomatologická súprava ","Stomatologická súprava","33192400-6 Zubolekárske ambulancie; 33100000-1 Zdravotnícke vybavenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210570","1","11805,000",
