"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-297519","Po karanténe","Softvérové podporné služby HCL NOTES DOMINO na 1 rok","Softvérová podpora","72261000-2 Softvérové podporné služby","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297519","0","0",
"OF-297526","Po karanténe","Maintenance licencií FABASOFT eGOV-Suite ","Fabasoft, softvér, licencia, maintenance, podpora","72267000-4 Služby na údržbu a opravu softvéru; 48310000-4 Softvérový balík na vytváranie dokumentov; 48218000-9 Softvérový balík na riadenie licencií; 72253200-5 Systémové podporné služby; 72261000-2 Softvérové podporné služby","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297526","1","32830.000",
"OF-297529","Po karanténe","Chémia pre DNA analýzu","izolácia, kolónka, genomická DNA","33696500-0 Laboratórne činidlá; 33694000-1 Diagnostické činidlá; 24000000-4 Chemické výrobky; 24900000-3 Čisté a rôzne chemické výrobky; 24960000-1 Rôzne chemické výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297529","1","4233.600",
"OF-297535","Po karanténe","Nábytok kovový","Nábytok kovový","39100000-3 Nábytok; 33192000-2 Zdravotnícky nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297535","1","1198.000",
"OF-297546","Po karanténe","Tonery - originál","Tonery, náplne do tlačiarní","30125100-2 Tonerové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu); 30125120-8 Toner do fotokopírovacích strojov","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297546","1","2126.000",
"OF-297549","Po karanténe","Záchranárske cvičné figuríny, pomôcky a Tréningové AED","záchranárske figuríny, tréningové AED","35112100-3 Záchranárske cvičné figuríny; 33172200-8 Prístroje na resuscitáciu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297549","0","0",
"OF-297554","Po karanténe","Príslušenstvo počítačov a spotrebný materiál k nim","Wifi modul, monitor, čítačka čiarových kódov, čítačka ISIC kariet","30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim; 30230000-0 Zariadenia súvisiace s počítačmi; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297554","1","332.300",
"OF-297555","Po karanténe","Náhradné diely na autobusy Sor NB12,NB18 - podvozok","Náhradné diely, autobus,Sor NB12,NB18,podvozok","34121100-2 Autobusy verejnej dopravy; 34139200-2 Samotný podvozok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297555","1","2899.650",
"OF-297556","Po karanténe","Periférne zavádzané venózne katétre","periférny katéter","33141200-2 Katétre; 33141000-0 Jednorazový nechemický lekársky spotrebný materiál a hematologický spotrebný materiál; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297556","0","0",
"OF-297557","Po karanténe","Parenterálne lieky II.","Injektovateľné roztoky, farmaceutické výrobky","33600000-6 Farmaceutické výrobky; 33692500-2 Injektovateľné roztoky","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297557","0","0",
"OF-297559","Po karanténe","Notebook","notebook","30213100-6 Prenosné počítače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297559","1","284.000",
"OF-297560","Po karanténe","AD BLUE pre motorové vozidlá","Aditívum, AdBlue, prísada do spaľovacích motorov","24960000-1 Rôzne chemické výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297560","1","270.000",
"OF-297562","Po karanténe","Laserová multifunkčná tlačiareň","tlač, kopírovanie, dokument, farba, scan","30120000-6 Zariadenia na fotokopírovanie a ofsetovú tlač; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297562","1","469.000",
"OF-297563","Po karanténe","Nákup a dodávka tonerov","toner","30125100-2 Tonerové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297563","1","6880.000",
"OF-297565","Po karanténe","Nákup a dodávka tonerov","toner","30125100-2 Tonerové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297565","0","0",
"OF-297566","Po karanténe","Lieky skupiny ATC B05-Náhrady plazmy a perfúzne roztoky","Krv a krvotvorné orgány, náhrady plazmy, perfúzne roztoky","33621000-9 Liečivá pre krv a krvotvorné orgány; 60000000-8 Dopravné služby (bez prepravy odpadu); 33692100-8 Infúzne roztoky; 33692400-1 Perfúzne roztoky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297566","1","6790.550",
"OF-297567","Po karanténe","Lieky skupiny ATC B05-Náhrady plazmy a perfúzne roztoky","Krv a krvotvorné orgány, náhrady plazmy, perfúzne roztoky","33621000-9 Liečivá pre krv a krvotvorné orgány; 60000000-8 Dopravné služby (bez prepravy odpadu); 33692100-8 Infúzne roztoky; 33692400-1 Perfúzne roztoky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297567","0","0",
"OF-297569","Po karanténe","Počítačové príslušenstvo	","chladenie, napájanie, zdroj, disk, pevný, SSD, monitor","30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297569","0","0",
"OF-297570","Po karanténe","Reperfúzny set","kardiopulmonálna resuscitácia, reperfúzny set, set, podpora srdca, Carl","33171200-1 Nástroje na resuscitáciu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297570","1","217360.000",
"OF-297571","Po karanténe","Parenterálne  lieky  III","Lieky","33692500-2 Injektovateľné roztoky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297571","1","24358.800",
"OF-297572","Po karanténe","PC a Tovar ku PC","Laptop, taška pre laptop, monitor","30213100-6 Prenosné počítače; 60000000-8 Dopravné služby (bez prepravy odpadu); 30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim; 30230000-0 Zariadenia súvisiace s počítačmi","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297572","1","2774.000",
"OF-297573","Po karanténe","Zariadenia súvisiace s počítačmi","CPU, základná doska/MB/ , RAM","30230000-0 Zariadenia súvisiace s počítačmi; 30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297573","1","1059.000",
"OF-297575","Po karanténe","Náhradné diely na autobusy Sor NB12,NB18 - podvozok","Náhradné diely, autobus,Sor NB12,NB18,podvozok","34121100-2 Autobusy verejnej dopravy; 34139200-2 Samotný podvozok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297575","1","63.400",
"OF-297576","Po karanténe","Náhradné diely na autobusy SOR - hnacie ústrojenstvo","Náhradné diely, autobus, Sor NB12, Sor NB18,hnacie ústrojenstvo","34121100-2 Autobusy verejnej dopravy; 42111000-0 Motory a hnacie zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297576","1","639.600",
"OF-297577","Po karanténe","Náhradné diely na autobusy Sor NB12, NB18 ","Náhradné diely, autobus ,Sor","34121100-2 Autobusy verejnej dopravy; 34121200-3 Kĺbové autobusy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297577","2","11019.980",
"OF-297584","Po karanténe","Prenosné počítače s príslušenstvom a dokovacie stanice pre Fond na podporu cestovného ruchu","notebook, prenosný počítač, dokovacia stanica","30213100-6 Prenosné počítače; 30237200-1 Príslušenstvo počítačov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297584","1","7316.260",
"OF-297585","Po karanténe","Náhradné diely na autobusy Solaris  U12","Náhradné diely, autobus ,Solaris U12","34121100-2 Autobusy verejnej dopravy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297585","1","980.000",
"OF-297586","Po karanténe","Dodávka elektriny pre potreby Slovenskej záručnej a rozvojovej banky, a. s. ","dodávka elektrickej energie, dodávky a distribúcia elektrickej energie, elektrina","09310000-5 Elektrická energia; 65300000-6 Rozvod elektriny a súvisiace služby; 66132000-4 Sprostredkovanie predaja komodít","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297586","1","90640.000",
"OF-297587","Po karanténe","Papierové uteráky skladané ZZ zelené","Papierové uteráky","33763000-6 Papierové uteráky na ruky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297587","0","0",
"OF-297591","Po karanténe","Lieky ATC skupiny L01 - časť 5","Cyklofosfamid, Temozolomid, Dakarbazín, Metotrexát, Merkaptopurín, Cytarabín, Tioguanín, Vinorelbín, Etopozid, Topotekán,Doxorubicín, Idarubicín, Bleomycín, Rituximab, Irinotekán, Oxid arzenitý, Imatinib","33652100-6 Antineoplastické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297591","1","26218.310",
"OF-297592","Po karanténe","Lieky ATC skupiny L01 - časť 3												","Bendamustin, Gemcitabín, Azacitidín, Docetaxel","33652100-6 Antineoplastické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297592","1","1535.240",
"OF-297593","Po karanténe","Čistiace a dezinfekčné prostriedky.","Čistiace prostriedky, hygienické prostriedky, prípravky na čistenie a umývanie, hygiena, drogéria.","39800000-0 Čistiace a leštiace výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297593","0","0",
"OF-297594","Po karanténe","Lieky ATC skupiny L01 - časť 2","Karboplatina, Bortezomib","33652100-6 Antineoplastické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297594","1","1522.860",
"OF-297596","Po karanténe","Licencie Fortinet FortiClient EPP/APT","FortiClient, antivírus","48761000-0 Antivírusový softvérový balík; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297596","1","3130.080",
"OF-297597","Po karanténe","Tonery-originál ","Tonery, náplne do tlačiarní","30125100-2 Tonerové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297597","1","184.000",
"OF-297598","Po karanténe","Lieky ATC skupiny L01 - časť 1","Pembrolizumab","33652100-6 Antineoplastické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297598","0","0",
"OF-297599","Po karanténe","Elektrospotrebiče","rýchlovarné kanvice,mikrovlnná rúra, vstavaná varná doska, chladnička s mrazničkou, vstavaná rúra, indukčný varič, digestor","39710000-2 Elektrické prístroje pre domácnosť; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297599","1","1750.000",
"OF-297600","Po karanténe","Čistiace a dezinfekčné prostriedky.","Čistiace prostriedky, hygienické prostriedky, prípravky na čistenie a umývanie, hygiena, drogéria.","39800000-0 Čistiace a leštiace výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297600","1","699.190",
"OF-297601","Po karanténe","Reklamné predmety s potlačou (logom)","roll up, USB kľúč, taška, polokošela, cukrík, pero, farba, potlač, logo","39294100-0 Informačné a propagačné výrobky; 79341000-6 Reklamné služby; 79342200-5 Propagačné služby; 79340000-9 Reklamné a marketingové služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297601","1","552.850",
"OF-297602","Po karanténe","Nákup výpočtovej techniky ","osobné počítače, tabletový počítač","30213000-5 Osobné počítače; 30213200-7 Tabletový počítač; 30231300-0 Zobrazovacie jednotky (obrazovky); 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297602","0","0",
"OF-297605","Po karanténe","Čistiace a dezinfekčné prostriedky","Čistiace prostriedky, dezinfekčné prostriedky, umývacie prostriedky, odmasťovacie prostriedky, prostriedky na odstraňovanie vodného kameňa, leštiace prostriedky,  handry .","39800000-0 Čistiace a leštiace výrobky; 39831300-9 Čistiace prostriedky na podlahu; 39831600-2 Čistiace prostriedky na toalety; 39830000-9 Čistiace výrobky; 39831220-4 Odmasťovacie prostriedky; 39831000-6 Pracie prostriedky; 39831200-8 Saponáty; 39831210-1 Saponáty na umývanie riadu; 24455000-8 Dezinfekčné prostriedky; 39542000-3 Handry","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297605","1","2366.000",
"OF-297606","Po karanténe","Paraván","Paraván","33100000-1 Zdravotnícke vybavenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297606","2","6258.540",
"OF-297607","Po karanténe","Stravné poukážky 2025","stravné poukážky, dodanie stravných poukážok, zabezpečenie stravovania v zmluvnýchstravovacích zariadeniach","30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu); 55520000-1 Služby hromadného stravovania","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297607","1","90909.000",
"OF-297608","Po karanténe","Dodávka zemného plynu pre potreby Slovenskej záručnej a  rozvojovej banky, a. s. ","dodávka zemného plynu, dodávky a distribúcia zemného plynu","09123000-7 Zemný plyn; 65200000-5 Rozvod plynu a súvisiace služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297608","1","46000.000",
"OF-297609","Po karanténe","Mobilné, ochranné oplotenie a zábrany","plastová mobilná zábrana","34928310-4 Bezpečnostné oplotenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297609","1","630.000",
"OF-297610","Po karanténe","Kancelárske potreby","Kancelárske potreby, perá, zakladače, lepiace pásky, rýchloviazače, korektory, nožnice, pravítko","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297610","1","1495.120",
"OF-297611","Po karanténe","Náhradné diely na autobusy Solaris U12 - hnacie ústrojenstvo","Náhradné diely, autobus,Solaris U12,hnacie ústrojenstvo","34121100-2 Autobusy verejnej dopravy; 42111000-0 Motory a hnacie zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297611","1","3489.000",
"OF-297612","Po karanténe","Jednorázové rukavice - ochranné pomôcky","ochranné pomôcky, rukavice","18424300-0 Jednorazové rukavice; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297612","1","290.000",
"OF-297613","Po karanténe","Bezhotovostný nákup pohonných hmôt na palivové karty","Pohonné hmoty, palivá, benzín, nafta, palivové karty, tankovacie karty","09134100-8 Motorová nafta; 09132100-4 Bezolovnatý benzín","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297613","1","23135.910",
"OF-297614","Po karanténe","Stravné poukážky","stravné poukážky, dodanie stravných poukážok","30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297614","1","3736.880",
"OF-297615","Po karanténe","Mimoriadny nákup obálok s doručenkou","Obálky s doručenkou","30199230-1 Obálky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297615","1","960.000",
"OF-297616","Po karanténe","Inkontinenčné plienky a detské jednorázové plienky","inkontinenčné plienky, detské plienky, jednorázové plienky","33751000-9 Jednorazové plienky; 33771000-5 Hygienické výrobky z papiera; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297616","1","9142.860",
"OF-297617","Po karanténe","Počítačové príslušenstvo","USB kľúč, externý disk, slúchadlá s mikrofónom, bezdrôtová klávesnica, svetlo na monitor, myš","30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim; 60000000-8 Dopravné služby (bez prepravy odpadu); 30230000-0 Zariadenia súvisiace s počítačmi","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297617","1","3239.000",
"OF-297618","Po karanténe","Elektroinštalačný materiál","Istič, chránička, vývodka, poistka nožová, skriňa elektromerová, pásovina uzemňovacia, drôt bleskozvodový, svorka odbočovacia, svorka uzemňovacia, štítok na označenie, kábel AYKY, výstražná fólia, skriňa prípojková, spínač hladinový EZH, elektróda jednopólová, skrinka povrchová, hlavica ovládacia, hlavica signálna, spínač striedavý, LED trubica, LED ručné nabíjacie svietidlo, LED vode odolná čelovka.","31681000-3 Elektropríslušenstvo; 31000000-6 Elektrické stroje, prístroje, zariadenia a spotrebný tovar; osvetlenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297618","1","2159.000",
"OF-297620","Po karanténe","Tonerové náplne","Tonery, náplne do tlačiarní","30125100-2 Tonerové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297620","1","39.000",
"OF-297621","Po karanténe","Notebook","Notebook","30213000-5 Osobné počítače; 30213300-8 Stolový počítač; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297621","1","1134.150",
"OF-297622","Po karanténe","Dodávka motorovej nafty do benkaloru (1)","motorová nafta","09134100-8 Motorová nafta; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/297622","1","11186.180",
