"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-296520","Po karanténe","AD BLUE pre motorové vozidlá","AD BLUE, močovina","24951200-7 Aditíva do olejov; 60000000-8 Dopravné služby (bez prepravy odpadu); 24957000-7 Chemické aditíva","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296520","1","3699.000",
"OF-296601","Po karanténe","Bielizeň a uteráky","posteľné návlečky, posteľné plachty, uterák","39512000-4 Posteľná bielizeň; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296601","0","0",
"OF-296603","Po karanténe","Náterové farby a príslušenstvo ","náterové farby, potreby pre maliarov, tmely, plnivá, tesniace zmely a rozpúšťadlá","44810000-1 Náterové farby; 44830000-7 Tmely, plnivá, tesniace tmely a rozpúšťadlá; 37820000-2 Potreby pre maliarov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296603","1","119000.000",
"OF-296685","Po karanténe","Nákup kuchynského vybavenia","kuchynské náradie","39221000-7 Kuchynské vybavenie; 39221100-8 Kuchynské potreby; 39314000-6 Priemyselné vybavenie kuchýň; 39315000-3 Zariadenia reštaurácií; 39711200-1 Prístroje na spracovanie potravín; 39711211-1 Mixéry potravín; 39711300-2 Elektrotepelné prístroje; 39711350-7 Prístroj na oblátky; 42215100-7 Stroje na krájanie potravín; 39122100-4 Príborníky; 39221160-6 Tácne; 39221180-2 Kuchárske potreby; 39221210-2 Taniere; 39221220-5 Riad; 39240000-6 Príbor; 39221150-3 Termosky; 39221120-4 Šálky a poháre; 39221130-7 Nádoby na jedlo; 39221123-5 Nápojové sklo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296685","1","0",
"OF-296694","Po karanténe","Mlieko, mliečne výrobky ","Mlieko, smotana, jogurty, maslo, tvaroh, syry","15500000-3 Mliečne výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu); 15510000-6 Mlieko a smotana","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296694","0","0",
"OF-296696","Po karanténe","Chlieb, pečivo","Pekárske výrobky, chlieb a pečivo","15612500-6 Pekárske výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296696","0","0",
"OF-296717","Po karanténe","Stravovacie karty a stravné poukážky","stravné karty, zabezpečenie stravovania v zmluvných stravovacích zariadeniach","30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296717","1","74962.500",
"OF-296740","Po karanténe","Kancelárske potreby, kalendáre, školské potreby","Kancelárske potreby, školské potreby, kancelárske vybavenie, kalendáre","30192000-1 Kancelárske potreby; 30199000-0 Papiernický tovar a iné položky; 30199792-8 Kalendáre; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296740","1","5908.000",
"OF-296744","Po karanténe","Prenosný počítač - notebook","prenos, počítač, notebook","30213100-6 Prenosné počítače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296744","2","1159.000",
"OF-296748","Po karanténe","Ihly, sterilný kryt, epidurálny set a set na jeho fixáciu","Ihly, sterilný kryt, epidurálny set a set na jeho fixáciu","33141328-5 Epidurálne ihly; 33141321-6 Ihly na anestéziu; 33171300-2 Epidurálne súpravy alebo balíčky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296748","1","0",
"OF-296754","Po karanténe","Elektronické stravné karty 2025","elektronické stravné karty, dodanie","30237131-6 Elektronické karty; 55520000-1 Služby hromadného stravovania; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296754","1","91797.010",
"OF-296762","Po karanténe","Nákup a dodávka tonerov","tonerová kazeta, toner,","30125100-2 Tonerové náplne; 30100000-0 Kancelárske stroje, vybavenie a spotrebný materiál s výnimkou počítačov, tlačiarní a nábytku; 30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 30125120-8 Toner do fotokopírovacích strojov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296762","1","5415.830",
"OF-296763","Po karanténe","Tmely, konzervačné materiály a lepidlá","tmely, konzervačné materiály, lepidlá","44830000-7 Tmely, plnivá, tesniace tmely a rozpúšťadlá; 44831000-4 Tmely, plnivá, tesniace tmely; 44831300-7 Tesniace tmely; 44831100-5 Tmely; 24963000-2 Antikorozívne výrobky; 24911200-5 Spojivá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296763","1","1125.000",
"OF-296766","Po karanténe","Svietidlá, osvetľovacie zariadenia, svetelné zdroje a príslušenstvo","Svietidlá, osvetľovacie zariadenia, svetelné zdroje a príslušenstvo","31524100-6 Príslušenstvo k stropným svietidlám; 31532910-6 Žiarivkové trubice; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296766","1","821.000",
"OF-296773","Po karanténe","Špeciálne oleje a mazivá centrálne nezabezpečované","mazivo","09210000-4 Mazacie prípravky; 09211000-1 Mazacie oleje a mazivá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296773","1","400.000",
"OF-296775","Po karanténe","Kancelárske potreby","Kancelárske potreby","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296775","1","2665.000",
"OF-296778","Po karanténe","Kancelárske potreby","kancelárske potreby, papier, obálky, pero","30192000-1 Kancelárske potreby; 30199000-0 Papiernický tovar a iné položky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296778","1","124.790",
"OF-296779","Po karanténe","Počítače a príslušenstvo","počítač, tabletový počítač, pc, tlačiareň, príslušenstvo k počítačom","30213000-5 Osobné počítače; 60000000-8 Dopravné služby (bez prepravy odpadu); 30213200-7 Tabletový počítač","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296779","1","1559.000",
"OF-296780","Po karanténe","Dodávka a montáž kompletného vyvolávacieho systému pre centrum zdieľaných služieb Sečovce","Vyvolavací systém, Technické zariadenia, Vyvolávacie zariadenia, KIOSK, Komunikačné zariadenia, Tabule pre elektronické prehľady správ, LCD displej, software","35261000-1 Informačné panely; 31711310-9 Systémy na zaznamenávanie návštevnosti; 32425000-8 Sieťový operačný systém; 48000000-8 Softvérové balíky a informačné systémy; 45311000-0 Inštalácie a montáž elektrických rozvodov a zariadení; 72268000-1 Dodávky softvéru; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296780","1","12500.000",
"OF-296782","Po karanténe","Zariadenia a príslušenstvo k počítačom","televízor, sieťové úložisko, slúchadlá, batéria, tablet, SSD disk, kamera","30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim; 32320000-2 Televízne a audiovizuálne zariadenia; 32324000-0 Televízory; 30213200-7 Tabletový počítač; 30233100-2 Počítačové pamäťové jednotky; 30230000-0 Zariadenia súvisiace s počítačmi; 30200000-1 Počítačové zariadenia a spotrebný materiál; 31440000-2 Batérie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296782","1","3637.700",
"OF-296783","Po karanténe","Interaktívny dotykový monitor, cca 165 cm (pre virtuálnu realitu).","monitor","30230000-0 Zariadenia súvisiace s počítačmi; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296783","1","1260.000",
"OF-296786","Po karanténe","Športové a outdoorové oblečenie a výbava","Bunda, nohavice, skialpinizmus, horolezectvo, priedušnosť, vetruodolnosť","18221200-6 Bundy; 18234000-8 Nohavice; 18114000-1 Kombinézy; 18333000-2 Polokošele; 31521330-6 Nabíjateľné prenosné elektrické lampy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296786","0","0",
"OF-296790","Po karanténe","Servisná zmluva na poskytovanie služieb podpory produktov Microsoft","technická podpora, licenčné softvérové vybavenie,","72222300-0 Služby informačných technológií; 48000000-8 Softvérové balíky a informačné systémy","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296790","1","21100.000",
"OF-296795","Po karanténe","Krabica na pizzu z vlnitej lepenky ","pizza krabice, prírez","39222100-5 Potreby pre verejné stravovanie na jedno použitie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296795","1","6239.000",
"OF-296796","Po karanténe","Trubky, potrubia, hadice a armatúry","Flexi hadica, rýchlospojky, vzduchové hadice","44411000-4 Sanitárne výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296796","1","2792.000",
"OF-296797","Po karanténe","Zubná jednotka ","zuby, zubná jednotka, odsávačka, ultrazvuk","33130000-0 Zubné nástroje a prístroje a nástroje a prístroje na podriadené špecializácie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296797","0","0",
"OF-296799","Po karanténe","Bunkové kultivačné médiá","kultivačné médiá,  laboratórne pomôcky, klasické tekuté médiá","24300000-7 Základné anorganické a organické chemikálie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296799","1","80.000",
"OF-296800","Po karanténe","Roztok L-glutamínu","roztok, aminokyselina, L-glutamín","24300000-7 Základné anorganické a organické chemikálie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296800","1","85.000",
"OF-296801","Po karanténe","PCR testy a materiál","vírusy","24960000-1 Rôzne chemické výrobky; 33124130-5 Diagnostický spotrebný materiál; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296801","1","3115.000",
"OF-296802","Po karanténe","Kultivačné médiá","médiá, mikrobiológia","33698100-0 Mikrobiologické kultúry; 24300000-7 Základné anorganické a organické chemikálie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296802","0","0",
"OF-296803","Po karanténe","Revízia kotolní, revízia plynových zariadení ","servis, odborné prehliadky, odborné skúšky, revízie, skúšky plynových a tlakových zariadení","65000000-3 Verejné služby; 65200000-5 Rozvod plynu a súvisiace služby; 60000000-8 Dopravné služby (bez prepravy odpadu); 71600000-4 Služby v oblasti technického skúšania, technickej analýzy a technického poradenstva","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296803","1","500.000",
"OF-296804","Po karanténe","Stavebné rezivo","Stavebné rezivo","03419000-0 Stavebné drevo/rezivo; 03419100-1 Výrobky zo stavebného dreva/reziva; 39142000-9 Záhradný nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296804","1","4000.000",
"OF-296805","Po karanténe","Preprava, zber, likvidácia a spracovanie odpadu 180103","zdravotnícky odpad, likvidácia odpadu","90524400-0 Zber, doprava a likvidácia nemocničného odpadu","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296805","1","20236.500",
"OF-296806","Po karanténe","Pohonné hmoty a karty na čerpanie","Pohonné hmoty, palivá, benzín, nafta, palivové karty, tankovacie karty","09134100-8 Motorová nafta; 09132100-4 Bezolovnatý benzín; 30163100-0 Karty na čerpanie pohonnýchlátok","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296806","1","84991.500",
"OF-296807","Po karanténe","Jedálenské potreby","príbor, taniere, misky","39221200-9 Jedálenské potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296807","0","0",
"OF-296809","Po karanténe","Dron a batérie","Dron s termálnou kamerou RTK modulom a náhradné batérie","34711200-6 Bezpilotné lietadlá; 32330000-5 Prístroje na záznam a reprodukciu zvuku a obrazu; 31440000-2 Batérie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296809","1","4475.000",
"OF-296810","Po karanténe","Záchranárska reflexná vesta","Vesta, priedušnosť, záchrana, high visibility","18235400-9 Vesty; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296810","1","0",
"OF-296811","Po karanténe","Spotrebný materiál do tlačiarne","Tonery","30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296811","1","200.000",
"OF-296812","Po karanténe","Preprava chemického posypového materiálu chlorid sodný pre potreby Národnej diaľničnej spoločnosti a. s.","preprava, chemický posypový materiál","60181000-0 Prenájom nákladných vozidiel s vodičom; 60100000-9 Služby cestnej dopravy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296812","1","95000.000",
"OF-296813","Po karanténe","Stravovacie poukážky a stravovacie karty","elektronické stravovacie poukážky, stravovacie poukážky, stravovacie karty","30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296813","1","19482.450",
"OF-296814","Po karanténe","Kancelárske potreby","Kancelárske potreby","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296814","0","0",
"OF-296815","Po karanténe","Vyšetrovacie rukavice nesterilné, nitril/latex, nepudrované","rukavice, nitril, latex, spotrebný zdravotnícky materiál","18424300-0 Jednorazové rukavice; 33140000-3 Zdravotnícky spotrebný materiál; 60000000-8 Dopravné služby (bez prepravy odpadu); 33141420-0 Chirurgické rukavice","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296815","0","0",
"OF-296816","Po karanténe","Nový osobný automobil Hyundai i 30 FL II Kombi  alebo ekvivalent","Osobný automobil","34110000-1 Osobné automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296816","1","18749.790",
"OF-296817","Po karanténe","Tlačiarenské služby","tlač, tlačiarenské služby","79810000-5 Tlačiarenské služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296817","1","369.090",
"OF-296819","Po karanténe","Tonery do atramentových tlačiarní mimo RD","cartridge, atramentová náplň","30192113-6 Atramentové náplne; 30125100-2 Tonerové náplne; 30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296819","1","116.670",
"OF-296820","Po karanténe","Tonery","toner, Canon, Xerox, OKI, HP","30125000-1 Časti a príslušenstvo fotokopírovacích prístrojov; 30125120-8 Toner do fotokopírovacích strojov; 30125100-2 Tonerové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296820","1","2950.000",
"OF-296821","Po karanténe","Automatický skriňový exikátor ","exikátor","38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel); 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296821","1","1408.000",
"OF-296823","Po karanténe","Elektrické vodiče, káble a zdroje el. energie ","Kábel CYKY-J 3× 2,5, Kábel CYKY-J 5x2,5","44300000-3 Káble, drôty a súvisiace výrobky; 44321000-6 Káble; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296823","1","0",
"OF-296825","Po karanténe","Ultrazvukový kúpeľ  s vekom a košíkom","Ultrazvukový kúpeľ","38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel); 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296825","1","429.990",
"OF-296826","Po karanténe","Simulačný softvér","softvér, simulačný","48461000-7 Analytický alebo vedecký softvérový balík; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296826","1","44696.000",
"OF-296828","Po karanténe","Zvislé dopravné značenie miestnych komunikácií","Dopravné značenie, dopravné zariadenia, dopravné značky, inštalácia dopravných značiek","34992200-9 Dopravné značky; 34920000-2 Cestné príslušenstvo; 60000000-8 Dopravné služby (bez prepravy odpadu); 45233290-8 Inštalácia dopravných značiek","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296828","0","0",
"OF-296829","Po karanténe","Podlahové krytiny","PVC podlahy, lepidlá","44112200-0 Podlahové krytiny; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296829","1","6500.000",
"OF-296830","Po karanténe","Kuchynské vybavenie pre zariadenie školského stravovania-doplnenie inventáru","Taniere","39221100-8 Kuchynské potreby; 39221000-7 Kuchynské vybavenie; 39221210-2 Taniere; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296830","1","1544.170",
"OF-296832","Po karanténe","Čistiace prostriedky, potreby k upratovaniu, toaletný papier a utierky.","čistiace prostriedky, hygienické potreby, upratovanie, toaletné potreby, papierové výrobky","39800000-0 Čistiace a leštiace výrobky; 39830000-9 Čistiace výrobky; 39831600-2 Čistiace prostriedky na toalety; 33761000-2 Toaletný papier; 60112000-6 Služby verejnej cestnej dopravy","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/296832","1","2248.330",
